rank,front,expected_english,kaikki_entry,kaikki_pos,kaikki_has_english_gloss,semantic_overlap,semantic_overlap_terms,wordfreq_attested,wordfreq_zipf,arabic_wordnet_entry,camel_analysis,lexique4_entry,lexique4_pos,urdu_ud_entry,urdu_ud_pos,support_count,confidence
171,أضاف,added,True,verb,True,False,,True,4.21,True,True,False,,False,,4,semantic_review
174,نادي,club,True,noun|verb,False,False,,True,5.22,True,True,False,,False,,4,form_only
177,بدأ,began; started,True,verb,True,False,,True,5.43,True,True,False,,False,,4,semantic_review
181,يأتي,comes; arrives,True,verb,False,False,,True,5.21,False,True,False,,False,,3,form_only
184,يوجد,exists; is present; there is,True,verb,False,False,,True,5.57,False,True,False,,False,,3,form_only
191,يتم,is completed; takes place; is carried out,True,noun|verb,True,False,,True,5.81,True,True,False,,False,,4,semantic_review
194,لذا,therefore; thus; for that reason,False,,False,False,,True,5.13,False,True,False,,False,,2,form_only
196,يتحدث,speaks; talks,True,verb,False,False,,True,4.98,False,True,False,,False,,3,form_only
198,دع,leave!; let!; allow! (دع),True,verb,True,False,,True,4.39,False,True,False,,False,,3,semantic_review
199,يحدث,happens; occurs; updates/tells (depending on vocalization),True,verb,False,False,,True,5.37,False,True,False,,False,,3,form_only
201,يعود,returns; goes back,True,verb,False,False,,True,5.12,False,True,False,,False,,3,form_only
206,يظن,thinks; supposes,True,verb,False,False,,True,4.39,False,True,False,,False,,3,form_only
208,رجال,men,True,noun,True,False,,True,5.34,False,True,False,,False,,3,semantic_review
209,نسوة,women; group of women,True,noun,True,False,,True,3.20,False,True,False,,False,,3,semantic_review
210,أعمال,works; businesses; actions,True,noun,True,False,,True,5.23,True,True,False,,False,,4,semantic_review
216,يشعر,feels; senses,True,verb,False,False,,True,4.82,False,True,False,,False,,3,form_only
224,رغم,despite; in spite of (رغم),True,noun|verb,True,False,,True,5.34,True,True,False,,False,,4,semantic_review
226,جاء,came; arrived,True,verb,True,False,,True,5.31,True,True,False,,False,,4,semantic_review
228,يحاول,tries; attempts,True,verb,False,False,,True,4.90,False,True,False,,False,,3,form_only
233,أصبح,became; came to be,True,adj|verb,True,False,,True,5.42,True,True,False,,False,,4,semantic_review
236,انظر,look!; see!,True,verb,False,False,,True,5.33,False,True,False,,False,,3,form_only
243,يعد,counts/enumerates; prepares; is considered (يَعُدّ / يُعِدّ / يُعَدّ),True,verb,False,False,,True,5.33,True,True,False,,False,,4,form_only
247,دول,countries; states,True,noun|verb,True,False,,True,5.32,True,True,False,,False,,4,semantic_review
248,فقد,lost; loss/absence; so/then + already/may (فَقَدَ / فَقْد / فَ + قَدْ),True,noun|verb,True,False,,True,5.73,True,True,False,,False,,4,semantic_review
257,ما زال,still is/was; continues/continued to be,False,,False,False,,True,4.91,True,False,False,,False,,2,form_only
259,يحصل,gets; obtains; happens; collects/achieves (depending on form),True,verb,False,False,,True,4.97,False,True,False,,False,,3,form_only
268,أطفال,children,True,noun,True,False,,True,5.17,False,True,False,,False,,3,semantic_review
274,أشياء,things,True,noun,True,False,,True,4.96,True,True,False,,False,,4,semantic_review
278,يأخذ,takes; receives,True,verb,False,False,,True,4.65,True,True,False,,False,,4,form_only
279,يجد,finds,True,verb,False,False,,True,4.83,False,True,False,,False,,3,form_only
289,أمور,matters; affairs; things,True,noun,True,False,,True,4.69,True,True,False,,False,,4,semantic_review
298,شركات,companies,True,noun,True,False,,True,5.14,False,True,False,,False,,3,semantic_review
303,يجعل,makes; renders; causes,True,verb,False,False,,True,5.09,False,True,False,,False,,3,form_only
311,يبقى,remains; stays,True,verb,False,False,,True,5.00,False,True,False,,False,,3,form_only
315,قوات,forces; troops,True,noun,True,False,,True,5.31,True,True,False,,False,,4,semantic_review
317,يصل,arrives; reaches,True,verb,False,False,,True,5.06,False,True,False,,False,,3,form_only
329,حصول,occurrence; obtaining; acquisition,True,noun,True,False,,True,4.25,True,True,False,,False,,4,semantic_review
331,يبدأ,begins; starts,True,verb,False,False,,True,4.89,False,True,False,,False,,3,form_only
336,أما,as for; whereas; as regards (أَمَّا),True,conj|particle|verb,True,False,,True,5.65,False,True,False,,False,,3,semantic_review
337,أعلن,announced; declared,True,verb,True,False,,True,5.11,True,True,False,,False,,4,semantic_review
338,إطلاقا,at all; absolutely,False,,False,False,,True,4.02,True,True,False,,False,,3,form_only
342,يخرج,goes out; exits; leaves,True,verb,False,False,,True,4.73,True,True,False,,False,,4,form_only
352,وزراء,ministers,True,noun,True,False,,True,4.66,False,True,False,,False,,3,semantic_review
361,اذهب,go!,True,verb,False,False,,True,4.19,False,True,False,,False,,3,form_only
362,وجد,found,True,noun|verb,True,False,,True,4.96,True,True,False,,False,,4,semantic_review
364,يجري,runs; proceeds; takes place,True,verb,False,False,,True,4.93,False,True,False,,False,,3,form_only
365,أسعار,prices,True,noun,True,False,,True,4.87,False,True,False,,False,,3,semantic_review
368,انتخابات,elections,True,noun,True,False,,True,4.83,False,True,False,,False,,3,semantic_review
372,يصبح,becomes,True,verb,False,False,,True,4.94,False,True,False,,False,,3,form_only
377,يفكر,thinks; considers,True,verb,False,False,,True,4.56,False,True,False,,False,,3,form_only
381,بلاد,lands; countries,True,noun,True,False,,True,4.87,False,True,False,,False,,3,semantic_review
387,أعضاء,members,True,noun,False,False,,True,5.30,False,True,False,,False,,3,form_only
392,يخبر,tells; informs,True,verb,False,False,,True,3.90,False,True,False,,False,,3,form_only
398,ينظر,looks; considers; examines,True,verb,False,False,,True,4.74,True,True,False,,False,,4,form_only
399,مستقبل,future; receiver; recipient; host (depending on vocalization/use),True,adj|noun,True,False,,True,4.66,True,True,False,,False,,4,semantic_review
404,يعيش,lives; resides,True,verb,False,False,,True,5.09,False,True,False,,False,,3,form_only
415,إعادة,return; repetition; redoing,True,noun,True,False,,True,5.28,True,True,False,,False,,4,semantic_review
417,يرجو,hopes; wishes; asks/request politely (يرجو),True,verb,False,False,,True,3.42,False,True,False,,False,,3,form_only
420,يفهم,understands,True,verb,False,False,,True,4.50,False,True,False,,False,,3,form_only
425,كلمة,word,True,noun,True,False,,True,5.36,True,True,False,,False,,4,semantic_review
426,يتمنى,wishes; hopes,True,verb,False,False,,True,4.11,False,True,False,,False,,3,form_only
429,اسمع,listen!; hear!,True,verb,True,False,,True,4.42,False,True,False,,False,,3,semantic_review
441,عالمية,global; international (feminine),True,noun,True,False,,True,4.69,True,True,False,,False,,4,semantic_review
447,ينتظر,waits,True,verb,False,False,,True,4.65,False,True,False,,False,,3,form_only
453,يود,would like; wants,True,noun|verb,True,False,,True,4.00,True,True,False,,False,,4,semantic_review
454,قيام,standing; undertaking; carrying out,True,adj|noun,True,False,,True,4.82,True,True,False,,False,,4,semantic_review
468,يبحث,searches; researches; looks for,True,verb,False,False,,True,4.67,True,True,False,,False,,4,form_only
469,يعطي,gives,True,verb,False,False,,True,4.67,False,True,False,,False,,3,form_only
475,مشيرا,indicating; pointing out; noting (mushiran),False,,False,False,,True,4.04,False,True,False,,False,,2,form_only
476,تنفيذ,implementation; execution,True,noun,True,False,,True,4.90,True,True,False,,False,,4,semantic_review
477,يقصد,means; intends; aims,True,verb,False,False,,True,4.46,False,True,False,,False,,3,form_only
478,يذكر,mentions; remembers,True,verb,False,False,,True,4.91,False,True,False,,False,,3,form_only
480,أصدقاء,friends,True,noun,True,False,,True,4.68,False,True,False,,False,,3,semantic_review
492,جميعا,all together; altogether; everyone,False,,False,False,,True,5.24,False,True,False,,False,,2,form_only
497,اتصال,contact; communication,True,noun,True,False,,True,4.73,True,True,False,,False,,4,semantic_review
502,جعل,made; rendered; caused,True,noun|verb,True,False,,True,5.11,True,True,False,,False,,4,semantic_review
511,قرر,decided; determined,True,verb,True,False,,True,4.81,True,True,False,,False,,4,semantic_review
516,تطوير,development; improvement,False,,False,False,,True,5.00,True,True,False,,False,,3,form_only
520,مات,died,True,verb,True,False,,True,4.98,True,True,False,,False,,4,semantic_review
525,يعتبر,is considered; regards/considers,False,,False,False,,True,5.25,True,True,False,,False,,3,form_only
535,أعطى,gave,True,verb,True,False,,True,4.44,True,True,False,,False,,4,semantic_review
538,كتب,books; wrote,True,noun|verb,True,False,,True,5.44,True,True,False,,False,,4,semantic_review
545,استخدام,use; usage,True,noun,True,False,,True,5.48,True,True,False,,False,,4,semantic_review
548,يدخل,enters,True,verb,False,False,,True,4.83,True,True,False,,False,,4,form_only
550,نتائج,results; consequences,True,noun,True,False,,True,5.01,False,True,False,,False,,3,semantic_review
552,يترك,leaves; abandons,True,verb,False,False,,True,4.58,False,True,False,,False,,3,form_only
555,أشخاص,people; persons,True,noun,False,False,,True,5.14,True,True,False,,False,,4,form_only
557,يسمع,hears; listens,True,verb,False,False,,True,4.52,False,True,False,,False,,3,form_only
559,تحديد,determination; specification; identification,True,noun,True,False,,True,5.05,True,True,False,,False,,4,semantic_review
566,ينتهي,ends; finishes,True,verb,False,False,,True,4.72,True,True,False,,False,,4,form_only
570,يحمل,carries; bears; loads/imposes (depending on form),True,verb,False,False,,True,4.98,False,True,False,,False,,3,form_only
571,يلعب,plays,True,verb,False,False,,True,4.78,True,True,False,,False,,4,form_only
572,يضع,puts; places,True,verb,False,False,,True,4.63,True,True,False,,False,,4,form_only
573,يساعد,helps; assists,True,verb,False,False,,True,4.79,True,True,False,,False,,4,form_only
574,يموت,dies,True,verb,False,False,,True,4.80,True,True,False,,False,,4,form_only
577,علاقات,relations; relationships,True,noun,True,False,,True,4.65,True,True,False,,False,,4,semantic_review
580,مواجهة,confrontation; facing,False,,False,False,,True,4.90,True,True,False,,False,,3,form_only
584,حدود,borders; limits,True,adj|noun,True,False,,True,5.04,True,True,False,,False,,4,semantic_review
587,يملك,owns; possesses,True,verb,False,False,,True,4.84,False,True,False,,False,,3,form_only
589,أية,any; whichever; which (feminine form أية),True,pron,True,False,,True,5.08,False,True,False,,False,,3,semantic_review
596,مشاكل,problems,True,noun,True,False,,True,5.03,True,True,False,,False,,4,semantic_review
604,سيء,bad; poor,True,adj|verb,True,False,,True,4.54,True,True,False,,False,,4,semantic_review
606,يطلب,asks for; requests; demands,True,verb,False,False,,True,4.68,False,True,False,,False,,3,form_only
607,مناطق,regions; areas,True,noun,True,False,,True,5.16,False,True,False,,False,,3,semantic_review
610,يتذكر,remembers,True,verb,False,False,,True,4.26,True,True,False,,False,,4,form_only
617,أحيان,times; occasions (commonly in أحيانًا = sometimes),True,noun,False,False,,True,3.70,False,True,False,,False,,3,form_only
619,مؤكدا,confirming; emphasizing; confirmed; certain; definitely (depending on vocalization/context),False,,False,False,,True,3.96,False,True,False,,False,,2,form_only
620,أتى,came; arrived,True,verb,True,False,,True,4.57,True,True,False,,False,,4,semantic_review
622,يدفع,pays; pushes,True,verb,False,False,,True,4.67,False,True,False,,False,,3,form_only
623,تالي,next; following,True,adj,False,False,,True,3.27,True,True,False,,False,,4,form_only
631,يتكلم,speaks; talks,True,verb,False,False,,True,4.69,False,True,False,,False,,3,form_only
632,إحدى,one; one of (feminine form),True,noun,True,False,,True,5.37,False,True,False,,False,,3,semantic_review
636,وحده,alone; by himself/itself,False,,False,False,,True,4.77,True,True,False,,False,,3,form_only
637,نساء,women,True,adj|noun|verb,True,False,,True,4.88,False,True,False,,False,,3,semantic_review
639,خذ,take!,True,verb,False,False,,True,4.53,False,True,False,,False,,3,form_only
646,قضاء,judgment / ruling; judiciary; fulfillment / carrying out,True,noun,True,False,,True,4.69,True,True,False,,False,,4,semantic_review
652,يقتل,kills; is killed (voice depends on vocalization/context),True,verb,False,False,,True,4.60,False,True,False,,False,,3,form_only
654,أمم,nations; peoples,True,noun|verb,True,False,,True,4.06,True,True,False,,False,,4,semantic_review
670,مصادر,sources,True,noun,True,False,,True,5.06,False,True,False,,False,,3,semantic_review
672,مباريات,matches; games,True,noun,True,False,,True,4.75,False,True,False,,False,,3,semantic_review
681,يمثل,represents; constitutes; acts/portrays,True,verb,False,False,,True,4.89,True,True,False,,False,,4,form_only
683,شهد,witnessed; observed,True,adj|noun|verb,True,False,,True,4.66,True,True,False,,False,,4,semantic_review
690,نيابة,prosecution; representation; deputyship (context-dependent),True,noun,True,False,,True,4.31,True,True,False,,False,,4,semantic_review
693,يتعلق,relates to; concerns; is connected with,True,verb,False,False,,True,5.16,False,True,False,,False,,3,form_only
696,أسهم,arrows; shares; stocks; contributed; participated (depending on vocalization/use),True,noun|verb,True,False,,True,4.21,True,True,False,,False,,4,semantic_review
697,أجهزة,devices; equipment,True,noun,True,False,,True,4.93,False,True,False,,False,,3,semantic_review
707,يستمر,continues; persists,True,verb,False,False,,True,4.57,False,True,False,,False,,3,form_only
709,يهتم,cares about; is interested in,True,verb,False,False,,True,4.65,False,True,False,,False,,3,form_only
711,أبناء,sons; children,True,noun,True,False,,True,4.90,False,True,False,,False,,3,semantic_review
714,يعرض,presents; displays; offers; exposes (depending on form),True,verb,False,False,,True,4.58,False,True,False,,False,,3,form_only
717,ملابس,clothes; clothing,True,noun,True,False,,True,4.70,True,True,False,,False,,4,semantic_review
727,أخبار,news; reports,True,noun,True,False,,True,5.05,True,True,False,,False,,4,semantic_review
732,يصدق,is truthful; tells the truth; proves true; believes; accepts as true; confirms/ratifies (depending on vocalization/form),True,verb,False,False,,True,4.24,False,True,False,,False,,3,form_only
733,قوى,forces; powers; strengths,True,noun|verb,True,False,,True,4.76,True,True,False,,False,,4,semantic_review
737,يظهر,appears; shows; demonstrates (depending on form),True,verb,False,False,,True,5.11,False,True,False,,False,,3,form_only
740,نقاط,points; dots,True,noun,True,False,,True,4.87,True,True,False,,False,,4,semantic_review
747,إجراءات,procedures; measures; actions,False,,False,False,,True,4.69,False,True,False,,False,,2,form_only
748,قضايا,issues; cases; causes,True,noun,True,False,,True,4.80,True,True,False,,False,,4,semantic_review
751,يسمح,allows; permits,True,verb,False,False,,True,4.97,False,True,False,,False,,3,form_only
752,أهداف,goals; objectives,True,noun,True,False,,True,4.86,False,True,False,,False,,3,semantic_review
753,يسأل,asks; questions,True,verb,False,False,,True,4.54,False,True,False,,False,,3,form_only
755,دقائق,minutes,True,noun,True,False,,True,4.92,False,True,False,,False,,3,semantic_review
757,عسكرية,military,True,adj|noun,True,False,,True,4.90,True,True,False,,False,,4,semantic_review
760,اتصالات,communications; contacts,False,,False,False,,True,4.39,True,True,False,,False,,3,form_only
761,حفل,ceremony; party; event,True,noun|verb,True,False,,True,4.88,True,True,False,,False,,4,semantic_review
762,شؤون,affairs; matters,True,noun,False,False,,True,4.42,True,True,False,,False,,4,form_only
764,يرغب,wants; desires; wishes,True,verb,False,False,,True,4.63,False,True,False,,False,,3,form_only
771,توفير,provision; saving; availability,True,noun,True,False,,True,4.84,True,True,False,,False,,4,semantic_review
772,أصحاب,owners; companions; people of,True,noun,True,False,,True,5.18,True,True,False,,False,,4,semantic_review
780,يؤكد,confirms; affirms,True,verb,False,False,,True,4.60,False,True,False,,False,,3,form_only
788,يقلق,worries; becomes anxious; causes worry (depending on vocalization),True,verb,False,False,,True,3.55,False,True,False,,False,,3,form_only
789,يتصل,contacts; connects; calls,True,verb,False,False,,True,4.16,True,True,False,,False,,4,form_only
794,يتعلم,learns; studies,True,verb,False,False,,True,4.14,False,True,False,,False,,3,form_only
796,أسلحة,weapons; arms,True,noun,True,False,,True,4.61,True,True,False,,False,,4,semantic_review
801,طلاب,students,True,noun,True,False,,True,4.71,False,True,False,,False,,3,semantic_review
803,فتى,young man; boy,True,noun,True,False,,True,4.01,True,True,False,,False,,4,semantic_review
811,أرسل,sent,True,verb,True,False,,True,4.76,True,True,False,,False,,4,semantic_review
812,يضم,includes; comprises,True,verb,False,False,,True,4.64,False,True,False,,False,,3,form_only
816,يتوقع,expects; anticipates,True,verb,False,False,,True,4.41,False,True,False,,False,,3,form_only
817,يقدم,presents; offers; submits,True,verb,False,False,,True,4.98,False,True,False,,False,,3,form_only
820,أموال,money; funds; wealth,True,noun,False,False,,True,4.52,True,True,False,,False,,4,form_only
821,يكفي,is enough; suffices,True,verb,False,False,,True,4.89,False,True,False,,False,,3,form_only
823,يهم,matters; concerns; is important to,True,verb,False,False,,True,4.46,False,True,False,,False,,3,form_only
824,كبرى,major; greater; largest (feminine كبرى),True,adj,True,False,,True,4.54,False,True,False,,False,,3,semantic_review
834,أحداث,events,True,noun,True,False,,True,4.91,False,True,False,,False,,3,semantic_review
838,يبلغ,reaches; amounts to; informs/notifies (depending on form),True,verb,False,False,,True,4.91,False,True,False,,False,,3,form_only
839,انتهاء,ending; completion,True,noun,True,False,,True,4.75,True,True,False,,False,,4,semantic_review
841,يعاني,suffers,False,,False,False,,True,4.73,False,True,False,,False,,2,form_only
842,جاري,current; ongoing; my neighbor (depending on structure/vocalization),True,adj|verb,False,False,,True,3.99,True,True,False,,False,,4,form_only
843,مواد,materials; substances,True,noun,True,False,,True,4.79,True,True,False,,False,,4,semantic_review
847,سكان,inhabitants; population,True,noun,True,False,,True,5.13,True,True,False,,False,,4,semantic_review
848,أسباب,reasons; causes,True,noun,True,False,,True,4.96,False,True,False,,False,,3,semantic_review
849,يتوقف,stops; depends on,True,verb,False,False,,True,4.53,True,True,False,,False,,4,form_only
853,أوراق,papers; leaves; documents,True,noun,True,False,,True,4.63,True,True,False,,False,,4,semantic_review
860,يستخدم,uses; is used (voice depends on vocalization),True,verb,False,False,,True,4.99,True,True,False,,False,,4,form_only
862,أسواق,markets,True,noun,False,False,,True,4.25,False,True,False,,False,,3,form_only
863,يدعو,calls; invites; advocates,True,verb,False,False,,True,4.72,False,True,False,,False,,3,form_only
865,مؤخرا,recently; lately,False,,False,False,,True,5.03,True,True,False,,False,,3,form_only
874,حقق,achieved; realized; investigated/verified (depending on form),True,noun|verb,True,False,,True,4.73,True,True,False,,False,,4,semantic_review
876,نجح,succeeded,True,noun|verb,True,False,,True,4.59,True,True,False,,False,,4,semantic_review
877,تشكيل,formation; composition; shaping,True,noun,True,False,,True,4.76,True,True,False,,False,,4,semantic_review
880,يقف,stands; stops,True,verb,False,False,,True,4.68,False,True,False,,False,,3,form_only
881,يواجه,faces; confronts,False,,False,False,,True,4.43,True,True,False,,False,,3,form_only
885,ظن,thought; belief; assumption; thought/believed,True,noun|verb,True,False,,True,4.25,True,True,False,,False,,4,semantic_review
890,يؤدي,leads to; performs; results in,True,verb,False,False,,True,4.97,False,True,False,,False,,3,form_only
891,يحضر,attends; is present; prepares/brings (depending on form),True,verb,False,False,,True,4.41,False,True,False,,False,,3,form_only
894,يشهد,witnesses; observes; testifies; bears witness/attests,True,verb,False,False,,True,4.37,True,True,False,,False,,4,form_only
896,ظروف,circumstances; conditions,True,noun,True,False,,True,4.75,True,True,False,,False,,4,semantic_review
897,فاز,won,True,verb,True,False,,True,4.75,True,True,False,,False,,4,semantic_review
901,عمال,workers,True,noun,True,False,,True,4.47,False,True,False,,False,,3,semantic_review
903,يدري,knows; is aware,True,verb,False,False,,True,4.19,False,True,False,,False,,3,form_only
915,أفراد,individuals; persons,True,adj|noun,True,False,,True,5.02,True,True,False,,False,,4,semantic_review
920,يستحق,deserves; is worth; is entitled to,True,verb,False,False,,True,4.90,False,True,False,,False,,3,form_only
924,افعل,do!; act!,True,verb,False,False,,True,4.09,False,True,False,,False,,3,form_only
925,كبار,big; large; major; senior; elders; senior people,True,adj|noun,True,False,,True,4.74,True,True,False,,False,,4,semantic_review
926,يتعرف,gets to know; becomes acquainted with; recognizes,True,verb,False,False,,True,3.86,False,True,False,,False,,3,form_only
927,وفقا,according to; in accordance with (commonly وَفْقًا لِـ),False,,False,False,,True,5.28,False,True,False,,False,,2,form_only
929,يسعى,seeks; strives,True,verb,False,False,,True,4.53,False,True,False,,False,,3,form_only
930,يكره,hates; dislikes,True,verb,False,False,,True,4.21,False,True,False,,False,,3,form_only
932,أولاد,boys; sons; children,True,noun,True,False,,True,4.57,False,True,False,,False,,3,semantic_review
935,مشاريع,projects,True,noun,True,False,,True,4.73,False,True,False,,False,,3,semantic_review
938,مدارس,schools,True,noun,True,False,,True,4.59,False,True,False,,False,,3,semantic_review
941,صفقة,deal; transaction,True,noun,True,False,,True,4.58,True,True,False,,False,,4,semantic_review
942,يطلق,launches; releases; fires; calls/names (depending on form),True,verb,False,False,,True,4.79,False,True,False,,False,,3,form_only
943,يقبل,accepts; approaches; comes forward; kisses (depending on vocalization/form),True,verb,False,False,,True,4.49,False,True,False,,False,,3,form_only
944,يجمع,collects; gathers,True,verb,False,False,,True,4.55,True,True,False,,False,,4,form_only
946,أسئلة,questions,True,noun,True,False,,True,4.64,False,True,False,,False,,3,semantic_review
951,يقود,leads; drives,True,verb,False,False,,True,4.39,False,True,False,,False,,3,form_only
952,يتمكن,manages to; is able to,False,,False,False,,True,4.62,False,True,False,,False,,2,form_only
953,جهود,efforts,False,,False,False,,True,4.63,False,True,False,,False,,2,form_only
954,سبق,precedence; lead; preceded,True,adj|noun|verb,True,False,,True,4.97,True,True,False,,False,,4,semantic_review
957,متابعة,follow-up; monitoring,True,noun,True,False,,True,4.83,True,True,False,,False,,4,semantic_review
974,أندية,clubs,True,noun,True,False,,True,4.02,False,True,False,,False,,3,semantic_review
978,مخدرات,drugs; narcotics,True,noun,True,False,,True,4.04,True,True,False,,False,,4,semantic_review
982,ينبغي,should; ought to; it is appropriate/necessary,True,verb,False,False,,True,5.17,False,True,False,,False,,3,form_only
983,ألعاب,games,True,noun,True,False,,True,4.63,False,True,False,,False,,3,semantic_review
984,قوانين,laws,True,noun,False,False,,True,4.75,False,True,False,,False,,3,form_only
985,يزيد,increases; adds,True,name|verb,True,False,,True,4.99,False,True,False,,False,,3,semantic_review
992,يقل,decreases; becomes less,True,verb,False,False,,True,4.69,False,True,False,,False,,3,form_only
993,اتخاذ,taking; adoption; making (as in اتخاذ قرار = making a decision),True,noun,True,False,,True,4.74,False,True,False,,False,,3,semantic_review
996,يفضل,prefers; is superior/better (depending on vocalization),True,verb,False,False,,True,4.39,True,True,False,,False,,4,form_only
