Front,Back
مزاج,"Rank: 1012

Meaning: humor; temperament

Frequency evidence: 1190

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
سورج,"Rank: 1013

Meaning: Sun; sun

Frequency evidence: 1148

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
رب,"Rank: 1014

Meaning: Lord; An epithet for God

Frequency evidence: 1128

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
تیسرا,"Rank: 1015

Meaning: third

Frequency evidence: 1099

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
بہار,"Rank: 1016

Meaning: bloom; spring (season)

Frequency evidence: 1085

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
گرمی,"Rank: 1017

Meaning: heat

Frequency evidence: 1006

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
مئی,"Rank: 1018

Meaning: May

Frequency evidence: 986

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
کرم,"Rank: 1019

Meaning: kindness

Frequency evidence: 982

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
روم,"Rank: 1020

Meaning: Rome; Asia Minor

Frequency evidence: 962

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
شکریہ,"Rank: 1021

Meaning: thank; thanks; thank you

Frequency evidence: 946

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
لاش,"Rank: 1022

Meaning: corpse

Frequency evidence: 903

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
بہ,"Rank: 1023

Meaning: in

Frequency evidence: 894

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
صفر,"Rank: 1024

Meaning: zero

Frequency evidence: 883

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
دراز,"Rank: 1025

Meaning: drawer

Frequency evidence: 873

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
وادی,"Rank: 1026

Meaning: valley

Frequency evidence: 867

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
ارادہ,"Rank: 1027

Meaning: intention

Frequency evidence: 857

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
بائیں,"Rank: 1028

Meaning: to the left

Frequency evidence: 853

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
مت,"Rank: 1029

Meaning: don't (imperative negation)

Frequency evidence: 847

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
دائیں,"Rank: 1030

Meaning: to the right

Frequency evidence: 820

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
چودہ,"Rank: 1031

Meaning: fourteen

Frequency evidence: 805

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
محترمہ,"Rank: 1032

Meaning: lady

Frequency evidence: 762

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
راز,"Rank: 1033

Meaning: secret

Frequency evidence: 761

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
ستر,"Rank: 1034

Meaning: seventy

Frequency evidence: 728

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
دروازہ,"Rank: 1035

Meaning: door

Frequency evidence: 660

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
ڈر,"Rank: 1036

Meaning: awe; fear; dread; apprehension; alarm

Frequency evidence: 657

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
لال,"Rank: 1037

Meaning: red

Frequency evidence: 655

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
دوپہر,"Rank: 1038

Meaning: afternoon; noon; midday

Frequency evidence: 654

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
مرے,"Rank: 1039

Meaning: to be dead)

Frequency evidence: 648

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
نیز,"Rank: 1040

Meaning: also

Frequency evidence: 641

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
ہائے,"Rank: 1041

Meaning: alas!; an exclamation of distress; a sigh

Frequency evidence: 638

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
سترہ,"Rank: 1042

Meaning: seventeen

Frequency evidence: 566

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
تمہارا,"Rank: 1043

Meaning: grammatically plural: yours; Early Modern English yours; grammatically plural: your; Early Modern English your

Frequency evidence: 541

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
شمال,"Rank: 1044

Meaning: north

Frequency evidence: 528

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
چوبیس,"Rank: 1045

Meaning: twenty-four

Frequency evidence: 499

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
نوے,"Rank: 1046

Meaning: ninety

Frequency evidence: 477

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
سیکنڈ,"Rank: 1047

Meaning: second (time)

Frequency evidence: 433

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
تہائی,"Rank: 1048

Meaning: third

Frequency evidence: 425

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
کاش,"Rank: 1049

Meaning: I wish; if only

Frequency evidence: 404

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
دال,"Rank: 1050

Meaning: lentil

Frequency evidence: 393

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
مانند,"Rank: 1051

Meaning: prep. & postpn. Like

Frequency evidence: 390

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
فلاں,"Rank: 1052

Meaning: so-and-so; a certain thing or person; a designation for something unknown

Frequency evidence: 350

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
گرما,"Rank: 1053

Meaning: summer

Frequency evidence: 337

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
آرزو,"Rank: 1054

Meaning: wish; desire

Frequency evidence: 333

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
رزق,"Rank: 1055

Meaning: daily bread

Frequency evidence: 326

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
ڈاک,"Rank: 1056

Meaning: dak; mail; post

Frequency evidence: 318

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
واہ,"Rank: 1057

Meaning: wow, whoa; Wah (a city in Rawalpindi district; Punjab; Pakistan)

Frequency evidence: 312

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
سرما,"Rank: 1058

Meaning: winter

Frequency evidence: 301

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
سراسر,"Rank: 1059

Meaning: totally; completely; entirely; through-and-through

Frequency evidence: 291

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
اڑ,"Rank: 1060

Meaning: infinitive of اُڑْنا (uṛnā — to fly

Frequency evidence: 276

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- CLE Urdu WordNet/closed-class lists — lexical-form gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent semantic signals
- Candidate only; requires final audit before promotion"
