Front,Back
ملے,"Rank: 1011

Meaning: met

Frequency evidence: 3726

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
محفوظ,"Rank: 1012

Meaning: part. Kept safe

Frequency evidence: 3438

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
چلا,"Rank: 1013

Meaning: went (of چلنا)

Frequency evidence: 3123

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
طالب,"Rank: 1014

Meaning: seeker (طالب علم = student)

Frequency evidence: 2424

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
بنائی,"Rank: 1015

Meaning: made (feminine)

Frequency evidence: 2269

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
جسٹس,"Rank: 1016

Meaning: justice (judge's title)

Frequency evidence: 2252

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ٹیپ,"Rank: 1017

Meaning: tape

Frequency evidence: 2178

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
اسرائیلی,"Rank: 1018

Meaning: Israeli

Frequency evidence: 1902

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
محدود,"Rank: 1019

Meaning: (pass. part. of حدّ 'to define the limits (of); part. Limited

Frequency evidence: 1896

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
میٹر,"Rank: 1020

Meaning: meter

Frequency evidence: 1760

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
توڑ,"Rank: 1021

Meaning: break; breaking

Frequency evidence: 1564

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
انٹرویو,"Rank: 1022

Meaning: interview

Frequency evidence: 1421

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ڈگری,"Rank: 1023

Meaning: degree

Frequency evidence: 1406

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ضمانت,"Rank: 1024

Meaning: bail; guarantee

Frequency evidence: 1350

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
چائے,"Rank: 1025

Meaning: cha; tea

Frequency evidence: 1348

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
سمندر,"Rank: 1026

Meaning: sea; ocean

Frequency evidence: 1328

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
سنچری,"Rank: 1027

Meaning: century

Frequency evidence: 1312

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
چاند,"Rank: 1028

Meaning: moon

Frequency evidence: 1301

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ترکی,"Rank: 1029

Meaning: the Turkish language; a horse of Turkish breed; Turkish

Frequency evidence: 1294

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ترجمہ,"Rank: 1030

Meaning: translation

Frequency evidence: 1276

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
جون,"Rank: 1031

Meaning: June

Frequency evidence: 1276

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
نمائندگی,"Rank: 1032

Meaning: representation (broadly; not limited.)

Frequency evidence: 1255

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
سیٹ,"Rank: 1033

Meaning: a seat

Frequency evidence: 1246

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ٹن,"Rank: 1034

Meaning: ton

Frequency evidence: 1243

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
گرام,"Rank: 1035

Meaning: gram (unit of mass)

Frequency evidence: 1235

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ٹکٹ,"Rank: 1036

Meaning: ticket

Frequency evidence: 1233

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ریڈیو,"Rank: 1037

Meaning: radio

Frequency evidence: 1222

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
شہرت,"Rank: 1038

Meaning: fame

Frequency evidence: 1214

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
نوٹس,"Rank: 1039

Meaning: notice

Frequency evidence: 1213

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ایمان,"Rank: 1040

Meaning: faith; belief

Frequency evidence: 1212

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
سرخ,"Rank: 1041

Meaning: red

Frequency evidence: 1161

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ٹرک,"Rank: 1042

Meaning: truck

Frequency evidence: 1151

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
طوفان,"Rank: 1043

Meaning: storm

Frequency evidence: 1139

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
تصدیق,"Rank: 1044

Meaning: confirmation

Frequency evidence: 1135

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ناک,"Rank: 1045

Meaning: nose

Frequency evidence: 1127

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
سانس,"Rank: 1046

Meaning: breath; breathing

Frequency evidence: 1115

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
مندر,"Rank: 1047

Meaning: a Hindu temple; temple

Frequency evidence: 1088

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
بہار,"Rank: 1048

Meaning: bloom; spring (season)

Frequency evidence: 1085

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
نمک,"Rank: 1049

Meaning: salt

Frequency evidence: 1052

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ایجنسی,"Rank: 1050

Meaning: agency

Frequency evidence: 1032

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
تہذیب,"Rank: 1051

Meaning: culture

Frequency evidence: 1026

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
قربانی,"Rank: 1052

Meaning: sacrifice

Frequency evidence: 1006

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
گرمی,"Rank: 1053

Meaning: heat

Frequency evidence: 1006

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
گناہ,"Rank: 1054

Meaning: sin; fault

Frequency evidence: 1001

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
کارڈ,"Rank: 1055

Meaning: card

Frequency evidence: 996

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
مئی,"Rank: 1056

Meaning: May

Frequency evidence: 986

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
روحانی,"Rank: 1057

Meaning: spiritual (as opposed to physical)

Frequency evidence: 963

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
سگریٹ,"Rank: 1058

Meaning: cigarette

Frequency evidence: 963

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
روم,"Rank: 1059

Meaning: Rome; Asia Minor

Frequency evidence: 962

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
دیوار,"Rank: 1060

Meaning: wall

Frequency evidence: 959

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
جہاد,"Rank: 1061

Meaning: jihad

Frequency evidence: 954

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
کان,"Rank: 1062

Meaning: ear

Frequency evidence: 953

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
اسٹیڈیم,"Rank: 1063

Meaning: stadium

Frequency evidence: 952

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
چوک,"Rank: 1064

Meaning: square

Frequency evidence: 943

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
فہرست,"Rank: 1065

Meaning: list

Frequency evidence: 943

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
کارٹون,"Rank: 1066

Meaning: cartoon

Frequency evidence: 929

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
گلی,"Rank: 1067

Meaning: street; lane

Frequency evidence: 927

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
نشان,"Rank: 1068

Meaning: sign

Frequency evidence: 897

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
صفر,"Rank: 1069

Meaning: zero

Frequency evidence: 883

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
قلم,"Rank: 1070

Meaning: pen

Frequency evidence: 871

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ترتیب,"Rank: 1071

Meaning: order

Frequency evidence: 868

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
دستخط,"Rank: 1072

Meaning: signature; handwriting

Frequency evidence: 857

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
انتظامی,"Rank: 1073

Meaning: administrative

Frequency evidence: 855

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
برف,"Rank: 1074

Meaning: ice

Frequency evidence: 829

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
پہاڑی,"Rank: 1075

Meaning: hill; small mountain

Frequency evidence: 813

Semantic verification: readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
خزانہ,"Rank: 1076

Meaning: treasure; treasury

Frequency evidence: 811

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
معصوم,"Rank: 1077

Meaning: innocent

Frequency evidence: 811

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
آیت,"Rank: 1078

Meaning: verse (of the Qur'an)

Frequency evidence: 796

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ہڑتال,"Rank: 1079

Meaning: strike; hartal; (stoppage of work)

Frequency evidence: 794

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ویژن,"Rank: 1080

Meaning: vision

Frequency evidence: 756

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
پابند,"Rank: 1081

Meaning: bound; restrained; encumbered

Frequency evidence: 749

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
پال,"Rank: 1082

Meaning: equivalent to English Paul

Frequency evidence: 740

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
تجزیہ,"Rank: 1083

Meaning: analysis; dissolution

Frequency evidence: 729

Semantic verification: kaikki+readurdu

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
ستر,"Rank: 1084

Meaning: seventy

Frequency evidence: 728

Semantic verification: kaikki+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
گائے,"Rank: 1085

Meaning: cow

Frequency evidence: 719

Semantic verification: kaikki+readurdu+word2word

Sources:
- CLE Urdu 5,000 corpus frequency list — ordering authority
- IndoWordNet Urdu — lexical lemma gate
- Kaikki/Wiktextract, ReadUrdu, word2word — independent bilingual semantic signals
- Candidate only; requires final audit before promotion"
