Front,Back
کرتا,"Rank: 1011

Meaning: does (masculine of کرنا)

Frequency evidence: 13089
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
بتایا,"Rank: 1012

Meaning: told

Frequency evidence: 12431
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
پولیس,"Rank: 1013

Meaning: police

Frequency evidence: 12285
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
سکتے,"Rank: 1014

Meaning: can

Frequency evidence: 12034
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
میچ,"Rank: 1015

Meaning: match (sports)

Frequency evidence: 10866
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
آئے,"Rank: 1016

Meaning: came (plural)

Frequency evidence: 9322
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
عالمی,"Rank: 1017

Meaning: global

Frequency evidence: 9318
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
تعمیر,"Rank: 1018

Meaning: building

Frequency evidence: 8317
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
مشرف,"Rank: 1019

Meaning: Musharraf (Pervez Musharraf

Frequency evidence: 7877
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
اسمبلی,"Rank: 1020

Meaning: assembly

Frequency evidence: 7049
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
حالات,"Rank: 1021

Meaning: circumstances; conditions

Frequency evidence: 6537
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
نمبر,"Rank: 1022

Meaning: number; phone number

Frequency evidence: 6107
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
لی,"Rank: 1023

Meaning: took (feminine of لینا)

Frequency evidence: 6097
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
رپورٹ,"Rank: 1024

Meaning: report

Frequency evidence: 6039
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
سرکاری,"Rank: 1025

Meaning: official

Frequency evidence: 5791
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
بہائی,"Rank: 1026

Meaning: Baháʼí

Frequency evidence: 5738
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — Kaikki+ReadUrdu

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
کہتے,"Rank: 1027

Meaning: form of کَہْنا (kahnā — to say)

Frequency evidence: 5722
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
بنایا,"Rank: 1028

Meaning: made; built (of بنانا)

Frequency evidence: 5383
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
کانفرنس,"Rank: 1029

Meaning: conference

Frequency evidence: 5120
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
پیداوار,"Rank: 1030

Meaning: produce; production

Frequency evidence: 4983
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
پروفیسر,"Rank: 1031

Meaning: professor

Frequency evidence: 4915
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
چاہتے,"Rank: 1032

Meaning: want (

Frequency evidence: 4858
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
دیتا,"Rank: 1033

Meaning: gives (masculine of دینا)

Frequency evidence: 4845
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
قیام,"Rank: 1034

Meaning: stay

Frequency evidence: 4801
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
ڈالر,"Rank: 1035

Meaning: dollar

Frequency evidence: 4749
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
بہترین,"Rank: 1036

Meaning: best

Frequency evidence: 4740
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
سکول,"Rank: 1037

Meaning: school

Frequency evidence: 4546
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
نیوز,"Rank: 1038

Meaning: news

Frequency evidence: 4524
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
کہیں,"Rank: 1039

Meaning: somewhere; anywhere

Frequency evidence: 4506
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
ملا,"Rank: 1040

Meaning: met

Frequency evidence: 4477
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
شرح,"Rank: 1041

Meaning: rate

Frequency evidence: 4343
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
چاہیے,"Rank: 1042

Meaning: should

Frequency evidence: 4315
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
جمع,"Rank: 1043

Meaning: (inf. n. of جمع 'to collect')

Frequency evidence: 4222
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
آؤٹ,"Rank: 1044

Meaning: out

Frequency evidence: 4201
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
رہنے,"Rank: 1045

Meaning: oblique infinitive of رَہْنا (rahnā — to live)

Frequency evidence: 3906
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
یونیورسٹی,"Rank: 1046

Meaning: university

Frequency evidence: 3842
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
شائع,"Rank: 1047

Meaning: published (شائع ہونا = to be published)

Frequency evidence: 3840
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
برقرار,"Rank: 1048

Meaning: maintained

Frequency evidence: 3776
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
حکام,"Rank: 1049

Meaning: authorities; officials (

Frequency evidence: 3771
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
ملے,"Rank: 1050

Meaning: met

Frequency evidence: 3726
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
سربراہ,"Rank: 1051

Meaning: head

Frequency evidence: 3652
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
رہتا,"Rank: 1052

Meaning: masculine

Frequency evidence: 3599
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
فلموں,"Rank: 1053

Meaning: plural

Frequency evidence: 3581
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
آپریشن,"Rank: 1054

Meaning: operation (military or medical)

Frequency evidence: 3566
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
وفاقی,"Rank: 1055

Meaning: federal

Frequency evidence: 3506
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
ٹیکس,"Rank: 1056

Meaning: tax

Frequency evidence: 3488
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
فروخت,"Rank: 1057

Meaning: s.f. Selling; sale: — faroḵẖt karnā; v.t. To sell

Frequency evidence: 3486
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
محفوظ,"Rank: 1058

Meaning: part. Kept safe

Frequency evidence: 3438
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
فیصلے,"Rank: 1059

Meaning: plural direct of فَیصْلَہ (faisla — decision

Frequency evidence: 3357
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
شمار,"Rank: 1060

Meaning: s.f. Counting

Frequency evidence: 3217
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
مطالبہ,"Rank: 1061

Meaning: demand

Frequency evidence: 3132
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
چلا,"Rank: 1062

Meaning: went (of چلنا)

Frequency evidence: 3123
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
چیف,"Rank: 1063

Meaning: chief

Frequency evidence: 3107
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
چاہتا,"Rank: 1064

Meaning: wants (masculine)

Frequency evidence: 2859
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
ریکارڈ,"Rank: 1065

Meaning: record

Frequency evidence: 2835
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
ہسپتال,"Rank: 1066

Meaning: hospital

Frequency evidence: 2681
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: independent agreement — ReadUrdu+word2word

Sources:
- CLE Urdu corpus frequency list — primary ordering
- Kaikki/Wiktextract — bilingual lexicographic evidence
- ReadUrdu — independent Urdu-English bilingual evidence
- word2word — independent corpus-derived bilingual evidence
- wordfreq Urdu — supplemental frequency ordering only"
