rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
828,REPAIR,عنوان,address; title; headline,ʕˈunwaːn,‘ohohnwan,Machine hint is unusable; preserve ʿayn and vowel length,/ʕunwaːn/,ʿunwān
829,REPAIR,كلية,college/faculty; kidney; entirety/totality (depending on vocalization/context),kˈulliːjˌa,kohohllayayya,Workbook gloss spans كُلِّيَّة college/totality and كُلْيَة kidney; include both readings,/kullijja/ / /kulja/,kulliyya / kulya
830,REPAIR,عم,paternal uncle; became widespread/general,ʕˈamm,‘amm,Workbook gloss spans noun عَمّ and past verb عَمَّ; include both readings,/ʕamm/ / /ʕamma/,ʿamm / ʿamma
831,REPAIR,قمة,summit; peak,qˈimma,qayaymma,Machine hint is unusable; normalize gemination,/qimma/,qimma
832,REPAIR,تابع,follower/subordinate; followed; continued,tˈaːbiʕ,tabayay‘,Workbook gloss spans noun/adjective تَابِع and past verb تَابَعَ; include both readings,/taːbiʕ/ / /taːbaʕa/,tābiʿ / tābaʿa
833,REPAIR,دائرة,circle; department; district,dˈaːʔirˌa,daʔayayra,Machine hint is unusable; preserve vowel length and hamza,/daːʔira/,dāʾira
834,REPAIR,أحداث,events,ʔħdˈaːθ,ʔhdath,Machine candidate omits the initial lexical short vowel,/ʔaħdaːθ/,ʾaḥdāth
835,REPAIR,بحر,sea,bˈaħr,bahr,Normalize ḥ in learner transliteration,/baħr/,baḥr
836,REPAIR,مناسب,suitable; appropriate,mˈunaːsˌib,mohohnasayayb,Machine hint is unusable; preserve vowel length,/munaːsib/,munāsib
837,REPAIR,قرية,village,qˈarja,qarya,Normalize broad MSA IPA and learner transliteration,/qarja/,qarya
838,REPAIR,يبلغ,reaches; amounts to; informs/notifies (depending on form),jblɣ,yblgh,Workbook gloss spans يَبْلُغ and form II يُبَلِّغ; include both readings,/jabluɣ/ / /juballiɣ/,yablugh / yuballigh
839,REPAIR,انتهاء,ending; completion,ˈintihˌaːʔ,ayayntayayhaʔ,Machine hint is unusable; restore isolated onset and preserve vowel length/hamza,/ʔintihaːʔ/,ʾintihāʾ
840,REPAIR,معنى,meaning; sense,mˈaʕnaː,ma‘na,Preserve final long ā and ʿayn in learner transliteration,/maʕnaː/,maʿnā
841,REPAIR,يعاني,suffers,jʕˈaːniː,y‘anayay,Machine candidate omits the initial lexical vowel; standard form is يُعَانِي,/juʕaːniː/,yuʿānī
842,REPAIR,جاري,current; ongoing; my neighbor (depending on structure/vocalization),dʒˈaːriː,yarayay,Machine hint is unusable; both listed senses are represented by جَارِي in isolation,/dʒaːriː/,jārī
843,REPAIR,مواد,materials; substances,mˈuːaːd,mohohad,Machine candidate is misvocalized; standard plural is مَوَادّ,/mawaːdd/,mawādd
844,REPAIR,مسألة,issue; matter; question,mˈasʔalˌa,masʔala,Normalize broad IPA and preserve hamza,/masʔala/,masʾala
845,REPAIR,قلق,anxiety; concern; anxious; worried; became anxious/worried (depending on vocalization/use),qˈalaq,qalaq,Workbook gloss spans noun قَلَق adjective قَلِق and past verb قَلِقَ; include all distinct standard readings,/qalaq/ / /qaliq/ / /qaliqa/,qalaq / qaliq / qaliqa
846,REPAIR,دعوة,invitation; call; advocacy; mission,dˈaʕwa,da‘wa,Normalize ʿayn transliteration,/daʕwa/,daʿwa
847,REPAIR,سكان,inhabitants; population,sˈukːaːn,sohohkan,Machine hint is unusable; preserve gemination and vowel length,/sukkaːn/,sukkān
848,REPAIR,أسباب,reasons; causes,ʔsbˈaːb,ʔsbab,Machine candidate omits the initial lexical short vowel,/ʔasbaːb/,ʾasbāb
849,REPAIR,يتوقف,stops; depends on,jtˈuːqf,ytohohqf,Machine candidate is misvocalized and omits gemination; standard form is يَتَوَقَّف,/jatawaqqaf/,yatawaqqaf
850,REPAIR,وصف,description; described,wˈas̪af,was̪af,Workbook gloss spans noun وَصْف and past verb وَصَفَ; machine also fails to mark emphatic ṣ,/wasˤf/ / /wasˤafa/,waṣf / waṣafa
