rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
28,REPAIR,Je travaille ici.,I work here.,ʒə- tʁavˈaj isˈi.,zhohohh- travay ayaysayay.,Remove machine hyphen/artificial stresses; learner hint is corrupted.,/ʒə tʁavaj isi/,zhuh trah-vahy ee-see
29,REPAIR,"Venez ici, je vous prie.",Please come here.,"vənˈez isˈi, ʒə- vu pʁˈi.","vohohhnayz ayaysayay, zhohohh- vohoh prayay.",Machine incorrectly realizes final -z of venez before ici as liaison /z/; liaison after the finite imperative verb is not made here. Remove other stress/hyphen artifacts.,/vəne isi ʒə vu pʁi/,vuh-nay ee-see zhuh voo pree
30,REPAIR,Pardonne-moi s'il te plaît.,Please forgive me.,paʁdˈɔnmwˌa sil tə- plˈɛ.,pardohnmwa sayayl tohohh- play.,Remove artificial stresses/hyphen and normalize word boundaries.,/paʁdɔn mwa sil tə plɛ/,par-dawn mwa seel tuh pleh
31,REPAIR,Je vous prie de m'aider.,Please help me.,ʒə- vu pʁˈi də- mɛdˈe.,zhohohh- vohoh prayay dohohh- mayday.,M'aider is /mede/, not /mɛde/; remove machine hyphens/artificial stresses.,/ʒə vu pʁi də mede/,zhuh voo pree duh may-day
32,REPAIR,Je te prie de dire oui.,Please say yes.,ʒə- tə- pʁˈi də- dˈiʁ wˈi.,zhohohh- tohohh- prayay dohohh- dayayr wayay.,Remove machine hyphens/artificial stresses; learner hint is corrupted.,/ʒə tə pʁi də diʁ wi/,zhuh tuh pree duh deer wee
33,REPAIR,"Dis-moi, s'il te plaît.",Please tell me.,"dˈimwˈa, sil tə- plˈɛ.","dayaymwa, sayayl tohohh- play.",Remove artificial stresses and machine hyphen; learner hint is corrupted.,/di mwa sil tə plɛ/,dee mwa seel tuh pleh
34,REPAIR,"Attendez ici, s'il vous plaît.",Please wait here.,"atɑ̃dˈez isˈi, sil vu plˈɛ.","atandayz ayaysayay, sayayl vohoh play.",Machine incorrectly realizes final -z of attendez before ici as liaison /z/; liaison after the finite imperative verb is not made here. Remove other stresses.,/atɑ̃de isi sil vu plɛ/,ah-tahn-day ee-see seel voo pleh (tahn nasal)
35,REPAIR,Tu y es !,There you are.,ty i ˈɛ !,ty ayay ay !,Remove artificial stress; learner hint is corrupted and should distinguish /y/.,/ty i ɛ/,tü ee eh
36,REPAIR,Nous y sommes.,We are here.,nuz i sˈɔm.,nohohz ayay sohm.,Keep required /z/ liaison in nous y but remove artificial stress; learner hint is corrupted.,/nu zi sɔm/,noo zee som
37,REPAIR,Nous pouvons payer.,We can pay.,nu puvˈɔ̃ pɛjˈe.,nohoh pohohvohn payyay.,Remove artificial stresses; standard payer is /peje/, not /pɛje/ for the normalized workbook variety.,/nu puvɔ̃ peje/,noo poo-vohn pay-yay (vohn nasal)
38,REPAIR,Nous pouvons attendre.,We can wait.,nu puvˈɔ̃z atˈɑ̃dʁ.,nohoh pohohvohnz atandr.,Machine incorrectly inserts /z/ liaison after finite pouvons before the infinitive; remove artificial stresses.,/nu puvɔ̃ atɑ̃dʁ/,noo poo-vohn ah-tahn-dr (nasal vowels)
39,REPAIR,Nous pourrions attendre.,We could wait.,nu puʁjˈɔ̃z atˈɑ̃dʁ.,nohoh pohohryohnz atandr.,Machine incorrectly inserts /z/ liaison after finite pourrions; remove artificial stresses.,/nu puʁjɔ̃ atɑ̃dʁ/,noo poor-yohn ah-tahn-dr (nasal vowels)
40,REPAIR,Nous partons demain.,We're leaving tomorrow.,nu paʁtˈɔ̃ dəmˈɛ̃.,nohoh partohn dohohhmayayn.,Remove artificial stresses; both final vowels are nasal and learner hint is corrupted.,/nu paʁtɔ̃ dəmɛ̃/,noo par-tohn duh-mehn (nasal vowels)
41,REPAIR,Nous te connaissons.,We know you.,nu tə- kɔnɛsˈɔ̃.,nohoh tohohh- kohnaysohn.,Remove machine hyphen/artificial stress; final vowel is nasal /ɔ̃/.,/nu tə kɔnɛsɔ̃/,noo tuh koh-neh-sohn (nasal final vowel)
42,REPAIR,Il nous faut de l'aide.,We need help.,il nu fo də- lˈɛd.,ayayl nohoh foh dohohh- layd.,Remove machine hyphen/artificial stress; learner hint is corrupted and aide has /ɛ/.,/il nu fo də lɛd/,eel noo foh duh led
43,REPAIR,Il nous faut du temps.,We need time.,il nu fo dy- tˈɑ̃.,ayayl nohoh foh dy- tan.,Remove machine hyphen/artificial stress; learner hint is corrupted and temps is nasal.,/il nu fo dy tɑ̃/,eel noo foh dü tahn (nasal final vowel)
44,REPAIR,On a besoin de toi.,We need you.,ɔ̃n a bəzwˈɛ̃ də- twˈa.,ohnn a bohohhzwayayn dohohh- twa.,Represent mandatory /n/ liaison in on a cleanly; remove stresses/hyphen and cue besoin nasal vowel.,/ɔ̃ na bəzwɛ̃ də twa/,ohn nah buh-zwehn duh twa (nasal vowels)
45,REPAIR,Nous comprenons pourquoi.,We understand why.,nu kɔ̃pʁənˈɔ̃ puʁkwˈa.,nohoh kohnprohohhnohn pohohrkwa.,Remove artificial stresses; learner hint is corrupted and nasal vowels should be explicit.,/nu kɔ̃pʁənɔ̃ puʁkwa/,noo kohn-pruh-nohn poor-kwa (nasal vowels)
46,REPAIR,Tu peux te joindre à nous.,You can join us.,ty pˈø tə- ʒwˈɛ̃dʁ a nˈu.,ty peu tohohh- zhwayayndr a nohoh.,Remove artificial stresses/hyphen; joindre contains nasal /ɛ̃/ and learner hint is corrupted.,/ty pø tə ʒwɛ̃dʁ a nu/,tü peu tuh zhwehn-dr ah noo (wehn nasal)
47,REPAIR,Vous pouvez partir.,You can go.,vu puvˈe paʁtˈiʁ.,vohoh pohohvay partayayr.,Remove artificial lexical stresses; learner hint is corrupted.,/vu puve paʁtiʁ/,voo poo-vay par-teer
48,REPAIR,Tu peux aider.,You can help.,ty pˈøz ɛdˈe.,ty peuz ayday.,Machine incorrectly inserts /z/ liaison after finite peux and mispronounces aider as /ɛde/ rather than /ede/.,/ty pø ede/,tü peu ay-day
49,REPAIR,Tu as le temps.,You have time.,ty a lə- tˈɑ̃.,ty a lohohh- tan.,Remove machine hyphen/artificial stress; learner hint is corrupted and temps is nasal.,/ty a lə tɑ̃/,tü ah luh tahn (nasal final vowel)
50,REPAIR,Tu sais comment.,You know how.,ty sˈɛ kɔmˈɑ̃.,ty say kohman.,Remove artificial lexical stresses; final vowel of comment is nasal /ɑ̃/.,/ty sɛ kɔmɑ̃/,tü seh koh-mahn (nasal final vowel)
