rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
471,PENDING,Je sais que tu aimes le sport.,I know you like sports.,ʒə- sˈɛ kə ty ˈɛm lə- spˈɔʁ.,zhohohh- say kohohh ty aym lohohh- spohr.,,,
472,PENDING,Je sais que tu vis ici.,I know you live here.,ʒə- sˈɛ kə ty vˈi isˈi.,zhohohh- say kohohh ty vayay ayaysayay.,,,
473,PENDING,Je sais que tu m'aimes.,I know you love me.,ʒə- sˈɛ kə ty mˈɛm.,zhohohh- say kohohh ty maym.,,,
474,PENDING,Je sais que tu parles français.,I know you speak French.,ʒə- sˈɛ kə ty pˈaʁl fʁɑ̃sˈɛ.,zhohohh- say kohohh ty parl fransay.,,,
475,PENDING,J'aime votre façon de penser.,I like how you think.,ʒˈɛm votʁ fasˈɔ̃ də- pɑ̃sˈe.,zhaym vohtr fasohn dohohh- pansay.,,,
476,PENDING,J'ai besoin d'un peu d'aide ici.,I need some help here.,ʒe bəzwˈɛ̃ dœ̃ pø dˈɛd isˈi.,zhay bohohhzwayayn dohohn peu dayd ayaysayay.,,,
477,PENDING,J'ai besoin d'y aller.,I need to go there.,ʒe bəzwˈɛ̃ di alˈe.,zhay bohohhzwayayn dayay alay.,,,
478,PENDING,J'aurai besoin de toi ici demain.,I will need you here tomorrow.,ʒoʁˈe bəzwˈɛ̃ də- twˌa isˈi dəmˈɛ̃.,zhohray bohohhzwayayn dohohh- twa ayaysayay dohohhmayayn.,,,
479,PENDING,Je ne t'aime plus.,I don't love you anymore.,ʒə- nə- tˈɛm plˈy.,zhohohh- nohohh- taym ply.,,,
480,PENDING,Je ne travaille plus ici.,I no longer work here.,ʒə- nə- tʁavˈaj plyz isˈi.,zhohohh- nohohh- travay plyz ayaysayay.,,,
481,PENDING,J'ai vraiment besoin de ton aide.,I really need your help.,ʒe vʁɛmˈɑ̃ bəzwˈɛ̃ də- tɔ̃n ˈɛd.,zhay vrayman bohohhzwayayn dohohh- tohnn ayd.,,,
482,PENDING,Je vois que tu es prête.,I see you are ready.,ʒə- vwˈa kə ty ɛ pʁˈɛt.,zhohohh- vwa kohohh ty ay prayt.,,,
483,PENDING,Je pense que je sais pourquoi.,I think I know why.,ʒə- pˈɑ̃s kə ʒə- sˈɛ puʁkwˈa.,zhohohh- pans kohohh zhohohh- say pohohrkwa.,,,
484,PENDING,Je pense que je vous connais.,I think I know you.,ʒə- pˈɑ̃s kə ʒə- vu kɔnˈɛ.,zhohohh- pans kohohh zhohohh- vohoh kohnay.,,,
485,PENDING,Je crois que je t'aime bien.,I think I like you.,ʒə- kʁwˈa kə ʒə- tˈɛm bjˈɛ̃.,zhohohh- krwa kohohh zhohohh- taym byayayn.,,,
486,PENDING,Je pense que tout le monde est prêt.,I think everybody is ready.,ʒə- pˈɑ̃s kə tulmˈɔ̃d ɛ pʁˈɛ.,zhohohh- pans kohohh tohohlmohnd ay pray.,,,
487,PENDING,Je pense que ça aiderait.,I think that would help.,ʒə- pˈɑ̃s kə sa ɛdʁˈɛ.,zhohohh- pans kohohh sa aydray.,,,
488,PENDING,Je pense qu'ils me connaissent.,I think they know me.,ʒə- pˈɑ̃s kil mə- kɔnˈɛs.,zhohohh- pans kayayl mohohh- kohnays.,,,
489,PENDING,Je pense qu'ils vous connaissent.,I think they know you.,ʒə- pˈɑ̃s kil vu kɔnˈɛs.,zhohohh- pans kayayl vohoh kohnays.,,,
490,PENDING,Je crois qu'ils m'aiment.,I think they like me.,ʒə- kʁwˈa kil mˈɛm.,zhohohh- krwa kayayl maym.,,,
491,PENDING,Je crois qu'ils vous aiment.,I think they like you.,ʒə- kʁwˈa kil vuz ˈɛm.,zhohohh- krwa kayayl vohohz aym.,,,
492,PENDING,Je pense que l'avenir nous le dira.,I think time will tell.,ʒə- pˈɑ̃s kə lavnˈiʁ nu lə- diʁˈa.,zhohohh- pans kohohh lavnayayr nohoh lohohh- dayayra.,,,
493,PENDING,Je pense que nous pouvons gérer.,I think we can manage.,ʒə- pˈɑ̃s kə nu puvˈɔ̃ ʒeʁˈe.,zhohohh- pans kohohh nohoh pohohvohn zhayray.,,,
494,PENDING,Je pense qu'on en a besoin.,I think we need it.,ʒə- pˈɑ̃s kɔ̃n ɑ̃n a bəzwˈɛ̃.,zhohohh- pans kohnn ann a bohohhzwayayn.,,,
495,PENDING,Je crois que vous avez tort.,I think you're wrong.,ʒə- kʁwˈa kə vuz avˈe tˈɔʁ.,zhohohh- krwa kohohh vohohz avay tohr.,,,
496,PENDING,Je crois que vous m'avez bien entendu.,I think you heard me correctly.,ʒə- kʁwˈa kə vu mavˈe bjˈɛ̃n ɑ̃tɑ̃dˈy.,zhohohh- krwa kohohh vohoh mavay byayaynn antandy.,,,
497,PENDING,Je comprends ce que tu ressens.,I understand how you feel.,ʒə- kɔ̃pʁˈɑ̃ sə- kə ty ʁəsˈɛn.,zhohohh- kohnpran sohohh- kohohh ty rohohhsayn.,,,
498,PENDING,Je veux rentrer chez moi.,I want to go home.,ʒə- vˈø ʁɑ̃tʁˈe ʃe mwˈa.,zhohohh- veu rantray shay mwa.,,,
499,PENDING,Je veux te faire plaisir.,I want to please you.,ʒə- vˈø tə- fˈɛʁ plɛzˈiʁ.,zhohohh- veu tohohh- fayr playzayayr.,,,
500,PENDING,Je veux que tu viennes.,I want you to come.,ʒə- vˈø kə ty vjˈɛn.,zhohohh- veu kohohh ty vyayn.,,,
