rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
961,REPAIR,میں پانچ بجے فارغ ہوں۔,I am free at five.,mˈẽ pˈaːnc bˈʌɟeː fˈaːrɪɣ huːn,mẽ panc bʌgyay farayaygh hohohn,Restore final Urdu /t͡ʃ/ in پانچ and /d͡ʒ/ in بجے; correct nasal forms.,/mɛ̃ː paːnt͡ʃ bəd͡ʒeː faːrɪɣ ɦũː/,main paanch ba-jay faa-righ hoon
962,REPAIR,ہم پانچ بجے فارغ ہیں۔,We are free at five.,ham pˈaːnc bˈʌɟeː fˈaːrɪɣ hẽ,ham panc bʌgyay farayaygh hẽ,Restore final /t͡ʃ/ and /d͡ʒ/; correct nasal auxiliary.,/ɦəm paːnt͡ʃ bəd͡ʒeː faːrɪɣ ɦɛ̃ː/,hum paanch ba-jay faa-righ hain
963,REPAIR,کیا آپ پانچ بجے فارغ ہیں؟,Are you free at five?,kjˈaː ˌaːp pˈaːnc bˈʌɟeː fˈaːrɪɣ hẽ,kya ap panc bʌgyay farayaygh hẽ,Restore final /t͡ʃ/ and /d͡ʒ/; correct nasal auxiliary.,/kjaː aːp paːnt͡ʃ bəd͡ʒeː faːrɪɣ ɦɛ̃ː/,kya aap paanch ba-jay faa-righ hain
964,REPAIR,کیا ہم پانچ بجے ملیں؟,Shall we meet at five?,kjˈaː ham pˈaːnc bˈʌɟeː mɪlˈeːn,kya ham panc bʌgyay mayaylayn,Restore final /t͡ʃ/ and /d͡ʒ/; correct nasal subjunctive.,/kjaː ɦəm paːnt͡ʃ bəd͡ʒeː mɪlẽː/,kya hum paanch ba-jay mi-lain
965,REPAIR,ہم پانچ بجے بات کر سکتے ہیں۔,We can talk at five.,ham pˈaːnc bˈʌɟeː bˈaːt kar sˈʌktˌeː hẽ,ham panc bʌgyay bat kar sʌktay hẽ,Restore final /t͡ʃ/ and /d͡ʒ/ plus dental consonants.,/ɦəm paːnt͡ʃ bəd͡ʒeː baːt̪ kəɾ səkt̪eː ɦɛ̃ː/,hum paanch ba-jay baat kar suk-tay hain
966,REPAIR,میں چھ بجے فارغ ہوں۔,I am free at six.,mˈẽ cʰˈeh bˈʌɟeː fˈaːrɪɣ huːn,mẽ cʰayh bʌgyay farayaygh hohohn,Restore aspirated affricate /t͡ʃʰ/ and /d͡ʒ/; correct nasal forms.,/mɛ̃ː t͡ʃʰeː bəd͡ʒeː faːrɪɣ ɦũː/,main chhay ba-jay faa-righ hoon
967,REPAIR,ہم چھ بجے فارغ ہیں۔,We are free at six.,ham cʰˈeh bˈʌɟeː fˈaːrɪɣ hẽ,ham cʰayh bʌgyay farayaygh hẽ,Restore /t͡ʃʰ/ and /d͡ʒ/; correct nasal auxiliary.,/ɦəm t͡ʃʰeː bəd͡ʒeː faːrɪɣ ɦɛ̃ː/,hum chhay ba-jay faa-righ hain
968,REPAIR,کیا آپ چھ بجے فارغ ہیں؟,Are you free at six?,kjˈaː ˌaːp cʰˈeh bˈʌɟeː fˈaːrɪɣ hẽ,kya ap cʰayh bʌgyay farayaygh hẽ,Restore /t͡ʃʰ/ and /d͡ʒ/; correct nasal auxiliary.,/kjaː aːp t͡ʃʰeː bəd͡ʒeː faːrɪɣ ɦɛ̃ː/,kya aap chhay ba-jay faa-righ hain
969,REPAIR,کیا ہم چھ بجے ملیں؟,Shall we meet at six?,kjˈaː ham cʰˈeh bˈʌɟeː mɪlˈeːn,kya ham cʰayh bʌgyay mayaylayn,Restore /t͡ʃʰ/ and /d͡ʒ/; correct nasal subjunctive.,/kjaː ɦəm t͡ʃʰeː bəd͡ʒeː mɪlẽː/,kya hum chhay ba-jay mi-lain
970,REPAIR,ہم چھ بجے بات کر سکتے ہیں۔,We can talk at six.,ham cʰˈeh bˈʌɟeː bˈaːt kar sˈʌktˌeː hẽ,ham cʰayh bʌgyay bat kar sʌktay hẽ,Restore aspirated affricate and /d͡ʒ/ plus dental consonants.,/ɦəm t͡ʃʰeː bəd͡ʒeː baːt̪ kəɾ səkt̪eː ɦɛ̃ː/,hum chhay ba-jay baat kar suk-tay hain
971,REPAIR,میں سات بجے فارغ ہوں۔,I am free at seven.,mˈẽ sˈaːt bˈʌɟeː fˈaːrɪɣ huːn,mẽ sat bʌgyay farayaygh hohohn,Use dental /t̪/ in سات; restore /d͡ʒ/ and nasal forms.,/mɛ̃ː saːt̪ bəd͡ʒeː faːrɪɣ ɦũː/,main saat ba-jay faa-righ hoon
972,REPAIR,ہم سات بجے فارغ ہیں۔,We are free at seven.,ham sˈaːt bˈʌɟeː fˈaːrɪɣ hẽ,ham sat bʌgyay farayaygh hẽ,Use dental /t̪/; restore /d͡ʒ/ and nasal auxiliary.,/ɦəm saːt̪ bəd͡ʒeː faːrɪɣ ɦɛ̃ː/,hum saat ba-jay faa-righ hain
973,REPAIR,کیا آپ سات بجے فارغ ہیں؟,Are you free at seven?,kjˈaː ˌaːp sˈaːt bˈʌɟeː fˈaːrɪɣ hẽ,kya ap sat bʌgyay farayaygh hẽ,Use dental /t̪/; restore /d͡ʒ/ and nasal auxiliary.,/kjaː aːp saːt̪ bəd͡ʒeː faːrɪɣ ɦɛ̃ː/,kya aap saat ba-jay faa-righ hain
974,REPAIR,کیا ہم سات بجے ملیں؟,Shall we meet at seven?,kjˈaː ham sˈaːt bˈʌɟeː mɪlˈeːn,kya ham sat bʌgyay mayaylayn,Use dental /t̪/; restore /d͡ʒ/ and nasal subjunctive.,/kjaː ɦəm saːt̪ bəd͡ʒeː mɪlẽː/,kya hum saat ba-jay mi-lain
975,REPAIR,ہم سات بجے بات کر سکتے ہیں۔,We can talk at seven.,ham sˈaːt bˈʌɟeː bˈaːt kar sˈʌktˌeː hẽ,ham sat bʌgyay bat kar sʌktay hẽ,Use dental consonants; restore /d͡ʒ/ and nasal auxiliary.,/ɦəm saːt̪ bəd͡ʒeː baːt̪ kəɾ səkt̪eː ɦɛ̃ː/,hum saat ba-jay baat kar suk-tay hain
976,REPAIR,جی ہاں۔,Yes.,ɟˈiː hˈãː,gyayay hã,Restore Urdu /d͡ʒ/ and breathy /ɦ/; retain nasal vowel.,/d͡ʒiː ɦɑ̃ː/,jee haan
977,REPAIR,نہیں، شکریہ۔,"No, thank you.",nahˈiːn ʃʊkrˈiːa,nahayayn shohohkrayaya,Correct نہیں nasal vowel and natural شکریہ vowel sequence.,/nəɦĩː ʃʊkɾijaː/,naheen shuk-ri-ya
978,REPAIR,بہت شکریہ۔,Thank you very much.,bˈahʊt ʃʊkrˈiːa,bahohoht shohohkrayaya,Normalize بہت with /ɦ/ and dental /t̪/; correct شکریہ.,/bəɦʊt̪ ʃʊkɾijaː/,ba-hut shuk-ri-ya
979,REPAIR,کوئی بات نہیں۔,No problem.,kˈoːi bˈaːt nahˈiːn,kohayay bat nahayayn,Correct dental /t̪/ and نہیں nasal vowel; normalize کوئی.,/koːiː baːt̪ nəɦĩː/,ko-ee baat naheen
980,REPAIR,معاف کیجیے۔,Excuse me.,mˈaːf kˈiːɟiˌeː,maf kayaygyayayay,Restore Urdu /d͡ʒ/ and polite vowel sequence.,/maːf kiːd͡ʒijeː/,maaf kee-jee-yay
981,REPAIR,مجھے سمجھ نہیں آئی۔,I didn't understand.,mˌʊɟʰeː sˈʌməɟʰ nahˈiːn ˈaːi,mohohgyʰay sʌmohohhgyʰ nahayayn aayay,Restore /d͡ʒʱ/ in مجھے/سمجھ and correct نہیں plus آئی.,/mʊd͡ʒʱeː səməd͡ʒʱ nəɦĩː aːiː/,mu-jhay sa-majh naheen aa-ee
982,REPAIR,اب مجھے سمجھ آ گئی ہے۔,Now I understand.,ˈab mˌʊɟʰeː sˈʌməɟʰ ˈaː ɡˈai hɛ,ab mohohgyʰay sʌmohohhgyʰ a gaayay hay,Restore affricates and natural گئی sequence; normalize Urdu /ɦ/.,/əb mʊd͡ʒʱeː səməd͡ʒʱ aː ɡəiː ɦɛ/,ub mu-jhay sa-majh aa ga-ee hai
983,REPAIR,معاف کیجیے، دوبارہ کہیے۔,"Sorry, please say that again.",mˈaːf kˈiːɟiˌeː doːbˈaːrˌa kˈʌhjeː,maf kayaygyayayay dohbara kʌhyay,Restore /d͡ʒ/ and natural کہیے /kəɦijeː/.,/maːf kiːd͡ʒijeː d̪oːbaːɾaː kəɦijeː/,maaf kee-jee-yay do-baa-ra ka-hi-yay
984,REPAIR,ذرا آہستہ بولیے۔,Please speak a little more slowly.,zˈʌraː aːhˈɪsta bˈoːljeː,zʌra ahayaysta bohlyay,Normalize ذرا, آہستہ and polite بولیے with Urdu /ɦ/ and dental /t̪/.,/zəɾaː aːɦɪst̪aː boːlijeː/,za-raa aa-his-taa bo-lee-yay
985,REPAIR,کیا یہاں کوئی انگریزی بولتا ہے؟,Does anyone here speak English?,kjˈaː jˈʌhãː kˈoːi anɡrˈeːzi bˈoːltˌaː hɛ,kya yʌhã kohayay angrayzayay bohlta hay,Correct یہاں nasal vowel; normalize انگریزی and dental بولتا.,/kjaː jəɦɑ̃ː koːiː əŋɡɾeːziː boːlt̪aː ɦɛ/,kya ya-haan ko-ee ang-gray-zee bol-taa hai
986,REPAIR,مجھے تھوڑی سی اردو آتی ہے۔,I speak a little Urdu.,mˌʊɟʰeː tʰˈoːr.i sˈiː ˈʊrdˌuː ˈaːti hɛ,mohohgyʰay tʰohr.ayay sayay ohohrdohoh atayay hay,Restore /d͡ʒʱ/, aspirated dental plus retroflex flap in تھوڑی, and dental /t̪/ in آتی.,/mʊd͡ʒʱeː t̪ʰoːɽiː siː ʊɾd̪uː aːt̪iː ɦɛ/,mu-jhay tho-ree see ur-doo aa-tee hai
987,REPAIR,اس کا مطلب کیا ہے؟,What does that mean?,ɪs kaː mˈatlab kjˈaː hɛ,ayays ka matlab kya hay,Use dental /t̪/ in مطلب and normalize phrase.,/ɪs kaː mət̪ləb kjaː ɦɛ/,is kaa mut-lub kya hai
988,REPAIR,اسے اردو میں کیا کہتے ہیں؟,What do you call this in Urdu?,ˌɪseː ˈʊrdˌuː mˈẽ kjˈaː kˈɛhteː hẽ,ayaysay ohohrdohoh mẽ kya kayhtay hẽ,Correct nasal میں/ہیں, dental کہتے, and Urdu dental /d̪/.,/ɪseː ʊɾd̪uː mɛ̃ː kjaː kɛɦt̪eː ɦɛ̃ː/,i-say ur-doo main kya keh-tay hain
989,REPAIR,براہِ کرم یہ لکھ دیجیے۔,Please write this down.,bˌəraːhˈeː kˈʌrəm jeːh lˈɪkʰ diɟˈiːeː,bohohhrahay kʌrohohhm yayh layaykʰ dayaygyayayay,Normalize براہِ کرم, یہ and polite دیجیے with dental /d̪/ and /d͡ʒ/.,/bəɾaːɦeː kəɾəm jeː lɪkʰ d̪iːd͡ʒijeː/,ba-raa-hay ka-ram yeh likh dee-jee-yay
990,REPAIR,مجھے راستہ معلوم نہیں۔,I don't know the way.,mˌʊɟʰeː rˈaːstˌa mˈaːluːm nahˈiːn,mohohgyʰay rasta malohohm nahayayn,Restore /d͡ʒʱ/, dental /t̪/ and long vowels; correct نہیں nasal vowel.,/mʊd͡ʒʱeː raːst̪aː maːluːm nəɦĩː/,mu-jhay raas-taa maa-loom naheen
991,REPAIR,مجھے مدد چاہیے۔,I need help.,mˌʊɟʰeː mˈʌdəd cˈaːhjeː,mohohgyʰay mʌdohohhd cahyay,Restore /d͡ʒʱ/, dental /d̪/, /t͡ʃ/, and /ɦ/.,/mʊd͡ʒʱeː məd̪əd̪ t͡ʃaːɦijeː/,mu-jhay ma-dad chaa-hi-yay
992,REPAIR,ایمرجنسی ہے۔,It's an emergency.,ˌeːmərəɟˈʌnsi hɛ,aymohohhrohohhgyʌnsayay hay,Normalize the English loan in Urdu and restore /d͡ʒ/ plus /ɦ/.,/ɪməɾd͡ʒənsiː ɦɛ/,i-mer-jun-see hai
993,REPAIR,ڈاکٹر کو بلائیے۔,Call a doctor.,ɖˌaːkʈˈar kˈoː bəlˈaːjeː,daktar koh bohohhlayay,Normalize doctor loan and polite بلائیے vowel/glide sequence.,/ɖaːkʈəɾ koː bʊlaːijeː/,daak-tar ko bu-laa-ee-yay
994,REPAIR,پولیس کو بلائیے۔,Call the police.,pʊlˈiːs kˈoː bəlˈaːjeː,pohohlayays koh bohohhlayay,Normalize پولیس and polite بلائیے vowel/glide sequence.,/pʊliːs koː bʊlaːijeː/,pu-lees ko bu-laa-ee-yay
995,REPAIR,میں ٹھیک ہوں۔,I'm fine.,mˈẽ ʈʰˈiːk huːn,mẽ tʰayayk hohohn,Correct nasal pronoun/auxiliary and retain retroflex aspirate /ʈʰ/.,/mɛ̃ː ʈʰiːk ɦũː/,main theek hoon
996,REPAIR,ہم تیار ہیں۔,We're ready.,ham tˌaiˈaːr hẽ,ham taayayar hẽ,تیار has geminated /jː/ in standard Urdu; correct nasal auxiliary.,/ɦəm t̪əjjaːɾ ɦɛ̃ː/,hum tay-yaar hain
997,REPAIR,ابھی وقت ہے۔,There is still time.,ˈabʰi ʋˈaqt hɛ,abʰayay ʋaqt hay,Normalize ابھی, dental final /t̪/ in وقت, and Urdu /ɦ/.,/əbʱiː ʋəqt̪ ɦɛ/,ub-hee waqt hai
998,REPAIR,جلدی کی ضرورت نہیں ہے۔,There's no need to hurry.,ɟˈʌldˌiː ki zˌaruːrˈat nahˈiːn hɛ,gyʌldayay kayay zarohohrat nahayayn hay,Restore /d͡ʒ/, dental consonants, and correct نہیں nasal vowel.,/d͡ʒəld̪iː kiː zəɾuːɾət̪ nəɦĩː ɦɛ/,jul-dee kee za-roo-rat naheen hai
999,REPAIR,ہم بعد میں بات کریں گے۔,We'll talk later.,ham bˈaːd mˈẽ bˈaːt kˈʌrẽː ɡeː,ham bad mẽ bat kʌrẽ gay,Correct dental /d̪,t̪/, nasal میں/کریں, and Urdu tap.,/ɦəm baːd̪ mɛ̃ː baːt̪ kəɾẽː ɡeː/,hum baad main baat ka-rain gay
1000,REPAIR,خدا حافظ۔,Goodbye.,xˈʊdaː hˈaːfɪʐ,khohohda hafayayʐ,Use standard Urdu /z/ for ظ and dental /d̪/; normalize phrase.,/xʊd̪aː ɦaːfɪz/,khu-daa haa-fiz
