rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
182,PENDING,مجھے پرس نہیں چاہیے۔,I don't need the purse.,mˌʊɟʰeː pˈʌrəs nahˈiːn cˈaːhjeː,mohohgyʰay pʌrohohhs nahayayn cahyay,,,
183,PENDING,کیا آپ کو پرس چاہیے؟,Do you need the purse?,kjˈaː ˌaːp kˈoː pˈʌrəs cˈaːhjeː,kya ap koh pʌrohohhs cahyay,,,
184,PENDING,ہمیں پرس چاہیے۔,We need the purse.,hˈʌmẽː pˈʌrəs cˈaːhjeː,hʌmẽ pʌrohohhs cahyay,,,
185,PENDING,پرس کہاں ہے؟,Where is the purse?,pˈʌrəs kˈʌhãː hɛ,pʌrohohhs kʌhã hay,,,
186,PENDING,کیا پرس یہاں ہے؟,Is the purse here?,kjˈaː pˈʌrəs jˈʌhãː hɛ,kya pʌrohohhs yʌhã hay,,,
187,PENDING,براہِ کرم پرس لے آئیے۔,Please bring the purse.,bˌəraːhˈeː kˈʌrəm pˈʌrəs lˈeː ˈaːjeː,bohohhrahay kʌrohohhm pʌrohohhs lay ayay,,,
188,PENDING,براہِ کرم مجھے پرس دیجیے۔,Please give me the purse.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː pˈʌrəs diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay pʌrohohhs dayaygyayayay,,,
189,PENDING,میرے پاس پرس ہے۔,I have the purse.,mˈeːreː pˈaːs pˈʌrəs hɛ,mayray pas pʌrohohhs hay,,,
190,PENDING,کیا آپ کے پاس پرس ہے؟,Do you have the purse?,kjˈaː ˌaːp keː pˈaːs pˈʌrəs hɛ,kya ap kay pas pʌrohohhs hay,,,
191,PENDING,مجھے چھتری چاہیے۔,I need the umbrella.,mˌʊɟʰeː cʰˈʌtrˌiː cˈaːhjeː,mohohgyʰay cʰʌtrayay cahyay,,,
192,PENDING,مجھے چھتری نہیں چاہیے۔,I don't need the umbrella.,mˌʊɟʰeː cʰˈʌtrˌiː nahˈiːn cˈaːhjeː,mohohgyʰay cʰʌtrayay nahayayn cahyay,,,
193,PENDING,کیا آپ کو چھتری چاہیے؟,Do you need the umbrella?,kjˈaː ˌaːp kˈoː cʰˈʌtrˌiː cˈaːhjeː,kya ap koh cʰʌtrayay cahyay,,,
194,PENDING,ہمیں چھتری چاہیے۔,We need the umbrella.,hˈʌmẽː cʰˈʌtrˌiː cˈaːhjeː,hʌmẽ cʰʌtrayay cahyay,,,
195,PENDING,چھتری کہاں ہے؟,Where is the umbrella?,cʰˈʌtrˌiː kˈʌhãː hɛ,cʰʌtrayay kʌhã hay,,,
196,PENDING,کیا چھتری یہاں ہے؟,Is the umbrella here?,kjˈaː cʰˈʌtrˌiː jˈʌhãː hɛ,kya cʰʌtrayay yʌhã hay,,,
197,PENDING,براہِ کرم چھتری لے آئیے۔,Please bring the umbrella.,bˌəraːhˈeː kˈʌrəm cʰˈʌtrˌiː lˈeː ˈaːjeː,bohohhrahay kʌrohohhm cʰʌtrayay lay ayay,,,
198,PENDING,براہِ کرم مجھے چھتری دیجیے۔,Please give me the umbrella.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː cʰˈʌtrˌiː diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay cʰʌtrayay dayaygyayayay,,,
199,PENDING,میرے پاس چھتری ہے۔,I have the umbrella.,mˈeːreː pˈaːs cʰˈʌtrˌiː hɛ,mayray pas cʰʌtrayay hay,,,
200,PENDING,کیا آپ کے پاس چھتری ہے؟,Do you have the umbrella?,kjˈaː ˌaːp keː pˈaːs cʰˈʌtrˌiː hɛ,kya ap kay pas cʰʌtrayay hay,,,
