rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
230,PENDING,کیا آپ کے پاس تکیہ ہے؟,Do you have the pillow?,kjˈaː ˌaːp keː pˈaːs təkˈiːa hɛ,kya ap kay pas tohohhkayaya hay,,,
231,PENDING,مجھے تولیہ چاہیے۔,I need the towel.,mˌʊɟʰeː toːlˈiːa cˈaːhjeː,mohohgyʰay tohlayaya cahyay,,,
232,PENDING,مجھے تولیہ نہیں چاہیے۔,I don't need the towel.,mˌʊɟʰeː toːlˈiːa nahˈiːn cˈaːhjeː,mohohgyʰay tohlayaya nahayayn cahyay,,,
233,PENDING,کیا آپ کو تولیہ چاہیے؟,Do you need the towel?,kjˈaː ˌaːp kˈoː toːlˈiːa cˈaːhjeː,kya ap koh tohlayaya cahyay,,,
234,PENDING,ہمیں تولیہ چاہیے۔,We need the towel.,hˈʌmẽː toːlˈiːa cˈaːhjeː,hʌmẽ tohlayaya cahyay,,,
235,PENDING,تولیہ کہاں ہے؟,Where is the towel?,toːlˈiːa kˈʌhãː hɛ,tohlayaya kʌhã hay,,,
236,PENDING,کیا تولیہ یہاں ہے؟,Is the towel here?,kjˈaː toːlˈiːa jˈʌhãː hɛ,kya tohlayaya yʌhã hay,,,
237,PENDING,براہِ کرم تولیہ لے آئیے۔,Please bring the towel.,bˌəraːhˈeː kˈʌrəm toːlˈiːa lˈeː ˈaːjeː,bohohhrahay kʌrohohhm tohlayaya lay ayay,,,
238,PENDING,براہِ کرم مجھے تولیہ دیجیے۔,Please give me the towel.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː toːlˈiːa diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay tohlayaya dayaygyayayay,,,
239,PENDING,میرے پاس تولیہ ہے۔,I have the towel.,mˈeːreː pˈaːs toːlˈiːa hɛ,mayray pas tohlayaya hay,,,
240,PENDING,کیا آپ کے پاس تولیہ ہے؟,Do you have the towel?,kjˈaː ˌaːp keː pˈaːs toːlˈiːa hɛ,kya ap kay pas tohlayaya hay,,,
241,PENDING,مجھے صابن چاہیے۔,I need the soap.,mˌʊɟʰeː ʂˈaːbɪn cˈaːhjeː,mohohgyʰay ʂabayayn cahyay,,,
242,PENDING,مجھے صابن نہیں چاہیے۔,I don't need the soap.,mˌʊɟʰeː ʂˈaːbɪn nahˈiːn cˈaːhjeː,mohohgyʰay ʂabayayn nahayayn cahyay,,,
243,PENDING,کیا آپ کو صابن چاہیے؟,Do you need the soap?,kjˈaː ˌaːp kˈoː ʂˈaːbɪn cˈaːhjeː,kya ap koh ʂabayayn cahyay,,,
244,PENDING,ہمیں صابن چاہیے۔,We need the soap.,hˈʌmẽː ʂˈaːbɪn cˈaːhjeː,hʌmẽ ʂabayayn cahyay,,,
245,PENDING,صابن کہاں ہے؟,Where is the soap?,ʂˈaːbɪn kˈʌhãː hɛ,ʂabayayn kʌhã hay,,,
246,PENDING,کیا صابن یہاں ہے؟,Is the soap here?,kjˈaː ʂˈaːbɪn jˈʌhãː hɛ,kya ʂabayayn yʌhã hay,,,
247,PENDING,براہِ کرم صابن لے آئیے۔,Please bring the soap.,bˌəraːhˈeː kˈʌrəm ʂˈaːbɪn lˈeː ˈaːjeː,bohohhrahay kʌrohohhm ʂabayayn lay ayay,,,
248,PENDING,براہِ کرم مجھے صابن دیجیے۔,Please give me the soap.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː ʂˈaːbɪn diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay ʂabayayn dayaygyayayay,,,
249,PENDING,میرے پاس صابن ہے۔,I have the soap.,mˈeːreː pˈaːs ʂˈaːbɪn hɛ,mayray pas ʂabayayn hay,,,
250,PENDING,کیا آپ کے پاس صابن ہے؟,Do you have the soap?,kjˈaː ˌaːp keː pˈaːs ʂˈaːbɪn hɛ,kya ap kay pas ʂabayayn hay,,,
