rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
132,REPAIR,هل أحسنت التصرف اليوم؟,Did you behave today?,hˈal ʔħsnt ʔattˈas̪arrˌuf ʔaljˈawm,hal ʔhsnt ʔattas̪arrohohf ʔalyawm,Machine omits lexical vowels in أَحْسَنْتَ and fails to mark emphatic ṣ in التَّصَرُّف,/hal ʔaħsanta at-tasˤarruf al-jawm/,hal ʾaḥsanta at-taṣarruf al-yawm
133,REPAIR,هل اشتقت إليّ؟,Did you miss me?,hˈal ˈaʃtqt ʔlˈiː,hal ashtqt ʔlayay,Machine omits lexical vowels and misreads first-person clitic إِلَيَّ,/hal ʔiʃtaqta ʔilajja/,hal ʾishtaqta ʾilayya
134,REPAIR,هل قلت شيئًا؟,Did you say something?,hˈal qlt ʃˈiːʔan,hal qlt shayayʔan,Machine candidate omits lexical vowels in قُلْتَ and misvocalizes شَيْئًا,/hal qulta ʃajʔan/,hal qulta shayʾan
135,REPAIR,هل تشرب القهوة؟,Do you drink coffee?,hˈal tˈaʃarrˌub ʔalqˈahwa,hal tasharrohohb ʔalqahwa,Machine misreads finite تَشْرَب as verbal noun-like form,/hal taʃrab al-qahwa/,hal tashrab al-qahwa
136,REPAIR,هل تأكل اللحم؟,Do you eat meat?,hˈal tˈaʔakːˌul ʔallˈaħm,hal taʔakohohl ʔallahm,Machine misreads finite تَأْكُل as verbal noun-like form; normalize ḥ,/hal taʔkul al-laħm/,hal taʾkul al-laḥm
137,REPAIR,هل لديك شكوك؟,Do you have doubts?,hˈal ldiːkˌa ʃˈakwka,hal ldayayka shakwka,Machine misvocalizes لَدَيْكَ and plural شُكُوك,/hal ladajka ʃukuːk/,hal ladayka shukūk
138,REPAIR,هل لديك نقود؟,Do you have money?,hˈal ldiːkˌa nqwd,hal ldayayka nqwd,Machine misvocalizes لَدَيْكَ and omits all lexical vowels in نُقُود,/hal ladajka nuquːd/,hal ladayka nuqūd
139,REPAIR,ألديك واحد؟,Do you have one?,ʔldˈiːka wˈaːħid,ʔldayayka wahayayd,Machine drops interrogative-vowel structure and misvocalizes لَدَيْكَ,/ʔa-ladajka waːħid/,ʾa-ladayka wāḥid
140,REPAIR,هل تعرفه؟,Do you know him?,hˈal tˈaʕarrˌufh,hal ta‘arrohohfh,Machine misreads finite تَعْرِف as verbal noun morphology and drops object-clitic vowel,/hal taʕrifuhu/,hal taʿrifuhu
141,REPAIR,هل تعرفهم؟,Do you know them?,hˈal taʕˈarrufhˌum,hal ta‘arrohohfhohohm,Machine misreads finite تَعْرِف as verbal noun morphology and drops lexical vowels,/hal taʕrifuhum/,hal taʿrifuhum
142,REPAIR,هل تحب الفرنسية؟,Do you like French?,hˈal tħb ʔalfrnsˈijjah,hal thb ʔalfrnsayayyyah,Machine omits lexical vowels/gemination in تُحِبّ and vowels in الفرنسية,/hal tuħibb al-faransijja/,hal tuḥibb al-faransiyya
143,REPAIR,هل تحب التفاح؟,Do you like apples?,hˈal tħb ʔattˈuffaːħ,hal thb ʔattohohffah,Machine omits lexical vowels/gemination in تُحِبّ and hint is unusable,/hal tuħibb at-tuffaːħ/,hal tuḥibb at-tuffāḥ
144,REPAIR,هل تحب ذلك؟,Do you like that?,hˈal tħb ðˈaːlikˌa,hal thb dhalayayka,Machine omits lexical vowels/gemination in تُحِبّ and hint is unusable,/hal tuħibb ðaːlika/,hal tuḥibb dhālika
145,REPAIR,أتحب الموسيقى؟,Do you like music?,ʔtħb ʔalmˈuːsiːqˌaː,ʔthb ʔalmohohsayayqa,Machine drops interrogative-vowel structure and lexical vowels/gemination in تُحِبّ,/ʔa-tuħibb al-muːsiːqaː/,ʾa-tuḥibb al-mūsīqā
146,REPAIR,أتحب موسيقى الراب؟,Do you like rap?,ʔtħb mˈuːsiːqˌaː ʔarrˈaːbː,ʔthb mohohsayayqa ʔarrab,Machine drops interrogative-vowel structure and misreads راب with spurious gemination,/ʔa-tuħibb muːsiːqaː ar-raːb/,ʾa-tuḥibb mūsīqā ar-rāb
147,REPAIR,هل تحب كرة القدم؟,Do you like soccer?,hˈal tħb kˈura ʔalqˈa.dːam,hal thb kohohra ʔalqa.dam,Machine omits lexical vowels/gemination in تُحِبّ and misreads construct كرة القدم including spurious gemination,/hal tuħibb kurat al-qadam/,hal tuḥibb kurat al-qadam
148,REPAIR,هل تحب كرة المضرب؟,Do you like tennis?,hˈal tħb kˈura ʔalmˈidˤrab,hal thb kohohra ʔalmayaydˤrab,Machine omits lexical vowels/gemination in تُحِبّ and fails to realize construct-state كرة,/hal tuħibb kurat al-midˤrab/,hal tuḥibb kurat al-miḍrab
149,REPAIR,أتسكن هنا؟,Do you live here?,ʔtskˈunna hˈunaː,ʔtskohohnna hohohna,Machine misvocalizes finite تَسْكُن and drops interrogative vowel,/ʔa-taskun hunaː/,ʾa-taskun hunā
150,REPAIR,أتحبني؟,Do you love me?,ʔtħbnˈiː,ʔthbnayay,Machine drops interrogative vowel lexical vowels/gemination and object-clitic linking vowel,/ʔa-tuħibbuniː/,ʾa-tuḥibbunī
