rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
35,REPAIR,جس,whom/which/that (oblique singular relative pronoun),ɟɪs,gyayays,Urdu ج is /d͡ʒ/ and learner hint is corrupted.,/d͡ʒɪs/,jis
36,REPAIR,دیا,gave; given (masculine singular form of دینا); lamp,dˈiːaː,dayaya,Standard pronunciation uses dental /d̪/ and a /j/ glide; candidate lacks the glide and has wrong vowel structure.,/d̪ɪ.jɑː/,di-yaa
37,REPAIR,تھے,were (masculine plural/honorific),tʰeː,tʰay,Use dental aspirated /t̪ʰ/ and remove stress.,/t̪ʰeː/,"thay (aspirated t)"
38,REPAIR,ہوئے,became; happened; were (plural/honorific form),hˈuːeː,hohohay,Standard Urdu is /ɦʊ.eː/; candidate has wrong vowel quality/length and learner hint is corrupted.,/ɦʊ.eː/,hu-ay
39,REPAIR,تک,until; up to; as far as,tˈʌk,tʌk,Use dental /t̪/ and schwa /ə/ rather than English /ʌ/; remove stress.,/t̪ək/,tuk
40,REPAIR,بعد,after; afterwards,bˈaːd,bad,Standard Urdu loanword pronunciation is /bɑːd̪/; candidate uses wrong vowel quality and non-dental final stop.,/bɑːd̪/,baad
41,REPAIR,ساتھ,with; together; alongside,sˈaːtʰ,satʰ,Use back /ɑː/ and dental aspirated /t̪ʰ/; remove stress.,/sɑːt̪ʰ/,saath
42,REPAIR,لیکن,but; however,lˈeːkɪn,laykayayn,Remove stress and repair corrupted learner hint.,/leː.kɪn/,lay-kin
43,REPAIR,گی,will (feminine future marker),ɡi,gayay,Candidate omits long /iː/ and learner hint is corrupted.,/ɡiː/,gee
44,REPAIR,کوئی,someone; anyone; some; any,kˈoːi,kohayay,Standard Urdu has two syllables with long final /iː/; remove stress.,/koː.iː/,koh-ee
45,REPAIR,گے,will (masculine plural/honorific future marker),ɡeː,gay,Standardize learner aid; IPA otherwise correct.,/ɡeː/,gay
46,REPAIR,اپنی,one's own; own (feminine form of اپنا),ˈapnˌiː,apnayay,Standard first vowel is schwa /ə/; remove stress and repair hint.,/əp.niː/,up-nee
47,REPAIR,وقت,"time; turn; era, duration",ʋˈaqt,ʋaqt,Standard Urdu is /ʋəqt̪/ with schwa and dental final /t̪/; remove stress.,/ʋəqt̪/,waqt
48,REPAIR,بہت,very; much; many; a lot,bˈahʊt,bahohoht,Standard Urdu has /bə.ɦʊt̪/ or /bə.ɦoːt̪/ with /ɦ/ and dental /t̪/; candidate is materially inaccurate.,"/bə.ɦʊt̪/; /bə.ɦoːt̪/","buh-hut / buh-hoht"
49,REPAIR,کسی,"oblique of کوئی (koī): anyone, someone; oblique of کوئی (koī): some, a certain, a given",kˈɪsi,kayaysayay,Standard Urdu has long final /iː/ and no lexical stress; learner hint is corrupted.,/kɪ.siː/,ki-see
50,REPAIR,تھی,was (feminine singular),tʰi,tʰayay,Use dental aspirated /t̪ʰ/ and long /iː/; remove stress.,/t̪ʰiː/,"thee (aspirated t)"
