rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
121,REPAIR,ماضي,past; previous,mˈaːdˤiː,madˤayay,Machine hint is unusable; normalize emphatic consonant and long vowels,/maːdˤiː/,māḍī
122,REPAIR,أب,father,ʔˈab,ʔab,Normalize broad IPA and learner hamza marker,/ʔab/,ʾab
123,REPAIR,دون,without; below; short of; recorded/wrote down (دُون / دَوَّن),dˈuːn,dohohn,Workbook gloss spans دُون and past verb دَوَّنَ; include both readings,/duːn/ / /dawwana/,dūn / dawwana
124,REPAIR,يحب,loves; likes,jħb,yhb,Machine candidate omits the lexical vowels and gemination of يُحِبّ,/juħibb/,yuḥibb
125,REPAIR,يعني,means; signifies; concerns,jʕnˈiː,y‘nayay,Machine candidate omits the initial lexical vowels and hint is unusable,/jaʕniː/,yaʿnī
126,REPAIR,يقوم,stands; gets up; carries out; performs,jqwm,yqwm,Machine candidate omits lexical vowels,/jaquːm/,yaqūm
127,REPAIR,مرحبا,hello; welcome,mrħbˈaː,mrhba,Machine candidate misreads مَرْحَبًا; use the standard greeting pronunciation,/marħaban/,marḥaban
128,REPAIR,يعمل,works; operates,jʕml,y‘ml,Machine candidate omits lexical short vowels,/jaʕmal/,yaʿmal
129,REPAIR,خير,good; goodness; better; best (depending on construction),χˈajr,khayr,Normalize broad IPA and learner transliteration,/xajr/,khayr
130,REPAIR,خاصة,special; particular; especially (خاصة),χˈaːs̪s̪a,khas̪s̪a,Workbook gloss spans adjective خَاصَّة and adverb خَاصَّةً; machine consonants are also non-MSA,/xaːsˤsˤa/ / /xaːsˤsˤatan/,khāṣṣa / khāṣṣatan
131,REPAIR,أمام,in front of; before,ʔˈamaːm,ʔamam,Normalize broad IPA and preserve vowel length,/ʔamaːm/,ʾamām
132,REPAIR,شركة,company; firm,ʃˈarikˌa,sharayayka,Machine hint is unusable; normalize standard MSA form,/ʃarika/,sharika
133,REPAIR,حول,around; about; concerning; changed/converted (حَوْل / حَوَّل),ħˈawl,hawl,Workbook gloss spans حَوْل and past verb حَوَّلَ; include both readings,/ħawl/ / /ħawwala/,ḥawl / ḥawwala
134,REPAIR,أخبر,told; informed; tell!/inform!,ʔˈaχbar,ʔakhbar,Workbook gloss spans past أَخْبَرَ and imperative أَخْبِرْ; include both readings,/ʔaxbara/ / /ʔaxbir/,ʾakhbara / ʾakhbir
135,REPAIR,طريق,road; way; path,t̪arˈiːq,t̪arayayq,Machine consonant quality is wrong for emphatic ṭ and hint is unusable,/tˤariːq/,ṭarīq
136,REPAIR,إلا,except; unless; only (إلّا),ʔˈillaː,ʔayaylla,Machine hint is unusable; normalize gemination and vowel length,/ʔillaː/,ʾillā
137,REPAIR,حال,condition; state; situation,ħˈaːl,hal,Normalize broad IPA and distinguish ḥ plus long vowel,/ħaːl/,ḥāl
138,REPAIR,نسبة,ratio; percentage; proportion,nˈisba,nayaysba,Machine hint is unusable; normalize standard MSA form,/nisba/,nisba
139,REPAIR,أكد,confirmed; affirmed,ʔˈakːad,ʔakad,Machine form drops the lexical final vowel of أَكَّدَ and hint loses gemination,/ʔakkada/,ʾakkada
140,REPAIR,ثم,then; afterwards,θˈumma,thohohmma,Machine hint is unusable; normalize standard MSA form,/θumma/,thumma
141,REPAIR,تاريخ,date; history,taːrˈiːx,tarayaykh,Machine hint is unusable; preserve both long vowels,/taːriːx/,tārīkh
142,REPAIR,حقا,really; truly,ħqˈaː,hqa,Machine candidate misreads حَقًّا and omits the geminate q plus short vowels,/ħaqqan/,ḥaqqan
143,REPAIR,أيها,O...! (formal masculine vocative introducer),ʔˈajjuhˌaː,ʔayyohohha,Machine hint is unusable; normalize standard MSA vocative form,/ʔajjuhaː/,ʾayyuhā
144,REPAIR,منطقة,region; area; zone,mˈint̪aqˌa,mayaynt̪aqa,Machine consonant quality is wrong for emphatic ṭ and hint is unusable,/mintˤaqa/,minṭaqa
145,REPAIR,وضع,situation; status; position; placed/put,wˈadˤʕ,wadˤ‘,Workbook gloss spans noun وَضْع and past verb وَضَعَ; include both readings,/wadˤʕ/ / /wadˤaʕa/,waḍʿ / waḍaʿa
146,REPAIR,شكل,shape; form; appearance; formed/shaped,ʃˈakl,shakl,Workbook gloss spans noun شَكْل and past verb شَكَّلَ; include both readings,/ʃakl/ / /ʃakkala/,shakl / shakkala
147,REPAIR,صحيح,correct; true; valid,s̪ˈaħiːħ,s̪ahayayh,Machine consonant quality is wrong for emphatic ṣ and hint is unusable,/sˤaħiːħ/,ṣaḥīḥ
148,REPAIR,آسف,sorry; regretful,ʔˈaːsif,ʔasayayf,Machine hint is unusable; normalize initial long vowel,/ʔaːsif/,ʾāsif
149,REPAIR,حكومة,government,ħukˈuːma,hohohkohohma,Machine hint is unusable; normalize standard MSA form,/ħukuːma/,ḥukūma
150,REPAIR,يحتاج,needs; requires,jħtˈaːdʒ,yhtay,Machine candidate omits lexical short vowels and hint is incomplete,/jaħtaːdʒ/,yaḥtāj
