rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
411,REPAIR,المعذرة، من هذه المرأة؟,"Excuse me, who is this woman?",ʔalmˈaʕðirˌa mˈin hˈaːðihˌi ʔalmˈarʔa,ʔalma‘dhayayra mayayn hadhayayhayay ʔalmarʔa,Machine misreads interrogative مَنْ as preposition مِنْ and hint is unusable,/al-maʕðira man haːðihi al-marʔa/,al-maʿdhira man hādhihi al-marʾa
412,REPAIR,كيف يمكن ألا تقول شيئًا؟,How could you not say something?,kˈajfa jmkˈunna ʔˈalaː tˈaqawwˌul ʃˈiːʔan,kayfa ymkohohnna ʔala taqawwohohl shayayʔan,Machine misvocalizes يُمْكِنُ and contracted أَلَّا and reads تَقُولَ as verbal noun morphology; misvocalizes شَيْئًا,/kajfa jumkinu ʔallaː taquːla ʃajʔan/,kayfa yumkinu ʾallā taqūla shayʾan
413,REPAIR,منذ متى وأنت هنا؟,How long have you been here?,mˈunðu mˈataː wʔnt hˈunaː,mohohndhohoh mata wʔnt hohohna,Machine omits lexical vowels in وَأَنْتَ and hint is unusable,/munðu mataː wa-ʔanta hunaː/,mundhu matā wa-ʾanta hunā
414,REPAIR,كم نسخة تحتاج؟,How many copies do you need?,kiːlˈuː mitˌar nˈusχa tħtˈaːdʒ,kayaylohoh mayaytar nohohskha thtay,Machine catastrophically interprets كَمْ as km and omits lexical vowels in تَحْتَاجُ,/kam nusxa taħtaːdʒ/,kam nuskha taḥtāj
415,REPAIR,كم عدد حبات الدونات التي تريد؟,How many donuts do you want?,kiːlˈuː mitˌar ʕˈadad ħbˈaːt ʔaddˈuːnaːt ʔˈallatˌiː trˈiːd,kayaylohoh mayaytar ‘adad hbat ʔaddohohnat ʔallatayay trayayd,Machine catastrophically interprets كَمْ as km omits gemination in حَبَّات and lexical short vowel in تُرِيد,/kam ʕadad ħabbaːt ad-duːnaːt allatiː turiːd/,kam ʿadad ḥabbāt ad-dūnāt allatī turīd
416,REPAIR,كم طفلًا لديك؟,How many kids do you have?,kiːlˈuː mitˌar t̪ˈiflan ldiːkˌa,kayaylohoh mayaytar t̪ayayflan ldayayka,Machine catastrophically interprets كَمْ as km fails to mark emphatic ṭ and misvocalizes لَدَيْكَ,/kam tˤiflan ladajka/,kam ṭiflan ladayka
417,REPAIR,كم قلماً عندك؟,How many pens do you have?,kiːlˈuː mitˌar qlmˈaː ʕˈindka,kayaylohoh mayaytar qlma ‘ayayndka,Machine catastrophically interprets كَمْ as km and misreads explicit قَلَمًا tanwin plus عِنْدَكَ,/kam qalaman ʕindaka/,kam qalaman ʿindaka
418,REPAIR,كم من المال لديك؟,How much money do you have?,kiːlˈuː mitˌar mˈin ʔalmˈaːl ldiːkˌa,kayaylohoh mayaytar mayayn ʔalmal ldayayka,Machine catastrophically interprets كَمْ as km and misvocalizes لَدَيْكَ,/kam min al-maːl ladajka/,kam min al-māl ladayka
419,REPAIR,كم مرة تسافر إلى الخارج عادةً؟,How often do you go abroad?,kiːlˈuː mitˌar mˈarra. tsˈaːfr ʔˈilaː ʔalxˈaːridʒ ʕˈaːdtan,kayaylohoh mayaytar marra. tsafr ʔayayla ʔalkharayayy ‘adtan,Machine catastrophically interprets كَمْ as km and omits lexical vowels in تُسَافِرُ; hint is unusable,/kam marra tusaːfir ʔilaː al-xaːridʒ ʕaːdatan/,kam marra tusāfir ʾilā al-khārij ʿādatan
420,REPAIR,ماذا ستفعل؟,What are you going to do?,mˈaːðaː stfʕl,madha stf‘l,Machine omits lexical vowels in future سَتَفْعَلُ,/maːðaː satafʕal/,mādhā satafʿal
421,REPAIR,ما الذي نسيتُ قوله؟,What did I forget to say?,mˈaː ʔˈallaðˌiː nsˈiːtu qˈawlh,ma ʔalladhayay nsayaytohoh qawlh,Machine omits object-clitic vowel in قَوْلَهُ and hint is unusable,/maː allaðiː nasiːtu qawlahu/,mā alladhī nasītu qawlahu
422,REPAIR,ماذا أخبرك الطبيب؟,What did the doctor tell you?,mˈaːðaː ʔˈaχbarkˌa ʔat̪ˈabiːb,madha ʔakhbarka ʔat̪abayayb,Machine omits lexical/object vowel in أَخْبَرَكَ and fails to mark emphatic/sun-letter ṭ in الطَّبِيب,/maːðaː ʔaxbaraka atˤ-tˤabiːb/,mādhā ʾakhbaraka aṭ-ṭabīb
423,REPAIR,ما سبب مجيئك إلى هنا؟,What did you come here for?,mˈaː sˈabab mdʒˈiːʔka ʔˈilaː hˈunaː,ma sabab myayayʔka ʔayayla hohohna,Machine omits lexical/possessive vowels in مَجِيئِكَ and hint mistransliterates ج,/maː sabab madʒiːʔika ʔilaː hunaː/,mā sabab majīʾika ʾilā hunā
424,REPAIR,ماذا فعلت في الإجازة الماضية؟,What did you do last vacation?,mˈaːðaː fʕlt fˈiː ʔalʔˈidʒaːzˌa ʔalmaːdˤˈijjah,madha f‘lt fayay ʔalʔayayyaza ʔalmadˤayayyyah,Machine omits lexical vowels in فَعَلْتَ and hint is unusable; normalize adjective الماضية,/maːðaː faʕalta fiː al-ʔidʒaːza al-maːdˤija/,mādhā faʿalta fī al-ʾijāza al-māḍiya
425,REPAIR,ماذا فعلت هذا الصباح؟,What did you do this morning?,mˈaːðaː fʕlt hˈaːðaː ʔas̪s̪ˈabaːħ,madha f‘lt hadha ʔas̪s̪abah,Machine omits lexical vowels in فَعَلْتَ and fails to mark emphatic/sun-letter ṣ in الصَّبَاح,/maːðaː faʕalta haːðaː asˤ-sˤabaːħ/,mādhā faʿalta hādhā aṣ-ṣabāḥ
426,REPAIR,ماذا فعلت ليلة الأمس؟,What did you do last night?,mˈaːðaː fʕlt lˈajla ʔalʔˈams,madha f‘lt layla ʔalʔams,Machine omits lexical vowels in فَعَلْتَ and fails to realize construct-state لَيْلَةِ الأَمْس,/maːðaː faʕalta lajlat al-ʔams/,mādhā faʿalta laylat al-ʾams
427,REPAIR,ماذا قلت لي؟,What did you say to me?,mˈaːðaː qlt lˈajj,madha qlt layy,Machine omits lexical vowels in قُلْتَ and misreads لِي as layy,/maːðaː qulta liː/,mādhā qulta lī
428,REPAIR,ما الذي أردت فعله؟,What did you want to do?,mˈaː ʔˈallaðˌiː ʔrdt fˈiʕlh,ma ʔalladhayay ʔrdt fayay‘lh,Machine omits lexical vowels in أَرَدْتَ and object-clitic vowel in فِعْلَهُ,/maː allaðiː ʔaradta fiʕlahu/,mā alladhī ʾaradta fiʿlahu
429,REPAIR,ماذا تُسَمّى هذه الوردة؟,What do you call this flower?,mˈaːðaː tˈusammˌa hˈaːðihˌi ʔalwrdt,madha tohohsamma hadhayayhayay ʔalwrdt,Machine loses final long ā in passive تُسَمَّى and omits lexical vowels in الوَرْدَة,/maːðaː tusammaː haːðihi al-warda/,mādhā tusammā hādhihi al-warda
430,REPAIR,ما الذي يعجبك بشأنها؟,What do you like about her?,mˈaː ʔˈallaðˌiː jʕdʒbkˈa bʃʔnhaː,ma ʔalladhayay y‘ybka bshʔnha,Machine omits lexical/object vowels in يُعْجِبُكَ and prepositional vowels in بِشَأْنِهَا,/maː allaðiː juʕdʒibuka biʃaʔnihaː/,mā alladhī yuʿjibuka bishāʾnihā
431,REPAIR,ما الذي يعجبك بشأني؟,What do you like about me?,mˈaː ʔˈallaðˌiː jʕdʒbkˈa bʃʔniː,ma ʔalladhayay y‘ybka bshʔnayay,Machine omits lexical/object vowels in يُعْجِبُكَ and prepositional vowels in بِشَأْنِي,/maː allaðiː juʕdʒibuka biʃaʔniː/,mā alladhī yuʿjibuka bishaʾnī
432,REPAIR,ماذا تحب أن تأكل؟,What do you like to eat?,mˈaːðaː tħb ʔn tˈaʔakːˌul,madha thb ʔn taʔakohohl,Machine omits lexical vowels/gemination in تُحِبُّ and misreads subjunctive تَأْكُلَ as verbal noun morphology,/maːðaː tuħibbu ʔan taʔkula/,mādhā tuḥibbu ʾan taʾkula
433,REPAIR,ماذا تنصحني أن أفعل؟,What do you suggest I do?,mˈaːðaː tns̪ħnˈiː ʔn ʔˈafʕal,madha tns̪hnayay ʔn ʔaf‘al,Machine omits lexical/object vowels and fails to mark emphatic ṣ/ḥ in تَنْصَحُنِي,/maːðaː tansˤaħuniː ʔan ʔafʕala/,mādhā tanṣaḥunī ʾan ʾafʿala
434,REPAIR,ماذا تقترح أن نفعل؟,What do you suggest we do?,mˈaːðaː tqtrħ ʔn nfʕl,madha tqtrh ʔn nf‘l,Machine omits lexical vowels/ḥ and subjunctive endings in تَقْتَرِحُ and نَفْعَلَ,/maːðaː taqtariħu ʔan nafʕala/,mādhā taqtariḥu ʾan nafʿala
435,REPAIR,ماذا تظن نفسك فاعلاً؟,What do you think you're doing?,mˈaːðaː tðn nˈafska faːʕlˌaː,madha tdhn nafska fa‘la,Machine omits lexical vowels/gemination and emphatic ẓ in تَظُنُّ and misreads فَاعِلًا without tanwin,/maːðaː taðˤunnu nafsaka faːʕilan/,mādhā taẓunnu nafsaka fāʿilan
436,REPAIR,ماذا تريد أن تصبح في المستقبل؟,What do you want to be?,mˈaːðaː trˈiːd ʔn ts̪bħ fˈiː ʔalmˈustaqbˌal,madha trayayd ʔn ts̪bh fayay ʔalmohohstaqbal,Machine omits lexical vowels and fails to mark emphatic ṣ/ḥ in subjunctive تُصْبِحَ,/maːðaː turiːdu ʔan tusˤbiħa fiː al-mustaqbal/,mādhā turīdu ʾan tuṣbiḥa fī al-mustaqbal
437,REPAIR,ماذا تريد أن تأكل؟,What do you want to eat?,mˈaːðaː trˈiːd ʔn tˈaʔakːˌul,madha trayayd ʔn taʔakohohl,Machine omits lexical vowels and misreads subjunctive تَأْكُلَ as verbal noun morphology,/maːðaː turiːdu ʔan taʔkula/,mādhā turīdu ʾan taʾkula
438,REPAIR,ما الخيارات الأخرى التي أمامي؟,What other options do I have?,mˈaː ʔalχˈiːaːrˌaːt ʔalʔˈuxraː ʔˈallatˌiː ʔˈamaːmˌiːj,ma ʔalkhayayarat ʔalʔohohkhra ʔallatayay ʔamamayayy,Machine misvocalizes خِيَارَات and incorrectly adds final glide after أَمَامِي; hint is unusable,/maː al-xijaːraːt al-ʔuxraː allatiː ʔamaːmiː/,mā al-khiyārāt al-ʾukhrā allatī ʾamāmī
439,REPAIR,متى يمكنني أن أراك مجددا؟,When can I see you again?,mˈataː jmknnˈiː ʔn ʔrˈaːka mdʒddˈaː,mata ymknnayay ʔn ʔraka mydda,Machine misvocalizes يُمْكِنُنِي omits subjunctive vowel in أَرَاكَ and misreads مُجَدَّدًا,/mataː jumkinuniː ʔan ʔaraːka mudʒaddadan/,matā yumkinunī ʾan ʾarāka mujaddadan
440,REPAIR,متى غيرت عنوانك؟,When did you change your address?,mˈataː ɣˈiːrt ʕˈunwaːnkˌa,mata ghayayrt ‘ohohnwanka,Machine misvocalizes form-II past غَيَّرْتَ and omits possessive vowel in عُنْوَانَكَ,/mataː ɣajjarta ʕunwaːnaka/,matā ghayyarta ʿunwānaka
441,REPAIR,متى يحين دوري؟,When do I get my turn?,mˈataː jħˈiːna dˈawriːj,mata yhayayna dawrayayy,Machine omits lexical vowel in يَحِينُ and incorrectly adds final glide after دَوْرِي,/mataː jaħiːnu dawriː/,matā yaḥīnu dawrī
442,REPAIR,أين يمكنني أن أشتري تذكرة؟,Where can I buy a ticket?,ʔˈajna jmknnˈiː ʔn ʔʃtrˈiː tˈaðkarˌa,ʔayna ymknnayay ʔn ʔshtrayay tadhkara,Machine misvocalizes يُمْكِنُنِي and fails to realize subjunctive final glide in أَشْتَرِيَ,/ʔajna jumkinuniː ʔan ʔaʃtarija taðkira/,ʾayna yumkinunī ʾan ʾashtariya tadhkira
443,REPAIR,من أين اقتنيت ذلك المعطف؟,Where did you buy that coat?,mˈin ʔˈajna ˈaqtniːt ðˈaːlikˌa ʔalmˈiʕt̪af,mayayn ʔayna aqtnayayt dhalayayka ʔalmayay‘t̪af,Machine misvocalizes past اِقْتَنَيْتَ and fails to mark emphatic ṭ in المِعْطَف,/min ʔajna ʔiqtanajta ðaːlika al-miʕtˤaf/,min ʾayna ʾiqtanayta dhālika al-miʿṭaf
444,REPAIR,من أين اشتريت ذلك الثوب؟,Where did you buy that dress?,mˈin ʔˈajna ˈaʃtriːt ðˈaːlikˌa ʔaθθˈawb,mayayn ʔayna ashtrayayt dhalayayka ʔaththawb,Machine misvocalizes past اِشْتَرَيْتَ and hint is unusable,/min ʔajna ʔiʃtarajta ðaːlika aθ-θawb/,min ʾayna ʾishtarayta dhālika ath-thawb
445,REPAIR,من أين اشتريت تلك القبّعة؟,Where did you buy that hat?,mˈin ʔˈajna ˈaʃtriːt tˈallka ʔalqbːʕt,mayayn ʔayna ashtrayayt tallka ʔalqb‘t,Machine misvocalizes past اِشْتَرَيْتَ and تِلْكَ and omits lexical vowels/gemination in القُبَّعَة,/min ʔajna ʔiʃtarajta tilka al-qubbaʕa/,min ʾayna ʾishtarayta tilka al-qubbaʿa
446,REPAIR,إلى أين ذهبت نهاية الأسبوع الماضي؟,Where did you go last weekend?,ʔˈilaː ʔˈajna ðhbt nihˈaːja ʔalʔˈusbuːʕ ʔalmˈaːdˤiː,ʔayayla ʔayna dhhbt nayayhaya ʔalʔohohsbohoh‘ ʔalmadˤayay,Machine omits lexical vowels in ذَهَبْتَ and fails to realize construct-state نِهَايَةِ الأُسْبُوع; hint is unusable,/ʔilaː ʔajna ðahabta nihaːjat al-ʔusbuːʕ al-maːdˤiː/,ʾilā ʾayna dhahabta nihāyat al-ʾusbūʿ al-māḍī
447,REPAIR,أين تقترح أن نذهب؟,Where would you suggest we go?,ʔˈajna tqtrħ ʔn nðhb,ʔayna tqtrh ʔn ndhhb,Machine omits lexical vowels/ḥ and subjunctive ending in نَذْهَبَ,/ʔajna taqtariħu ʔan naðhaba/,ʾayna taqtariḥu ʾan nadhhaba
448,REPAIR,من تظن نفسك؟,Who do you think you are?,mˈin tðn nˈafska,mayayn tdhn nafska,Machine misreads interrogative مَنْ as مِنْ and omits lexical vowels/gemination plus emphatic ẓ in تَظُنُّ,/man taðˤunnu nafsaka/,man taẓunnu nafsaka
449,REPAIR,لمَ أنت متعبٌ اليوم؟,Why are you tired today?,lma ʔˈanta mˈutʕibˌun ʔaljˈawm,lma ʔanta mohoht‘ayaybohohn ʔalyawm,Machine under-vocalizes لِمَ; preserve explicitly written nominative tanwin on مُتْعَبٌ,/lima ʔanta mutʕabun al-jawm/,lima ʾanta mutʿabun al-yawm
450,REPAIR,لماذا عادت إلى المنزل باكرًا؟,Why did she return home early?,lˈimaːðˌaː ʕˈaːdt ʔˈilaː ʔalmˈanzil bˈaːkirˌan,layaymadha ‘adt ʔayayla ʔalmanzayayl bakayayran,Machine omits feminine past ending vowel sequence in عَادَتْ; hint is unusable,/limaːðaː ʕaːdat ʔilaː al-manzil baːkiran/,limādhā ʿādat ʾilā al-manzil bākiran
