rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
861,REPAIR,لا يبدو أنك تعرف ما سيحصل.,You don't seem to know what's going to happen.,lˈaː jbdˈuː ʔnkˈa tˈaʕarrˌuf mˈaː siːħs̪l.,la ybdohoh ʔnka ta‘arrohohf ma sayayhs̪l.,Machine omits gemination/vowels in أَنَّكَ reads finite تَعْرِفُ as verbal-noun morphology and omits lexical vowels/emphatic ṣ in سَيَحْصُلُ,/laː jabduː ʔannaka taʕrifu maː sajaħsˤulu/,lā yabdū ʾannaka taʿrifu mā sayaḥṣulu
862,REPAIR,تبدو وكأنك فعلت شيئًا لم يكن عليك فعله.,You look like you've been doing something you shouldn't.,tbdˈuː wkʔnka fʕlt ʃˈiːʔan lˈam ikˈunna ʕˈaliːjkˌa fˈiʕlh.,tbdohoh wkʔnka f‘lt shayayʔan lam ayaykohohnna ‘alayayyka fayay‘lh.,Machine omits lexical/geminate vowels in تَبْدُو/وَكَأَنَّكَ and فَعَلْتَ and misvocalizes jussive يَكُنْ plus عَلَيْكَ/فِعْلُهُ,/tabduː wakaʔannaka faʕalta ʃajʔan lam jakun ʕalajka fiʕluhu/,tabdū wakaʾannaka faʿalta shayʾan lam yakun ʿalayka fiʿluhu
863,REPAIR,يجب أن تعمل بجد حتى لا تفشل.,You must work hard in order not to fail.,jdʒb ʔn tˈaʕammˌul bdʒd ħˈatːaː lˈaː tfʃl.,yyb ʔn ta‘ammohohl byd hata la tfshl.,Machine omits lexical vowels in يَجِبُ and reads subjunctive تَعْمَلَ as verbal-noun morphology; also omits subjunctive vowel in تَفْشَلَ and hint mistransliterates ج,/jadʒibu ʔan taʕmala bidʒidd ħattaː laː tafʃala/,yajibu ʾan taʿmala bijidd ḥattā lā tafshala
864,REPAIR,أيها الناس، امضوا قدمًا. سنتبعكم.,You people go on ahead. We will follow you.,ʔˈajjuhˌaː ʔannˈaːs ˈamdˤuː qˈa.dːamˌan. sntbʕkm.,ʔayyohohha ʔannas amdˤohoh qa.daman. sntb‘km.,Machine omits imperative onset in اِمْضُوا and misvocalizes قُدُمًا plus future سَنَتْبَعُكُمْ; hint is unusable,/ʔajjuhaː an-naːs ʔimdˤuː quduman sanatbaʕukum/,ʾayyuhā an-nās ʾimḍū quduman sanatbaʿukum
865,REPAIR,ستتعلم كيف تفعلها عاجلًا أو آجلًا.,You'll learn how to do it sooner or later.,sttʕlm kˈajfa tfʕlhˈaː ʕˈaːdʒilˌan ʔˈaw ʔˈaːdʒilˌan.,stt‘lm kayfa tf‘lha ‘ayayaylan ʔaw ʔayayaylan.,Machine omits lexical/geminate vowels in سَتَتَعَلَّمُ and object-clitic vowels in تَفْعَلُهَا; hint mistransliterates ج,/satataʕallamu kajfa tafʕaluhaː ʕaːdʒilan ʔaw ʔaːdʒilan/,satataʿallamu kayfa tafʿaluhā ʿājilan ʾaw ʾājilan
866,REPAIR,أيمكنك أن تخبرني متى يغادر القطار؟,Can you tell me what time the train leaves?,ʔiːmkˈunnakˌa ʔn tχbrnˈiː mˈataː jɣˈaːdr ʔalqˈit̪aːr,ʔayaymkohohnnaka ʔn tkhbrnayay mata yghadr ʔalqayayt̪ar,Machine misreads interrogative أَ + يُمْكِنُكَ and omits subjunctive/object vowels in تُخْبِرَنِي plus lexical vowels in يُغَادِرُ; fails to mark emphatic ṭ in القِطَار,/ʔa-jumkinuka ʔan tuxbiraniː mataː juɣaːdiru al-qitˤaːr/,ʾa-yumkinuka ʾan tukhbiranī matā yughādiru al-qiṭār
867,REPAIR,هل يمكنك أن تخبرني كيف أصل إلى المحطة؟,Can you tell me how to get to the station?,hˈal jmkˈunnakˌa ʔn tχbrnˈiː kˈajfa ʔˈas̪l ʔˈilaː ʔalmˈaħat̪t̪ˌa,hal ymkohohnnaka ʔn tkhbrnayay kayfa ʔas̪l ʔayayla ʔalmahat̪t̪a,Machine misvocalizes يُمْكِنُكَ and omits subjunctive/object vowels in تُخْبِرَنِي; misvocalizes أَصِلُ and fails to mark emphatic ṣ plus emphatic/geminate ṭṭ in المَحَطَّة,/hal jumkinuka ʔan tuxbiraniː kajfa ʔasˤilu ʔilaː al-maħatˤtˤa/,hal yumkinuka ʾan tukhbiranī kayfa ʾaṣilu ʾilā al-maḥaṭṭa
868,REPAIR,هل يمكنك أن تقدم لي بعض المساعدة في المطبخ؟,Can you give me some help in the kitchen?,hˈal jmkˈunnakˌa ʔn tˈaqadːˌum lˈajj bˈaʕdˤ ʔalmusˈaːʕadˌa fˈiː ʔalmˈat̪baχ,hal ymkohohnnaka ʔn taqadohohm layy ba‘dˤ ʔalmohohsa‘ada fayay ʔalmat̪bakh,Machine misvocalizes يُمْكِنُكَ reads subjunctive تُقَدِّمَ as verbal noun تَقَدُّم and misreads لِي as layy; fails to mark emphatic ṭ in المَطْبَخ,/hal jumkinuka ʔan tuqaddima liː baʕdˤa al-musaːʕada fiː al-matˤbax/,hal yumkinuka ʾan tuqaddima lī baʿḍa al-musāʿada fī al-maṭbakh
869,REPAIR,أيمكنك أن توصلني إلى محطة القطار؟,Could you give me a lift to the train station?,ʔiːmkˈunnakˌa ʔn tˈuːs̪lniː ʔˈilaː mˈaħat̪t̪ˌa ʔalqˈit̪aːr,ʔayaymkohohnnaka ʔn tohohs̪lnayay ʔayayla mahat̪t̪a ʔalqayayt̪ar,Machine misreads interrogative أَ + يُمْكِنُكَ and omits subjunctive/object vowels plus emphatic ṣ in تُوصِلَنِي; fails to mark emphatic/geminate ṭṭ in مَحَطَّة and emphatic ṭ in القِطَار,/ʔa-jumkinuka ʔan tuːsˤilaniː ʔilaː maħatˤtˤat al-qitˤaːr/,ʾa-yumkinuka ʾan tūṣilanī ʾilā maḥaṭṭat al-qiṭār
870,REPAIR,أيمكنك أن تعلّمني كيف أستخدم الغسّالة؟,Could you teach me how to use the washing machine?,ʔiːmkˈunnakˌa ʔn tʕllmnˈiː kˈajfa ʔstχdm ʔalɣssˈaːlt,ʔayaymkohohnnaka ʔn t‘llmnayay kayfa ʔstkhdm ʔalghssalt,Machine misreads interrogative أَ + يُمْكِنُكَ and omits form-II subjunctive/object vowels in تُعَلِّمَنِي and lexical vowels in أَسْتَخْدِمُ/الغَسَّالَة,/ʔa-jumkinuka ʔan tuʕallimaniː kajfa ʔastaxdimu al-ɣassaːla/,ʾa-yumkinuka ʾan tuʿallimanī kayfa ʾastakhdimu al-ghassāla
871,REPAIR,هل تريدني حقًا أن أذهب إلى هناك الآن؟,Do you really want me to go there right now?,hˈal trˈiːdniː ħˈaqːan ʔn ʔˈaðhab ʔˈilaː hunˈaːka alʔˈaːn,hal trayaydnayay haqan ʔn ʔadhhab ʔayayla hohohnaka alʔan,Machine omits lexical/object vowels in تُرِيدُنِي and misreads حَقًّا; after أَنْ the verb is أَذْهَبَ,/hal turiːduniː ħaqqan ʔan ʔaðhaba ʔilaː hunaːka al-ʔaːn/,hal turīdunī ḥaqqan ʾan ʾadhhaba ʾilā hunāka al-ʾān
872,REPAIR,هل تذكر اليوم الذي رأينا فيه الحادث؟,Do you remember the day when we saw the accident?,hˈal tˈaðakːˌar ʔaljˈawm ʔˈallaðˌiː rʔˈiːnaː fˈiːh ʔalħˈaːdiθ,hal tadhakar ʔalyawm ʔalladhayay rʔayayna fayayh ʔalhadayayth,Machine under-marks lexical/geminate vowels in تَذَكَّرُ and misvocalizes first-person plural past رَأَيْنَا plus pronominal فِيهِ,/hal taðakkaru al-jawm allaðiː raʔajnaː fiːhi al-ħaːdiθ/,hal tadhakkaru al-yawm alladhī raʾaynā fīhi al-ḥādith
873,REPAIR,أتريد مني مساعدتك في الطبخ؟,Do you want me to help you with the cooking?,ʔtrˈiːd mnˈiː msˈaːʕdtka fˈiː ʔat̪ˈabχ,ʔtrayayd mnayay msa‘dtka fayay ʔat̪abkh,Machine drops interrogative/lexical vowels in تُرِيدُ and misreads first-person مِنِّي plus object ending in مُسَاعَدَتَكَ; fails to mark emphatic/sun-letter ṭ in الطَّبْخ,/ʔa-turiːdu minniː musaːʕadataka fiː atˤ-tˤabx/,ʾa-turīdu minnī musāʿadataka fī aṭ-ṭabkh
874,REPAIR,كم يوماً تحتاج عادةً للوصول إلى هناك؟,How many days do you usually need to get there?,kiːlˈuː mitˌar jwmˈaː tħtˈaːdʒ ʕˈaːdtan lluːs̪ˌu.ːl ʔˈilaː hunˈaːka,kayaylohoh mayaytar ywma thtay ‘adtan llohohs̪ohoh.l ʔayayla hohohnaka,Machine catastrophically interprets كَمْ as km and loses accusative tanwin in يَوْمًا; omits lexical vowels in تَحْتَاجُ and fails to mark emphatic ṣ in لِلْوُصُول,/kam jawman taħtaːdʒu ʕaːdatan lil-wusˤuːl ʔilaː hunaːka/,kam yawman taḥtāju ʿādatan lil-wuṣūl ʾilā hunāka
875,REPAIR,ما المبلغ الذي كان عليك دفعه للتذاكر؟,How much did you have to pay for the tickets?,mˈaː ʔalmˈablaɣ ʔˈallaðˌiː kˈaːn ʕˈaliːjkˌa dˈafaʕh lltðaːkr,ma ʔalmablagh ʔalladhayay kan ‘alayayyka dafa‘h lltdhakr,Machine misvocalizes عَلَيْكَ and omits object-clitic vowel in دَفْعُهُ plus lexical vowels in لِلتَّذَاكِر,/maː al-mablaɣ allaðiː kaːna ʕalajka dafʕuhu lit-taðaːkir/,mā al-mablagh alladhī kāna ʿalayka dafʿuhu lit-tadhākir
876,REPAIR,ماذا كنتَ ستفعَل لو كنت في مكاني؟,"If you were in my place, what would you do?",mˈaːðaː knta stfʕal lˈaw kˈint fˈiː mˈakaːnˌiːj,madha knta stf‘al law kayaynt fayay makanayayy,Machine omits lexical vowels in كُنْتَ/سَتَفْعَلُ and incorrectly adds a final glide after مَكَانِي,/maːðaː kunta satafʕalu law kunta fiː makaːniː/,mādhā kunta satafʿalu law kunta fī makānī
877,REPAIR,هل يوجد مكان ما حيث يمكننا التحدث على انفراد حول هذا الأمر؟,Is there somewhere that we can talk privately about this?,hˈal jwdʒd mˈakaːn mˈaː ħˈajθu jmknnˈaː ʔattaħˈadːaθ ʕˈalaː ˈinfirˌaːd ħˈawl hˈaːðaː ʔalʔˈamr,hal ywyd makan ma haythohoh ymknna ʔattahadath ‘ala ayaynfayayrad hawl hadha ʔalʔamr,Machine omits passive vowels in يُوجَدُ and misvocalizes يُمْكِنُنَا; drops isolated onset in اِنْفِرَاد and hint is unusable,/hal juːdʒadu makaːn maː ħajθu jumkinunaː at-taħadduθ ʕalaː ʔinfiraːd ħawla haːðaː al-ʔamr/,hal yūjadu makān mā ḥaythu yumkinunā at-taḥadduth ʿalā ʾinfirād ḥawla hādhā al-ʾamr
878,REPAIR,ماذا فعلت عندما رجعت إلى منزلك أمس؟,What did you do when you got back home yesterday?,mˈaːðaː fʕlt ʕndmˈaː rdʒʕt ʔˈilaː mˈanzilkˌa ʔˈams,madha f‘lt ‘ndma ry‘t ʔayayla manzayaylka ʔams,Machine omits lexical vowels in فَعَلْتَ/رَجَعْتَ and possessive vowel in مَنْزِلِكَ; hint mistransliterates ج,/maːðaː faʕalta ʕindamaː radʒaʕta ʔilaː manzilika ʔams/,mādhā faʿalta ʿindamā rajaʿta ʾilā manzilika ʾams
879,REPAIR,ما الذي عليّ فعله الآن بعد أن سجّلت؟,What do I have to do now that I'm registered?,mˈaː ʔˈallaðˌiː ʕlˈiː fˈiʕlh alʔˈaːn bˈaʕd ʔn sdʒːlt,ma ʔalladhayay ‘layay fayay‘lh alʔan ba‘d ʔn sylt,Machine misreads first-person عَلَيَّ and omits object vowel in فِعْلُهُ; context requires first-person past سَجَّلْتُ and hint mistransliterates ج,/maː allaðiː ʕalajja fiʕluhu al-ʔaːn baʕda ʔan sadʒdʒaltu/,mā alladhī ʿalayya fiʿluhu al-ʾān baʿda ʾan sajjaltu
880,REPAIR,ماذا كنتَ ستفعلُ لو كنت أصغر بعشر سنين؟,What would you do if you were ten years younger?,mˈaːðaː knta stfʕlu lˈaw kˈint ʔˈas̪ɣar bʕʃr sinnˈiːna,madha knta stf‘lohoh law kayaynt ʔas̪ghar b‘shr sayaynnayayna,Machine omits lexical vowels in كُنْتَ/سَتَفْعَلُ and fails to mark emphatic ṣ in أَصْغَر; hint is unusable,/maːðaː kunta satafʕalu law kunta ʔasˤɣara biʕaʃri siniːn/,mādhā kunta satafʿalu law kunta ʾaṣghara biʿashri sinīn
881,REPAIR,ماذا كنتَ ستقول لو كنت في مكاني؟,What would you say if you were in my place?,mˈaːðaː knta stqwl lˈaw kˈint fˈiː mˈakaːnˌiːj,madha knta stqwl law kayaynt fayay makanayayy,Machine omits lexical vowels in كُنْتَ/سَتَقُولُ and incorrectly adds a final glide after مَكَانِي,/maːðaː kunta sataquːlu law kunta fiː makaːniː/,mādhā kunta sataqūlu law kunta fī makānī
882,REPAIR,أين اشتريت تلك القبّعة التي كنت ترتديها البارحة؟,Where did you buy that hat you were wearing yesterday?,ʔˈajna ˈaʃtriːt tˈallka ʔalqbːʕt ʔˈallatˌiː kˈint trtdˈiːhaː ʔalbˈaːriħˌa,ʔayna ashtrayayt tallka ʔalqb‘t ʔallatayay kayaynt trtdayayha ʔalbarayayha,Machine misvocalizes past اِشْتَرَيْتَ and تِلْكَ and omits lexical/geminate vowels in القُبَّعَة; misvocalizes كُنْتَ/تَرْتَدِيهَا,/ʔajna ʔiʃtarajta tilka al-qubbaʕa allatiː kunta tartadiːhaː al-baːriħa/,ʾayna ʾishtarayta tilka al-qubbaʿa allatī kunta tartadīhā al-bāriḥa
883,REPAIR,لماذا خلدت للنوم مبكرًا الليلة الماضية؟,Why did you go to sleep early last night?,lˈimaːðˌaː χldt llnuːm mubˈakːirˌan ʔallˈajla ʔalmaːdˤˈijjah,layaymadha khldt llnohohm mohohbakayayran ʔallayla ʔalmadˤayayyyah,Machine omits lexical vowels in خَلَدْتَ and misvocalizes لِلنَّوْم; hint is unusable,/limaːðaː xaladta lin-nawm mubakkiran al-lajla al-maːdˤija/,limādhā khaladta lin-nawm mubakkiran al-layla al-māḍiya
884,REPAIR,لمَ لمْ تخبرني بأنّ اجتماعًا انعقد اليوم؟,Why didn't you tell me there was a meeting today?,lma lm tχbrnˈiː bʔnn ˌidʒtimˈaːʕan ˈinʕaqˌad ʔaljˈawm,lma lm tkhbrnayay bʔnn ayayytayayma‘an ayayn‘aqad ʔalyawm,Machine under-vocalizes لِمَ and omits jussive/object vowels in تُخْبِرْنِي; fails to restore onset in اِنْعَقَدَ and hint mistransliterates ج,/lima lam tuxbirniː biʔanna ʔidʒtimaːʕan ʔinʕaqada al-jawm/,lima lam tukhbirnī biʾanna ʾijtimāʿan ʾinʿaqada al-yawm
885,REPAIR,لماذا تهتم البنات بما يفكّر الأولاد لهذه الدرجة؟,Why do girls care so much about what boys think?,lˈimaːðˌaː thtm ʔalbnaːt bmaː jfkːr ʔalʔˈuːlaːd lhðh ʔaddˈaradʒˌa,layaymadha thtm ʔalbnat bma yfkr ʔalʔohohlad lhdhh ʔaddaraya,Machine omits lexical/geminate vowels in تَهْتَمُّ and يُفَكِّرُ and misvocalizes الأَوْلَاد/لِهَذِهِ الدَّرَجَة; hint mistransliterates ج,/limaːðaː tahtammu al-banaːtu bimaː jufakkiru al-ʔawlaːdu lihaːðihi ad-daradʒa/,limādhā tahtammu al-banātu bimā yufakkiru al-ʾawlādu lihādhihi ad-daraja
886,REPAIR,هل تريد أن تذهب إلى حديقة الحيوان بعد ظهر هذا اليوم؟,Do you want to go to the zoo this afternoon?,hˈal trˈiːd ʔn tðhb ʔˈilaː ħˈadiːqˌa ʔalħˈajawˌaːn bˈaʕd ðˈuhr hˈaːðaː ʔaljˈawm,hal trayayd ʔn tdhhb ʔayayla hadayayqa ʔalhayawan ba‘d dhohohhr hadha ʔalyawm,Machine omits lexical vowels in تُرِيدُ and subjunctive ending in تَذْهَبَ and fails to realize ta marbuta in construct حَدِيقَةِ الحَيَوَان,/hal turiːdu ʔan taðhaba ʔilaː ħadiːqat al-ħajawaːn baʕda ðˤuhr haːðaː al-jawm/,hal turīdu ʾan tadhhaba ʾilā ḥadīqat al-ḥayawān baʿda ẓuhr hādhā al-yawm
887,REPAIR,كل ما عليك فعله هو قراءة هاتين الصفحتين.,All you have to do is read these two pages.,kˈull mˈaː ʕˈaliːjkˌa fˈiʕlh hˈuwa qˈiraːʔˌa haːtˈiːna ʔas̪s̪fħtˈiːna.,kohohll ma ‘alayayyka fayay‘lh hohohwa qayayraʔa hatayayna ʔas̪s̪fhtayayna.,Machine misvocalizes عَلَيْكَ and omits object vowel in فِعْلُهُ; misreads dual هَاتَيْنِ and fails to mark emphatic/sun-letter ṣ in الصَّفْحَتَيْن,/kullu maː ʕalajka fiʕluhu huwa qiraːʔatu haːtajni asˤ-sˤafħatajni/,kullu mā ʿalayka fiʿluhu huwa qirāʾatu hātayni aṣ-ṣafḥatayni
888,REPAIR,لَم أعلَم أنَّكَ لَمْ تَملُك رُخصةَ قِيادةٍ,I didn't know that you didn't have a driver's license.,lam ʔʕlˈam ʔnnkˈa lam tˈamlukˌa rˈuχs̪ta qˈiːaːdtˌin,lam ʔ‘lam ʔnnka lam tamlohohka rohohkhs̪ta qayayadtayayn,Target is explicitly vocalized; machine omits initial vowel in أَعْلَم and fails to mark emphatic ṣ in رُخْصَة and misvocalizes قِيَادَةٍ,/lam ʔaʕlam ʔannaka lam tamluk ruxsˤata qijaːdatin/,lam ʾaʿlam ʾannaka lam tamluk rukhṣata qiyādatin
889,REPAIR,لم أعلم إلى أين أذهب أو ما أفعله.,"I didn't know where to go, or what to do.",lˈam ʔˈaʕlam ʔˈilaː ʔˈajna ʔˈaðhab ʔˈaw mˈaː ʔˈafʕalh.,lam ʔa‘lam ʔayayla ʔayna ʔadhhab ʔaw ma ʔaf‘alh.,Machine drops the object-clitic vowel in أَفْعَلُهُ and hint is unusable,/lam ʔaʕlam ʔilaː ʔajna ʔaðhabu ʔaw maː ʔafʕaluhu/,lam ʾaʿlam ʾilā ʾayna ʾadhhabu ʾaw mā ʾafʿaluhu
890,REPAIR,لا أعلم إن كنت سأملك الوقت لفعله.,I don't know if I'll have time to do it.,lˈaː ʔˈaʕlam ʔˈin kˈint sʔmlka ʔalwˈaqt lfʕlh.,la ʔa‘lam ʔayayn kayaynt sʔmlka ʔalwaqt lf‘lh.,Machine misvocalizes first-person كُنْتُ and future سَأَمْلِكُ and omits pronominal vowels in لِفِعْلِهِ,/laː ʔaʕlam ʔin kuntu saʔamliku al-waqt lifiʕlihi/,lā ʾaʿlam ʾin kuntu saʾamliku al-waqt lifiʿlihi
891,REPAIR,لا أعتقد أننا نملك الوقت الكافي لفعل ذلك.,I don't think we have enough time to do that.,lˈaː ʔʕtqd ʔnnˈaː nˈamlka ʔalwˈaqt ʔalkˈaːfiː lfʕl ðˈaːlikˌa.,la ʔ‘tqd ʔnna namlka ʔalwaqt ʔalkafayay lf‘l dhalayayka.,Machine omits lexical/geminate vowels in أَعْتَقِدُ/أَنَّنَا and misvocalizes نَمْلِكُ; under-vocalizes لِفِعْلِ,/laː ʔaʕtaqidu ʔannanaː namliku al-waqt al-kaːfiː lifiʕli ðaːlika/,lā ʾaʿtaqidu ʾannanā namliku al-waqt al-kāfī lifiʿli dhālika
892,REPAIR,لا أريد أن تكون بيني وبينك أي صلة.,I don't want to have anything to do with you.,lˈaː ʔrˈiːd ʔn tˈakawwˌan bˈajniːj wbˈiːnakˌa ʔˈajj s̪ˈila.,la ʔrayayd ʔn takawwan baynayayy wbayaynaka ʔayy s̪ayayla.,Machine omits lexical vowels in أُرِيدُ and misreads subjunctive تَكُونَ; incorrectly adds final glide after بَيْنِي and fails to mark emphatic ṣ in صِلَة,/laː ʔuriːdu ʔan takuːna bajniː wa-bajnaka ʔajj sˤila/,lā ʾurīdu ʾan takūna baynī wa-baynaka ʾayy ṣila
893,REPAIR,أريد أن أعرف لماذا كنت مضطرًا للقيام بذلك.,I want to know why I needed to do that.,ʔrˈiːd ʔn ʔˈaʕraf lˈimaːðˌaː kˈint mˈudˤt̪arrˌan llqiˌaːm bˈaðalkˌa.,ʔrayayd ʔn ʔa‘raf layaymadha kayaynt mohohdˤt̪arran llqayayam badhalka.,Machine omits lexical/subjunctive vowels in أُرِيدُ أَنْ أَعْرِفَ misvocalizes first-person كُنْتُ and fails to mark emphatic ṭ in مُضْطَرًّا,/ʔuriːdu ʔan ʔaʕrifa limaːðaː kuntu mudˤtˤarran lil-qijaːm biðaːlika/,ʾurīdu ʾan ʾaʿrifa limādhā kuntu muḍṭarran lil-qiyām bidhālika
894,REPAIR,سأنتظرك أمام المدرسة.,I will wait for you in front of the school.,sʔntðrka ʔˈamaːm ʔalmˈadrasˌa.,sʔntdhrka ʔamam ʔalmadrasa.,Machine omits lexical/object vowels and emphatic ẓ in future سَأَنْتَظِرُكَ,/saʔantazˤiruka ʔamaːma al-madrasa/,saʾantaẓiruka ʾamāma al-madrasa
