rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
661,REPAIR,هذه قائمة بما نحتاج إليه.,This is a list of what we need.,hˈaːðihˌi qˈaːʔimˌa bmaː nħtˈaːdʒ ʔlˈiːh.,hadhayayhayay qaʔayayma bma nhtay ʔlayayh.,Machine omits lexical vowels in نَحْتَاجُ and misvocalizes إِلَيْهِ; hint is unusable,/haːðihi qaːʔima bimaː naħtaːdʒu ʔilajhi/,hādhihi qāʾima bimā naḥtāju ʾilayhi
662,REPAIR,نحن ممتنون لك لمساعدتك.,We are grateful to you for your help.,nˈaħnu mˌumtannˈuːna lkˈa lmsaːʕdtkˌa.,nahnohoh mohohmtannohohna lka lmsa‘dtka.,Machine adds a context-dependent final vowel to مُمْتَنُّون and omits lexical/genitive vowels in لَكَ لِمُسَاعَدَتِكَ,/naħnu mumtannuːn laka limusaːʕadatika/,naḥnu mumtannūn laka limusāʿadatika
663,REPAIR,لم يكن لدينا خيار إلا الذهاب إلى هناك.,We had no choice but to go there.,lˈam ikˈunna ldiːnˌaː χˈiːaːr ʔˈillaː ʔaððˈahaːb ʔˈilaː hunˈaːka.,lam ayaykohohnna ldayayna khayayar ʔayaylla ʔadhdhahab ʔayayla hohohnaka.,Machine misvocalizes jussive يَكُنْ and first-person plural لَدَيْنَا plus خِيَار; hint is unusable,/lam jakun ladajnaː xijaːr ʔillaː að-ðahaːb ʔilaː hunaːka/,lam yakun ladaynā khiyār ʾillā adh-dhahāb ʾilā hunāka
664,REPAIR,نحتاج منك أن تساعدنا بعد ظهر اليوم.,We need you to help us this afternoon.,nħtˈaːdʒ mˈinka ʔn tsˈaːʕdnaː bˈaʕd ðˈuhr ʔaljˈawm.,nhtay mayaynka ʔn tsa‘dna ba‘d dhohohhr ʔalyawm.,Machine omits lexical vowels in نَحْتَاجُ and subjunctive/object vowels in تُسَاعِدَنَا; hint is unusable,/naħtaːdʒu minka ʔan tusaːʕidanaː baʕda ðˤuhr al-jawm/,naḥtāju minka ʾan tusāʿidanā baʿda ẓuhr al-yawm
665,REPAIR,يمكنك الذهاب إلى المحطة بالحافلة.,You can go to the station by bus.,jmkˈunnakˌa ʔaððˈahaːb ʔˈilaː ʔalmˈaħat̪t̪ˌa bilħˈaːfilˌa.,ymkohohnnaka ʔadhdhahab ʔayayla ʔalmahat̪t̪a bayaylhafayayla.,Machine misvocalizes يُمْكِنُكَ and fails to mark emphatic/geminate ṭṭ in المَحَطَّة; hint is unusable,/jumkinuka að-ðahaːb ʔilaː al-maħatˤtˤa bil-ħaːfila/,yumkinuka adh-dhahāb ʾilā al-maḥaṭṭa bil-ḥāfila
666,REPAIR,هل أنت متأكد من أنك لست بحاجة إلى فعل ذلك؟,Are you sure you don't need to do that?,hˈal ʔˈanta mutˈaʔakːˌid mˈin ʔnkˈa lst bħaːdʒt ʔˈilaː fˈiʕl ðˈaːlikˌa,hal ʔanta mohohtaʔakayayd mayayn ʔnka lst bhayt ʔayayla fayay‘l dhalayayka,Machine omits gemination/vowels in أَنَّكَ and lexical vowels in لَسْتَ بِحَاجَةٍ; hint is unusable,/hal ʔanta mutaʔakkid min ʔannaka lasta biħaːdʒa ʔilaː fiʕl ðaːlika/,hal ʾanta mutaʾakkid min ʾannaka lasta biḥāja ʾilā fiʿl dhālika
667,REPAIR,أمتأكد من معرفتك بكيفية فعل هذا؟,Are you sure you know how to do this?,ʔmtʔkd mˈin mʕrftkˈa bkiːfˈijjah fˈiʕl hˈaːðaː,ʔmtʔkd mayayn m‘rftka bkayayfayayyyah fayay‘l hadha,Machine drops interrogative/lexical vowels and fails to realize ta marbuta in construct كَيْفِيَّةِ فِعْلِ هَذَا,/ʔa-mutaʔakkid min maʕrifatika bikajfijjati fiʕli haːðaː/,ʾa-mutaʾakkid min maʿrifatika bikayfiyyati fiʿli hādhā
668,REPAIR,هل يمكنك إخباري بالطريق إلى المكتبة؟,Can you tell me the way to the library?,hˈal jmkˈunnakˌa ʔˈiχbaːrˌiːj bit̪t̪arˈiːq ʔˈilaː ʔalmˈaktabˌa,hal ymkohohnnaka ʔayaykhbarayayy bayayt̪t̪arayayq ʔayayla ʔalmaktaba,Machine misvocalizes يُمْكِنُكَ and incorrectly adds a final glide after إِخْبَارِي; fails to mark emphatic/sun-letter ṭ in بِالطَّرِيق,/hal jumkinuka ʔixbaːriː bitˤ-tˤariːq ʔilaː al-maktaba/,hal yumkinuka ʾikhbārī biṭ-ṭarīq ʾilā al-maktaba
669,REPAIR,هلا جلبت لي كأسا من الماء من فضلك؟,"Could you get me a glass of water, please?",hlˈaː dʒlbt lˈajj kʔsaː mˈin ʔalmˈaːʔ mˈin fˈadˤlka,hla ylbt layy kʔsa mayayn ʔalmaʔ mayayn fadˤlka,Machine under-vocalizes هَلَّا and جَلَبْتَ misreads لِي as layy and loses accusative tanwin in كَأْسًا; hint mistransliterates ج,/hallaː dʒalabta liː kaʔsan min al-maːʔ min fadˤlika/,hallā jalabta lī kaʾsan min al-māʾ min faḍlika
670,REPAIR,أيمكنك أن تتحدث ببطء أكثر قليلًا من فضلك؟,Could you please speak a little bit more slowly?,ʔiːmkˈunnakˌa ʔn ttħdθ bbt̪ʔ ʔˈakθar qˈaliːlˌan mˈin fˈadˤlka,ʔayaymkohohnnaka ʔn tthdth bbt̪ʔ ʔakthar qalayaylan mayayn fadˤlka,Machine misreads interrogative أَ + يُمْكِنُكَ and omits subjunctive/geminate vowels plus emphatic ṭ in بِبُطْءٍ,/ʔa-jumkinuka ʔan tataħaddaθa bibuṭʔin ʔakθara qaliːlan min fadˤlika/,ʾa-yumkinuka ʾan tataḥaddatha bibuṭʾin ʾakthara qalīlan min faḍlika
671,REPAIR,أيمكنك إخباري عن سبب حبك لها؟,Could you please tell me why you love her?,ʔiːmkˈunnakˌa ʔˈiχbaːrˌiːj ʕˈan sˈabab ħˈabk lˈahaː,ʔayaymkohohnnaka ʔayaykhbarayayy ‘an sabab habk laha,Machine misreads interrogative أَ + يُمْكِنُكَ incorrectly adds a final glide after إِخْبَارِي and under-vocalizes حُبِّكَ,/ʔa-jumkinuka ʔixbaːriː ʕan sababi ħubbika lahaː/,ʾa-yumkinuka ʾikhbārī ʿan sababi ḥubbika lahā
672,REPAIR,هل لديك أي فكرة عمن يستطيع فعل هذا؟,Do you have any idea who can do this?,hˈal ldiːkˌa ʔˈajj fˈikra ʕmn jstt̪ˈi.ːʕ fˈiʕl hˈaːðaː,hal ldayayka ʔayy fayaykra ‘mn ystt̪ayay.‘ fayay‘l hadha,Machine misvocalizes لَدَيْكَ and fails to realize contraction عَمَّن plus lexical vowels/emphatic ṭ in يَسْتَطِيعُ,/hal ladajka ʔajj fikra ʕamman jastatˤiːʕu fiʕl haːðaː/,hal ladayka ʾayy fikra ʿamman yastaṭīʿu fiʿl hādhā
673,REPAIR,هل تذكر اليوم الذي تقابلنا فيه أول مرة؟,Do you remember the day when we first met?,hˈal tˈaðakːˌar ʔaljˈawm ʔˈallaðˌiː tqˈaːblnaː fˈiːh ʔˈawwal mˈarra.,hal tadhakar ʔalyawm ʔalladhayay tqablna fayayh ʔawwal marra.,Machine under-marks gemination in تَتَذَكَّرُ/تَذَكَّر? and omits lexical vowels in تَقَابَلْنَا; normalize the finite reading and pronominal form,/hal taðakkaru al-jawm allaðiː taqaːbalnaː fiːhi ʔawwal marra/,hal tadhakkaru al-yawm alladhī taqābalnā fīhi ʾawwal marra
674,REPAIR,هل تذكر الليلة التي تقابلنا فيها أول مرة؟,Do you remember the night when we first met?,hˈal tˈaðakːˌar ʔallˈajla ʔˈallatˌiː tqˈaːblnaː fˈiːhaː ʔˈawwal mˈarra.,hal tadhakar ʔallayla ʔallatayay tqablna fayayha ʔawwal marra.,Machine under-marks lexical/geminate vowels in تَذَكَّرُ and تَقَابَلْنَا; hint is unusable,/hal taðakkaru al-lajla allatiː taqaːbalnaː fiːhaː ʔawwal marra/,hal tadhakkaru al-layla allatī taqābalnā fīhā ʾawwal marra
675,REPAIR,أتود أن أساعدك في شيء ما؟,Would you like me to help you with something?,ʔtˈuːd ʔn ʔsˈaːʕdka fˈiː ʃˈajʔ mˈaː,ʔtohohd ʔn ʔsa‘dka fayay shayʔ ma,Machine drops interrogative vowel misvocalizes تَوَدُّ and omits subjunctive/object vowels in أُسَاعِدَكَ,/ʔa-tawaddu ʔan ʔusaːʕidaka fiː ʃajʔ maː/,ʾa-tawaddu ʾan ʾusāʿidaka fī shayʾ mā
676,REPAIR,أتريد مني مساعدتك في فعل ذلك؟,Do you want me to help you do that?,ʔtrˈiːd mnˈiː msˈaːʕdtka fˈiː fˈiʕl ðˈaːlikˌa,ʔtrayayd mnayay msa‘dtka fayay fayay‘l dhalayayka,Machine drops interrogative/lexical vowels in تُرِيدُ and misreads first-person مِنِّي plus object ending in مُسَاعَدَتَكَ,/ʔa-turiːdu minniː musaːʕadataka fiː fiʕl ðaːlika/,ʾa-turīdu minnī musāʿadataka fī fiʿli dhālika
677,REPAIR,أتريد الخروج لتناول مشروب؟,Do you want to go out for a drink?,ʔtrˈiːd ʔalχˈuruːdʒ ltnaːwl mˈaʃruːb,ʔtrayayd ʔalkhohohrohohy ltnawl mashrohohb,Machine drops interrogative/lexical vowels in تُرِيدُ and hint mistransliterates ج,/ʔa-turiːdu al-xuruːdʒ litanaːwul maʃruːb/,ʾa-turīdu al-khurūj litanāwul mashrūb
678,REPAIR,إنه صديقي، هل تعرفونه يا شباب؟,He is my friend. Do you guys know him?,ʔˈinh s̪ˈidːiːqˌiː hˈal tʕrfˈuːnah jˈaː ʃˈabaːb,ʔayaynh s̪ayaydayayqayay hal t‘rfohohnah ya shabab,Machine misvocalizes إِنَّهُ and صَدِيقِي and omits lexical/object vowels in تَعْرِفُونَهُ; fails to mark emphatic ṣ,/ʔinnahu sˤadiːqiː hal taʕrifuːnahu jaː ʃabaːb/,ʾinnahu ṣadīqī hal taʿrifūnahu yā shabāb
679,REPAIR,كم شخصًا دعوت إلى الحفلة؟,How many people did you invite to the party?,kiːlˈuː mitˌar ʃˈaxs̪a.n dʕˈuːt ʔˈilaː ʔalħˈafla,kayaylohoh mayaytar shakhs̪a.n d‘ohoht ʔayayla ʔalhafla,Machine catastrophically interprets كَمْ as km fails to mark emphatic ṣ and misvocalizes past دَعَوْتَ,/kam ʃaxsˤan daʕawta ʔilaː al-ħafla/,kam shakhṣan daʿawta ʾilā al-ḥafla
680,REPAIR,كم حقيبة ستأخذون في رحلتكم؟,How many suitcases are you taking on your trip?,kiːlˈuː mitˌar ħˈaqiːbˌa stʔχðˈuːna fˈiː rħltkm,kayaylohoh mayaytar haqayayba stʔkhdhohohna fayay rhltkm,Machine catastrophically interprets كَمْ as km and omits lexical vowels in سَتَأْخُذُونَ/رِحْلَتِكُمْ,/kam ħaqiːbatan sataʔxuðuːna fiː riħlatikum/,kam ḥaqībatan sataʾkhudhūna fī riḥlatikum
681,REPAIR,كم مرّة عليّ تكرار ذلك؟,How many times do I need to repeat it?,kiːlˈuː mitˌar mrrt ʕlˈiː tˈakraːr ðˈaːlikˌa,kayaylohoh mayaytar mrrt ‘layay takrar dhalayayka,Machine catastrophically interprets كَمْ as km and misreads first-person عَلَيَّ; hint is unusable,/kam marra ʕalajja takraːr ðaːlika/,kam marra ʿalayya takrār dhālika
682,REPAIR,كم مرة تنسى أن تقوم بواجباتك المنزلية؟,How often do you forget to do your homework?,kiːlˈuː mitˌar mˈarra. tnsˈaː ʔn tqwm buːˌaːdʒbaːtkˌa ʔalmˌanzilˈijjah,kayaylohoh mayaytar marra. tnsa ʔn tqwm bohohaybatka ʔalmanzayaylayayyyah,Machine catastrophically interprets كَمْ as km and omits subjunctive vowels in تَقُومَ plus lexical vowels in بِوَاجِبَاتِكَ; hint mistransliterates ج,/kam marra tansaː ʔan taquːma biwaːdʒibaːtika al-manzilijja/,kam marra tansā ʾan taqūma biwājibātika al-manziliyya
683,REPAIR,هل هناك أي شخص آخر تريد التحدث إليه؟,Is there anyone else you want to talk to?,hˈal hunˈaːka ʔˈajj ʃˈaxs̪ ʔˈaːxar trˈiːd ʔattaħˈadːaθ ʔlˈiːh,hal hohohnaka ʔayy shakhs̪ ʔakhar trayayd ʔattahadath ʔlayayh,Machine fails to mark emphatic ṣ and omits lexical vowels in تُرِيدُ plus pronominal form إِلَيْهِ; hint is unusable,/hal hunaːka ʔajj ʃaxsˤ ʔaːxar turiːdu at-taħadduθ ʔilajhi/,hal hunāka ʾayy shakhṣ ʾākhar turīdu at-taḥadduth ʾilayhi
684,REPAIR,هل يوجد أي شيء آخر تريد أن تخبرني به؟,Is there anything else you want to tell me?,hˈal jwdʒd ʔˈajj ʃˈajʔ ʔˈaːxar trˈiːd ʔn tχbrnˈiː bh,hal ywyd ʔayy shayʔ ʔakhar trayayd ʔn tkhbrnayay bh,Machine omits passive/lexical vowels in يُوجَدُ/تُرِيدُ and form-IV subjunctive/object vowels in تُخْبِرَنِي بِهِ,/hal juːdʒadu ʔajj ʃajʔ ʔaːxar turiːdu ʔan tuxbiraniː bihi/,hal yūjadu ʾayy shayʾ ʾākhar turīdu ʾan tukhbiranī bihi
685,REPAIR,أثمّة ما تريد إخباري عنه؟,Is there anything that you want to tell me?,ʔθmmt mˈaː trˈiːd ʔˈiχbaːrˌiːj ʕˈanh,ʔthmmt ma trayayd ʔayaykhbarayayy ‘anh,Machine under-vocalizes interrogative أَثَمَّة and incorrectly adds a final glide after إِخْبَارِي; omits lexical vowel in تُرِيدُ,/ʔa-θamma maː turiːdu ʔixbaːriː ʕanhu/,ʾa-thamma mā turīdu ʾikhbārī ʿanhu
686,REPAIR,ألا يوجد ما تريد قوله لي؟,Isn't there something you want to say to me?,ʔˈalaː jwdʒd mˈaː trˈiːd qˈawlh lˈajj,ʔala ywyd ma trayayd qawlh layy,Machine reads interrogative أَ + لا as a single particle omits passive/lexical vowels and misreads لِي as layy,/ʔa-laː juːdʒadu maː turiːdu qawlahu liː/,ʾa-lā yūjadu mā turīdu qawlahu lī
687,REPAIR,ماذا تريد أن تفعل في المستقبل؟,What do you want to do in the future?,mˈaːðaː trˈiːd ʔn tfʕl fˈiː ʔalmˈustaqbˌal,madha trayayd ʔn tf‘l fayay ʔalmohohstaqbal,Machine omits lexical vowels in تُرِيدُ and subjunctive ending in تَفْعَلَ; hint is unusable,/maːðaː turiːdu ʔan tafʕala fiː al-mustaqbal/,mādhā turīdu ʾan tafʿala fī al-mustaqbal
688,REPAIR,متى خلدت إلى النوم ليلة الأمس؟,What time did you go to bed last night?,mˈataː χldt ʔˈilaː ʔannˈawm lˈajla ʔalʔˈams,mata khldt ʔayayla ʔannawm layla ʔalʔams,Machine omits lexical vowels in خَلَدْتَ and fails to realize construct-state لَيْلَةِ الأَمْس,/mataː xaladta ʔilaː an-nawm lajlat al-ʔams/,matā khaladta ʾilā an-nawm laylat al-ʾams
689,REPAIR,متى غادرت منزلك صباح اليوم؟,What time did you leave your house this morning?,mˈataː ɣˈaːdrt mˈanzilkˌa s̪ˈabaːħ ʔaljˈawm,mata ghadrt manzayaylka s̪abah ʔalyawm,Machine omits lexical vowels in غَادَرْتَ/مَنْزِلَكَ and fails to mark emphatic ṣ in صَبَاح,/mataː ɣaːdarta manzilaka sˤabaːħ al-jawm/,matā ghādarta manzilaka ṣabāḥ al-yawm
690,REPAIR,ما الوقت الذي تشير إليه ساعتك الآن؟,What time does your watch say it is now?,mˈaː ʔalwˈaqt ʔˈallaðˌiː tʃˈiːr ʔlˈiːh saːʕtkˌa alʔˈaːn,ma ʔalwaqt ʔalladhayay chayayr ʔlayayh sa‘tka alʔan,Machine uses wrong consonant for ش and omits lexical/pronominal vowels in تُشِيرُ إِلَيْهِ plus subject ending in سَاعَتُكَ,/maː al-waqt allaðiː tuʃiːru ʔilajhi saːʕatuka al-ʔaːn/,mā al-waqt alladhī tushīru ʾilayhi sāʿatuka al-ʾān
691,REPAIR,متى كانت آخر مرة نظّفت فيها الشقة؟,When was the last time you cleaned your apartment?,mˈataː kaːnt ʔˈaːxar mˈarra. nððft fˈiːhaː ʔaʃʃˈaqːa,mata kant ʔakhar marra. ndhdhft fayayha ʔashshaqa,Machine omits feminine past vowel sequence in كَانَتْ and lexical vowels/emphatic ẓ in نَظَّفْتَ; hint is unusable,/mataː kaːnat ʔaːxar marra naðˤðˤafta fiːhaː aʃ-ʃaqqa/,matā kānat ʾākhar marra naẓẓafta fīhā ash-shaqqa
692,REPAIR,أين هي الفواتير التي تريد أن أدفعها؟,Where are the bills you want me to pay?,ʔˈajna hˈija ʔalfuːˌaːtiːr ʔˈallatˌiː trˈiːd ʔn ʔdfʕhˈaː,ʔayna hayayya ʔalfohohatayayr ʔallatayay trayayd ʔn ʔdf‘ha,Machine misvocalizes الفَوَاتِير and omits lexical/subjunctive/object vowels in تُرِيدُ أَنْ أَدْفَعَهَا,/ʔajna hija al-fawaːtiːr allatiː turiːdu ʔan ʔadfaʕahaː/,ʾayna hiya al-fawātīr allatī turīdu ʾan ʾadfaʿahā
693,REPAIR,أيّ هذين اللونين تفضل، الأزرق أم الأحمر؟,"Which of these two colors do you prefer, blue or red?",ʔˈiː hðˈiːna ʔallawnˈiːna tˈafadˤdˤˌal ʔalʔˈazraq ʔˈam ʔalʔˈaħmar,ʔayay hdhayayna ʔallawnayayna tafadˤdˤal ʔalʔazraq ʔam ʔalʔahmar,Machine misreads أَيَّ and finite تُفَضِّلُ as imperative تَفَضَّل; normalize dual forms,/ʔajja haðajni al-lawnajni tufadˤdˤilu al-ʔazraq ʔam al-ʔaħmar/,ʾayya hādhayni al-lawnayni tufaḍḍilu al-ʾazraq ʾam al-ʾaḥmar
694,REPAIR,لماذا انفصلتِ عن حبيبكِ السابق؟,Why did you break up with your last boyfriend?,lˈimaːðˌaː ˈanfs̪lti ʕˈan ħbˈiːbki ʔassˈaːbiq,layaymadha anfs̪ltayay ‘an hbayaybkayay ʔassabayayq,Machine omits lexical vowels/onset in اِنْفَصَلْتِ and fails to mark emphatic ṣ; under-vocalizes حَبِيبِكِ,/limaːðaː ʔinfasˤalti ʕan ħabiːbiki as-saːbiq/,limādhā ʾinfaṣalti ʿan ḥabībiki as-sābiq
695,REPAIR,لماذا تركت عملك في المزرعة؟,Why did you leave your job on the farm?,lˈimaːðˌaː trkt ʕˈamalkˌa fˈiː ʔalmzrʕt,layaymadha trkt ‘amalka fayay ʔalmzr‘t,Machine omits lexical vowels in تَرَكْتَ/عَمَلَكَ and المَزْرَعَة; hint is unusable,/limaːðaː tarakta ʕamalaka fiː al-mazraʕa/,limādhā tarakta ʿamalaka fī al-mazraʿa
696,REPAIR,لماذا أعرت مالًا لشخص مثلها؟,Why did you lend money to someone like her?,lˈimaːðˌaː ʔʕrt mˈaːlan lʃχs̪ mˈiθlhaː,layaymadha ʔ‘rt malan lshkhs̪ mayaythlha,Machine omits lexical vowels in أَعَرْتَ and prepositional vowels plus emphatic ṣ in لِشَخْصٍ; hint is unusable,/limaːðaː ʔaʕarta maːlan liʃaxsˤ miθlihaː/,limādhā ʾaʿarta mālan lishakhṣin mithlihā
697,REPAIR,لماذا أخبرتهم بأنه كان خطئي؟,Why did you tell them it was my fault?,lˈimaːðˌaː ʔχbrthˈum bʔnh kˈaːn χt̪ʔˈiː,layaymadha ʔkhbrthohohm bʔnh kan kht̪ʔayay,Machine omits lexical/object vowels in أَخْبَرْتَهُمْ and gemination/vowels in بِأَنَّهُ; fails to mark emphatic ṭ in خَطَئِي,/limaːðaː ʔaxbartahum biʔannahu kaːna xatˤaʔiː/,limādhā ʾakhbartahum biʾannahu kāna khaṭaʾī
698,REPAIR,لماذا لم تفعل ذلك بالطريقة التي اقترحتها؟,Why didn't you do that the way I suggested?,lˈimaːðˌaː lˈam tfʕl ðˈaːlikˌa bit̪t̪ˈariːqˌa ʔˈallatˌiː ˈaqtrħthaː,layaymadha lam tf‘l dhalayayka bayayt̪t̪arayayqa ʔallatayay aqtrhtha,Machine omits lexical vowels in تَفْعَلْ and fails to mark emphatic/sun-letter ṭ in بِالطَّرِيقَة; misvocalizes first-person اِقْتَرَحْتُهَا,/limaːðaː lam tafʕal ðaːlika bitˤ-tˤariːqa allatiː ʔiqtaraħtuhaː/,limādhā lam tafʿal dhālika biṭ-ṭarīqa allatī ʾiqtaraḥtuhā
699,REPAIR,لماذا عليّ أن أقوم بذلك بنفسي؟,Why do I have to do this by myself?,lˈimaːðˌaː ʕlˈiː ʔn ʔˈaqwam bˈaðalkˌa bnfsiː,layaymadha ‘layay ʔn ʔaqwam badhalka bnfsayay,Machine misreads first-person عَلَيَّ and finite/subjunctive أَقُومَ plus بِذَلِكَ and بِنَفْسِي,/limaːðaː ʕalajja ʔan ʔaquːma biðaːlika binafsiː/,limādhā ʿalayya ʾan ʾaqūma bidhālika binafsī
700,REPAIR,لماذا تظن أنني أخبرتها بذلك؟,Why do you think I told her about it?,lˈimaːðˌaː tðn ʔnnˈiː ʔχbrthˈaː bˈaðalkˌa,layaymadha tdhn ʔnnayay ʔkhbrtha badhalka,Machine omits lexical/geminate vowels and emphatic ẓ in تَظُنُّ/أَنَّنِي plus first-person/object vowels in أَخْبَرْتُهَا,/limaːðaː taðˤunnu ʔannaniː ʔaxbartuhaː biðaːlika/,limādhā taẓunnu ʾannanī ʾakhbartuhā bidhālika
