rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
133,PENDING,کیا آپ کو کیمرہ چاہیے؟,Do you need the camera?,kjˈaː ˌaːp kˈoː kˈeːməra cˈaːhjeː,kya ap koh kaymohohhra cahyay,,,
134,PENDING,ہمیں کیمرہ چاہیے۔,We need the camera.,hˈʌmẽː kˈeːməra cˈaːhjeː,hʌmẽ kaymohohhra cahyay,,,
135,PENDING,کیمرہ کہاں ہے؟,Where is the camera?,kˈeːməra kˈʌhãː hɛ,kaymohohhra kʌhã hay,,,
136,PENDING,کیا کیمرہ یہاں ہے؟,Is the camera here?,kjˈaː kˈeːməra jˈʌhãː hɛ,kya kaymohohhra yʌhã hay,,,
137,PENDING,براہِ کرم کیمرہ لے آئیے۔,Please bring the camera.,bˌəraːhˈeː kˈʌrəm kˈeːməra lˈeː ˈaːjeː,bohohhrahay kʌrohohhm kaymohohhra lay ayay,,,
138,PENDING,براہِ کرم مجھے کیمرہ دیجیے۔,Please give me the camera.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː kˈeːməra diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay kaymohohhra dayaygyayayay,,,
139,PENDING,میرے پاس کیمرہ ہے۔,I have the camera.,mˈeːreː pˈaːs kˈeːməra hɛ,mayray pas kaymohohhra hay,,,
140,PENDING,کیا آپ کے پاس کیمرہ ہے؟,Do you have the camera?,kjˈaː ˌaːp keː pˈaːs kˈeːməra hɛ,kya ap kay pas kaymohohhra hay,,,
141,PENDING,مجھے گھڑی چاہیے۔,I need the watch.,mˌʊɟʰeː ɡʰˈʌr.i cˈaːhjeː,mohohgyʰay gʰʌr.ayay cahyay,,,
142,PENDING,مجھے گھڑی نہیں چاہیے۔,I don't need the watch.,mˌʊɟʰeː ɡʰˈʌr.i nahˈiːn cˈaːhjeː,mohohgyʰay gʰʌr.ayay nahayayn cahyay,,,
143,PENDING,کیا آپ کو گھڑی چاہیے؟,Do you need the watch?,kjˈaː ˌaːp kˈoː ɡʰˈʌr.i cˈaːhjeː,kya ap koh gʰʌr.ayay cahyay,,,
144,PENDING,ہمیں گھڑی چاہیے۔,We need the watch.,hˈʌmẽː ɡʰˈʌr.i cˈaːhjeː,hʌmẽ gʰʌr.ayay cahyay,,,
145,PENDING,گھڑی کہاں ہے؟,Where is the watch?,ɡʰˈʌr.i kˈʌhãː hɛ,gʰʌr.ayay kʌhã hay,,,
146,PENDING,کیا گھڑی یہاں ہے؟,Is the watch here?,kjˈaː ɡʰˈʌr.i jˈʌhãː hɛ,kya gʰʌr.ayay yʌhã hay,,,
147,PENDING,براہِ کرم گھڑی لے آئیے۔,Please bring the watch.,bˌəraːhˈeː kˈʌrəm ɡʰˈʌr.i lˈeː ˈaːjeː,bohohhrahay kʌrohohhm gʰʌr.ayay lay ayay,,,
148,PENDING,براہِ کرم مجھے گھڑی دیجیے۔,Please give me the watch.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː ɡʰˈʌr.i diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay gʰʌr.ayay dayaygyayayay,,,
149,PENDING,میرے پاس گھڑی ہے۔,I have the watch.,mˈeːreː pˈaːs ɡʰˈʌr.i hɛ,mayray pas gʰʌr.ayay hay,,,
150,PENDING,کیا آپ کے پاس گھڑی ہے؟,Do you have the watch?,kjˈaː ˌaːp keː pˈaːs ɡʰˈʌr.i hɛ,kya ap kay pas gʰʌr.ayay hay,,,
