rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
935,REPAIR,débarrasser,to clear; to remove; to rid; to get rid of (se débarrasser de),debaʁasˈe,daybarasay,Remove inappropriate lexical stress; cue open /a/ vowels.,/debaʁase/,day-bah-rah-say
936,REPAIR,séparer,"to separate; to split up, to cause to come apart",sepaʁˈe,sayparay,Remove inappropriate lexical stress; cue open /a/ and final /e/.,/sepaʁe/,say-pah-ray
937,REPAIR,espoir,hope,ɛspwˈaʁ,ayspwar,Remove inappropriate lexical stress; learner hint is corrupted.,/ɛspwaʁ/,es-pwar
938,REPAIR,adresse,address; skill; dexterity/adroitness; direction (older/context-dependent),adʁˈɛs,adrays,Remove inappropriate lexical stress; final vowel is /ɛ/.,/adʁɛs/,ah-dres
939,REPAIR,morceau,piece; bit; slice; morsel; piece of music/work,mɔʁsˈo,mohrsoh,Remove inappropriate lexical stress; cue open /ɔ/ and final /o/.,/mɔʁso/,mawr-soh
940,REPAIR,douleur,pain; distress,dulˈœʁ,dohohleur,Remove inappropriate lexical stress; learner hint is corrupted and final /œ/ is rounded.,/dulœʁ/,doo-luhr
941,REPAIR,causer,to cause; to talk; to chat (informal),kozˈe,kohzay,Remove inappropriate lexical stress; IPA otherwise correct.,/koze/,koh-zay
942,REPAIR,honnête,"decent, acceptable; honest (scrupulous with regard to telling the truth)",ɔnˈɛt,ohnayt,Remove inappropriate lexical stress; final vowel is /ɛ/.,/ɔnɛt/,aw-net
943,REPAIR,ordinateur,computer,ɔʁdinatˈœʁ,ohrdayaynateur,Remove inappropriate lexical stress; learner hint is corrupted and final /œ/ is rounded.,/ɔʁdinatœʁ/,awr-dee-nah-tuhr
944,REPAIR,copine,"female equivalent of copain: female friend, girl friend, chum, pal; ellipsis of petite copine: girlfriend (girl/woman to whom one has a romantic attachment)",kopˈin,kohpayayn,Standard first vowel is open /ɔ/: /kɔpin/, not /kopin/; remove lexical stress.,/kɔpin/,kaw-peen
945,REPAIR,ridicule,ridiculous,ʁidikˈyl,rayaydayaykyl,Remove inappropriate lexical stress; learner hint is corrupted and should distinguish French /y/.,/ʁidikyl/,ree-dee-kül
946,REPAIR,oser,to dare; to venture; to have the nerve/courage to,ozˈe,ohzay,Remove inappropriate lexical stress; IPA otherwise correct.,/oze/,oh-zay
947,REPAIR,match,"match, game",mˈatʃ,mach,Remove inappropriate lexical stress; cue open /a/.,/matʃ/,match
948,REPAIR,admettre,"to admit, to accept, to recognize; to admit (into), to accept (into) (a hospital or a university)",admˈɛtʁ,admaytr,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/admɛtʁ/,ad-mehtr
949,REPAIR,mer,sea,mˈɛʁ,mayr,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/mɛʁ/,mehr
950,REPAIR,briser,to break; snap; to become broken; snap,bʁizˈe,brayayzay,Remove inappropriate lexical stress; learner hint is corrupted.,/bʁize/,bree-zay
