rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
670,PENDING,براہِ کرم اتنا آہستہ نہ بولیے۔,Please do not speak so slowly.,bˌəraːhˈeː kˈʌrəm ˈɪtnaː aːhˈɪsta nˈa bˈoːljeː,bohohhrahay kʌrohohhm ayaytna ahayaysta na bohlyay,,,
671,PENDING,ہمیں دوبارہ کہنا ہے۔,We need to say it again.,hˈʌmẽː doːbˈaːrˌa kˈɛhnaː hɛ,hʌmẽ dohbara kayhna hay,,,
672,PENDING,ہمیں دوبارہ کہنا چاہیے۔,We should say it again.,hˈʌmẽː doːbˈaːrˌa kˈɛhnaː cˈaːhjeː,hʌmẽ dohbara kayhna cahyay,,,
673,PENDING,ہم دوبارہ کہہ سکتے ہیں۔,We can say it again.,ham doːbˈaːrˌa kˈɛh sˈʌktˌeː hẽ,ham dohbara kayh sʌktay hẽ,,,
674,PENDING,براہِ کرم دوبارہ کہیے۔,Please say it again.,bˌəraːhˈeː kˈʌrəm doːbˈaːrˌa kˈʌhjeː,bohohhrahay kʌrohohhm dohbara kʌhyay,,,
675,PENDING,براہِ کرم دوبارہ نہ کہیے۔,Please do not say it again.,bˌəraːhˈeː kˈʌrəm doːbˈaːrˌa nˈa kˈʌhjeː,bohohhrahay kʌrohohhm dohbara na kʌhyay,,,
676,PENDING,ہمیں نام لکھنا ہے۔,We need to write the name.,hˈʌmẽː nˈaːm lˈɪkʰnaː hɛ,hʌmẽ nam layaykʰna hay,,,
677,PENDING,ہمیں نام لکھنا چاہیے۔,We should write the name.,hˈʌmẽː nˈaːm lˈɪkʰnaː cˈaːhjeː,hʌmẽ nam layaykʰna cahyay,,,
678,PENDING,ہم نام لکھ سکتے ہیں۔,We can write the name.,ham nˈaːm lˈɪkʰ sˈʌktˌeː hẽ,ham nam layaykʰ sʌktay hẽ,,,
679,PENDING,براہِ کرم نام لکھیے۔,Please write the name.,bˌəraːhˈeː kˈʌrəm nˈaːm lˈɪkʰjeː,bohohhrahay kʌrohohhm nam layaykʰyay,,,
680,PENDING,براہِ کرم نام نہ لکھیے۔,Please do not write the name.,bˌəraːhˈeː kˈʌrəm nˈaːm nˈa lˈɪkʰjeː,bohohhrahay kʌrohohhm nam na layaykʰyay,,,
681,PENDING,ہمیں پاسپورٹ دکھانا ہے۔,We need to show the passport.,hˈʌmẽː pˌaːspˈoːrʈ dəkʰˈaːnaː hɛ,hʌmẽ paspohrt dohohhkʰana hay,,,
682,PENDING,ہمیں پاسپورٹ دکھانا چاہیے۔,We should show the passport.,hˈʌmẽː pˌaːspˈoːrʈ dəkʰˈaːnaː cˈaːhjeː,hʌmẽ paspohrt dohohhkʰana cahyay,,,
683,PENDING,ہم پاسپورٹ دکھا سکتے ہیں۔,We can show the passport.,ham pˌaːspˈoːrʈ dˈʌkʰaː sˈʌktˌeː hẽ,ham paspohrt dʌkʰa sʌktay hẽ,,,
684,PENDING,براہِ کرم پاسپورٹ دکھائیے۔,Please show the passport.,bˌəraːhˈeː kˈʌrəm pˌaːspˈoːrʈ dəkʰˈaːjeː,bohohhrahay kʌrohohhm paspohrt dohohhkʰayay,,,
685,PENDING,براہِ کرم پاسپورٹ نہ دکھائیے۔,Please do not show the passport.,bˌəraːhˈeː kˈʌrəm pˌaːspˈoːrʈ nˈa dəkʰˈaːjeː,bohohhrahay kʌrohohhm paspohrt na dohohhkʰayay,,,
686,PENDING,ہمیں رسید سنبھال کر رکھنا ہے۔,We need to keep the receipt safe.,hˈʌmẽː rəsˈiːd sənbʰˈaːl kar rˈʌkʰnˌaː hɛ,hʌmẽ rohohhsayayd sohohhnbʰal kar rʌkʰna hay,,,
687,PENDING,ہمیں رسید سنبھال کر رکھنا چاہیے۔,We should keep the receipt safe.,hˈʌmẽː rəsˈiːd sənbʰˈaːl kar rˈʌkʰnˌaː cˈaːhjeː,hʌmẽ rohohhsayayd sohohhnbʰal kar rʌkʰna cahyay,,,
688,PENDING,ہم رسید سنبھال کر رکھ سکتے ہیں۔,We can keep the receipt safe.,ham rəsˈiːd sənbʰˈaːl kar rˈʌkʰ sˈʌktˌeː hẽ,ham rohohhsayayd sohohhnbʰal kar rʌkʰ sʌktay hẽ,,,
689,PENDING,براہِ کرم رسید سنبھال کر رکھیے۔,Please keep the receipt safe.,bˌəraːhˈeː kˈʌrəm rəsˈiːd sənbʰˈaːl kar rˈʌkʰjeː,bohohhrahay kʌrohohhm rohohhsayayd sohohhnbʰal kar rʌkʰyay,,,
690,PENDING,براہِ کرم رسید مت پھینکیے۔,Please do not throw away the receipt.,bˌəraːhˈeː kˈʌrəm rəsˈiːd mˈʌt pʰeːnˈʌkjeː,bohohhrahay kʌrohohhm rohohhsayayd mʌt pʰaynʌkyay,,,
691,PENDING,ہمیں مدد مانگنا ہے۔,We need to ask for help.,hˈʌmẽː mˈʌdəd mˈaːnɡnaː hɛ,hʌmẽ mʌdohohhd mangna hay,,,
692,PENDING,ہمیں مدد مانگنا چاہیے۔,We should ask for help.,hˈʌmẽː mˈʌdəd mˈaːnɡnaː cˈaːhjeː,hʌmẽ mʌdohohhd mangna cahyay,,,
693,PENDING,ہم مدد مانگ سکتے ہیں۔,We can ask for help.,ham mˈʌdəd mˈaːnɡ sˈʌktˌeː hẽ,ham mʌdohohhd mang sʌktay hẽ,,,
694,PENDING,براہِ کرم مدد مانگیے۔,Please ask for help.,bˌəraːhˈeː kˈʌrəm mˈʌdəd maːnˈʌɡjeː,bohohhrahay kʌrohohhm mʌdohohhd manʌgyay,,,
695,PENDING,براہِ کرم مدد مانگنے سے نہ ہچکچائیے۔,Please do not hesitate to ask for help.,bˌəraːhˈeː kˈʌrəm mˈʌdəd mˈaːnɡneː seː nˈa hˌɪckɪcˈaːjeː,bohohhrahay kʌrohohhm mʌdohohhd mangnay say na hayayckayaycayay,,,
696,PENDING,ہمیں ہدایات پر عمل کرنا ہے۔,We need to follow the instructions.,hˈʌmẽː hˌədaːiˈaːt pˈʌr ˈaməl kˌarnaː hɛ,hʌmẽ hohohhdaayayat pʌr amohohhl karna hay,,,
697,PENDING,ہمیں ہدایات پر عمل کرنا چاہیے۔,We should follow the instructions.,hˈʌmẽː hˌədaːiˈaːt pˈʌr ˈaməl kˌarnaː cˈaːhjeː,hʌmẽ hohohhdaayayat pʌr amohohhl karna cahyay,,,
698,PENDING,ہم ہدایات پر عمل کر سکتے ہیں۔,We can follow the instructions.,ham hˌədaːiˈaːt pˈʌr ˈaməl kar sˈʌktˌeː hẽ,ham hohohhdaayayat pʌr amohohhl kar sʌktay hẽ,,,
699,PENDING,براہِ کرم ہدایات پر عمل کیجیے۔,Please follow the instructions.,bˌəraːhˈeː kˈʌrəm hˌədaːiˈaːt pˈʌr ˈaməl kˈiːɟiˌeː,bohohhrahay kʌrohohhm hohohhdaayayat pʌr amohohhl kayaygyayayay,,,
700,PENDING,براہِ کرم ہدایات کو نظر انداز نہ کیجیے۔,Please do not ignore the instructions.,bˌəraːhˈeː kˈʌrəm hˌədaːiˈaːt kˈoː naʐˈar ˈandaːz nˈa kˈiːɟiˌeː,bohohhrahay kʌrohohhm hohohhdaayayat koh naʐar andaz na kayaygyayayay,,,
