rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
425,REPAIR,كلمة,word,kˈalimˌa,kalayayma,Machine hint is unusable; normalize standard MSA form,/kalima/,kalima
426,REPAIR,يتمنى,wishes; hopes,jtmnˈaː,ytmna,Machine candidate omits lexical vowels and gemination,/jatamannaː/,yatamannā
427,REPAIR,جهاز,device; apparatus,dʒˈihaːz,yayayhaz,Machine hint is unusable; normalize vowel length,/dʒihaːz/,jihāz
428,REPAIR,سمع,hearing; heard/listened,sˈamiʕ,samayay‘,Workbook gloss spans noun سَمْع and past verb سَمِعَ; include both readings,/samʕ/ / /samiʕa/,samʿ / samiʿa
429,REPAIR,اسمع,listen!; hear!,ˈasmʕ,asm‘,Machine candidate misreads imperative اِسْمَعْ and omits the initial citation onset,/ʔismaʕ/,ʾismaʿ
430,REPAIR,ترك,leaving; abandonment; left,tˈarak,tarak,Workbook gloss spans noun تَرْك and past verb تَرَكَ; include both readings,/tark/ / /taraka/,tark / taraka
431,REPAIR,عربي,Arab; Arabic,ʕˌarabˈiːj,‘arabayayy,Machine hint is unusable; normalize final nisba gemination,/ʕarabijj/,ʿarabiyy
432,REPAIR,قيادة,leadership; driving,qˈijaːdˌa,qayayyada,Machine hint is unusable; normalize standard glide and vowel length,/qijaːda/,qiyāda
433,REPAIR,فضل,merit; virtue; favor; preferred,fˈadˤl,fadˤl,Workbook gloss spans noun فَضْل and past verb فَضَّلَ; include both readings,/fadˤl/ / /fadˤdˤala/,faḍl / faḍḍala
434,REPAIR,انتهى,ended; finished,ˈintahˌaː,ayayntaha,Machine hint is unusable; restore isolated onset and final vowel length,/ʔintahaː/,ʾintahā
435,REPAIR,طالب,student; seeker; demanded/claimed,t̪ˈaːlab,t̪alab,Workbook gloss spans noun طَالِب and past verb طَالَبَ; machine also fails to mark emphatic ṭ,/tˤaːlib/ / /tˤaːlaba/,ṭālib / ṭālaba
436,REPAIR,رفض,rejection; refusal; refused,rˈafadˤ,rafadˤ,Workbook gloss spans noun رَفْض and past verb رَفَضَ; include both readings,/rafdˤ/ / /rafadˤa/,rafḍ / rafaḍa
437,REPAIR,صاحب,companion; owner; accompanied,s̪ˈaːħib,s̪ahayayb,Workbook gloss spans noun صَاحِب and past verb صَاحَبَ; machine also fails to mark emphatic ṣ,/sˤaːħib/ / /sˤaːħaba/,ṣāḥib / ṣāḥaba
438,REPAIR,بلغ,reached; amounted to; informed/notified (depending on form),bˈalaɣ,balagh,Workbook gloss spans بَلَغَ and Form II بَلَّغَ; include both readings,/balaɣa/ / /ballaɣa/,balagha / ballagha
439,REPAIR,وصول,arrival; access,wˈus̪uːl,wohohs̪ohohl,Machine consonant quality is wrong for emphatic ṣ and hint is unusable,/wusˤuːl/,wuṣūl
440,REPAIR,دخول,entry; entrance,dˈuχuːl,dohohkhohohl,Machine hint is unusable; normalize vowel length,/duxuːl/,dukhūl
441,REPAIR,عالمية,global; international (feminine),ʕaːlˈamiːjˌa,‘alamayayya,Machine hint is unusable; normalize feminine nisba form,/ʕaːlamijja/,ʿālamiyya
442,REPAIR,مهمة,task; mission; assignment; important in the feminine adjective reading,mˈuhimmˌa,mohohhayaymma,The noun and feminine adjective share the standard pronunciation; machine hint is unusable,/muhimma/,muhimma
443,REPAIR,مزيد,more; additional amount; further,mˈaziːd,mazayayd,Machine hint is unusable; preserve vowel length,/maziːd/,mazīd
444,REPAIR,رئاسة,presidency; chairmanship,riʔˈaːsa,rayayʔasa,Machine hint is unusable; normalize hamza and vowel length,/riʔaːsa/,riʾāsa
445,REPAIR,مجتمع,society; community,mˈudʒtamˌaʕ,mohohytama‘,Machine hint is unusable; normalize ʿayn and standard vowels,/mudʒtamaʕ/,mujtamaʿ
446,REPAIR,قلب,heart; core or center; turned; overturned; reversed,qˈalb,qalb,Workbook gloss spans noun قَلْب and past verb قَلَبَ; include both readings,/qalb/ / /qalaba/,qalb / qalaba
447,REPAIR,ينتظر,waits,jntðr,yntdhr,Machine candidate omits lexical vowels and fails to mark emphatic ẓ,/jantaðˤir/,yantaẓir
448,REPAIR,تعاون,cooperation; collaborated/cooperated,taʕˈaːwun,ta‘awohohn,Workbook gloss spans verbal noun تَعَاوُن and past verb تَعَاوَنَ; include both readings,/taʕaːwun/ / /taʕaːwana/,taʿāwun / taʿāwana
449,REPAIR,عبد,servant; slave; worshipped,ʕˈabd,‘abd,Workbook gloss spans noun عَبْد and past verb عَبَدَ; include both readings,/ʕabd/ / /ʕabada/,ʿabd / ʿabada
450,REPAIR,جزء,part; portion,dʒˈuzʔ,yohohzʔ,Machine hint is unusable; normalize hamza,/dʒuzʔ/,juzʾ
