rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
221,REPAIR,Je n'ai pas pu dire non.,I couldn't say no.,ʒə- ne pa pˈy dˈiʁ nˈɔ̃.,zhohohh- nay pa py dayayr nohn.,Remove machine hyphen/artificial stresses; distinguish /y/ and nasal non.,/ʒə ne pa py diʁ nɔ̃/,zhuh nay pah pü deer nohn (nohn nasal)
222,REPAIR,Je ne saurais te le dire.,I couldn't tell you.,ʒə- nə- soʁˈɛ tə- lə- dˈiʁ.,zhohohh- nohohh- sohray tohohh- lohohh- dayayr.,Remove machine hyphens/artificial stresses; learner hint is corrupted.,/ʒə nə soʁɛ tə lə diʁ/,zhuh nuh soh-reh tuh luh deer
223,REPAIR,J'ai fait de mon mieux.,I did my best.,ʒe fˈɛ də- mɔ̃ mjˈø.,zhay fay dohohh- mohn myeu.,Remove machine hyphen/artificial stresses; mon is nasal and mieux has rounded /ø/.,/ʒe fɛ də mɔ̃ mjø/,zhay feh duh mohn myuh (mohn nasal)
224,REPAIR,J'ai fait mes devoirs.,I did my homework.,ʒe fˈɛ me- dəvwˈaʁ.,zhay fay may- dohohhvwar.,Remove machine hyphens/artificial stresses; learner hint is corrupted.,/ʒe fɛ me dəvwaʁ/,zhay feh may duh-vwar
225,REPAIR,J'ai fait mon travail.,I did my job.,ʒe fˈɛ mɔ̃ tʁavˈaj.,zhay fay mohn travay.,Remove artificial stresses; mon is nasal and travail ends /aj/.,/ʒe fɛ mɔ̃ tʁavaj/,zhay feh mohn trah-vahy (mohn nasal)
226,REPAIR,J'ai fait ma part.,I did my part.,ʒe fˈɛ ma- pˈaʁ.,zhay fay ma- par.,Remove machine hyphen/artificial stresses; cue open /a/.,/ʒe fɛ ma paʁ/,zhay feh mah pahr
227,REPAIR,J'ai fait ça aujourd'hui.,I did that today.,ʒe fˈɛ sa oʒuʁdyˈi.,zhay fay sa ohzhohohrdyayay.,Remove artificial stresses; ça has open /a/ and aujourd'hui requires /ɥ/.,/ʒe fɛ sa oʒuʁdɥi/,zhay feh sah oh-zhoor-dwee
228,REPAIR,Je t'avais prévenue.,I had warned you.,ʒə- tavˈɛ pʁevnˈy.,zhohohh- tavay prayvny.,Careful pronunciation of prévenue retains medial schwa: /pʁevəny/; remove machine hyphen/artificial stresses and distinguish /y/.,/ʒə tavɛ pʁevəny/,zhuh tah-veh pray-vuh-nü
229,REPAIR,Je ne suis pas allé là.,I didn't go there.,ʒə- nə- syˌi paz alˈe lˈa.,zhohohh- nohohh- syayay paz alay la.,Machine misses /ɥ/ in suis. Keep common liaison /z/ in pas allé; remove stress/hyphen artifacts.,/ʒə nə sɥi paz ale la/,zhuh nuh swee pah-zah-lay lah
230,REPAIR,Je n'ai pas eu le temps.,I didn't have time.,ʒə- ne paz y lə- tˈɑ̃.,zhohohh- nay paz y lohohh- tan.,Keep common liaison /z/ in pas eu; remove machine hyphens/artificial stresses and mark temps nasal.,/ʒə ne paz y lə tɑ̃/,zhuh nay pah-zü luh tahn (tahn nasal)
231,REPAIR,J'ignorais comment.,I didn't know how.,ʒinjoʁˈɛ kɔmˈɑ̃.,zhayaynyohray kohman.,Machine represents ignorer with /nj/ instead of palatal /ɲ/; remove artificial stresses and mark comment nasal.,/ʒiɲɔʁɛ kɔmɑ̃/,zhee-nyaw-reh koh-mahn (comment nasal)
232,REPAIR,Je te crois vraiment.,I do believe you.,ʒə- tə- kʁwˈa vʁɛmˈɑ̃.,zhohohh- tohohh- krwa vrayman.,Remove machine hyphens/artificial stresses; vraiment ends in nasal /ɑ̃/.,/ʒə tə kʁwa vʁɛmɑ̃/,zhuh tuh krwa vreh-mahn (final nasal)
233,REPAIR,Je le sais bien.,I do know that.,ʒə- lə- sˈɛ bjˈɛ̃.,zhohohh- lohohh- say byayayn.,Remove machine hyphens/artificial stresses; bien ends in nasal /ɛ̃/.,/ʒə lə sɛ bjɛ̃/,zhuh luh seh byehn (byehn nasal)
234,REPAIR,Je le veux vraiment.,I do want it.,ʒə- lə- vˈø vʁɛmˈɑ̃.,zhohohh- lohohh- veu vrayman.,Remove machine hyphens/artificial stresses; vraiment ends in nasal /ɑ̃/.,/ʒə lə vø vʁɛmɑ̃/,zhuh luh veu vreh-mahn (final nasal)
235,REPAIR,Je ne sais pas comment.,I don't know how.,ʒə- nə- sˈɛ pa kɔmˈɑ̃.,zhohohh- nohohh- say pa kohman.,Remove machine hyphens/artificial stresses; comment ends in nasal /ɑ̃/.,/ʒə nə sɛ pa kɔmɑ̃/,zhuh nuh seh pah koh-mahn (final nasal)
236,REPAIR,Je ne sais pas où.,I don't know where.,ʒə- nə- sˈɛ paz ˈu.,zhohohh- nohohh- say paz ohoh.,Machine inserts a variable/formal liaison /z/ after pas before interrogative où. Normalize the broad pedagogical form without that optional liaison.,/ʒə nə sɛ pa u/,zhuh nuh seh pah oo
237,REPAIR,Je ne sais pas pourquoi.,I don't know why.,ʒə- nə- sˈɛ pa puʁkwˈa.,zhohohh- nohohh- say pa pohohrkwa.,Remove machine hyphens/artificial stresses; learner hint is corrupted.,/ʒə nə sɛ pa puʁkwa/,zhuh nuh seh pah poor-kwa
238,REPAIR,Je ne vous connais pas.,I don't know you.,ʒə- nə- vu kɔnˈɛ pˈa.,zhohohh- nohohh- vohoh kohnay pa.,Remove machine hyphens/artificial stresses; cue final /ɛ/ in connais.,/ʒə nə vu kɔnɛ pa/,zhuh nuh voo kaw-neh pah
239,REPAIR,Je n'ai pas besoin d'aide.,I don't need help.,ʒə- ne pa bəzwˈɛ̃ dˈɛd.,zhohohh- nay pa bohohhzwayayn dayd.,Remove machine hyphen/artificial stresses; besoin is nasal and learner hint is corrupted.,/ʒə ne pa bəzwɛ̃ dɛd/,zhuh nay pah buh-zwehn ded (zwehn nasal)
240,REPAIR,Je ne vous comprends pas.,I don't understand you.,ʒə- nə- vu kɔ̃pʁˈɑ̃ pˈa.,zhohohh- nohohh- vohoh kohnpran pa.,Remove machine hyphens/artificial stresses; comprends contains nasal vowels.,/ʒə nə vu kɔ̃pʁɑ̃ pa/,zhuh nuh voo kohn-prahn pah (nasal vowels)
241,REPAIR,Je ne travaille pas ici.,I don't work here.,ʒə- nə- tʁavˈaj paz isˈi.,zhohohh- nohohh- travay paz ayaysayay.,Machine inserts optional/marked liaison /z/ after pas before ici. Normalize broad everyday form without liaison; remove other artifacts.,/ʒə nə tʁavaj pa isi/,zhuh nuh trah-vahy pah ee-see
242,REPAIR,Je ne travaille pas demain.,I don't work tomorrow.,ʒə- nə- tʁavˈaj pa dəmˈɛ̃.,zhohohh- nohohh- travay pa dohohhmayayn.,Remove machine hyphens/artificial stresses; demain ends in nasal /ɛ̃/.,/ʒə nə tʁavaj pa dəmɛ̃/,zhuh nuh trah-vahy pah duh-mehn (final nasal)
243,REPAIR,Je compte sur votre aide.,I'm counting on your help.,ʒə- kˈɔ̃t syʁ votʁ ˈɛd.,zhohohh- kohnt syr vohtr ayd.,Correct votre to /vɔtʁ/; remove artificial stresses and distinguish /y/ in sur.,/ʒə kɔ̃t syʁ vɔtʁ ɛd/,zhuh kohnt sür vawtr ed (kohnt nasal)
244,REPAIR,Je me sens mal aujourd'hui.,I feel bad today.,ʒə- mə- sˈɑ̃ mˈal oʒuʁdyˈi.,zhohohh- mohohh- san mal ohzhohohrdyayay.,Machine misses /ɥ/ in aujourd'hui; remove hyphens/stresses and mark sens nasal.,/ʒə mə sɑ̃ mal oʒuʁdɥi/,zhuh muh sahn mahl oh-zhoor-dwee (sahn nasal)
245,REPAIR,Je me sens mieux aujourd'hui.,I feel better today.,ʒə- mə- sˈɑ̃ mjˌø oʒuʁdyˈi.,zhohohh- mohohh- san myeu ohzhohohrdyayay.,Machine misses /ɥ/ in aujourd'hui; remove hyphens/stresses and cue mieux rounded /ø/.,/ʒə mə sɑ̃ mjø oʒuʁdɥi/,zhuh muh sahn myuh oh-zhoor-dwee (sahn nasal)
246,REPAIR,"Je me sens différent, aujourd'hui.",I feel different today.,"ʒə- mə- sˈɑ̃ difeʁˈɑ̃, oʒuʁdyˈi.","zhohohh- mohohh- san dayayfayran, ohzhohohrdyayay.",Machine misses /ɥ/ in aujourd'hui; remove hyphens/stresses and mark nasal vowels.,/ʒə mə sɑ̃ difeʁɑ̃ oʒuʁdɥi/,zhuh muh sahn dee-fay-rahn oh-zhoor-dwee (nasal vowels)
247,REPAIR,Je compatis avec toi.,I feel for you.,ʒə- kɔ̃patˈi avˌɛk twˈa.,zhohohh- kohnpatayay avayk twa.,Remove machine hyphen/artificial stresses; compatis begins nasal /ɔ̃/ and avec has /ɛ/.,/ʒə kɔ̃pati avɛk twa/,zhuh kohn-pah-tee ah-vek twa (kohn nasal)
248,REPAIR,"Je me sens bizarre, aujourd'hui.",I feel strange today.,"ʒə- mə- sˈɑ̃ bizˈaʁ, oʒuʁdyˈi.","zhohohh- mohohh- san bayayzar, ohzhohohrdyayay.",Machine misses /ɥ/ in aujourd'hui; remove hyphens/stresses and mark sens nasal.,/ʒə mə sɑ̃ bizaʁ oʒuʁdɥi/,zhuh muh sahn bee-zahr oh-zhoor-dwee (sahn nasal)
249,REPAIR,Je me sens bien ici.,I feel good here.,ʒə- mə- sˈɑ̃ bjˈɛ̃n isˈi.,zhohohh- mohohh- san byayaynn ayaysayay.,Machine incorrectly inserts /n/ liaison after adverb bien before locative ici. Normalize without liaison; remove other artifacts.,/ʒə mə sɑ̃ bjɛ̃ isi/,zhuh muh sahn byehn ee-see (nasal vowels)
250,REPAIR,J'ai envie de faire la fête.,I feel like celebrating.,ʒe ɑ̃vˈi də- fˈɛʁ la- fˈɛt.,zhay anvayay dohohh- fayr la- fayt.,Remove machine hyphens/artificial stresses; envie begins with nasal /ɑ̃/ and fête has /ɛ/.,/ʒe ɑ̃vi də fɛʁ la fɛt/,zhay ahn-vee duh fehr lah fet (ahn nasal)
