rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
414,REPAIR,Je pense vraiment que je comprends.,I do think I understand.,ʒə- pˈɑ̃s vʁɛmˈɑ̃ kə ʒə- kɔ̃pʁˈɑ̃.,zhohohh- pans vrayman kohohh zhohohh- kohnpran.,Remove machine hyphens/artificial stresses; pense/vraiment/comprends contain nasal vowels.,/ʒə pɑ̃s vʁɛmɑ̃ kə ʒə kɔ̃pʁɑ̃/,zhuh pahns vreh-mahn kuh zhuh kohn-prahn (nasal vowels)
415,REPAIR,Je fais ce qui est requis.,I do what is required.,ʒə- fˈɛ sə- ki ɛ ʁəkˈi.,zhohohh- fay sohohh- kayay ay rohohhkayay.,Remove machine hyphens/artificial stresses; est before consonant-initial requis is simply /ɛ/.,/ʒə fɛ sə ki ɛ ʁəki/,zhuh feh suh kee eh ruh-kee
416,REPAIR,Je n'ai pas le temps aujourd'hui.,I don't have time today.,ʒə- ne pa lə- tˈɑ̃ oʒuʁdyˈi.,zhohohh- nay pa lohohh- tan ohzhohohrdyayay.,Machine misses /ɥ/ in aujourd'hui; remove hyphens/stresses and mark temps nasal.,/ʒə ne pa lə tɑ̃ oʒuʁdɥi/,zhuh nay pah luh tahn oh-zhoor-dwee (tahn nasal)
417,REPAIR,Mon travail ne me plaît pas.,I don't like my work.,mɔ̃ tʁavˈaj nə- mə- plˈɛ pˈa.,mohn travay nohohh- mohohh- play pa.,Remove machine hyphens/artificial stresses; mon is nasal and plaît has /ɛ/.,/mɔ̃ tʁavaj nə mə plɛ pa/,mohn trah-vahy nuh muh pleh pah (mohn nasal)
418,REPAIR,Je n'ai pas besoin de toi ici.,I don't need you here.,ʒə- ne pa bəzwˈɛ̃ də- twˌa isˈi.,zhohohh- nay pa bohohhzwayayn dohohh- twa ayaysayay.,Remove machine hyphens/artificial stresses; besoin is nasal and learner hint is corrupted.,/ʒə ne pa bəzwɛ̃ də twa isi/,zhuh nay pah buh-zwehn duh twa ee-see (zwehn nasal)
419,REPAIR,Je n'ai pas besoin de ton aide.,I don't need your help.,ʒə- ne pa bəzwˈɛ̃ də- tɔ̃n ˈɛd.,zhohohh- nay pa bohohhzwayayn dohohh- tohnn ayd.,Keep natural liaison /n/ in ton aide; remove machine hyphen/stresses and mark besoin nasal.,/ʒə ne pa bəzwɛ̃ də tɔ̃ nɛd/,zhuh nay pah buh-zwehn duh tohn ned (nasal vowels)
420,REPAIR,Je ne pense pas que vous compreniez.,I don't think you understand.,ʒə- nə- pˈɑ̃s pa kə vu kɔ̃pʁənjˈe.,zhohohh- nohohh- pans pa kohohh vohoh kohnprohohhnyay.,Remove machine hyphens/artificial stresses; compreniez retains /j/ glide and nasal stem.,/ʒə nə pɑ̃s pa kə vu kɔ̃pʁənje/,zhuh nuh pahns pah kuh voo kohn-pruh-nyay (nasal vowels)
421,REPAIR,Je ne veux pas de toi ici.,I don't want you here.,ʒə- nə- vˈø pa də- twˌa isˈi.,zhohohh- nohohh- veu pa dohohh- twa ayaysayay.,Remove machine hyphens/artificial stresses; learner hint is corrupted.,/ʒə nə vø pa də twa isi/,zhuh nuh veu pah duh twa ee-see
422,REPAIR,J'ai l'impression d'être prêt.,I feel like I'm ready.,ʒe lɛ̃pʁɛsjˈɔ̃ dˈɛtʁ pʁˈɛ.,zhay layaynpraysyohn daytr pray.,Remove artificial stresses; impression has nasal edge vowels and d'être is /dɛtʁ/.,/ʒe lɛ̃pʁɛsjɔ̃ dɛtʁ pʁɛ/,zhay lehn-preh-syohn detr preh (nasal vowels)
423,REPAIR,J'ai envie de boire un coup.,I feel like a drink.,ʒe ɑ̃vˈi də- bwˈaʁ œ̃ kˈu.,zhay anvayay dohohh- bwar ohohn kohoh.,Remove machine hyphen/artificial stresses; envie/un are nasal vowels.,/ʒe ɑ̃vi də bwaʁ œ̃ ku/,zhay ahn-vee duh bwar uhn koo (nasal vowels)
424,REPAIR,J'ai envie de te voir.,I feel like seeing you.,ʒe ɑ̃vˈi də- tə- vwˈaʁ.,zhay anvayay dohohh- tohohh- vwar.,Remove machine hyphens/artificial stresses; envie begins with nasal /ɑ̃/.,/ʒe ɑ̃vi də tə vwaʁ/,zhay ahn-vee duh tuh vwar (ahn nasal)
425,REPAIR,Je me sens désolé pour toi.,I feel sorry for you.,ʒə- mə- sˈɑ̃ dezolˈe puʁ twˈa.,zhohohh- mohohh- san dayzohlay pohohr twa.,Normalize désolé to /dezɔle/; remove machine hyphens/artificial stresses and mark sens nasal.,/ʒə mə sɑ̃ dezɔle puʁ twa/,zhuh muh sahn day-zaw-lay poor twa (sahn nasal)
426,REPAIR,Je suis venu aider.,I have come to help.,ʒə- syˌi vənˈy ɛdˈe.,zhohohh- syayay vohohhny ayday.,Machine misses /ɥ/ in suis and aider is /ede/, not /ɛde/. Remove machine hyphen/artificial stresses.,/ʒə sɥi vəny ede/,zhuh swee vuh-nü ay-day
427,REPAIR,J'ai terminé mon travail.,I have finished my work.,ʒe tɛʁminˈe mɔ̃ tʁavˈaj.,zhay tayrmayaynay mohn travay.,Remove artificial stresses; mon is nasal and learner hint is corrupted.,/ʒe tɛʁmine mɔ̃ tʁavaj/,zhay tehr-mee-nay mohn trah-vahy (mohn nasal)
428,REPAIR,Je viens juste d'arriver ici.,I have just come here.,ʒə- vjˈɛ̃ ʒˈyst daʁivˈe isˈi.,zhohohh- vyayayn zhyst darayayvay ayaysayay.,Remove machine hyphen/artificial stresses; viens is nasal and juste contains French /y/.,/ʒə vjɛ̃ ʒyst daʁive isi/,zhuh vyehn zhüst dah-ree-vay ee-see (vyehn nasal)
429,REPAIR,"Je n'ai pas d'énergie, aujourd'hui.",I have no energy today.,"ʒə- ne pa denɛʁʒˈi, oʒuʁdyˈi.","zhohohh- nay pa daynayrzhayay, ohzhohohrdyayay.",Machine misses /ɥ/ in aujourd'hui; remove machine hyphen/artificial stresses.,/ʒə ne pa denɛʁʒi oʒuʁdɥi/,zhuh nay pah day-nehr-zhee oh-zhoor-dwee
430,REPAIR,Je n'ai pas de devoirs aujourd'hui.,I have no homework today.,ʒə- ne pa də- dəvwˈaʁz oʒuʁdyˈi.,zhohohh- nay pa dohohh- dohohhvwarz ohzhohohrdyayay.,Machine incorrectly inserts /z/ after plural noun devoirs before aujourd'hui; noun-to-adverb liaison is not made. Machine also misses /ɥ/ in aujourd'hui.,/ʒə ne pa də dəvwaʁ oʒuʁdɥi/,zhuh nay pah duh duh-vwar oh-zhoor-dwee
431,REPAIR,Je ne sais absolument pas pourquoi.,I have no idea why.,ʒə- nə- sˈɛz absolymˈɑ̃ pa puʁkwˈa.,zhohohh- nohohh- sayz absohlyman pa pohohrkwa.,Machine incorrectly inserts /z/ after finite sais before adverb absolument. Normalize absolument to /apsɔlymɑ̃/; remove machine hyphens/stresses.,/ʒə nə sɛ apsɔlymɑ̃ pa puʁkwa/,zhuh nuh seh ap-saw-lü-mahn pah poor-kwa (mahn nasal)
432,REPAIR,Je n'ai pas le temps demain.,I have no time tomorrow.,ʒə- ne pa lə- tˈɑ̃ dəmˈɛ̃.,zhohohh- nay pa lohohh- tan dohohhmayayn.,Remove machine hyphen/artificial stresses; temps/demain are nasal.,/ʒə ne pa lə tɑ̃ dəmɛ̃/,zhuh nay pah luh tahn duh-mehn (nasal vowels)
433,REPAIR,J'ai quelque chose que tu veux.,I have something you want.,ʒe kˌɛlkə ʃˈɔz kə ty vˈø.,zhay kaylkohohh shohz kohohh ty veu.,Normalize quelque /kɛlk/ and chose /ʃoz/; remove artificial stresses.,/ʒe kɛlk ʃoz kə ty vø/,zhay kelk shohz kuh tü veu
434,REPAIR,Je dois me rendre chez moi.,I have to go home.,ʒə- dwˈa mə- ʁˈɑ̃dʁ ʃe mwˈa.,zhohohh- dwa mohohh- randr shay mwa.,Remove machine hyphens/artificial stresses; rendre contains nasal /ɑ̃/.,/ʒə dwa mə ʁɑ̃dʁ ʃe mwa/,zhuh dwa muh rahn-dr shay mwa (rahn nasal)
435,REPAIR,Il faut que j'aille bosser.,I have to go work.,il fo kə ʒˈaj bɔsˈe.,ayayl foh kohohh zhay bohsay.,Remove artificial stresses; j'aille is /ʒaj/ and bosser /bɔse/.,/il fo kə ʒaj bɔse/,eel foh kuh zhahy baw-say
436,REPAIR,Je dois savoir pourquoi.,I have to know why.,ʒə- dwˈa savwˈaʁ puʁkwˈa.,zhohohh- dwa savwar pohohrkwa.,Remove machine hyphen/artificial stresses; learner hint is corrupted.,/ʒə dwa savwaʁ puʁkwa/,zhuh dwa sah-vwar poor-kwa
437,REPAIR,Je dois dire non.,I have to say no.,ʒə- dwˈa dˈiʁ nˈɔ̃.,zhohohh- dwa dayayr nohn.,Remove machine hyphen/artificial stresses; non is nasal /ɔ̃/.,/ʒə dwa diʁ nɔ̃/,zhuh dwa deer nohn (nohn nasal)
438,REPAIR,"Je dois travailler, demain.",I have to work tomorrow.,"ʒə- dwˈa tʁavajˈe, dəmˈɛ̃.","zhohohh- dwa travayay, dohohhmayayn.",Remove machine hyphen/artificial stresses; travailler retains /j/ glide and demain is nasal.,/ʒə dwa tʁavaje dəmɛ̃/,zhuh dwa trah-vah-yay duh-mehn (mehn nasal)
439,REPAIR,J'ai ce dont j'ai besoin.,I have what I need.,ʒe sə- dɔ̃ ʒe bəzwˈɛ̃.,zhay sohohh- dohn zhay bohohhzwayayn.,Remove machine hyphen/artificial stresses; dont and besoin are nasal.,/ʒe sə dɔ̃ ʒe bəzwɛ̃/,zhay suh dohn zhay buh-zwehn (nasal vowels)
440,REPAIR,C'est toi que je dois remercier.,I have you to thank.,sɛ twˌa kə ʒə- dwˈa ʁəmɛʁsjˈe.,say twa kohohh zhohohh- dwa rohohhmayrsyay.,Remove machine hyphen/artificial stresses; remercier retains /j/ glide.,/sɛ twa kə ʒə dwa ʁəmɛʁsje/,seh twa kuh zhuh dwa ruh-mehr-syay
441,REPAIR,Je savais que tu comprendrais.,I knew you would understand.,ʒə- savˈɛ kə ty kɔ̃pʁɑ̃dʁˈɛ.,zhohohh- savay kohohh ty kohnprandray.,Remove machine hyphen/artificial stresses; comprendrais contains nasal vowels.,/ʒə savɛ kə ty kɔ̃pʁɑ̃dʁɛ/,zhuh sah-veh kuh tü kohn-prahn-dreh (nasal vowels)
442,REPAIR,Je peux bien comprendre ce que tu ressens.,I can understand how you feel.,ʒə- pˈø bjˈɛ̃ kɔ̃pʁˈɑ̃dʁ sə- kə ty ʁəsˈɛn.,zhohohh- peu byayayn kohnprandr sohohh- kohohh ty rohohhsayn.,Machine mispronounces ressens as /ʁəsɛn/; present tu ressens is /ʁəsɑ̃/. Remove machine hyphens/stresses and mark nasal vowels.,/ʒə pø bjɛ̃ kɔ̃pʁɑ̃dʁ sə kə ty ʁəsɑ̃/,zhuh peu byehn kohn-prahn-dr suh kuh tü ruh-sahn (nasal vowels)
443,REPAIR,Je sais qu'il y en a d'autres.,I know there are others.,ʒə- sˈɛ kil i ɑ̃n a dˈotʁ.,zhohohh- say kayayl ayay ann a dohtr.,Represent natural /n/ liaison in y en a: /i ɑ̃ na/; remove machine hyphen/artificial stresses.,/ʒə sɛ kil i ɑ̃ na dotʁ/,zhuh seh keel ee ahn nah dohr (ahn nasal)
444,REPAIR,Je sais ce que j'aime.,I know what I like.,ʒə- sˈɛ sə- kə ʒˈɛm.,zhohohh- say sohohh- kohohh zhaym.,Remove machine hyphens/artificial stresses; j'aime is /ʒɛm/.,/ʒə sɛ sə kə ʒɛm/,zhuh seh suh kuh zhem
445,REPAIR,Je sais ce que je vais faire.,I know what I'll do.,ʒə- sˈɛ sə- kə ʒə- vˈɛ fˈɛʁ.,zhohohh- say sohohh- kohohh zhohohh- vay fayr.,Remove machine hyphens/artificial stresses; cue /ɛ/ consistently.,/ʒə sɛ sə kə ʒə vɛ fɛʁ/,zhuh seh suh kuh zhuh veh fehr
446,REPAIR,Je sais ce qu'il s'est passé ici.,I know what happened here.,ʒə- sˈɛ sə- kil sɛ pasˈe isˈi.,zhohohh- say sohohh- kayayl say pasay ayaysayay.,Remove machine hyphens/artificial stresses; s'est passé is /sɛ pase/.,/ʒə sɛ sə kil sɛ pase isi/,zhuh seh suh keel seh pah-say ee-see
447,REPAIR,Je sais ce qu'est l'amour.,I know what love is.,ʒə- sˈɛ sə- kɛ lamˈuʁ.,zhohohh- say sohohh- kay lamohohr.,Remove machine hyphens/artificial stresses; ce qu'est is /sə kɛ/ and l'amour /lamuʁ/.,/ʒə sɛ sə kɛ lamuʁ/,zhuh seh suh keh lah-moor
448,REPAIR,Je sais ce que c'est que cela.,I know what that is.,ʒə- sˈɛ sə- kə sɛ kə səlˈa.,zhohohh- say sohohh- kohohh say kohohh sohohhla.,Remove machine hyphens/artificial stresses; learner hint is corrupted.,/ʒə sɛ sə kə sɛ kə səla/,zhuh seh suh kuh seh kuh suh-lah
449,REPAIR,Je sais ce qu'ils veulent.,I know what they want.,ʒə- sˈɛ sə- kil vˈœl.,zhohohh- say sohohh- kayayl veul.,Remove machine hyphens/artificial stresses; ils before consonant-initial veulent is /il/ with no liaison.,/ʒə sɛ sə kil vœl/,zhuh seh suh keel vuhl
450,REPAIR,Je sais quoi faire.,I know what to do.,ʒə- sˈɛ kwˌa fˈɛʁ.,zhohohh- say kwa fayr.,Remove machine hyphen/artificial stresses; learner hint is corrupted.,/ʒə sɛ kwa fɛʁ/,zhuh seh kwa fehr
