rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
570,REPAIR,يحمل,carries; bears; loads/imposes (depending on form),jħml,yhml,Workbook gloss spans يَحْمِل and Form II يُحَمِّل; machine candidate supplies neither vocalization,/jaħmil/ / /juħammil/,yaḥmil / yuḥammil
571,REPAIR,يلعب,plays,jlʕb,yl‘b,Machine candidate omits lexical short vowels,/jalʕab/,yalʿab
572,REPAIR,يضع,puts; places,jdˤʕ,ydˤ‘,Machine candidate omits lexical short vowels,/jadˤaʕ/,yaḍaʿ
573,REPAIR,يساعد,helps; assists,jsˈaːʕd,ysa‘d,Machine candidate omits lexical vowels and hint loses the long vowel,/jusaːʕid/,yusāʿid
574,REPAIR,يموت,dies,jmˈuːt,ymohoht,Machine candidate omits the initial short vowel and hint is unusable,/jamuːt/,yamūt
575,REPAIR,خط,line; route,χˈat̪t̪,khat̪t̪,Machine consonant quality is wrong for geminated emphatic ṭ,/xatˤtˤ/,khaṭṭ
576,REPAIR,هاتف,telephone; phone; telephoned,hˈaːtif,hatayayf,Machine hint is unusable; preserve vowel length,/haːtif/,hātif
577,REPAIR,علاقات,relations; relationships,ʕlˈaːqaːt,‘laqat,Machine candidate omits the initial short vowel and hint loses both long vowels,/ʕalaːqaːt/,ʿalāqāt
578,REPAIR,عرف,custom; convention; knew; recognized (depending on vocalization/use),ʕˈa.ra.f,‘a.ra.f,Workbook gloss spans noun عُرْف and past verb عَرَفَ; include both readings,/ʕurf/ / /ʕarafa/,ʿurf / ʿarafa
579,REPAIR,أخ,brother,ʔˈaχ,ʔakh,Normalize broad IPA and learner hamza marker,/ʔax/,ʾakh
580,REPAIR,مواجهة,confrontation; facing,muwˈaːdʒahˌa,mohohwayaha,Machine hint is unusable; normalize standard MSA form,/muwaːdʒaha/,muwājaha
581,REPAIR,بنك,bank,bˈank,bank,Normalize broad IPA for the established borrowing,/bank/,bank
582,REPAIR,حرية,freedom; liberty,ħˈurriːjˌa,hohohrrayayya,Machine hint is unusable; normalize ḥ and feminine nisba/abstract ending,/ħurrijja/,ḥurriyya
583,REPAIR,خدمة,service,χˈidma,khayaydma,Machine hint is unusable; normalize standard MSA form,/xidma/,khidma
584,REPAIR,حدود,borders; limits,ħdˈuːd,hdohohd,Machine candidate omits the initial short vowel and hint is unusable,/ħuduːd/,ḥudūd
585,REPAIR,مدى,extent; range,mˈadaː,mada,Normalize broad IPA and preserve final vowel length,/madaː/,madā
586,REPAIR,ليل,night,lˈajl,layl,Normalize broad monosyllabic IPA,/lajl/,layl
587,REPAIR,يملك,owns; possesses,jmlkˈa,ymlka,Machine candidate has the wrong final vowel and omits lexical short vowels,/jamlik/,yamlik
588,REPAIR,إعلام,media; information/publicity,ʔˈiʕlaːm,ʔayay‘lam,Machine hint is unusable; normalize hamza ʿayn and vowel length,/ʔiʕlaːm/,ʾiʿlām
589,REPAIR,أية,any; whichever; which (feminine form أية),ʔˈijjah,ʔayayyyah,Machine candidate misreads the standard feminine form أَيَّة,/ʔajja/,ʾayya
590,REPAIR,زيارة,visit,zijˈaːra.,zayayyara.,Remove machine punctuation artifact and normalize glide plus vowel length,/zijaːra/,ziyāra
591,REPAIR,مرأة,woman (alternative form of امرأة),mˈarʔa,marʔa,Normalize broad IPA and learner hamza marker,/marʔa/,marʾa
592,REPAIR,صحة,health; correctness,s̪ˈiħħa,s̪ayayhha,Machine consonant quality is wrong for emphatic ṣ and hint is unusable,/sˤiħħa/,ṣiḥḥa
593,REPAIR,مناسبة,occasion; event; suitable/appropriate (feminine),munˈaːsabˌa,mohohnasaba,These senses share مُنَاسَبَة; machine hint is unusable and vowel length must be preserved,/munaːsaba/,munāsaba
594,REPAIR,قسم,section; department; oath; divided (depending on vocalization),qˈism,qayaysm,Workbook gloss spans قِسْم and قَسَم and past verb قَسَمَ; include all readings,/qism/ / /qasam/ / /qasama/,qism / qasam / qasama
595,REPAIR,قائمة,"list; menu; standing; existing (feminine, depending on use)",qˈaːʔimˌa,qaʔayayma,These senses share قَائِمَة in the listed uses; machine hint is unusable,/qaːʔima/,qāʾima
596,REPAIR,مشاكل,problems,mʃˈaːkl,mshakl,Machine candidate omits lexical short vowels,/maʃaːkil/,mashākil
597,REPAIR,غريب,strange; foreign; odd,ɣˈariːb,gharayayb,Machine hint is unusable; preserve vowel length,/ɣariːb/,gharīb
598,REPAIR,حقوق,rights,ħqwq,hqwq,Machine candidate omits all lexical vowels,/ħuquːq/,ḥuqūq
599,REPAIR,جمعية,association; society; organization,dʒˈamʕiːjˌa,yam‘ayayya,Machine hint is unusable; normalize ʿayn and feminine nisba form,/dʒamʕijja/,jamʿiyya
600,REPAIR,بيع,sale; selling,bˈajʕ,bay‘,Normalize broad IPA and ʿayn transliteration,/bajʕ/,bayʿ
