rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
661,REPAIR,Comment oses-tu me parler sur ce ton ?,How dare you speak to me that way!,kɔmˌɑ̃ ˈozty mə- paʁlˈe syʁ sə- tɔ̃ ?,kohman ohzty mohohh- parlay syr sohohh- tohn ?,Oses-tu is /oz ty/; remove artifacts and mark ton nasal.,/kɔmɑ̃ oz ty mə paʁle syʁ sə tɔ̃/,koh-mahn ohz tü muh par-lay sür suh tohn
662,REPAIR,Comment oses-tu me parler ainsi ?,How dare you talk to me like that!,kɔmˌɑ̃ ˈozty mə- paʁlˈe ɛ̃sˈi ?,kohman ohzty mohohh- parlay ayaynsayay ?,Oses-tu is /oz ty/; ainsi begins with nasal /ɛ̃/.,/kɔmɑ̃ oz ty mə paʁle ɛ̃si/,koh-mahn ohz tü muh par-lay ehn-see
663,REPAIR,Comment oses-tu me traiter comme un criminel !,How dare you treat me like a criminal!,kɔmˌɑ̃ ˈozty mə- tʁɛtˈe kɔm œ̃ kʁiminˈɛl !,kohman ohzty mohohh- traytay kohm ohohn krayaymayaynayl !,Oses-tu is /oz ty/; normalize traiter and remove artifacts.,/kɔmɑ̃ oz ty mə tʁɛte kɔm œ̃ kʁiminɛl/,koh-mahn ohz tü muh treh-tay kom uhn kree-mee-nel
664,REPAIR,Regarde-moi quand je te parle !,Look at me when I talk to you!,ʁəɡˈaʁdmwˌa kɑ̃ ʒə- tə- pˈaʁl !,rohohhgardmwa kan zhohohh- tohohh- parl !,Remove artifacts; quand is nasal.,/ʁəɡaʁd mwa kɑ̃ ʒə tə paʁl/,ruh-gard mwa kahn zhuh tuh parl
665,REPAIR,Mais qu'as-tu donc fait pendant tout ce temps ?,What have you been doing all this time?,mɛ katˈy dˈɔ̃k fˈɛ pɑ̃dˈɑ̃ tu sə- tˈɑ̃ ?,may katy dohnk fay pandan tohoh sohohh- tan ?,Qu'as-tu is /ka ty/; remove artifacts and mark nasal vowels.,/mɛ ka ty dɔ̃k fɛ pɑ̃dɑ̃ tu sə tɑ̃/,meh kah tü dohnk feh pahn-dahn too suh tahn
666,REPAIR,Comment vas-tu ? Je ne t'ai pas vu depuis des lustres !,How are you? I haven't seen you for ages!,kɔmˌɑ̃ vˈatˈy ? ʒə- nə- te pa vˈy dəpyˌi de- lˈystʁ !,kohman vaty ? zhohohh- nohohh- tay pa vy dohohhpyayay day- lystr !,Vas-tu is /va ty/; depuis requires /ɥ/ and vu/lustres use French /y/. Remove artifacts.,/kɔmɑ̃ va ty ʒə nə te pa vy dəpɥi de lystʁ/,koh-mahn vah tü zhuh nuh tay pah vü duh-pwee day lüstr
667,REPAIR,Qu'en pensez-vous ? Ce serait chouette !,What do you think about it? It'd be great!,kɑ̃ pɑ̃sˈevˈu ? sə- səʁˈɛ ʃwˈɛt !,kan pansayvohoh ? sohohh- sohohhray shwayt !,Pensez-vous is /pɑ̃se vu/ without /z/ liaison; remove artifacts.,/kɑ̃ pɑ̃se vu sə səʁɛ ʃwɛt/,kahn pahn-say voo suh suh-reh shwet
668,REPAIR,Y a-t-il des magazines français dans la bibliothèque de ton école ?,Are there any French magazines in your school library?,i atil de- maɡazˈin fʁɑ̃sˈɛ dɑ̃ la- bibliotˈɛk də- tɔ̃n ekˈɔl ?,ayay atayayl day- magazayayn fransay dan la- bayayblayayohtayk dohohh- tohnn aykohl ?,Bibliothèque is /biblijɔtɛk/; keep /n/ in ton école and remove artifacts.,/i a til de maɡazin fʁɑ̃sɛ dɑ̃ la biblijɔtɛk də tɔ̃ nekɔl/,ee ah teel day mah-gah-zeen frahn-seh dahn lah bee-blee-yaw-tek duh tohn nay-kawl
669,REPAIR,Es-tu en train de me reprocher ton échec ?,Are you blaming me for your failure?,ɛty ɑ̃ tʁˈɛ̃ də- mə- ʁəpʁoʃˈe tɔ̃n eʃˈɛk ?,ayty an trayayn dohohh- mohohh- rohohhprohshay tohnn ayshayk ?,Keep /n/ in ton échec; remove artifacts and mark nasal vowels.,/ɛ ty ɑ̃ tʁɛ̃ də mə ʁəpʁɔʃe tɔ̃ neʃɛk/,eh tü ahn trehn duh muh ruh-praw-shay tohn nay-shek
670,REPAIR,Vas-tu faire tes devoirs cet après-midi ?,Are you going to do your homework this afternoon?,vˈaty fˈɛʁ te- dəvwˈaʁ sɛt apʁˌɛmidˈi ?,vaty fayr tay- dohohhvwar sayt apraymayaydayay ?,Vas-tu is /va ty/; remove artifacts and normalize après-midi.,/va ty fɛʁ te dəvwaʁ sɛt apʁɛmidi/,vah tü fehr tay duh-vwar set ah-preh-mee-dee
671,REPAIR,Vas-tu y aller avec moi ou non ?,Are you going to go with me or not?,vˈaty i alˈe avˌɛk mwˌa u nˈɔ̃ ?,vaty ayay alay avayk mwa ohoh nohn ?,Vas-tu is /va ty/; remove artifacts and mark non nasal.,/va ty i ale avɛk mwa u nɔ̃/,vah tü ee ah-lay ah-vek mwa oo nohn
672,REPAIR,Allez-vous déjeuner ici avec moi ?,Are you going to have lunch here with me?,alˈevu deʒønˈe isˈi avˌɛk mwˈa ?,alayvohoh dayzheunay ayaysayay avayk mwa ?,Allez-vous is /ale vu/ without /z/ liaison; remove artifacts.,/ale vu deʒøne isi avɛk mwa/,ah-lay voo day-zheu-nay ee-see ah-vek mwa
673,REPAIR,Es-tu en train de dire que je n'ai aucun sens de l'humour ?,Are you saying I have no sense of humor?,ɛty ɑ̃ tʁˈɛ̃ də- dˈiʁ kə ʒə- ne okˈœ̃ sˈɑ̃s də- lymˈuʁ ?,ayty an trayayn dohohh- dayayr kohohh zhohohh- nay ohkohohn sans dohohh- lymohohr ?,Remove artifacts; aucun/sens are nasal and humour contains French /y/.,/ɛ ty ɑ̃ tʁɛ̃ də diʁ kə ʒə ne okœ̃ sɑ̃s də lymuʁ/,eh tü ahn trehn duh deer kuh zhuh nay oh-kuhn sahns duh lü-moor
674,REPAIR,Veux-tu dire que je n'ai pas de cerveau ?,Are you saying that I don't have a brain?,vˈøty dˈiʁ kə ʒə- ne pa də- sɛʁvˈo ?,veuty dayayr kohohh zhohohh- nay pa dohohh- sayrvoh ?,Veux-tu is /vø ty/; remove artifacts.,/vø ty diʁ kə ʒə ne pa də sɛʁvo/,veu tü deer kuh zhuh nay pah duh sehr-voh
675,REPAIR,Êtes-vous sûr de vouloir faire cela ?,Are you sure that you want to do that?,ˈɛtvu sˈyːʁ də- vulwˈaʁ fˈɛʁ səlˈa ?,aytvohoh syr dohohh- vohohlwar fayr sohohhla ?,Remove non-phonemic length in sûr and artificial stresses; êtes-vous is /ɛt vu/.,/ɛt vu syʁ də vulwaʁ fɛʁ səla/,et voo sür duh voo-lwar fehr suh-lah
676,REPAIR,Es-tu sûr de vouloir faire ça ?,Are you sure that you want to do this?,ɛty sˈyːʁ də- vulwˈaʁ fˈɛʁ sˈa ?,ayty syr dohohh- vohohlwar fayr sa ?,Remove non-phonemic length in sûr and stress/hyphen artifacts.,/ɛ ty syʁ də vulwaʁ fɛʁ sa/,eh tü sür duh voo-lwar fehr sah
677,REPAIR,Es-tu sûr de vouloir y aller ?,Are you sure that you want to go there?,ɛty sˈyːʁ də- vulwˈaʁ i alˈe ?,ayty syr dohohh- vohohlwar ayay alay ?,Remove non-phonemic length in sûr and artifacts.,/ɛ ty syʁ də vulwaʁ i ale/,eh tü sür duh voo-lwar ee ah-lay
678,REPAIR,Tu es sûr de ne rien vouloir manger ?,Are you sure you don't want anything to eat?,ty ɛ sˈyːʁ də- nə- ʁjˌɛ̃ vulwˈaʁ mɑ̃ʒˈe ?,ty ay syr dohohh- nohohh- ryayayn vohohlwar manzhay ?,Remove non-phonemic length in sûr and artifacts; rien/manger are nasal.,/ty ɛ syʁ də nə ʁjɛ̃ vulwaʁ mɑ̃ʒe/,tü eh sür duh nuh ryehn voo-lwar mahn-zhay
679,REPAIR,Es-tu sûr de ne pas vouloir manger quelque chose ?,Are you sure you don't want something to eat?,ɛty sˈyːʁ də- nə- pa vulwˈaʁ mɑ̃ʒˈe kˌɛlkə ʃˈɔz ?,ayty syr dohohh- nohohh- pa vohohlwar manzhay kaylkohohh shohz ?,Remove false length; normalize quelque /kɛlk/ and chose /ʃoz/.,/ɛ ty syʁ də nə pa vulwaʁ mɑ̃ʒe kɛlk ʃoz/,eh tü sür duh nuh pah voo-lwar mahn-zhay kelk shohz
680,REPAIR,Es-tu sûr de ne pas vouloir entrer ?,Are you sure you don't want to come in?,ɛty sˈyːʁ də- nə- pa vulwˈaʁ ɑ̃tʁˈe ?,ayty syr dohohh- nohohh- pa vohohlwar antray ?,Remove false length/artifacts; entrer begins with nasal /ɑ̃/.,/ɛ ty syʁ də nə pa vulwaʁ ɑ̃tʁe/,eh tü sür duh nuh pah voo-lwar ahn-tray
681,REPAIR,Es-tu sûr de ne pas vouloir venir ce soir ?,Are you sure you don't want to come tonight?,ɛty sˈyːʁ də- nə- pa vulwˈaʁ vənˈiʁ sə- swˈaʁ ?,ayty syr dohohh- nohohh- pa vohohlwar vohohhnayayr sohohh- swar ?,Remove false length/stress/hyphen artifacts.,/ɛ ty syʁ də nə pa vulwaʁ vəniʁ sə swaʁ/,eh tü sür duh nuh pah voo-lwar vuh-neer suh swar
682,REPAIR,Es-tu sûre de ne pas vouloir faire ça ?,Are you sure you don't want to do that?,ɛty sˈyːʁ də- nə- pa vulwˈaʁ fˈɛʁ sˈa ?,ayty syr dohohh- nohohh- pa vohohlwar fayr sa ?,Remove false length/stress/hyphen artifacts.,/ɛ ty syʁ də nə pa vulwaʁ fɛʁ sa/,eh tü sür duh nuh pah voo-lwar fehr sah
683,REPAIR,Êtes-vous sûre de ne pas vouloir faire ceci ?,Are you sure you don't want to do this?,ˈɛtvu sˈyːʁ də- nə- pa vulwˈaʁ fˈɛʁ səsˈi ?,aytvohoh syr dohohh- nohohh- pa vohohlwar fayr sohohhsayay ?,Êtes-vous is /ɛt vu/; remove false length/stress/hyphen artifacts.,/ɛt vu syʁ də nə pa vulwaʁ fɛʁ səsi/,et voo sür duh nuh pah voo-lwar fehr suh-see
684,REPAIR,Es-tu en train de me dire comment faire mon boulot ?,Are you telling me how to do my job?,ɛty ɑ̃ tʁˈɛ̃ də- mə- dˈiʁ kɔmˌɑ̃ fˈɛʁ mɔ̃ bulˈo ?,ayty an trayayn dohohh- mohohh- dayayr kohman fayr mohn bohohloh ?,Remove artifacts; en train/comment/mon are nasal.,/ɛ ty ɑ̃ tʁɛ̃ də mə diʁ kɔmɑ̃ fɛʁ mɔ̃ bulo/,eh tü ahn trehn duh muh deer koh-mahn fehr mohn boo-loh
685,REPAIR,Voulez-vous m'aider pour ce travail ?,Do you want to help me with this work?,vulˈevu mɛdˈe puʁ sə- tʁavˈaj ?,vohohlayvohoh mayday pohohr sohohh- travay ?,Voulez-vous is /vule vu/; m'aider is /mede/. Remove artifacts.,/vule vu mede puʁ sə tʁavaj/,voo-lay voo may-day poor suh trah-vahy
686,REPAIR,À quel âge voulez-vous vous marier ?,At what age do you want to get married?,a kɛl ˈaːʒ vulˈevu vu maʁjˈe ?,a kayl azh vohohlayvohoh vohoh maryay ?,Remove false length in âge; voulez-vous is /vule vu/. Remove stresses.,/a kɛl aʒ vule vu vu maʁje/,ah kel ahzh voo-lay voo voo mar-yay
687,REPAIR,Puis-je t'offrir un verre ?,Can I buy you a drink?,pyˈiʒ tɔfʁˈiʁ œ̃ vˈɛʁ ?,pyayayzh tohfrayayr ohohn vayr ?,Machine misses /ɥ/ in puis-je; remove artificial stresses and mark un nasal.,/pɥiʒ tɔfʁiʁ œ̃ vɛʁ/,pweezh taw-freer uhn vehr
688,REPAIR,"Puis-je avoir deux hamburgers et un coca, s'il vous plaît ?","Can I have two hamburgers and a Coke, please?","pyˈiʒ avwˈaʁ dˈø ɑ̃bəʁɡˈœʁz e œ̃ kokˈa, sil vu plˈɛ ?","pyayayzh avwar deu anbohohhrgeurz ay ohohn kohka, sayayl vohoh play ?",Machine misses /ɥ/ in puis-je and corrupts the loanword. French hamburger is /ɑ̃bœʁɡœʁ/ with aspirated h, so no liaison after deux; coca /kɔka/.,/pɥiʒ avwaʁ dø ɑ̃bœʁɡœʁ e œ̃ kɔka sil vu plɛ/,pweezh ah-vwar deu ahn-buhr-guhr ay uhn kaw-kah seel voo pleh
689,REPAIR,"Puis-je te parler une seconde, s'il te plaît ?",Can I talk to you for a second please?,"pyˈiʒ tə- paʁlˈe yn səɡˈɔ̃d, sil tə- plˈɛ ?","pyayayzh tohohh- parlay yn sohohhgohnd, sayayl tohohh- play ?",Machine misses /ɥ/ in puis-je; remove artifacts and mark seconde nasal.,/pɥiʒ tə paʁle yn səɡɔ̃d sil tə plɛ/,pweezh tuh par-lay ün suh-gohnd seel tuh pleh
690,REPAIR,"Je peux te parler une seconde, s'il te plaît ?","Can I talk to you for a second, please?","ʒə- pˈø tə- paʁlˈe yn səɡˈɔ̃d, sil tə- plˈɛ ?","zhohohh- peu tohohh- parlay yn sohohhgohnd, sayayl tohohh- play ?",Remove stress/hyphen artifacts; seconde is nasal.,/ʒə pø tə paʁle yn səɡɔ̃d sil tə plɛ/,zhuh peu tuh par-lay ün suh-gohnd seel tuh pleh
691,REPAIR,Quelqu'un peut-il me dire ce que je devrais faire après ?,Can anyone tell me what I should do next?,kɛlkˌœ̃ pˈøtil mə- dˈiʁ sə- kə ʒə- dəvʁˈɛ fˈɛʁ apʁˈɛ ?,kaylkohohn peutayayl mohohh- dayayr sohohh- kohohh zhohohh- dohohhvray fayr apray ?,Keep /t/ in peut-il; remove artifacts and mark quelqu'un nasal.,/kɛlkœ̃ pø til mə diʁ sə kə ʒə dəvʁɛ fɛʁ apʁɛ/,kel-kuhn peu teel muh deer suh kuh zhuh duh-vreh fehr ah-preh
692,REPAIR,Peux-tu me conduire à l'aéroport demain matin ?,Can you drive me to the airport tomorrow morning?,pˈøty mə- kɔ̃dyˈiʁ a laeʁopˈɔʁ dəmˈɛ̃ matˈɛ̃ ?,peuty mohohh- kohndyayayr a laayrohpohr dohohhmayayn matayayn ?,Peux-tu is /pø ty/; machine misses /ɥ/ in conduire. Remove artifacts and mark demain/matin nasal.,/pø ty mə kɔ̃dɥiʁ a laeʁɔpɔʁ dəmɛ̃ matɛ̃/,peu tü muh kohn-dweer ah lah-ay-raw-pawr duh-mehn mah-tehn
693,REPAIR,Pouvez-vous m’accorder un peu plus de temps ?,Can you give me a little bit more time?,puvˈevu makɔʁdˈe œ̃ pø ply də- tˈɑ̃ ?,pohohvayvohoh makohrday ohohn peu ply dohohh- tan ?,Pouvez-vous is /puve vu/; remove artificial stresses and mark un/temps nasal.,/puve vu makɔʁde œ̃ pø ply də tɑ̃/,poo-vay voo mah-kawr-day uhn peu plü duh tahn
694,REPAIR,"Pourriez-vous repasser ce t-shirt pour moi, s'il vous plaît ?","Could you iron this T-shirt for me, please?","puʁjˈevu ʁəpasˈe sə- (en)tˈiːʃˈɜːt(fr) puʁ mwˈa, sil vu plˈɛ ?","pohohryayvohoh rohohhpasay sohohh- (ayn)tayayshert(fr) pohohr mwa, sayayl vohoh play ?",Machine output contains language tags and English-style vowels. French t-shirt is commonly /tiʃœʁt/; pourriez-vous is /puʁje vu/.,/puʁje vu ʁəpase sə tiʃœʁt puʁ mwa sil vu plɛ/,poor-yay voo ruh-pah-say suh tee-shuhrt poor mwa seel voo pleh
695,REPAIR,"Peux-tu m'aider juste une minute, s'il te plaît ?",Can you please help me for just a minute?,"pˈøty mɛdˈe ʒˈyst yn minˈyt, sil tə- plˈɛ ?","peuty mayday zhyst yn mayaynyt, sayayl tohohh- play ?",Peux-tu is /pø ty/ and m'aider /mede/; remove artifacts and distinguish French /y/.,/pø ty mede ʒyst yn minyt sil tə plɛ/,peu tü may-day zhüst ün mee-nüt seel tuh pleh
696,REPAIR,"Pourriez-vous me dire où se trouve le restaurant, s'il vous plaît ?",Could you please tell me where the restaurant is?,"puʁjˈevu mə- dˈiʁ u sə- tʁˈuv lə- ʁɛstoʁˈɑ̃, sil vu plˈɛ ?","pohohryayvohoh mohohh- dayayr ohoh sohohh- trohohv lohohh- raystohran, sayayl vohoh play ?",Pourriez-vous is /puʁje vu/; remove artifacts and mark restaurant nasal.,/puʁje vu mə diʁ u sə tʁuv lə ʁɛstoʁɑ̃ sil vu plɛ/,poor-yay voo muh deer oo suh troov luh res-toh-rahn seel voo pleh
697,REPAIR,Pouvez-vous s'il vous plaît me répéter votre nom ?,Can you please repeat your name?,puvˈevu sil vu plˈɛ mə- ʁepetˈe votʁ nˈɔ̃ ?,pohohvayvohoh sayayl vohoh play mohohh- raypaytay vohtr nohn ?,Pouvez-vous is /puve vu/; correct votre /vɔtʁ/ and remove artifacts.,/puve vu sil vu plɛ mə ʁepete vɔtʁ nɔ̃/,poo-vay voo seel voo pleh muh ray-pay-tay vawtr nohn
698,REPAIR,Peux-tu prouver que ce que tu as dit est vrai ?,Can you prove that what you said is true?,pˈøty pʁuvˈe kə sə- kə ty a dˈi ɛ vʁˈɛ ?,peuty prohohvay kohohh sohohh- kohohh ty a dayay ay vray ?,Peux-tu is /pø ty/; remove stress/hyphen artifacts.,/pø ty pʁuve kə sə kə ty a di ɛ vʁɛ/,peu tü proo-vay kuh suh kuh tü ah dee eh vreh
699,REPAIR,Peux-tu me montrer comment nouer une cravate ?,Can you show me how to tie a tie?,pˈøty mə- mɔ̃tʁˈe kɔmˌɑ̃ nwˈe yn kʁavˈat ?,peuty mohohh- mohntray kohman nway yn kravat ?,Peux-tu is /pø ty/; remove artifacts and mark montrer/comment nasal.,/pø ty mə mɔ̃tʁe kɔmɑ̃ nwe yn kʁavat/,peu tü muh mohn-tray koh-mahn nway ün krah-vaht
700,REPAIR,Arrives-tu à te rappeler le moment où nous nous sommes rencontrés pour la première fois ?,Can you remember the time we first met?,aʁˈivty a tə- ʁaplˈe lə- momˈɑ̃ u nu nu sɔm ʁɑ̃kɔ̃tʁˈe puʁ la- pʁəmjˈɛʁ fwˈa ?,arayayvty a tohohh- raplay lohohh- mohman ohoh nohoh nohoh sohm rankohntray pohohr la- prohohhmyayr fwa ?,Arrives-tu is /aʁiv ty/; moment is /mɔmɑ̃/. Remove artifacts and mark nasal vowels.,/aʁiv ty a tə ʁaple lə mɔmɑ̃ u nu nu sɔm ʁɑ̃kɔ̃tʁe puʁ la pʁəmjɛʁ fwa/,ah-reev tü ah tuh rah-play luh maw-mahn oo noo noo som rahn-kohn-tray poor lah pruh-myehr fwa
