rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
866,REPAIR,میں آج شام فارغ ہوں۔,I am free this evening.,mˈẽ ˈaːɟ ʃˈaːm fˈaːrɪɣ huːn,mẽ agy sham farayaygh hohohn,Correct nasal forms and /d͡ʒ/; remove machine stress.,/mɛ̃ː aːd͡ʒ ʃaːm faːrɪɣ ɦũː/,main aaj shaam faa-righ hoon
867,REPAIR,ہم آج شام فارغ ہیں۔,We are free this evening.,ham ˈaːɟ ʃˈaːm fˈaːrɪɣ hẽ,ham agy sham farayaygh hẽ,Correct /d͡ʒ/ and nasal auxiliary.,/ɦəm aːd͡ʒ ʃaːm faːrɪɣ ɦɛ̃ː/,hum aaj shaam faa-righ hain
868,REPAIR,کیا آپ آج شام فارغ ہیں؟,Are you free this evening?,kjˈaː ˌaːp ˈaːɟ ʃˈaːm fˈaːrɪɣ hẽ,kya ap agy sham farayaygh hẽ,Correct /d͡ʒ/ and nasal auxiliary.,/kjaː aːp aːd͡ʒ ʃaːm faːrɪɣ ɦɛ̃ː/,kya aap aaj shaam faa-righ hain
869,REPAIR,کیا ہم آج شام ملیں؟,Shall we meet this evening?,kjˈaː ham ˈaːɟ ʃˈaːm mɪlˈeːn,kya ham agy sham mayaylayn,Correct /d͡ʒ/ and nasal subjunctive ending.,/kjaː ɦəm aːd͡ʒ ʃaːm mɪlẽː/,kya hum aaj shaam mi-lain
870,REPAIR,ہم آج شام بات کر سکتے ہیں۔,We can talk this evening.,ham ˈaːɟ ʃˈaːm bˈaːt kar sˈʌktˌeː hẽ,ham agy sham bat kar sʌktay hẽ,Correct dental consonants and nasal auxiliary.,/ɦəm aːd͡ʒ ʃaːm baːt̪ kəɾ səkt̪eː ɦɛ̃ː/,hum aaj shaam baat kar suk-tay hain
871,REPAIR,میں آج رات فارغ ہوں۔,I am free tonight.,mˈẽ ˈaːɟ rˈaːt fˈaːrɪɣ huːn,mẽ agy rat farayaygh hohohn,Correct dental /t̪/, /d͡ʒ/, and nasal forms.,/mɛ̃ː aːd͡ʒ raːt̪ faːrɪɣ ɦũː/,main aaj raat faa-righ hoon
872,REPAIR,ہم آج رات فارغ ہیں۔,We are free tonight.,ham ˈaːɟ rˈaːt fˈaːrɪɣ hẽ,ham agy rat farayaygh hẽ,Correct dental /t̪/ and nasal auxiliary.,/ɦəm aːd͡ʒ raːt̪ faːrɪɣ ɦɛ̃ː/,hum aaj raat faa-righ hain
873,REPAIR,کیا آپ آج رات فارغ ہیں؟,Are you free tonight?,kjˈaː ˌaːp ˈaːɟ rˈaːt fˈaːrɪɣ hẽ,kya ap agy rat farayaygh hẽ,Correct dental /t̪/ and nasal auxiliary.,/kjaː aːp aːd͡ʒ raːt̪ faːrɪɣ ɦɛ̃ː/,kya aap aaj raat faa-righ hain
874,REPAIR,کیا ہم آج رات ملیں؟,Shall we meet tonight?,kjˈaː ham ˈaːɟ rˈaːt mɪlˈeːn,kya ham agy rat mayaylayn,Correct dental /t̪/ and nasal subjunctive ending.,/kjaː ɦəm aːd͡ʒ raːt̪ mɪlẽː/,kya hum aaj raat mi-lain
875,REPAIR,ہم آج رات بات کر سکتے ہیں۔,We can talk tonight.,ham ˈaːɟ rˈaːt bˈaːt kar sˈʌktˌeː hẽ,ham agy rat bat kar sʌktay hẽ,Correct dental consonants and nasal auxiliary.,/ɦəm aːd͡ʒ raːt̪ baːt̪ kəɾ səkt̪eː ɦɛ̃ː/,hum aaj raat baat kar suk-tay hain
876,REPAIR,میں کل صبح فارغ ہوں۔,I am free tomorrow morning.,mˈẽ kˈʌl ʂˌəbˈah fˈaːrɪɣ huːn,mẽ kʌl ʂohohhbah farayaygh hohohn,Use standard Urdu /s/ in صبح and correct nasal forms.,/mɛ̃ː kəl sʊbəɦ faːrɪɣ ɦũː/,main kal su-bah faa-righ hoon
877,REPAIR,ہم کل صبح فارغ ہیں۔,We are free tomorrow morning.,ham kˈʌl ʂˌəbˈah fˈaːrɪɣ hẽ,ham kʌl ʂohohhbah farayaygh hẽ,Use standard Urdu /s/ and correct nasal auxiliary.,/ɦəm kəl sʊbəɦ faːrɪɣ ɦɛ̃ː/,hum kal su-bah faa-righ hain
878,REPAIR,کیا آپ کل صبح فارغ ہیں؟,Are you free tomorrow morning?,kjˈaː ˌaːp kˈʌl ʂˌəbˈah fˈaːrɪɣ hẽ,kya ap kʌl ʂohohhbah farayaygh hẽ,Use standard Urdu /s/ and correct nasal auxiliary.,/kjaː aːp kəl sʊbəɦ faːrɪɣ ɦɛ̃ː/,kya aap kal su-bah faa-righ hain
879,REPAIR,کیا ہم کل صبح ملیں؟,Shall we meet tomorrow morning?,kjˈaː ham kˈʌl ʂˌəbˈah mɪlˈeːn,kya ham kʌl ʂohohhbah mayaylayn,Correct صبح and nasal subjunctive ending.,/kjaː ɦəm kəl sʊbəɦ mɪlẽː/,kya hum kal su-bah mi-lain
880,REPAIR,ہم کل صبح بات کر سکتے ہیں۔,We can talk tomorrow morning.,ham kˈʌl ʂˌəbˈah bˈaːt kar sˈʌktˌeː hẽ,ham kʌl ʂohohhbah bat kar sʌktay hẽ,Correct صبح plus dental consonants and nasal auxiliary.,/ɦəm kəl sʊbəɦ baːt̪ kəɾ səkt̪eː ɦɛ̃ː/,hum kal su-bah baat kar suk-tay hain
881,REPAIR,میں کل دوپہر فارغ ہوں۔,I am free tomorrow afternoon.,mˈẽ kˈʌl dˈoːpəhˌər fˈaːrɪɣ huːn,mẽ kʌl dohpohohhhohohhr farayaygh hohohn,Normalize دوپہر and nasal forms.,/mɛ̃ː kəl d̪oːpəɦəɾ faːrɪɣ ɦũː/,main kal do-puh-har faa-righ hoon
882,REPAIR,ہم کل دوپہر فارغ ہیں۔,We are free tomorrow afternoon.,ham kˈʌl dˈoːpəhˌər fˈaːrɪɣ hẽ,ham kʌl dohpohohhhohohhr farayaygh hẽ,Normalize دوپہر and nasal auxiliary.,/ɦəm kəl d̪oːpəɦəɾ faːrɪɣ ɦɛ̃ː/,hum kal do-puh-har faa-righ hain
883,REPAIR,کیا آپ کل دوپہر فارغ ہیں؟,Are you free tomorrow afternoon?,kjˈaː ˌaːp kˈʌl dˈoːpəhˌər fˈaːrɪɣ hẽ,kya ap kʌl dohpohohhhohohhr farayaygh hẽ,Normalize دوپہر and nasal auxiliary.,/kjaː aːp kəl d̪oːpəɦəɾ faːrɪɣ ɦɛ̃ː/,kya aap kal do-puh-har faa-righ hain
884,REPAIR,کیا ہم کل دوپہر ملیں؟,Shall we meet tomorrow afternoon?,kjˈaː ham kˈʌl dˈoːpəhˌər mɪlˈeːn,kya ham kʌl dohpohohhhohohhr mayaylayn,Normalize دوپہر and nasal subjunctive ending.,/kjaː ɦəm kəl d̪oːpəɦəɾ mɪlẽː/,kya hum kal do-puh-har mi-lain
885,REPAIR,ہم کل دوپہر بات کر سکتے ہیں۔,We can talk tomorrow afternoon.,ham kˈʌl dˈoːpəhˌər bˈaːt kar sˈʌktˌeː hẽ,ham kʌl dohpohohhhohohhr bat kar sʌktay hẽ,Normalize دوپہر plus dental consonants and nasal auxiliary.,/ɦəm kəl d̪oːpəɦəɾ baːt̪ kəɾ səkt̪eː ɦɛ̃ː/,hum kal do-puh-har baat kar suk-tay hain
886,REPAIR,میں کل شام فارغ ہوں۔,I am free tomorrow evening.,mˈẽ kˈʌl ʃˈaːm fˈaːrɪɣ huːn,mẽ kʌl sham farayaygh hohohn,Correct nasal forms and remove machine stress.,/mɛ̃ː kəl ʃaːm faːrɪɣ ɦũː/,main kal shaam faa-righ hoon
887,REPAIR,ہم کل شام فارغ ہیں۔,We are free tomorrow evening.,ham kˈʌl ʃˈaːm fˈaːrɪɣ hẽ,ham kʌl sham farayaygh hẽ,Correct nasal auxiliary; normalize phrase.,/ɦəm kəl ʃaːm faːrɪɣ ɦɛ̃ː/,hum kal shaam faa-righ hain
888,REPAIR,کیا آپ کل شام فارغ ہیں؟,Are you free tomorrow evening?,kjˈaː ˌaːp kˈʌl ʃˈaːm fˈaːrɪɣ hẽ,kya ap kʌl sham farayaygh hẽ,Correct nasal auxiliary and phrase.,/kjaː aːp kəl ʃaːm faːrɪɣ ɦɛ̃ː/,kya aap kal shaam faa-righ hain
889,REPAIR,کیا ہم کل شام ملیں؟,Shall we meet tomorrow evening?,kjˈaː ham kˈʌl ʃˈaːm mɪlˈeːn,kya ham kʌl sham mayaylayn,Correct nasal subjunctive ending.,/kjaː ɦəm kəl ʃaːm mɪlẽː/,kya hum kal shaam mi-lain
890,REPAIR,ہم کل شام بات کر سکتے ہیں۔,We can talk tomorrow evening.,ham kˈʌl ʃˈaːm bˈaːt kar sˈʌktˌeː hẽ,ham kʌl sham bat kar sʌktay hẽ,Correct dental consonants and nasal auxiliary.,/ɦəm kəl ʃaːm baːt̪ kəɾ səkt̪eː ɦɛ̃ː/,hum kal shaam baat kar suk-tay hain
891,REPAIR,میں پیر کو فارغ ہوں۔,I am free on Monday.,mˈẽ pˈeːr kˈoː fˈaːrɪɣ huːn,mẽ payr koh farayaygh hohohn,Monday پیر is /piːr/, not the foot homograph; correct nasal forms.,/mɛ̃ː piːɾ koː faːrɪɣ ɦũː/,main peer ko faa-righ hoon
892,REPAIR,ہم پیر کو فارغ ہیں۔,We are free on Monday.,ham pˈeːr kˈoː fˈaːrɪɣ hẽ,ham payr koh farayaygh hẽ,Monday پیر is /piːr/; correct nasal auxiliary.,/ɦəm piːɾ koː faːrɪɣ ɦɛ̃ː/,hum peer ko faa-righ hain
893,REPAIR,کیا آپ پیر کو فارغ ہیں؟,Are you free on Monday?,kjˈaː ˌaːp pˈeːr kˈoː fˈaːrɪɣ hẽ,kya ap payr koh farayaygh hẽ,Monday پیر is /piːr/; correct nasal auxiliary.,/kjaː aːp piːɾ koː faːrɪɣ ɦɛ̃ː/,kya aap peer ko faa-righ hain
894,REPAIR,کیا ہم پیر کو ملیں؟,Shall we meet on Monday?,kjˈaː ham pˈeːr kˈoː mɪlˈeːn,kya ham payr koh mayaylayn,Monday پیر is /piːr/; correct nasal subjunctive.,/kjaː ɦəm piːɾ koː mɪlẽː/,kya hum peer ko mi-lain
895,REPAIR,ہم پیر کو بات کر سکتے ہیں۔,We can talk on Monday.,ham pˈeːr kˈoː bˈaːt kar sˈʌktˌeː hẽ,ham payr koh bat kar sʌktay hẽ,Monday پیر is /piːr/; correct dental consonants and nasal auxiliary.,/ɦəm piːɾ koː baːt̪ kəɾ səkt̪eː ɦɛ̃ː/,hum peer ko baat kar suk-tay hain
896,REPAIR,میں منگل کو فارغ ہوں۔,I am free on Tuesday.,mˈẽ mˈʌnəɡˌəl kˈoː fˈaːrɪɣ huːn,mẽ mʌnohohhgohohhl koh farayaygh hohohn,Normalize Tuesday منگل and nasal forms.,/mɛ̃ː mənɡəl koː faːrɪɣ ɦũː/,main mun-gul ko faa-righ hoon
897,REPAIR,ہم منگل کو فارغ ہیں۔,We are free on Tuesday.,ham mˈʌnəɡˌəl kˈoː fˈaːrɪɣ hẽ,ham mʌnohohhgohohhl koh farayaygh hẽ,Normalize منگل and nasal auxiliary.,/ɦəm mənɡəl koː faːrɪɣ ɦɛ̃ː/,hum mun-gul ko faa-righ hain
898,REPAIR,کیا آپ منگل کو فارغ ہیں؟,Are you free on Tuesday?,kjˈaː ˌaːp mˈʌnəɡˌəl kˈoː fˈaːrɪɣ hẽ,kya ap mʌnohohhgohohhl koh farayaygh hẽ,Normalize منگل and nasal auxiliary.,/kjaː aːp mənɡəl koː faːrɪɣ ɦɛ̃ː/,kya aap mun-gul ko faa-righ hain
899,REPAIR,کیا ہم منگل کو ملیں؟,Shall we meet on Tuesday?,kjˈaː ham mˈʌnəɡˌəl kˈoː mɪlˈeːn,kya ham mʌnohohhgohohhl koh mayaylayn,Normalize منگل and nasal subjunctive ending.,/kjaː ɦəm mənɡəl koː mɪlẽː/,kya hum mun-gul ko mi-lain
900,REPAIR,ہم منگل کو بات کر سکتے ہیں۔,We can talk on Tuesday.,ham mˈʌnəɡˌəl kˈoː bˈaːt kar sˈʌktˌeː hẽ,ham mʌnohohhgohohhl koh bat kar sʌktay hẽ,Normalize منگل plus dental consonants and nasal auxiliary.,/ɦəm mənɡəl koː baːt̪ kəɾ səkt̪eː ɦɛ̃ː/,hum mun-gul ko baat kar suk-tay hain
