rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
717,REPAIR,vol,"flight; stealing, theft, robbery",vˈɔl,vohl,Remove inappropriate lexical stress; cue open /ɔ/.,/vɔl/,vawl
718,REPAIR,fond,bottom; back; background; depth; base; core/substance,fˈɔ̃,fohn,Remove inappropriate lexical stress; vowel is nasal /ɔ̃/ and final d is silent.,/fɔ̃/,fohn (nasal)
719,REPAIR,vaisseau,vessel,vɛsˈo,vaysoh,Remove inappropriate lexical stress; first vowel is /ɛ/.,/vɛso/,veh-soh
720,REPAIR,tenter,to tempt; to attempt; to be desirable or interesting to; to be something one feels like doing,tɑ̃tˈe,tantay,Remove inappropriate lexical stress; initial vowel is nasal /ɑ̃/.,/tɑ̃te/,tahn-tay (nasal first vowel)
721,REPAIR,gauche,left,ɡˈoʃ,gohsh,Remove inappropriate lexical stress; IPA otherwise correct.,/ɡoʃ/,gohsh
722,REPAIR,régler,to adjust; to set; to regulate; to pay; to settle; to resolve,ʁeɡlˈe,rayglay,Remove inappropriate lexical stress; normalize learner segmentation.,/ʁeɡle/,ray-glay
723,REPAIR,soldat,soldier,sɔldˈa,sohlda,Remove inappropriate lexical stress; final /a/ is open.,/sɔlda/,sawl-dah
724,REPAIR,tranquille,calm; quiet; tranquil,tʁɑ̃kˈil,trankayayl,Remove inappropriate lexical stress; initial vowel is nasal /ɑ̃/ and learner hint is corrupted.,/tʁɑ̃kil/,trahn-keel (nasal first vowel)
725,REPAIR,âme,soul,ˈaːm,am,Machine adds non-phonemic vowel length /aː/ and lexical stress.,/am/,ahm
726,REPAIR,gosse,kid; child (informal),ɡˈɔs,gohs,Remove inappropriate lexical stress; cue open /ɔ/.,/ɡɔs/,gaws
727,REPAIR,déjeuner,lunch; to have lunch (standard France); breakfast/to have breakfast in some regional varieties,deʒønˈe,dayzheunay,Remove inappropriate lexical stress; learner hint should cue rounded /ø/.,/deʒøne/,day-zheu-nay
728,REPAIR,diriger,"to aim, to direct; to direct (a film); to steer (vehicles)",diʁiʒˈe,dayayrayayzhay,Remove inappropriate lexical stress; learner hint is corrupted.,/diʁiʒe/,dee-ree-zhay
729,REPAIR,compris,understood; included,kɔ̃pʁˈi,kohnprayay,Remove inappropriate lexical stress; initial vowel is nasal /ɔ̃/ and learner hint is corrupted.,/kɔ̃pʁi/,kohn-pree (nasal first vowel)
730,REPAIR,échapper,"to go away, run away; to escape (from), evade; to drop an object unintentionally",eʃapˈe,ayshapay,Remove inappropriate lexical stress; cue open /a/ and final /e/.,/eʃape/,ay-shah-pay
731,REPAIR,partager,to share; to divide,paʁtaʒˈe,partazhay,Remove inappropriate lexical stress; cue open /a/.,/paʁtaʒe/,par-tah-zhay
732,REPAIR,ravir,to delight; to thrill; to enchant; to abduct/carry off (older/formal),ʁavˈiʁ,ravayayr,Remove inappropriate lexical stress; learner hint is corrupted.,/ʁaviʁ/,rah-veer
733,REPAIR,vue,view; sight,vˈy,vy,Remove inappropriate lexical stress; learner hint should distinguish French /y/.,/vy/,vü
734,REPAIR,avancer,"to progress; to advance, to go forward; to propose, to put forward",avɑ̃sˈe,avansay,Remove inappropriate lexical stress; middle vowel is nasal /ɑ̃/.,/avɑ̃se/,ah-vahn-say (nasal middle vowel)
735,REPAIR,marché,"market; deal; contract; walked/worked (past participle of marcher, context-dependent)",maʁʃˈe,marshay,Remove inappropriate lexical stress; cue final /e/.,/maʁʃe/,mar-shay
736,REPAIR,brûler,"to burn; to be boiling, to be very close to the answer; to pass an obstacle, to blow (through or past), to run",bʁylˈe,brylay,Remove inappropriate lexical stress; learner hint should distinguish French /y/.,/bʁyle/,brü-lay
737,REPAIR,visite,"visit; visits; visit! (forms of visiter, context-dependent)",vizˈit,vayayzayayt,Remove inappropriate lexical stress; learner hint is corrupted.,/vizit/,vee-zeet
738,REPAIR,poste,post; position; job; station; post office; set/device (context-dependent),pˈɔst,pohst,Remove inappropriate lexical stress; cue open /ɔ/.,/pɔst/,pawst
739,REPAIR,crier,to creak; to shout; to cry out,kʁiˈe,krayayay,Machine omits the /j/ glide across the vowel sequence: crier is /kʁije/; remove lexical stress.,/kʁije/,kree-yay
740,REPAIR,intérêt,"interest; benefit, advantage; point (purpose, objective)",ɛ̃teʁˈɛ,ayayntayray,Remove inappropriate lexical stress; initial vowel is nasal /ɛ̃/ and learner hint is corrupted.,/ɛ̃teʁɛ/,ehn-tay-reh (nasal first vowel)
741,REPAIR,souffrir,to endure; to suffer,sufʁˈiʁ,sohohfrayayr,Remove inappropriate lexical stress; learner hint is corrupted.,/sufʁiʁ/,soo-freer
742,REPAIR,sentiment,"an opinion; a sentiment, general thought, sense or feeling",sɑ̃timˈɑ̃,santayayman,Remove inappropriate lexical stress; both edge vowels are nasal.,/sɑ̃timɑ̃/,sahn-tee-mahn (nasal edge vowels)
743,REPAIR,laquelle,which one; which (feminine singular),lakˈɛl,lakayl,Remove inappropriate lexical stress; final vowel is /ɛ/.,/lakɛl/,lah-kel
744,REPAIR,drogue,drug,dʁˈoɡ,drohg,Standard vowel is open /ɔ/: /dʁɔɡ/, not /dʁoɡ/; remove lexical stress.,/dʁɔɡ/,drawg
745,REPAIR,couvrir,cover,kuvʁˈiʁ,kohohvrayayr,Remove inappropriate lexical stress; learner hint is corrupted.,/kuvʁiʁ/,koo-vreer
746,REPAIR,mur,wall,mˈyʁ,myr,Remove inappropriate lexical stress; learner hint should distinguish French /y/.,/myʁ/,mür
747,REPAIR,trou,hole,tʁˈu,trohoh,Remove inappropriate lexical stress; learner hint is corrupted.,/tʁu/,troo
748,REPAIR,forme,"form; shape; forms/shapes; form! (forms of former, context-dependent)",fˈɔʁm,fohrm,Remove inappropriate lexical stress; cue open /ɔ/.,/fɔʁm/,fawrm
749,REPAIR,responsable,"responsible; person in charge, manager",ʁɛspɔ̃sˈabl,rayspohnsabl,Remove inappropriate lexical stress; medial vowel is nasal /ɔ̃/.,/ʁɛspɔ̃sabl/,res-pohn-sahbl (nasal middle vowel)
750,REPAIR,dame,lady; queen; indeed!/well! (dated interjection),dˈam,dam,Remove inappropriate lexical stress; cue open /a/.,/dam/,dahm
