rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
86,REPAIR,كبير,big; large; great,kabˈiːr,kabayayr,Machine hint is unusable; normalize vowel length,/kabiːr/,kabīr
87,REPAIR,فريق,team; group,farˈiːq,farayayq,Machine hint is unusable; normalize vowel length,/fariːq/,farīq
88,REPAIR,كثير,many; much; a lot,kaθˈiːr,kathayayr,Machine hint is unusable; normalize vowel length,/kaθiːr/,kathīr
89,REPAIR,أيضا,also; too,ʔˈajdˤaːˌan,ʔaydˤaan,Machine candidate incorrectly lengthens the vowel before tanwin; standard form is أَيْضًا,/ʔajdˤan/,ʾayḍan
90,REPAIR,تلك,that (feminine singular),tˈallka,tallka,Machine candidate is lexically incorrect; standard MSA is تِلْكَ,/tilka/,tilka
91,REPAIR,مجلس,council; board; assembly,mˈadʒlis,maylayays,Machine hint is unusable; normalize standard MSA form,/madʒlis/,majlis
92,REPAIR,لماذا,why?,lˈimaːðˌaː,layaymadha,Machine hint is unusable; normalize broad MSA IPA,/limaːðaː/,limādhā
93,REPAIR,أم,or (أَمْ); mother (أُمّ),ʔˈam,ʔam,Workbook gloss spans أَمْ and أُمّ; include both readings,/ʔam/ / /ʔumm/,ʾam / ʾumm
94,REPAIR,فعل,act/action; verb (grammar); did/performed,fˈiʕl,fayay‘l,Workbook gloss spans noun فِعْل and past verb فَعَلَ; include both readings,/fiʕl/ / /faʕala/,fiʿl / faʿala
95,REPAIR,عدد,number; count,ʕˈadad,‘adad,Normalize broad IPA and ʿayn transliteration,/ʕadad/,ʿadad
96,REPAIR,يذهب,goes,jðhb,ydhhb,Machine candidate omits the lexical short vowels,/jaðhab/,yadhhab
97,REPAIR,أخرى,other; another (feminine),ʔˈuxraː,ʔohohkhra,Machine hint is unusable; normalize standard MSA form,/ʔuxraː/,ʾukhrā
98,REPAIR,كذلك,likewise; also; in that way,kðlka,kdhlka,Machine candidate omits lexical vowels,/kaðaːlika/,kadhālika
99,REPAIR,شخص,person,ʃˈaxs̪,shakhs̪,Machine consonant quality is wrong for emphatic ṣ; normalize pronunciation and hint,/ʃaxsˤ/,shakhṣ
100,REPAIR,مرة,time; occasion; once,mˈarra.,marra.,Remove machine punctuation artifact and normalize broad IPA,/marra/,marra
