rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
533,PENDING,ڈاک خانہ کتنی دور ہے؟,How far is the post office?,ɖˈaːk xˈaːnˌa kˈɪtni dˈuːr hɛ,dak khana kayaytnayay dohohr hay,,,
534,PENDING,ہمیں ڈاک خانہ جانا ہے۔,We need to go to the post office.,hˈʌmẽː ɖˈaːk xˈaːnˌa ɟˈaːnaː hɛ,hʌmẽ dak khana gyana hay,,,
535,PENDING,چلیے، ڈاک خانہ چلیں۔,Let's go to the post office.,cˈʌljeː ɖˈaːk xˈaːnˌa cˈʌlẽː,cʌlyay dak khana cʌlẽ,,,
536,PENDING,مال کہاں ہے؟,Where is the shopping mall?,mˈaːl kˈʌhãː hɛ,mal kʌhã hay,,,
537,PENDING,کیا مال قریب ہے؟,Is the shopping mall nearby?,kjˈaː mˈaːl qərˈiːb hɛ,kya mal qohohhrayayb hay,,,
538,PENDING,مال کتنی دور ہے؟,How far is the shopping mall?,mˈaːl kˈɪtni dˈuːr hɛ,mal kayaytnayay dohohr hay,,,
539,PENDING,ہمیں مال جانا ہے۔,We need to go to the shopping mall.,hˈʌmẽː mˈaːl ɟˈaːnaː hɛ,hʌmẽ mal gyana hay,,,
540,PENDING,چلیے، مال چلیں۔,Let's go to the shopping mall.,cˈʌljeː mˈaːl cˈʌlẽː,cʌlyay mal cʌlẽ,,,
541,PENDING,جم کہاں ہے؟,Where is the gym?,ɟˈʌm kˈʌhãː hɛ,gyʌm kʌhã hay,,,
542,PENDING,کیا جم قریب ہے؟,Is the gym nearby?,kjˈaː ɟˈʌm qərˈiːb hɛ,kya gyʌm qohohhrayayb hay,,,
543,PENDING,جم کتنی دور ہے؟,How far is the gym?,ɟˈʌm kˈɪtni dˈuːr hɛ,gyʌm kayaytnayay dohohr hay,,,
544,PENDING,ہمیں جم جانا ہے۔,We need to go to the gym.,hˈʌmẽː ɟˈʌm ɟˈaːnaː hɛ,hʌmẽ gyʌm gyana hay,,,
545,PENDING,چلیے، جم چلیں۔,Let's go to the gym.,cˈʌljeː ɟˈʌm cˈʌlẽː,cʌlyay gyʌm cʌlẽ,,,
546,PENDING,اسٹیڈیم کہاں ہے؟,Where is the stadium?,ˌɪsʈiɖˈiːm kˈʌhãː hɛ,ayaystayaydayaym kʌhã hay,,,
547,PENDING,کیا اسٹیڈیم قریب ہے؟,Is the stadium nearby?,kjˈaː ˌɪsʈiɖˈiːm qərˈiːb hɛ,kya ayaystayaydayaym qohohhrayayb hay,,,
548,PENDING,اسٹیڈیم کتنی دور ہے؟,How far is the stadium?,ˌɪsʈiɖˈiːm kˈɪtni dˈuːr hɛ,ayaystayaydayaym kayaytnayay dohohr hay,,,
549,PENDING,ہمیں اسٹیڈیم جانا ہے۔,We need to go to the stadium.,hˈʌmẽː ˌɪsʈiɖˈiːm ɟˈaːnaː hɛ,hʌmẽ ayaystayaydayaym gyana hay,,,
550,PENDING,چلیے، اسٹیڈیم چلیں۔,Let's go to the stadium.,cˈʌljeː ˌɪsʈiɖˈiːm cˈʌlẽː,cʌlyay ayaystayaydayaym cʌlẽ,,,
