rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
317,PENDING,براہِ کرم چاقو لے آئیے۔,Please bring the knife.,bˌəraːhˈeː kˈʌrəm cˈaːqoː lˈeː ˈaːjeː,bohohhrahay kʌrohohhm caqoh lay ayay,,,
318,PENDING,براہِ کرم مجھے چاقو دیجیے۔,Please give me the knife.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː cˈaːqoː diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay caqoh dayaygyayayay,,,
319,PENDING,میرے پاس چاقو ہے۔,I have the knife.,mˈeːreː pˈaːs cˈaːqoː hɛ,mayray pas caqoh hay,,,
320,PENDING,کیا آپ کے پاس چاقو ہے؟,Do you have the knife?,kjˈaː ˌaːp keː pˈaːs cˈaːqoː hɛ,kya ap kay pas caqoh hay,,,
321,PENDING,مجھے پانی چاہیے۔,I need the water.,mˌʊɟʰeː pˈaːni cˈaːhjeː,mohohgyʰay panayay cahyay,,,
322,PENDING,مجھے پانی نہیں چاہیے۔,I don't need the water.,mˌʊɟʰeː pˈaːni nahˈiːn cˈaːhjeː,mohohgyʰay panayay nahayayn cahyay,,,
323,PENDING,کیا آپ کو پانی چاہیے؟,Do you need the water?,kjˈaː ˌaːp kˈoː pˈaːni cˈaːhjeː,kya ap koh panayay cahyay,,,
324,PENDING,ہمیں پانی چاہیے۔,We need the water.,hˈʌmẽː pˈaːni cˈaːhjeː,hʌmẽ panayay cahyay,,,
325,PENDING,پانی کہاں ہے؟,Where is the water?,pˈaːni kˈʌhãː hɛ,panayay kʌhã hay,,,
326,PENDING,کیا پانی یہاں ہے؟,Is the water here?,kjˈaː pˈaːni jˈʌhãː hɛ,kya panayay yʌhã hay,,,
327,PENDING,براہِ کرم پانی لے آئیے۔,Please bring the water.,bˌəraːhˈeː kˈʌrəm pˈaːni lˈeː ˈaːjeː,bohohhrahay kʌrohohhm panayay lay ayay,,,
328,PENDING,براہِ کرم مجھے پانی دیجیے۔,Please give me the water.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː pˈaːni diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay panayay dayaygyayayay,,,
329,PENDING,میرے پاس پانی ہے۔,I have the water.,mˈeːreː pˈaːs pˈaːni hɛ,mayray pas panayay hay,,,
330,PENDING,کیا آپ کے پاس پانی ہے؟,Do you have the water?,kjˈaː ˌaːp keː pˈaːs pˈaːni hɛ,kya ap kay pas panayay hay,,,
331,PENDING,مجھے چائے چاہیے۔,I need the tea.,mˌʊɟʰeː cˈaːeː cˈaːhjeː,mohohgyʰay caay cahyay,,,
332,PENDING,مجھے چائے نہیں چاہیے۔,I don't need the tea.,mˌʊɟʰeː cˈaːeː nahˈiːn cˈaːhjeː,mohohgyʰay caay nahayayn cahyay,,,
333,PENDING,کیا آپ کو چائے چاہیے؟,Do you need the tea?,kjˈaː ˌaːp kˈoː cˈaːeː cˈaːhjeː,kya ap koh caay cahyay,,,
334,PENDING,ہمیں چائے چاہیے۔,We need the tea.,hˈʌmẽː cˈaːeː cˈaːhjeː,hʌmẽ caay cahyay,,,
335,PENDING,چائے کہاں ہے؟,Where is the tea?,cˈaːeː kˈʌhãː hɛ,caay kʌhã hay,,,
336,PENDING,کیا چائے یہاں ہے؟,Is the tea here?,kjˈaː cˈaːeː jˈʌhãː hɛ,kya caay yʌhã hay,,,
337,PENDING,براہِ کرم چائے لے آئیے۔,Please bring the tea.,bˌəraːhˈeː kˈʌrəm cˈaːeː lˈeː ˈaːjeː,bohohhrahay kʌrohohhm caay lay ayay,,,
338,PENDING,براہِ کرم مجھے چائے دیجیے۔,Please give me the tea.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː cˈaːeː diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay caay dayaygyayayay,,,
339,PENDING,میرے پاس چائے ہے۔,I have the tea.,mˈeːreː pˈaːs cˈaːeː hɛ,mayray pas caay hay,,,
340,PENDING,کیا آپ کے پاس چائے ہے؟,Do you have the tea?,kjˈaː ˌaːp keː pˈaːs cˈaːeː hɛ,kya ap kay pas caay hay,,,
341,PENDING,مجھے کافی چاہیے۔,I need the coffee.,mˌʊɟʰeː kˈaːfi cˈaːhjeː,mohohgyʰay kafayay cahyay,,,
342,PENDING,مجھے کافی نہیں چاہیے۔,I don't need the coffee.,mˌʊɟʰeː kˈaːfi nahˈiːn cˈaːhjeː,mohohgyʰay kafayay nahayayn cahyay,,,
343,PENDING,کیا آپ کو کافی چاہیے؟,Do you need the coffee?,kjˈaː ˌaːp kˈoː kˈaːfi cˈaːhjeː,kya ap koh kafayay cahyay,,,
344,PENDING,ہمیں کافی چاہیے۔,We need the coffee.,hˈʌmẽː kˈaːfi cˈaːhjeː,hʌmẽ kafayay cahyay,,,
345,PENDING,کافی کہاں ہے؟,Where is the coffee?,kˈaːfi kˈʌhãː hɛ,kafayay kʌhã hay,,,
346,PENDING,کیا کافی یہاں ہے؟,Is the coffee here?,kjˈaː kˈaːfi jˈʌhãː hɛ,kya kafayay yʌhã hay,,,
347,PENDING,براہِ کرم کافی لے آئیے۔,Please bring the coffee.,bˌəraːhˈeː kˈʌrəm kˈaːfi lˈeː ˈaːjeː,bohohhrahay kʌrohohhm kafayay lay ayay,,,
348,PENDING,براہِ کرم مجھے کافی دیجیے۔,Please give me the coffee.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː kˈaːfi diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay kafayay dayaygyayayay,,,
349,PENDING,میرے پاس کافی ہے۔,I have the coffee.,mˈeːreː pˈaːs kˈaːfi hɛ,mayray pas kafayay hay,,,
350,PENDING,کیا آپ کے پاس کافی ہے؟,Do you have the coffee?,kjˈaː ˌaːp keː pˈaːs kˈaːfi hɛ,kya ap kay pas kafayay hay,,,
