rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
474,REPAIR,لدي شيء أريد أن أخبرك به.,I have something to tell you.,ldiː ʃˈajʔ ʔrˈiːd ʔn ʔˈaχbarkˌa bh.,ldayay shayʔ ʔrayayd ʔn ʔakhbarka bh.,Machine misreads first-person لَدَيَّ and omits lexical/subjunctive/pronominal vowels in أُرِيدُ أَنْ أُخْبِرَكَ بِهِ,/ladajja ʃajʔ ʔuriːdu ʔan ʔuxbiraka bihi/,ladayya shayʾ ʾurīdu ʾan ʾukhbiraka bihi
475,REPAIR,يجب علي أن أساعد أمي.,I have to help my mother.,jdʒb ʕˈaliːj ʔn ʔsˈaːʕd ʔˈummiːj.,yyb ‘alayayy ʔn ʔsa‘d ʔohohmmayayy.,Machine omits lexical vowels in يَجِبُ misreads عَلَيَّ and subjunctive أُسَاعِدَ and incorrectly adds a glide to أُمِّي,/jadʒibu ʕalajja ʔan ʔusaːʕida ʔummiː/,yajibu ʿalayya ʾan ʾusāʿida ʾummī
476,REPAIR,أعلم أنه يراقبني.,I know he is watching me.,ʔˈaʕlam ʔnh jrˈaːqbniː.,ʔa‘lam ʔnh yraqbnayay.,Machine omits lexical/geminate/object vowels in أَنَّهُ يُرَاقِبُنِي,/ʔaʕlamu ʔannahu juraːqibuniː/,ʾaʿlamu ʾannahu yurāqibunī
477,REPAIR,أعرف كم عمرك.,I know how old you are.,ʔˈaʕraf kiːlˈuː mitˌar ʕˈumrka.,ʔa‘raf kayaylohoh mayaytar ‘ohohmrka.,Machine misvocalizes أَعْرِفُ catastrophically interprets كَمْ as km and omits possessive vowel in عُمْرُكَ,/ʔaʕrifu kam ʕumruka/,ʾaʿrifu kam ʿumruka
478,REPAIR,أعلم أنّك تحبّ القهوة.,I know that you like coffee.,ʔˈaʕlam ʔnnkˈa tħbː ʔalqˈahwa.,ʔa‘lam ʔnnka thb ʔalqahwa.,Machine omits lexical vowels in أَعْلَمُ/أَنَّكَ and تُحِبُّ,/ʔaʕlamu ʔannaka tuħibbu al-qahwa/,ʾaʿlamu ʾannaka tuḥibbu al-qahwa
479,REPAIR,أنا أعرف من هو والدك.,I know who your father is.,ˈana ʔˈaʕraf mˈin hˈuwa waddˈakː.,ana ʔa‘raf mayayn hohohwa waddak.,Machine misvocalizes أَعْرِفُ reads interrogative مَنْ as مِنْ and corrupts وَالِدُكَ,/ʔanaː ʔaʕrif man huwa waːliduka/,ʾanā ʾaʿrif man huwa wāliduka
480,REPAIR,أعلم بأنك لا تصدقني.,I know you don't believe me.,ʔˈaʕlam bʔnka lˈaː ts̪dqnˈiː.,ʔa‘lam bʔnka la ts̪dqnayay.,Machine omits lexical/geminate vowels in بِأَنَّكَ and misreads form-II تُصَدِّقُنِي; mark emphatic ṣ,/ʔaʕlamu biʔannaka laː tusˤaddiquniː/,ʾaʿlamu biʾannaka lā tuṣaddiqunī
481,REPAIR,أنا أعلم أنك لا تحبني.,I know you don't like me.,ˈana ʔˈaʕlam ʔnkˈa lˈaː tħbnˈiː.,ana ʔa‘lam ʔnka la thbnayay.,Machine omits lexical/geminate vowels in أَنَّكَ and تُحِبُّنِي,/ʔanaː ʔaʕlamu ʔannaka laː tuħibbuniː/,ʾanā ʾaʿlamu ʾannaka lā tuḥibbunī
482,REPAIR,أريد منك أن تثق بي.,I want you to trust me.,ʔrˈiːd mˈinka ʔn tθq bˈiː.,ʔrayayd mayaynka ʔn tthq bayay.,Machine omits lexical vowels in أُرِيدُ and subjunctive تَثِقَ; hint is unusable,/ʔuriːdu minka ʔan taθiqa biː/,ʾurīdu minka ʾan tathika bī
483,REPAIR,أتذكر كل ما تقوله لي.,I remember everything you tell me.,ʔtðkr kˈull mˈaː tˈaqawwˌulh lˈajj.,ʔtdhkr kohohll ma taqawwohohlh layy.,Machine omits lexical vowels/gemination in أَتَذَكَّرُ misreads finite تَقُولُ as verbal noun morphology and لِي as layy,/ʔataðakkaru kulla maː taquːluhu liː/,ʾatadhakkaru kulla mā taqūluhu lī
484,REPAIR,أظن أنه يمكنني أن أساعد.,I think maybe I can help.,ʔðn ʔnh jmknnˈiː ʔn ʔsˈaːʕd.,ʔdhn ʔnh ymknnayay ʔn ʔsa‘d.,Machine omits lexical/geminate vowels and emphatic ẓ in أَظُنُّ/أَنَّهُ and misvocalizes يُمْكِنُنِي plus subjunctive أُسَاعِدَ,/ʔaðˤunnu ʔannahu jumkinuniː ʔan ʔusaːʕida/,ʾaẓunnu ʾannahu yumkinunī ʾan ʾusāʿida
485,REPAIR,أظن أنك تضيع وقتك.,I think you're wasting your time.,ʔðn ʔnkˈa tdˤˈi.ːʕ wˈaqtka.,ʔdhn ʔnka tdˤayay.‘ waqtka.,Machine omits lexical/geminate vowels and emphatic ẓ in أَظُنُّ/أَنَّكَ and misreads form-II تُضَيِّعُ as tuḍīʿ,/ʔaðˤunnu ʔannaka tudˤajjiʕu waqtaka/,ʾaẓunnu ʾannaka tuḍayyiʿu waqtaka
486,REPAIR,أريد الذهاب معك.,I want to go with you.,ʔrˈiːd ʔaððˈahaːb mˈaʕak.,ʔrayayd ʔadhdhahab ma‘ak.,Machine omits lexical vowels in أُرِيدُ; normalize article assimilation,/ʔuriːdu að-ðahaːb maʕaka/,ʾurīdu adh-dhahāb maʿaka
487,REPAIR,فقط أخبرني ماذا تريد.,Just tell me what you want.,fˈaqat̪ ʔχbrnˈiː mˈaːðaː trˈiːd.,faqat̪ ʔkhbrnayay madha trayayd.,Machine fails to mark emphatic ṭ in فَقَط and omits imperative/lexical vowels in أَخْبِرْنِي and تُرِيدُ,/faqatˤ ʔaxbirniː maːðaː turiːd/,faqaṭ ʾakhbirnī mādhā turīd
488,REPAIR,من فضلك افعل ما تراه ضروريًا.,Please do what you consider necessary.,mˈin fˈadˤlka ˈafʕl mˈaː trˈaːh dˤarˈuːriːjˌan.,mayayn fadˤlka af‘l ma trah dˤarohohrayayyan.,Machine misvocalizes imperative اِفْعَلْ and omits lexical vowels in تَرَاهُ; hint is unusable,/min fadˤlika ʔifʕal maː taraːhu dˤaruːrijjan/,min faḍlika ʾifʿal mā tarāhu ḍarūriyyan
489,REPAIR,من فضلك اشرح لماذا لا يمكنك المجيء.,Please explain why you can't come.,mˈin fˈadˤlka ˈaʃrħ lˈimaːðˌaː lˈaː jmkˈunnakˌa ʔalmˈadʒiːʔ.,mayayn fadˤlka ashrh layaymadha la ymkohohnnaka ʔalmayayayʔ.,Machine omits imperative vowel/ḥ and misvocalizes يُمْكِنُكَ; hint mistransliterates ج,/min fadˤlika ʔiʃraħ limaːðaː laː jumkinuka al-madʒiːʔ/,min faḍlika ʾishraḥ limādhā lā yumkinuka al-majīʾ
490,REPAIR,من فضلك ساعدني في حل واجبي.,Please help me with my homework.,mˈin fˈadˤlka saːʕdnˌiː fˈiː ħˈall waːdʒbˌiː.,mayayn fadˤlka sa‘dnayay fayay hall waybayay.,Machine omits imperative vowel and lexical vowel in وَاجِبِي; hint mistransliterates ج,/min fadˤlika saːʕidniː fiː ħalli waːdʒibiː/,min faḍlika sāʿidnī fī ḥalli wājibī
491,REPAIR,من فضلك اتصل بي قبل أن تأتي.,Please phone me before you come.,mˈin fˈadˤlka ˈitːas̪ˌal bˈiː qˈabl ʔn tʔtˈiː.,mayayn fadˤlka ayaytas̪al bayay qabl ʔn tʔtayay.,Machine misvocalizes imperative اِتَّصِلْ and fails to mark emphatic ṣ plus subjunctive تَأْتِيَ,/min fadˤlika ʔittasˤil biː qabla ʔan taʔtija/,min faḍlika ʾittaṣil bī qabla ʾan taʾtiya
492,REPAIR,حدّثني عن رحلتك من فضلك.,Please tell me about your trip.,ħdːθnˈiː ʕˈan rħltkˈa mˈin fˈadˤlka.,hdthnayay ‘an rhltka mayayn fadˤlka.,Machine omits imperative vowels/gemination and possessive vowels in رِحْلَتِكَ; hint is unusable,/ħaddiθniː ʕan riħlatika min fadˤlika/,ḥaddithnī ʿan riḥlatika min faḍlika
493,REPAIR,أخبرني ما الخطب.,Tell me what the matter is.,ʔχbrnˈiː mˈaː ʔalχˈat̪ab.,ʔkhbrnayay ma ʔalkhat̪ab.,Machine omits imperative vowels and fails to mark emphatic ṭ in الخَطْب,/ʔaxbirniː maː al-xatˤb/,ʾakhbirnī mā al-khaṭb
494,REPAIR,أخبرهم ما أخبرتك بهِ.,Tell them what I told you.,ʔˈaχbarhˌum mˈaː ʔχbrtkˈa bhi.,ʔakhbarhohohm ma ʔkhbrtka bhayay.,Machine misreads imperative أَخْبِرْهُمْ as past-like ʾakhbarhum and omits lexical/object vowels in أَخْبَرْتُكَ بِهِ,/ʔaxbirhum maː ʔaxbartuka bihi/,ʾakhbirhum mā ʾakhbartuka bihi
495,REPAIR,سأبتاع غدًا ما أحتاج إليه.,Tomorrow I'll buy what I need.,sʔbtaːʕ ɣˈadan mˈaː ʔħtˈaːdʒ ʔlˈiːh.,sʔbta‘ ghadan ma ʔhtay ʔlayayh.,Machine omits lexical vowels in future سَأَبْتَاعُ and أَحْتَاجُ and misvocalizes إِلَيْهِ,/saʔabtaːʕu ɣadan maː ʔaħtaːdʒu ʔilajhi/,saʾabtāʿu ghadan mā ʾaḥtāju ʾilayhi
496,REPAIR,لا نعلم كيف أو لماذا.,We don't know how or why.,lˈaː nʕlm kˈajfa ʔˈaw lˈimaːðˌaː.,la n‘lm kayfa ʔaw layaymadha.,Machine omits lexical vowels in نَعْلَمُ and hint is unusable,/laː naʕlamu kajfa ʔaw limaːðaː/,lā naʿlamu kayfa ʾaw limādhā
497,REPAIR,نعلم لماذا قمت بذلك.,We know why you did that.,nʕlm lˈimaːðˌaː qmt bˈaðalkˌa.,n‘lm layaymadha qmt badhalka.,Machine omits lexical vowels in نَعْلَمُ and قُمْتَ and misvocalizes بِذَلِكَ,/naʕlamu limaːðaː qumta biðaːlika/,naʿlamu limādhā qumta bidhālika
498,REPAIR,بإمكانك الذهاب إذا أردت.,You can go if you want.,bʔmkaːnkˌa ʔaððˈahaːb ʔˈiðaː ʔrdt.,bʔmkanka ʔadhdhahab ʔayaydha ʔrdt.,Machine omits lexical/possessive vowels in بِإِمْكَانِكَ and أَرَدْتَ; hint is unusable,/biʔimkaːnika að-ðahaːb ʔiðaː ʔaradta/,biʾimkānika adh-dhahāb ʾidhā ʾaradta
499,REPAIR,يُمكِنَك أن تقول ما تريد.,You can say whatever you want.,jumkˈinakˌa ʔn tˈaqawwˌul mˈaː trˈiːd.,yohohmkayaynaka ʔn taqawwohohl ma trayayd.,Machine reads finite/subjunctive تَقُولَ as verbal noun morphology and omits lexical short vowel in تُرِيد; normalize intended يُمْكِنُكَ,/jumkinuka ʔan taquːla maː turiːd/,yumkinuka ʾan taqūla mā turīd
500,REPAIR,ليس عليك أن تأتي غدًا.,You don't have to come tomorrow.,lˈajsa ʕˈaliːjkˌa ʔn tʔtˈiː ɣˈadan.,laysa ‘alayayyka ʔn tʔtayay ghadan.,Machine misvocalizes عَلَيْكَ and fails to realize subjunctive تَأْتِيَ,/lajsa ʕalajka ʔan taʔtija ɣadan/,laysa ʿalayka ʾan taʾtiya ghadan
