rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
911,REPAIR,هل لديكم معرض لمنتجاتكم في المدينة؟,Do you have a showroom for your products in the city?,hˈal ldiːkm mˈaʕridˤ lmntdʒaːtkm fˈiː ʔalmadˈiːna,hal ldayaykm ma‘rayaydˤ lmntyatkm fayay ʔalmadayayna,Machine misvocalizes لَدَيْكُمْ and omits lexical vowels in لِمُنْتَجَاتِكُمْ; hint mistransliterates ج,/hal ladajkum maʕridˤ limuntadʒaːtikum fiː al-madiːna/,hal ladaykum maʿriḍ limuntajātikum fī al-madīna
912,REPAIR,هل تذكر اليوم الذي تقابلنا فيه أنا وأنت أول مرة؟,Do you remember the day when you and I first met?,hˈal tˈaðakːˌar ʔaljˈawm ʔˈallaðˌiː tqˈaːblnaː fˈiːh ˈana wʔnt ʔˈawwal mˈarra.,hal tadhakar ʔalyawm ʔalladhayay tqablna fayayh ana wʔnt ʔawwal marra.,Machine under-marks lexical/geminate vowels in تَذَكَّرُ and omits lexical vowels in تَقَابَلْنَا plus pronominal فِيهِ/أَنَا وَأَنْتَ,/hal taðakkaru al-jawm allaðiː taqaːbalnaː fiːhi ʔanaː wa-ʔanta ʔawwal marra/,hal tadhakkaru al-yawm alladhī taqābalnā fīhi ʾanā wa-ʾanta ʾawwal marra
913,REPAIR,برأيك، ما مدى خطورة هذه المهمة؟,How dangerous do you think this mission is going to be?,brʔiːkˌa mˈaː mˈadaː χˈut̪uːrˌa hˈaːðihˌi ʔalmˈuhimmˌa,brʔayayka ma mada khohoht̪ohohra hadhayayhayay ʔalmohohhayaymma,Machine omits lexical vowels in بِرَأْيِكَ and fails to mark emphatic ṭ in خُطُورَة; realize ta marbuta in construct مَدَى خُطُورَةِ,/biraʔjika maː madaː xutˤuːrati haːðihi al-muhimma/,biraʾyika mā madā khuṭūrati hādhihi al-muhimma
914,REPAIR,كيف خطرت ببالك فكرة هذا المعرض؟,How did you come up with the idea for this exhibition?,kˈajfa χt̪rt bbaːlkˌa fˈikra hˈaːðaː ʔalmˈaʕridˤ,kayfa kht̪rt bbalka fayaykra hadha ʔalma‘rayaydˤ,Machine omits lexical vowels/emphatic ṭ in خَطَرَتْ and prepositional/possessive vowels in بِبَالِكَ; subject فِكْرَةُ needs lexical vowel,/kajfa xatˤarat bibaːlika fikratu haːðaː al-maʕridˤ/,kayfa khaṭarat bibālika fikratu hādhā al-maʿriḍ
915,REPAIR,كيف تعرف إن كان حساب بريدك الإلكتروني قد اختُرق؟,How do you know if your email account has been hacked?,kˈajfa tˈaʕarrˌuf ʔˈin kˈaːn ħˈisaːb bˈariːdkˌa ʔalʔilˈiktruːnˌiːj qˈad ˈaχturq,kayfa ta‘arrohohf ʔayayn kan hayaysab barayaydka ʔalʔayaylayayktrohohnayayy qad akhtohohrq,Machine reads finite تَعْرِفُ as verbal-noun morphology and misvocalizes passive اُخْتُرِقَ; omits construct vowels in حِسَابُ بَرِيدِكَ,/kajfa taʕrifu ʔin kaːna ħisaːbu bariːdika al-ʔiliktruːniː qad ʔuxturiqa/,kayfa taʿrifu ʾin kāna ḥisābu barīdika al-ʾiliktrūnī qad ʾukhturiqa
916,REPAIR,كم هدية تتوقع أنها تلقت خلال موسم الأعياد الماضي؟,How many gifts do you think she received last holiday season?,kiːlˈuː mitˌar hˈadiːjˌa ttˈuːqʕ ʔnhˈaː tlqt xilˈaːl mˈawsim ʔalʔʕˈiːaːd ʔalmˈaːdˤiː,kayaylohoh mayaytar hadayayya ttohohq‘ ʔnha tlqt khayaylal mawsayaym ʔalʔ‘ayayad ʔalmadˤayay,Machine catastrophically interprets كَمْ as km and omits accusative tanwin/gemination in هَدِيَّةً; misvocalizes تَتَوَقَّعُ/أَنَّهَا/تَلَقَّتْ,/kam hadijjatan tatawaqqaʕu ʔannahaː talaqqat xilaːla mawsim al-ʔaʕjaːd al-maːdˤiː/,kam hadiyyatan tatawaqqaʿu ʾannahā talaqqat khilāla mawsim al-ʾaʿyād al-māḍī
917,REPAIR,كم مرة تستطيع أن تلعب الكرة الطائرة مع أصدقائك ؟,How often are you able to play volleyball with your friends?,kiːlˈuː mitˌar mˈarra. tstt̪ˈi.ːʕ ʔn tlʕb ʔalkˈura ʔat̪ˈaːʔirˌa mˈaʕ ʔs̪dqˈaːʔka,kayaylohoh mayaytar marra. tstt̪ayay.‘ ʔn tl‘b ʔalkohohra ʔat̪aʔayayra ma‘ ʔs̪dqaʔka,Machine catastrophically interprets كَمْ as km and omits lexical vowels/emphatic ṭ in تَسْتَطِيعُ plus subjunctive تَلْعَبَ; fails to mark emphatic/sun-letter ṭ in الطَّائِرَة and ṣ in أَصْدِقَائِكَ,/kam marra tastatˤiːʕu ʔan talʕaba al-kura atˤ-tˤaːʔira maʕa ʔasˤdiqaːʔika/,kam marra tastaṭīʿu ʾan talʿaba al-kura aṭ-ṭāʾira maʿa ʾaṣdiqāʾika
918,REPAIR,إن حصل هذا لأي سبب، فماذا ستفعل؟,"If this happens for some reason, what will you do?",ʔˈin ħˈas̪-al hˈaːðaː lˈaʔj sˈabab fmaːðˌaː stfʕl,ʔayayn has̪-al hadha laʔy sabab fmadha stf‘l,Machine fails to mark emphatic ṣ in حَصَلَ and misvocalizes لِأَيِّ plus future سَتَفْعَلُ,/ʔin ħasˤala haːðaː liʔajji sabab famaːðaː satafʕalu/,ʾin ḥaṣala hādhā liʾayyi sabab famādhā satafʿalu
919,REPAIR,إن لم يكن هناك ما تفعله، لمَ لا تقرأ كتابا؟,"If you have nothing to do, why not read a book?",ʔˈin lˈam ikˈunna hunˈaːka mˈaː tfʕlh lma lˈaː tqrʔ ktaːbˌaː,ʔayayn lam ayaykohohnna hohohnaka ma tf‘lh lma la tqrʔ ktaba,Machine misvocalizes jussive يَكُنْ and omits object-clitic vowels in تَفْعَلُهُ; under-vocalizes لِمَ and loses tanwin in كِتَابًا,/ʔin lam jakun hunaːka maː tafʕaluhu lima laː taqraʔ kitaːban/,ʾin lam yakun hunāka mā tafʿaluhu lima lā taqraʾ kitāban
920,REPAIR,من أعطاك الحق بأن تتحدث إلي هكذا؟,Who gave you the right to talk to me like that?,mˈin ʔʕt̪ˈa.ːka ʔalħˈaqː bʔn ttħdθ ʔlˈiː hˈaːkaðˌaː,mayayn ʔ‘t̪a.ka ʔalhaq bʔn tthdth ʔlayay hakadha,Machine misreads interrogative مَنْ as مِنْ and fails to mark emphatic ṭ in أَعْطَاكَ; omits form-V subjunctive vowels in تَتَحَدَّثَ and first-person pronominal form إِلَيَّ,/man ʔaʕtˤaːka al-ħaqqa biʔan tataħaddaθa ʔilajja haːkaðaː/,man ʾaʿṭāka al-ḥaqqa biʾan tataḥaddatha ʾilayya hākadhā
921,REPAIR,أنت تعلم لماذا لست مضطرًا للقيام بهذا، أليس كذلك؟,"You know why I don't have to do that, don't you?",ʔˈanta tˈaʕallˌam lˈimaːðˌaː lst mˈudˤt̪arrˌan llqiˌaːm bhðaː ʔˈaljas kðlka,ʔanta ta‘allam layaymadha lst mohohdˤt̪arran llqayayam bhdha ʔalyas kdhlka,Machine reads finite تَعْلَمُ as تَعَلَّم and omits first-person vowel in لَسْتُ; fails to mark emphatic ṭ in مُضْطَرًّا and misvocalizes tag أَلَيْسَ كَذَلِكَ,/ʔanta taʕlamu limaːðaː lastu mudˤtˤarran lil-qijaːm bihaːðaː ʔalajsa kaðaːlika/,ʾanta taʿlamu limādhā lastu muḍṭarran lil-qiyām bihādhā ʾalaysa kadhālika
922,REPAIR,كل ما عليك فعله أن تنتبه لنفسك.,All you have to do is to take care of yourself.,kˈull mˈaː ʕˈaliːjkˌa fˈiʕlh ʔn tntbh lnfska.,kohohll ma ‘alayayyka fayay‘lh ʔn tntbh lnfska.,Machine misvocalizes عَلَيْكَ and omits object vowel in فِعْلُهُ plus form-VIII subjunctive vowels in تَنْتَبِهَ and lexical vowels in لِنَفْسِكَ,/kullu maː ʕalajka fiʕluhu ʔan tantabiha linafsika/,kullu mā ʿalayka fiʿluhu ʾan tantabiha linafsika
923,REPAIR,عامل الناس كما تحب أن يعاملوك.,Do unto others as you would have them do unto you.,ʕˈaːmil ʔannˈaːs kˈamaː tħb ʔn jʕˈaːmluːkˌa.,‘amayayl ʔannas kama thb ʔn y‘amlohohka.,Machine hint is unusable and omits lexical vowels/gemination in تُحِبُّ plus subjunctive/object vowels in يُعَامِلُوكَ,/ʕaːmil an-naːs kamaː tuħibbu ʔan juʕaːmiluːka/,ʿāmil an-nās kamā tuḥibbu ʾan yuʿāmilūka
924,REPAIR,أود التحدث معك للحظة لو سمحت.,"Excuse me, I'd like to talk with you for a moment.",ʔˈawad ʔattaħˈadːaθ mˈaʕak llħðt lˈaw smħt.,ʔawad ʔattahadath ma‘ak llhdht law smht.,Machine omits gemination in أَوَدُّ and lexical vowels/emphatic ẓ in لِلَحْظَة plus polite past سَمَحْتَ,/ʔawaddu at-taħadduθ maʕaka lilaħðˤa law samaħta/,ʾawaddu at-taḥadduth maʿaka lilaḥẓa law samaḥta
925,REPAIR,لا تتردد في أن تحضر لنفسك مشروبًا إن كنت عطشانًا.,Feel free to get yourself a drink if you are thirsty.,lˈaː ttrdd fˈiː ʔn tˈaħadˤdˤˌar lnfska mˈaʃruːbˌan ʔˈin kˈint ʕˈat̪ʃaːnˌan.,la ttrdd fayay ʔn tahadˤdˤar lnfska mashrohohban ʔayayn kayaynt ‘at̪shanan.,Machine omits lexical/geminate vowels in تَتَرَدَّدْ and misreads تُحْضِرَ get/bring as form-V تَحَضَّر; misvocalizes كُنْتَ and fails to mark emphatic ṭ in عَطْشَانًا,/laː tataraddad fiː ʔan tuħdˤira linafsika maʃruːban ʔin kunta ʕatˤʃaːnan/,lā tataraddad fī ʾan tuḥḍira linafsika mashrūban ʾin kunta ʿaṭshānan
926,REPAIR,لكان أخبرني بالحقيقة لو سألته.,He would have told me the truth if I had asked him.,lkaːn ʔχbrnˈiː bilħˈaqiːqˌa lˈaw sʔlth.,lkan ʔkhbrnayay bayaylhaqayayqa law sʔlth.,Machine omits lexical/onset vowels in لَكَانَ أَخْبَرَنِي and first-person/object vowels in سَأَلْتُهُ,/lakaːna ʔaxbaraniː bil-ħaqiːqa law saʔaltuhu/,lakāna ʾakhbaranī bil-ḥaqīqa law saʾaltuhu
927,REPAIR,لا أدري إن كان ليفعلها لأجلي.,I don't know if he would have done it for me.,lˈaː ʔdrˈiː ʔˈin kˈaːn liːfʕlhˌaː lʔdʒliː.,la ʔdrayay ʔayayn kan layayf‘lha lʔylayay.,Machine omits lexical vowel in أَدْرِي and corrupts counterfactual لَيَفْعَلُهَا plus لِأَجْلِي; hint mistransliterates ج,/laː ʔadriː ʔin kaːna lajafʕaluhaː liʔadʒliː/,lā ʾadrī ʾin kāna layafʿaluhā liʾajlī
928,REPAIR,لا أعرف ماذا أقول لأجعلك تشعر بشعور أفضل.,I don't know what to say to make you feel better.,lˈaː ʔˈaʕraf mˈaːðaː ʔqwl lʔdʒʕlka tʃʕr bʃʕuːr ʔˈafdˤal.,la ʔa‘raf madha ʔqwl lʔy‘lka ch‘r bsh‘ohohr ʔafdˤal.,Machine misvocalizes أَعْرِفُ and omits lexical vowels in أَقُولُ/لِأَجْعَلَكَ; uses wrong consonant for ش in تَشْعُرُ and hint mistransliterates ج,/laː ʔaʕrif maːðaː ʔaquːlu liʔadʒʕalaka taʃʕuru biʃuʕuːr ʔafdˤal/,lā ʾaʿrif mādhā ʾaqūlu liʾajʿalaka tashʿuru bishuʿūr ʾafḍal
929,REPAIR,لا أعلم إن كان سيأتي بالقطار أو بالسيارة.,I don't know whether he'll come by train or by car.,lˈaː ʔˈaʕlam ʔˈin kˈaːn siːʔtˌiː bilqˈit̪aːr ʔˈaw bissajjˈaːra..,la ʔa‘lam ʔayayn kan sayayʔtayay bayaylqayayt̪ar ʔaw bayayssayyara..,Machine misvocalizes future سَيَأْتِي and fails to mark emphatic ṭ in القِطَار; hint is unusable,/laː ʔaʕlam ʔin kaːna sajaʔtiː bil-qitˤaːr ʔaw bis-sajjaːra/,lā ʾaʿlam ʾin kāna sayaʾtī bil-qiṭār ʾaw bis-sayyāra
930,REPAIR,لم يكن لدي أي فكرة أنك تعرف كيف تعزف على التشيلو.,I had no idea you knew how to play the cello.,lˈam ikˈunna ldiː ʔˈajj fˈikra ʔnkˈa tˈaʕarrˌuf kˈajfa tʕzf ʕˈalaː ʔattʃˈiːluː.,lam ayaykohohnna ldayay ʔayy fayaykra ʔnka ta‘arrohohf kayfa t‘zf ‘ala ʔatchayaylohoh.,Machine misvocalizes jussive يَكُنْ and first-person لَدَيَّ and reads finite تَعْرِفُ as verbal-noun morphology; omits lexical vowels in تَعْزِفُ,/lam jakun ladajja ʔajj fikra ʔannaka taʕrifu kajfa taʕzifu ʕalaː at-tʃiːluː/,lam yakun ladayya ʾayy fikra ʾannaka taʿrifu kayfa taʿzifu ʿalā at-chīlū
931,REPAIR,إذا فعلت ذلك، فقد أكون قادرًا على مساعدتك.,"If you do it, I might be able to help you.",ʔˈiðaː fʕlt ðˈaːlikˌa fˈaqad ʔkaˈuːna qˈaːdirˌan ʕˈalaː msˈaːʕdtka.,ʔayaydha f‘lt dhalayayka faqad ʔkaohohna qadayayran ‘ala msa‘dtka.,Machine omits lexical vowels in فَعَلْتَ and misreads أَكُونُ; omits genitive/possessive vowels in مُسَاعَدَتِكَ,/ʔiðaː faʕalta ðaːlika faqad ʔakuːnu qaːdiran ʕalaː musaːʕadatika/,ʾidhā faʿalta dhālika faqad ʾakūnu qādiran ʿalā musāʿadatika
932,REPAIR,"إذا أردت, يمكنني أن أُريك كيف تفعل ذلك.","If you want, I can show you how to do that.","ʔˈiðaː ʔrdt, jmknnˈiː ʔn ʔˈuriːkˌa kˈajfa tfʕl ðˈaːlikˌa.","ʔayaydha ʔrdt, ymknnayay ʔn ʔohohrayayka kayfa tf‘l dhalayayka.",Machine omits lexical vowels in أَرَدْتَ and misvocalizes يُمْكِنُنِي; after أَنْ the final-y form أُرِيَكَ needs its subjunctive glide,/ʔiðaː ʔaradta jumkinuniː ʔan ʔurijaka kajfa tafʕalu ðaːlika/,ʾidhā ʾaradta yumkinunī ʾan ʾuriyaka kayfa tafʿalu dhālika
933,REPAIR,ليس المهم ما تقوله، بل ما تفعله.,"It's not what you say, but what you do that counts.",lˈajsa ʔalmˈuhimm mˈaː tˈaqawwˌulh bˈal mˈaː tfʕlh.,laysa ʔalmohohhayaymm ma taqawwohohlh bal ma tf‘lh.,Machine reads finite تَقُولُهُ as verbal-noun morphology and omits object-clitic vowels in تَفْعَلُهُ,/lajsa al-muhimmu maː taquːluhu bal maː tafʕaluhu/,laysa al-muhimmu mā taqūluhu bal mā tafʿaluhu
934,REPAIR,لا يهم ما تفعله، يجب عليك أن تبذل قصارى جهدك.,"No matter what you do, you have to do your best.",lˈaː ˈihum mˈaː tfʕlh jdʒb ʕˈaliːjkˌa ʔn tˈabaððˌul qˈus̪aːrˌaː dʒˈahdka.,la ayayhohohm ma tf‘lh yyb ‘alayayyka ʔn tabadhdhohohl qohohs̪ara yahdka.,Machine corrupts يَهُمُّ and omits object vowels in تَفْعَلُهُ; misvocalizes عَلَيْكَ and reads subjunctive تَبْذُلَ as noun تَبَذُّل; fails to mark emphatic ṣ in قُصَارَى,/laː jahummu maː tafʕaluhu jadʒibu ʕalajka ʔan tabðula qusˤaːraː dʒuhdika/,lā yahummu mā tafʿaluhu yajibu ʿalayka ʾan tabdhula quṣārā juhdika
935,REPAIR,من فضلك أخبرني كيف يمكنني أن أتواصل معها.,Please tell me how I can get in touch with her.,mˈin fˈadˤlka ʔχbrnˈiː kˈajfa jmknnˈiː ʔn ʔtˈuːaːs̪l mˈaʕhaː.,mayayn fadˤlka ʔkhbrnayay kayfa ymknnayay ʔn ʔtohohas̪l ma‘ha.,Machine omits imperative vowels in أَخْبِرْنِي misvocalizes يُمْكِنُنِي and form-VI subjunctive أَتَوَاصَلَ; fails to mark emphatic ṣ,/min fadˤlika ʔaxbirniː kajfa jumkinuniː ʔan ʔatawaːsˤala maʕahaː/,min faḍlika ʾakhbirnī kayfa yumkinunī ʾan ʾatawāṣala maʿahā
936,REPAIR,أخبرني كيف أتصل به لو سمحت.,Please tell me how I can get in touch with him.,ʔχbrnˈiː kˈajfa ʔts̪l bh lˈaw smħt.,ʔkhbrnayay kayfa ʔts̪l bh law smht.,Machine omits imperative vowels and misvocalizes form-VIII أَتَّصِلُ plus pronominal vowel in بِهِ; fails to mark emphatic ṣ,/ʔaxbirniː kajfa ʔattasˤilu bihi law samaħta/,ʾakhbirnī kayfa ʾattaṣilu bihi law samaḥta
937,REPAIR,الشاب الذي كان هنا أعطاني هذه لك.,That guy who was just here gave me this for you.,ʔaʃʃˈaːbː ʔˈallaðˌiː kˈaːn hˈunaː ʔʕt̪ˈa.ːniː hˈaːðihˌi lkˈa.,ʔashshab ʔalladhayay kan hohohna ʔ‘t̪a.nayay hadhayayhayay lka.,Machine fails to mark emphatic ṭ in أَعْطَانِي and omits lexical vowel in لَكَ; hint is unusable,/aʃ-ʃaːbb allaðiː kaːna hunaː ʔaʕtˤaːniː haːðihi laka/,ash-shābb alladhī kāna hunā ʾaʿṭānī hādhihi laka
938,REPAIR,لسنا صغارًا جدا إلى درجة عدم فهم ماهية الحب.,We're not so young that we don't understand what love is.,lsnaː s̪ˈaɣaːrˌan dʒˈadaː ʔˈilaː dˈaradʒˌa ʕˈadam fˈahim mˈaːhiːjˌa ʔalħˈubː.,lsna s̪agharan yada ʔayayla daraya ‘adam fahayaym mahayayya ʔalhohohb.,Machine misreads صِغَارًا and جِدًّا and fails to realize construct/case sequence دَرَجَةِ عَدَمِ فَهْمِ مَاهِيَّةِ; hint mistransliterates ج,/lasnaː sˤiɣaːran dʒiddan ʔilaː daradʒati ʕadami fahmi maːhijjati al-ħubb/,lasnā ṣighāran jiddan ʾilā darajati ʿadami fahmi māhiyyati al-ḥubb
939,REPAIR,لا يمكنك أبدًا معرفة ما قد تجده في هذا المتجر.,You never can tell what you might find at this store.,lˈaː jmkˈunnakˌa ʔˈabadˌan mˈaʕrifˌa mˈaː qˈad tdʒdh fˈiː hˈaːðaː ʔalmˈatdʒar.,la ymkohohnnaka ʔabadan ma‘rayayfa ma qad tydh fayay hadha ʔalmatyar.,Machine misvocalizes يُمْكِنُكَ and omits lexical/object vowels in تَجِدُهُ; hint mistransliterates ج,/laː jumkinuka ʔabadan maʕrifatu maː qad tadʒiduhu fiː haːðaː al-matdʒar/,lā yumkinuka ʾabadan maʿrifatu mā qad tajiduhu fī hādhā al-matjar
940,REPAIR,هل لديك أي فكرة عمن يستطيع فعل مثل هذا الشيء؟,Do you have any idea who can do this kind of thing?,hˈal ldiːkˌa ʔˈajj fˈikra ʕmn jstt̪ˈi.ːʕ fˈiʕl mˈiθl hˈaːðaː ʔaʃʃˈajʔ,hal ldayayka ʔayy fayaykra ‘mn ystt̪ayay.‘ fayay‘l mayaythl hadha ʔashshayʔ,Machine misvocalizes لَدَيْكَ and fails to realize contraction عَمَّن plus lexical vowels/emphatic ṭ in يَسْتَطِيعُ,/hal ladajka ʔajj fikra ʕamman jastatˤiːʕu fiʕla miθli haːðaː aʃ-ʃajʔ/,hal ladayka ʾayy fikra ʿamman yastaṭīʿu fiʿla mithli hādhā ash-shayʾ
941,REPAIR,ما أفضل طريقة برأيك لتسوية هذا النزاع؟,What do you think is the best way to settle this conflict?,mˈaː ʔˈafdˤal t̪ˈariːqˌa brʔiːkˌa ltsuːˈijjah hˈaːðaː ʔannˈizaːʕ,ma ʔafdˤal t̪arayayqa brʔayayka ltsohohayayyyah hadha ʔannayayza‘,Machine fails to mark emphatic ṭ in طَرِيقَة and corrupts verbal noun تَسْوِيَة; omits lexical vowels in بِرَأْيِكَ,/maː ʔafdˤalu tˤariːqa biraʔjika litaswijati haːðaː an-nizaːʕ/,mā ʾafḍalu ṭarīqa biraʾyika litaswiyati hādhā an-nizāʿ
942,REPAIR,كل ما أستطيع فعله في الوقت الحالي هو الجلوس هنا والاستماع.,All I can do at the moment is sit here and listen.,kˈull mˈaː ʔstt̪ˈi.ːʕ fˈiʕlh fˈiː ʔalwˈaqt ʔalħaːlˈijj hˈuwa ʔaldʒˈuluːs hˈunaː waːlˌaːstmaːʕ.,kohohll ma ʔstt̪ayay.‘ fayay‘lh fayay ʔalwaqt ʔalhalayayyy hohohwa ʔalyohohlohohs hohohna walastma‘.,Machine omits lexical vowels/emphatic ṭ in أَسْتَطِيعُ and object vowel in فِعْلَهُ and drops onset/vowels in الِاسْتِمَاع; hint mistransliterates ج,/kullu maː ʔastatˤiːʕu fiʕlahu fiː al-waqt al-ħaːliː huwa al-dʒuluːs hunaː wal-ʔistimaːʕ/,kullu mā ʾastaṭīʿu fiʿlahu fī al-waqt al-ḥālī huwa al-julūs hunā wal-ʾistimāʿ
943,REPAIR,ما أريده الآن هو الجلوس والاسترخاء.,All I want to do right now is sit and relax.,mˈaː ʔrˈiːdh alʔˈaːn hˈuwa ʔaldʒˈuluːs waːlˌaːstrχaːʔ.,ma ʔrayaydh alʔan hohohwa ʔalyohohlohohs walastrkhaʔ.,Machine omits lexical/object vowels in أُرِيدُهُ and onset/vowels in الِاسْتِرْخَاء; hint mistransliterates ج,/maː ʔuriːduhu al-ʔaːn huwa al-dʒuluːs wal-ʔistirxaːʔ/,mā ʾurīduhu al-ʾān huwa al-julūs wal-ʾistirkhāʾ
