rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
170,REPAIR,صدّق ما تشاء.,Believe what you like.,s̪dːq mˈaː tʃˈaːʔ.,s̪dq ma chaʔ.,Machine omits imperative vowels/emphatic ṣ and mistransliterates ش; preserve hamza/vowel length,/sˤaddiq maː taʃaːʔ/,ṣaddiq mā tashāʾ
171,REPAIR,تعال إذا أمكنك.,Come if you can.,tˈaʕaːlˌa ʔˈiðaː ʔˈamkankˌa.,ta‘ala ʔayaydha ʔamkanka.,Machine omits lexical/object-suffix vowel in أَمْكَنَكَ and hint is unusable,/taʕaːla ʔiðaː ʔamkanaka/,taʿāla ʾidhā ʾamkanaka
172,REPAIR,افعل كما أقول,Do as I say.,ˈafʕl kˈamaː ʔqwl,af‘l kama ʔqwl,Machine misvocalizes imperative اِفْعَلْ and omits lexical vowels in أَقُول,/ʔifʕal kamaː ʔaquːl/,ʾifʿal kamā ʾaqūl
173,REPAIR,افعل ما يحلو لك.,Do as you like.,ˈafʕl mˈaː jħlˈuː lkˈa.,af‘l ma yhlohoh lka.,Machine misvocalizes imperative and omits lexical vowels in يَحْلُو لَكَ,/ʔifʕal maː jaħluː laka/,ʾifʿal mā yaḥlū laka
174,REPAIR,افعل ما تريد.,Do as you want.,ˈafʕl mˈaː trˈiːd.,af‘l ma trayayd.,Machine misvocalizes imperative and omits lexical short vowel in تُرِيد,/ʔifʕal maː turiːd/,ʾifʿal mā turīd
175,REPAIR,افعل ما شئت.,Do what you will.,ˈafʕl mˈaː ʃʔt.,af‘l ma shʔt.,Machine misvocalizes imperative and omits lexical vowels in شِئْتَ,/ʔifʕal maː ʃiʔta/,ʾifʿal mā shiʾta
176,REPAIR,قم بعملك بنفسك.,Do your own work.,qˈamm bʕmlka bnfska.,qamm b‘mlka bnfska.,Machine misreads imperative قُمْ as qamm and omits vowels in both prepositional phrases,/qum biʕamalika binafsika/,qum biʿamalika binafsika
177,REPAIR,كُلْ ما تريد.,Eat whatever you like.,kul mˈaː trˈiːd.,kohohl ma trayayd.,Machine hint is unusable and candidate omits lexical short vowel in تُرِيد,/kul maː turiːd/,kul mā turīd
178,REPAIR,ها هي دراجتي.,Here is my bicycle.,hˈaː hˈija drˈaːdʒtiː.,ha hayayya draytayay.,Machine misvocalizes دَرَّاجَتِي and hint mistransliterates ج,/haː hija darraːdʒatiː/,hā hiya darrājatī
179,REPAIR,ها هي حقيبتك.,Here is your bag.,hˈaː hˈija ħqˈibtka.,ha hayayya hqayaybtka.,Machine omits lexical vowels and construct/possessive ending in حَقِيبَتُكَ,/haː hija ħaqiːbatuka/,hā hiya ḥaqībatuka
180,REPAIR,ها هو كتابك.,Here is your book.,hˈaː hˈuwa kitˈaːbka.,ha hohohwa kayaytabka.,Machine omits possessive linking vowel and hint is unusable,/haː huwa kitaːbuka/,hā huwa kitābuka
181,REPAIR,هذا هو الباقي.,Here is your change.,hˈaːðaː hˈuwa ʔalbˈaːqiː.,hadha hohohwa ʔalbaqayay.,Machine hint is unusable; preserve vowel length,/haːðaː huwa al-baːqiː/,hādhā huwa al-bāqī
182,REPAIR,ها هو مفتاحك.,Here is your key.,hˈaː hˈuwa mˈiftaːħkˌa.,ha hohohwa mayayftahka.,Machine omits possessive linking vowel and hint is unusable,/haː huwa miftaːħuka/,hā huwa miftāḥuka
183,REPAIR,هذا ما ظننته.,That's what I thought.,hˈaːðaː mˈaː ðnnth.,hadha ma dhnnth.,Machine omits vowels/emphatic ẓ and the object-clitic sequence in ظَنَنْتُهُ,/haːðaː maː ðˤanantuhu/,hādhā mā ẓanantuhu
184,REPAIR,أُقَدِّر مساعدتك.,I appreciate your help.,ʔˈuqadːr msˈaːʕdtka.,ʔohohqadr msa‘dtka.,Machine omits indicative vowel and construct-state/object ending in مُسَاعَدَتَكَ,/ʔuqaddiru musaːʕadataka/,ʾuqaddiru musāʿadataka
185,REPAIR,أستطيع التحدث بالإنجليزية.,I can speak English.,ʔstt̪ˈi.ːʕ ʔattaħˈadːaθ bilʔinɡlˈiːzijˌah.,ʔstt̪ayay.‘ ʔattahadath bayaylʔayaynglayayzayayyah.,Machine omits lexical vowels/emphatic ṭ and misreads verbal noun التَّحَدُّث,/ʔastatˤiːʕ at-taħadduθ bil-ʔingliːzijja/,ʾastaṭīʿ at-taḥadduth bil-ʾinglīziyya
186,REPAIR,ليس لدي وقت.,I don't have time.,lˈajsa ldiː wˈaqt.,laysa ldayay waqt.,Machine misreads first-person لَدَيَّ as ladī,/lajsa ladajja waqt/,laysa ladayya waqt
187,REPAIR,أنا لا أعرف لماذا,I don't know why.,ˈana lˈaː ʔˈaʕraf lˈimaːðˌaː,ana la ʔa‘raf layaymadha,Machine misvocalizes أَعْرِف and hint loses standard long ā in أنا,/ʔanaː laː ʔaʕrif limaːðaː/,ʾanā lā ʾaʿrif limādhā
188,REPAIR,أنا لا أعرفك,I don't know you.,ˈana lˈaː ʔˈaʕrafkˌa,ana la ʔa‘rafka,Machine misvocalizes أَعْرِفُكَ and drops object-clitic linking vowel,/ʔanaː laː ʔaʕrifuka/,ʾanā lā ʾaʿrifuka
189,REPAIR,لا أحب المدرسة.,I don't like school.,lˈaː ʔˈaħabː ʔalmˈadrasˌa.,la ʔahab ʔalmadrasa.,Machine misvocalizes أُحِبُّ as aḥabb,/laː ʔuħibbu al-madrasa/,lā ʾuḥibbu al-madrasa
190,REPAIR,أتوقع مساعدتك.,I expect your help.,ʔtˈuːqʕ msˈaːʕdtka.,ʔtohohq‘ msa‘dtka.,Machine misvocalizes أَتَوَقَّع and omits construct-state/object ending,/ʔatawaqqaʕu musaːʕadataka/,ʾatawaqqaʿu musāʿadataka
191,REPAIR,أشعر بما تمر به.,I feel for you.,ʔˈaʃʕar bmaː tˈamr bh.,ʔash‘ar bma tamr bh.,Machine omits lexical vowels/gemination and pronominal vowel in تَمُرُّ بِهِ,/ʔaʃʕuru bimaː tamurru bihi/,ʾashʿuru bimā tamurru bihi
192,REPAIR,أذهب إلى المدرسة.,I go to school.,ʔˈaðhab ʔˈilaː ʔalmˈadrasˌa.,ʔadhhab ʔayayla ʔalmadrasa.,Machine omits indicative vowel in أَذْهَبُ and hint is unusable,/ʔaðhabu ʔilaː al-madrasa/,ʾadhhabu ʾilā al-madrasa
193,REPAIR,عندي بيت.,I have a home.,ʕndˈiː bˈajt.,‘ndayay bayt.,Machine omits lexical short vowel in عِنْدِي; hint is unusable,/ʕindiː bajt/,ʿindī bayt
194,REPAIR,ليس لدي شك.,I have no doubt.,lˈajsa ldiː ʃˈakː.,laysa ldayay shak.,Machine misreads first-person لَدَيَّ and hint loses gemination in شَكّ,/lajsa ladajja ʃakk/,laysa ladayya shakk
195,REPAIR,ليس لدي أي مال.,I have no money.,lˈajsa ldiː ʔˈajj mˈaːl.,laysa ldayay ʔayy mal.,Machine misreads first-person لَدَيَّ; preserve vowel length and hamza convention,/lajsa ladajja ʔajj maːl/,laysa ladayya ʾayy māl
196,REPAIR,ليس لدي أشقاء.,I have no siblings.,lˈajsa ldiː ʔʃqʔ.,laysa ldayay ʔshqʔ.,Machine misreads first-person لَدَيَّ and omits all lexical vowels in أَشِقَّاء,/lajsa ladajja ʔaʃiqqaːʔ/,laysa ladayya ʾashiqāʾ
197,REPAIR,ليس لدي أخوات.,I have no sisters.,lˈajsa ldiː ʔχˈuːaːt.,laysa ldayay ʔkhohohat.,Machine misreads first-person لَدَيَّ and misvocalizes أَخَوَات,/lajsa ladajja ʔaxawaːt/,laysa ladayya ʾakhawāt
198,REPAIR,يجب أن أذهب.,I have to go.,jdʒb ʔn ʔˈaðhab.,yyb ʔn ʔadhhab.,Machine omits lexical vowels in يَجِبُ and hint mistransliterates ج,/jadʒibu ʔan ʔaðhab/,yajibu ʾan ʾadhhab
199,REPAIR,دفتر يومياتك عندي.,I have your diary.,dˈaftar jawmˈiːjaːtkˌa ʕndˈiː.,daftar yawmayayyatka ‘ndayay.,Machine omits possessive/lexical vowels and hint is unusable,/daftar jawmijjaːtika ʕindiː/,daftar yawmiyyātika ʿindī
200,REPAIR,أعرف أباك.,I know your father.,ʔˈaʕraf ʔˈabaːkˌa.,ʔa‘raf ʔabaka.,Machine misvocalizes أَعْرِف and drops the object/possessive ending; five-noun accusative أَبَاكَ is required,/ʔaʕrifu ʔabaːka/,ʾaʿrifu ʾabāka
