rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
368,PENDING,براہِ کرم مجھے روٹی دیجیے۔,Please give me the bread.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː rˈoːʈi diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay rohtayay dayaygyayayay,,,
369,PENDING,میرے پاس روٹی ہے۔,I have the bread.,mˈeːreː pˈaːs rˈoːʈi hɛ,mayray pas rohtayay hay,,,
370,PENDING,کیا آپ کے پاس روٹی ہے؟,Do you have the bread?,kjˈaː ˌaːp keː pˈaːs rˈoːʈi hɛ,kya ap kay pas rohtayay hay,,,
371,PENDING,مجھے جوس چاہیے۔,I need the juice.,mˌʊɟʰeː ɟˈoːs cˈaːhjeː,mohohgyʰay gyohs cahyay,,,
372,PENDING,مجھے جوس نہیں چاہیے۔,I don't need the juice.,mˌʊɟʰeː ɟˈoːs nahˈiːn cˈaːhjeː,mohohgyʰay gyohs nahayayn cahyay,,,
373,PENDING,کیا آپ کو جوس چاہیے؟,Do you need the juice?,kjˈaː ˌaːp kˈoː ɟˈoːs cˈaːhjeː,kya ap koh gyohs cahyay,,,
374,PENDING,ہمیں جوس چاہیے۔,We need the juice.,hˈʌmẽː ɟˈoːs cˈaːhjeː,hʌmẽ gyohs cahyay,,,
375,PENDING,جوس کہاں ہے؟,Where is the juice?,ɟˈoːs kˈʌhãː hɛ,gyohs kʌhã hay,,,
376,PENDING,کیا جوس یہاں ہے؟,Is the juice here?,kjˈaː ɟˈoːs jˈʌhãː hɛ,kya gyohs yʌhã hay,,,
377,PENDING,براہِ کرم جوس لے آئیے۔,Please bring the juice.,bˌəraːhˈeː kˈʌrəm ɟˈoːs lˈeː ˈaːjeː,bohohhrahay kʌrohohhm gyohs lay ayay,,,
378,PENDING,براہِ کرم مجھے جوس دیجیے۔,Please give me the juice.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː ɟˈoːs diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay gyohs dayaygyayayay,,,
379,PENDING,میرے پاس جوس ہے۔,I have the juice.,mˈeːreː pˈaːs ɟˈoːs hɛ,mayray pas gyohs hay,,,
380,PENDING,کیا آپ کے پاس جوس ہے؟,Do you have the juice?,kjˈaː ˌaːp keː pˈaːs ɟˈoːs hɛ,kya ap kay pas gyohs hay,,,
381,PENDING,مجھے دوا چاہیے۔,I need the medicine.,mˌʊɟʰeː dˈaʋaː cˈaːhjeː,mohohgyʰay daʋa cahyay,,,
382,PENDING,مجھے دوا نہیں چاہیے۔,I don't need the medicine.,mˌʊɟʰeː dˈaʋaː nahˈiːn cˈaːhjeː,mohohgyʰay daʋa nahayayn cahyay,,,
383,PENDING,کیا آپ کو دوا چاہیے؟,Do you need the medicine?,kjˈaː ˌaːp kˈoː dˈaʋaː cˈaːhjeː,kya ap koh daʋa cahyay,,,
384,PENDING,ہمیں دوا چاہیے۔,We need the medicine.,hˈʌmẽː dˈaʋaː cˈaːhjeː,hʌmẽ daʋa cahyay,,,
385,PENDING,دوا کہاں ہے؟,Where is the medicine?,dˈaʋaː kˈʌhãː hɛ,daʋa kʌhã hay,,,
386,PENDING,کیا دوا یہاں ہے؟,Is the medicine here?,kjˈaː dˈaʋaː jˈʌhãː hɛ,kya daʋa yʌhã hay,,,
387,PENDING,براہِ کرم دوا لے آئیے۔,Please bring the medicine.,bˌəraːhˈeː kˈʌrəm dˈaʋaː lˈeː ˈaːjeː,bohohhrahay kʌrohohhm daʋa lay ayay,,,
388,PENDING,براہِ کرم مجھے دوا دیجیے۔,Please give me the medicine.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː dˈaʋaː diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay daʋa dayaygyayayay,,,
389,PENDING,میرے پاس دوا ہے۔,I have the medicine.,mˈeːreː pˈaːs dˈaʋaː hɛ,mayray pas daʋa hay,,,
390,PENDING,کیا آپ کے پاس دوا ہے؟,Do you have the medicine?,kjˈaː ˌaːp keː pˈaːs dˈaʋaː hɛ,kya ap kay pas daʋa hay,,,
391,PENDING,مجھے رسید چاہیے۔,I need the receipt.,mˌʊɟʰeː rəsˈiːd cˈaːhjeː,mohohgyʰay rohohhsayayd cahyay,,,
392,PENDING,مجھے رسید نہیں چاہیے۔,I don't need the receipt.,mˌʊɟʰeː rəsˈiːd nahˈiːn cˈaːhjeː,mohohgyʰay rohohhsayayd nahayayn cahyay,,,
393,PENDING,کیا آپ کو رسید چاہیے؟,Do you need the receipt?,kjˈaː ˌaːp kˈoː rəsˈiːd cˈaːhjeː,kya ap koh rohohhsayayd cahyay,,,
394,PENDING,ہمیں رسید چاہیے۔,We need the receipt.,hˈʌmẽː rəsˈiːd cˈaːhjeː,hʌmẽ rohohhsayayd cahyay,,,
395,PENDING,رسید کہاں ہے؟,Where is the receipt?,rəsˈiːd kˈʌhãː hɛ,rohohhsayayd kʌhã hay,,,
396,PENDING,کیا رسید یہاں ہے؟,Is the receipt here?,kjˈaː rəsˈiːd jˈʌhãː hɛ,kya rohohhsayayd yʌhã hay,,,
397,PENDING,براہِ کرم رسید لے آئیے۔,Please bring the receipt.,bˌəraːhˈeː kˈʌrəm rəsˈiːd lˈeː ˈaːjeː,bohohhrahay kʌrohohhm rohohhsayayd lay ayay,,,
398,PENDING,براہِ کرم مجھے رسید دیجیے۔,Please give me the receipt.,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː rəsˈiːd diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay rohohhsayayd dayaygyayayay,,,
399,PENDING,میرے پاس رسید ہے۔,I have the receipt.,mˈeːreː pˈaːs rəsˈiːd hɛ,mayray pas rohohhsayayd hay,,,
400,PENDING,کیا آپ کے پاس رسید ہے؟,Do you have the receipt?,kjˈaː ˌaːp keː pˈaːs rəsˈiːd hɛ,kya ap kay pas rohohhsayayd hay,,,
