rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
811,REPAIR,لقد أنهيت العمل في أقل من ساعة,I finished the work in less than an hour.,lqd ʔnhˈiːt ʔalʕˈamal fˈiː ʔˈaqall mˈin sˈaːʕa,lqd ʔnhayayt ʔal‘amal fayay ʔaqall mayayn sa‘a,Machine omits lexical vowels in لَقَدْ and misvocalizes first-person past أَنْهَيْتُ; hint is unusable,/laqad ʔanhajtu al-ʕamal fiː ʔaqall min saːʕa/,laqad ʾanhaytu al-ʿamal fī ʾaqall min sāʿa
812,REPAIR,أتعهد بأنني سأقلع عن التدخين.,I make a pledge that I will quit smoking.,ʔtʕhd bʔnniː sʔqlʕ ʕˈan ʔattˈadχiːn.,ʔt‘hd bʔnnayay sʔql‘ ‘an ʔattadkhayayn.,Machine omits lexical/geminate vowels in أَتَعَهَّدُ/بِأَنَّنِي and future form-IV سَأُقْلِعُ,/ʔataʕahhadu biʔannaniː saʔuqliʕu ʕan at-tadxiːn/,ʾataʿahhadu biʾannanī saʾuqliʿu ʿan at-tadkhīn
813,REPAIR,أكره البعوض جدًا، لكن يبدو أنهم يحبونني جدًا.,"I hate mosquitoes, but they seem to love me.",ʔˈakra ʔalbˈaʕuːdˤ dʒˈidːan lˈaːkin jbdˈuː ʔnhˈum jħbˈuːnniː dʒˈidːan.,ʔakra ʔalba‘ohohdˤ yayaydan lakayayn ybdohoh ʔnhohohm yhbohohnnayay yayaydan.,Machine omits final present vowel in أَكْرَهُ and gemination/vowels in أَنَّهُمْ and يُحِبُّونَنِي; hint mistransliterates ج,/ʔakrahu al-baʕuːdˤ dʒiddan laːkin jabduː ʔannahum juħibbuːnaniː dʒiddan/,ʾakrahu al-baʿūḍ jiddan lākin yabdū ʾannahum yuḥibbūnanī jiddan
814,REPAIR,يراودني إحساسٌ بأنّي قابلتها في مكانٍ ما سابقًا.,I have a feeling I've met her somewhere before.,jrˈaːwdniː ʔˈiħsaːsˌun bʔnni qˈaːblthaː fˈiː mˈakaːnˌin mˈaː sˈaːbiqˌan.,yrawdnayay ʔayayhsasohohn bʔnnayay qabltha fayay makanayayn ma sabayayqan.,Machine omits lexical/object vowels in يُرَاوِدُنِي and first-person/object vowels in قَابَلْتُهَا; hint is unusable,/juraːwiduniː ʔiħsaːsun biʔanniː qaːbaltuhaː fiː makaːnin maː saːbiqan/,yurāwidunī ʾiḥsāsun biʾannī qābaltuhā fī makānin mā sābiqan
815,REPAIR,آمُل ألا أضطر إلى استخدام هذا المسدس.,I hope I don't have to use this pistol.,ʔˈaːmul ʔˈalaː ʔdˤt̪r ʔˈilaː ˈistiχdˌaːm hˈaːðaː ʔalmˈusadːˌas.,ʔamohohl ʔala ʔdˤt̪r ʔayayla ayaystayaykhdam hadha ʔalmohohsadas.,Machine omits indicative vowel in آمُلُ and misreads contracted أَلَّا plus form-VIII subjunctive أَضْطَرَّ; fails to mark emphatic ṭ,/ʔaːmalu ʔallaː ʔadˤtˤarra ʔilaː ʔistixdaːm haːðaː al-musaddas/,ʾāmulu ʾallā ʾaḍṭarra ʾilā ʾistikhdām hādhā al-musaddas
816,REPAIR,كان عليّ أن أحجز في الفندق مسبقًا.,I should have made a hotel reservation in advance.,kˈaːn ʕlˈiː ʔn ʔħdʒz fˈiː ʔalfˈunduq mˈusbaqˌan.,kan ‘layay ʔn ʔhyz fayay ʔalfohohndohohq mohohsbaqan.,Machine misreads first-person عَلَيَّ and omits subjunctive vowels in أَحْجِزَ; hint mistransliterates ج,/kaːna ʕalajja ʔan ʔaħdʒiza fiː al-funduq musbaqan/,kāna ʿalayya ʾan ʾaḥjiza fī al-funduq musbaqan
817,REPAIR,أعدك أنّني لن أنس القيام بذلك.,I promise that I won't forget to do that.,ʔˈaʕadːkˌa ʔnnnˈiː lˈan ʔˈanas ʔalqˈiːaːm bˈaðalkˌa.,ʔa‘adka ʔnnnayay lan ʔanas ʔalqayayam badhalka.,Machine misreads أَعِدُكَ I promise you as geminated أَعُدّ and target again appears to omit final ى in لن أنسى; pronounce intended standard form,/ʔaʕiduka ʔannaniː lan ʔansaː al-qijaːma biðaːlika/,ʾaʿiduka ʾannanī lan ʾansā al-qiyāma bidhālika
818,REPAIR,خرجت مسرعًا لأرى ماذا كان يحدث في الخارج.,I rushed out to see what was going on.,χrdʒt mˈusriʕˌan lʔraː mˈaːðaː kˈaːn jħdθ fˈiː ʔalxˈaːridʒ.,khryt mohohsrayay‘an lʔra madha kan yhdth fayay ʔalkharayayy.,Machine omits first-person lexical vowels in خَرَجْتُ and purpose onset in لِأَرَى plus finite vowels in يَحْدُثُ; hint mistransliterates ج,/xaradʒtu musriʕan liʔaraː maːðaː kaːna jaħduθu fiː al-xaːridʒ/,kharajtu musriʿan liʾarā mādhā kāna yaḥduthu fī al-khārij
819,REPAIR,أقترح عليك الكفّ عن طرح الكثير من الأسئلة السخيفة.,I suggest you stop asking so many stupid questions.,ʔqtrħ ʕˈaliːjkˌa ʔalkff ʕˈan t̪ˈaraħ ʔalkaθˈiːr mˈin ʔalʔsʔlt ʔassχiːft.,ʔqtrh ‘alayayyka ʔalkff ‘an t̪arah ʔalkathayayr mayayn ʔalʔsʔlt ʔasskhayayft.,Machine omits lexical vowels in أَقْتَرِحُ and misvocalizes عَلَيْكَ; fails to mark emphatic ṭ in طَرْح and lexical vowels in الأَسْئِلَة السَّخِيفَة,/ʔaqtariħu ʕalajka al-kaffa ʕan tˤarħi al-kaθiːr min al-ʔasʔila as-saxiːfa/,ʾaqtariḥu ʿalayka al-kaffa ʿan ṭarḥi al-kathīr min al-ʾasʾila as-sakhīfa
820,REPAIR,أعتقد أن هذه الطاولة تأخذ مساحة كبيرة.,I think this table takes up a lot of space.,ʔʕtqd ʔn hˈaːðihˌi ʔat̪ˈaːwilˌa tʔχð mˈisaːħˌa kˈabiːrˌa.,ʔ‘tqd ʔn hadhayayhayay ʔat̪awayayla tʔkhdh mayaysaha kabayayra.,Machine omits lexical/geminate vowels in أَعْتَقِدُ/أَنَّ and fails to mark emphatic/sun-letter ṭ in الطَّاوِلَة; misvocalizes مِسَاحَة,/ʔaʕtaqidu ʔanna haːðihi atˤ-tˤaːwila taʔxuðu misaːħa kabiːra/,ʾaʿtaqidu ʾanna hādhihi aṭ-ṭāwila taʾkhudhu misāḥa kabīra
821,REPAIR,أشرب عادةً كوبًا من الحليب على الإفطار.,I usually have a glass of milk for breakfast.,ʔˈaʃrab ʕˈaːdtan kuːbˌan mˈin ʔalħˈaliːb ʕˈalaː ʔalʔˈift̪aːr.,ʔashrab ‘adtan kohohban mayayn ʔalhalayayb ‘ala ʔalʔayayft̪ar.,Machine omits indicative vowel in أَشْرَبُ and fails to mark emphatic ṭ in الإِفْطَار; hint is unusable,/ʔaʃrabu ʕaːdatan kuːban min al-ħaliːb ʕalaː al-ʔiftˤaːr/,ʾashrabu ʿādatan kūban min al-ḥalīb ʿalā al-ʾifṭār
822,REPAIR,أريد أن أكون طيارًا في المستقبل.,I want to be a pilot in the future.,ʔrˈiːd ʔn ʔkaˈuːna t̪ˈajjaːrˌan fˈiː ʔalmˈustaqbˌal.,ʔrayayd ʔn ʔkaohohna t̪ayyaran fayay ʔalmohohstaqbal.,Machine omits lexical vowels in أُرِيدُ and misreads أَكُونَ; fails to mark emphatic ṭ in طَيَّارًا,/ʔuriːdu ʔan ʔakuːna tˤajjaːran fiː al-mustaqbal/,ʾurīdu ʾan ʾakūna ṭayyāran fī al-mustaqbal
823,REPAIR,أردت الذهاب إلى مكان لم يسبق لي الذهاب إليه.,I wanted to go somewhere I'd never been before.,ʔrdt ʔaððˈahaːb ʔˈilaː mˈakaːn lˈam jsbq lˈajj ʔaððˈahaːb ʔlˈiːh.,ʔrdt ʔadhdhahab ʔayayla makan lam ysbq layy ʔadhdhahab ʔlayayh.,Machine omits first-person lexical vowels in أَرَدْتُ and jussive يَسْبِقْ and misreads لِي as layy plus pronominal إِلَيْهِ,/ʔaradtu að-ðahaːb ʔilaː makaːn lam jasbiq liː að-ðahaːb ʔilajhi/,ʾaradtu adh-dhahāb ʾilā makān lam yasbiq lī adh-dhahāb ʾilayhi
824,REPAIR,كنت أبلغ الثلاثين عامًا فقط آنذاك.,I was only thirty years old at that time.,kˈint ʔˈablaɣ ʔaθθˈalaːθˌiːn ʕˈaːman fˈaqat̪ ʔˈaːnaðˌaːk.,kayaynt ʔablagh ʔaththalathayayn ‘aman faqat̪ ʔanadhak.,Machine misvocalizes first-person كُنْتُ and finite أَبْلُغُ and fails to mark emphatic ṭ in فَقَط; hint is unusable,/kuntu ʔabluɣu aθ-θalaːθiːna ʕaːman faqatˤ ʔaːnaðaːk/,kuntu ʾablughu ath-thalāthīna ʿāman faqaṭ ʾānadhāk
825,REPAIR,ذهبت للمطار لمقابلة أبي.,I went to the airport to meet my father.,ðhbt llmt̪a.ːr lmqaːblt ʔˈabiː.,dhhbt llmt̪a.r lmqablt ʔabayay.,Machine omits first-person lexical vowels in ذَهَبْتُ and fails to mark emphatic ṭ in لِلْمَطَار; fails to realize ta marbuta in لِمُقَابَلَةِ أَبِي,/ðahabtu lil-matˤaːr limuqaːbalati ʔabiː/,dhahabtu lil-maṭār limuqābalati ʾabī
826,REPAIR,أتمنى أن تتوقف عن تشغيل تلك الموسيقى الغبية.,I wish you would stop playing that stupid music.,ʔtmnˈaː ʔn ttˈuːqf ʕˈan tˈaʃɣiːl tˈallka ʔalmˈuːsiːqˌaː ʔalɣibːˈijjah.,ʔtmna ʔn ttohohqf ‘an tashghayayl tallka ʔalmohohsayayqa ʔalghayaybayayyyah.,Machine omits lexical/geminate vowels in أَتَمَنَّى and form-V subjunctive تَتَوَقَّفَ and misvocalizes تِلْكَ/الغَبِيَّة; hint is unusable,/ʔatamannaː ʔan tatawaqqafa ʕan taʃɣiːl tilka al-muːsiːqaː al-ɣabijja/,ʾatamannā ʾan tatawaqqafa ʿan tashghīl tilka al-mūsīqā al-ghabiyya
827,REPAIR,عملت عملا شاقا لكي أدعم عائلتي.,I worked hard in order to support my family.,ʕmlt ʕmlˈaː ʃˈaːqaː lkiː ʔdʕm ʕˈaːʔltiː.,‘mlt ‘mla shaqa lkayay ʔd‘m ‘aʔltayay.,Machine omits first-person lexical vowels in عَمِلْتُ and loses accusative tanwin/gemination in عَمَلًا شَاقًّا plus subjunctive أَدْعَمَ,/ʕamiltu ʕamalan ʃaːqqan likaj ʔadʕama ʕaːʔilatiː/,ʿamiltu ʿamalan shāqqan likay ʾadʿama ʿāʾilatī
828,REPAIR,أود أن تقابل صديقاً لي.,I'd like you to meet a friend of mine.,ʔˈawad ʔn tˈaqaːbˌal s̪dˈiːqaː lˈajj.,ʔawad ʔn taqabal s̪dayayqa layy.,Machine omits gemination in أَوَدُّ and misreads subjunctive تُقَابِلَ as form-VI تَقَابَل; fails to mark emphatic ṣ and misreads لِي as layy,/ʔawaddu ʔan tuqaːbila sˤadiːqan liː/,ʾawaddu ʾan tuqābila ṣadīqan lī
829,REPAIR,سأتواصل معك عبر الهاتف غدًا.,I'll get in touch with you by phone tomorrow.,sʔtuːˌaːs̪l mˈaʕak ʕˈabr ʔalhˈaːtif ɣˈadan.,sʔtohohas̪l ma‘ak ‘abr ʔalhatayayf ghadan.,Machine omits lexical vowels/form-VI gemination and fails to mark emphatic ṣ in سَأَتَوَاصَلُ; hint is unusable,/saʔatawaːsˤalu maʕaka ʕabra al-haːtif ɣadan/,saʾatawāṣalu maʿaka ʿabra al-hātif ghadan
830,REPAIR,سأعيد الكتاب في أقرب وقت ممكن.,I'll return the book as soon as I can.,sʔʕiːd ʔalkitˈaːb fˈiː ʔˈaqrab wˈaqt mˈumkin.,sʔ‘ayayd ʔalkayaytab fayay ʔaqrab waqt mohohmkayayn.,Machine omits lexical vowels in future form-IV سَأُعِيدُ and hint is unusable,/saʔuʕiːdu al-kitaːb fiː ʔaqrab waqt mumkin/,saʾuʿīdu al-kitāb fī ʾaqrab waqt mumkin
831,REPAIR,سآخذك إلى مكان آمن.,I am going to take you to a safe place.,sʔaːχðkˌa ʔˈilaː mˈakaːn ʔˈaːman.,sʔakhdhka ʔayayla makan ʔaman.,Machine omits object-clitic vowel in سَآخُذُكَ and misvocalizes adjective آمِن,/saʔaːxuðuka ʔilaː makaːn ʔaːmin/,saʾākhudhuka ʾilā makān ʾāmin
832,REPAIR,أنا أتطلع لقضاء وقت مع أسرتي.,I'm looking forward to spending time with my family.,ˈana ʔtt̪lʕ lqdˤa.ːʔ wˈaqt mˈaʕ ʔsrtˈiː.,ana ʔtt̪l‘ lqdˤa.ʔ waqt ma‘ ʔsrtayay.,Machine omits lexical/geminate vowels and emphatic ṭ in أَتَطَلَّعُ and lexical onset/vowels in لِقَضَاءِ/أُسْرَتِي,/ʔanaː ʔatatˤallaʕu liqadˤaːʔi waqt maʕa ʔusratiː/,ʾanā ʾataṭallaʿu liqaḍāʾi waqt maʿa ʾusratī
833,REPAIR,لست متأكدًا حتى مما إذا كان هذا مفتاحي.,I'm not even sure if this is my key.,lst mˌutaʔˈakːidˌan ħˈatːaː mmˈaː ʔˈiðaː kˈaːn hˈaːðaː mftˈaːħiː.,lst mohohtaʔakayaydan hata mma ʔayaydha kan hadha mftahayay.,Machine omits first-person vowel in لَسْتُ and lexical vowel in مِفْتَاحِي; hint is unusable,/lastu mutaʔakkidan ħattaː mimmaː ʔiðaː kaːna haːðaː miftaːħiː/,lastu mutaʾakkidan ḥattā mimmā ʾidhā kāna hādhā miftāḥī
834,REPAIR,أنا لستُ راضياً عن جودةِ عملكَ.,I'm not satisfied with the quality of your work.,ˈana lstu rˈaːdˤi.ːˌaː ʕˈan dʒˈuːdti ʕmlkˈa.,ana lstohoh radˤayay.a ‘an yohohdtayay ‘mlka.,Machine misvocalizes رَاضِيًا and جَوْدَةِ and omits genitive/possessive vowels in عَمَلِكَ; hint mistransliterates ج,/ʔanaː lastu raːdˤijan ʕan dʒawdati ʕamalika/,ʾanā lastu rāḍiyan ʿan jawdati ʿamalika
835,REPAIR,بدأت أحب الصورة أكثر من أي وقت مضى.,I've come to like the picture more than ever.,bdʔt ʔˈaħabː ʔas̪s̪ˈuːra. ʔˈakθar mˈin ʔˈajj wˈaqt mˈadˤaː.,bdʔt ʔahab ʔas̪s̪ohohra. ʔakthar mayayn ʔayy waqt madˤa.,Machine omits first-person lexical vowels in بَدَأْتُ and misvocalizes أُحِبُّ; fails to mark emphatic/sun-letter ṣ in الصُّورَة,/badaʔtu ʔuħibbu asˤ-sˤuːra ʔakθara min ʔajji waqt madˤaː/,badaʾtu ʾuḥibbu aṣ-ṣūra ʾakthara min ʾayyi waqt maḍā
836,REPAIR,إن كنت تحتاج مظلةً، فسأعيرك واحدةً.,If you need an umbrella I'll lend you one.,ʔˈin kˈint tħtˈaːdʒ mðltˈan fsʔʕiːrkˌa waːħdtˌan.,ʔayayn kayaynt thtay mdhltan fsʔ‘ayayrka wahdtan.,Machine misvocalizes كُنْتَ and omits lexical vowels in تَحْتَاجُ; fails to mark emphatic ẓ in مِظَلَّةً and future form-IV vowels in فَسَأُعِيرُكَ,/ʔin kunta taħtaːdʒu miðˤallatan fasaʔuʕiːruka waːħidatan/,ʾin kunta taḥtāju miẓallatan fasaʾuʿīruka wāḥidatan
837,REPAIR,لا فائدة من محاولة حل هذه المسألة.,It is no use trying to solve this problem.,lˈaː fˈaːʔidˌa mˈin muħˈaːwalˌa ħˈall hˈaːðihˌi ʔalmˈasʔalˌa.,la faʔayayda mayayn mohohhawala hall hadhayayhayay ʔalmasʔala.,Machine fails to realize ta marbuta in construct مُحَاوَلَةِ حَلِّ and hint is unusable,/laː faːʔida min muħaːwalati ħalli haːðihi al-masʔala/,lā fāʾida min muḥāwalati ḥalli hādhihi al-masʾala
838,REPAIR,يبدو هذا المنزل مخرّبًا بالكامل.,It looks as though this house is completely run-down.,jbdˈuː hˈaːðaː ʔalmˈanzil mχrrbˈan bilkˈaːmil.,ybdohoh hadha ʔalmanzayayl mkhrrban bayaylkamayayl.,Machine omits lexical vowels/gemination in مُخَرَّبًا; hint is unusable,/jabduː haːðaː al-manzil muxarraban bil-kaːmil/,yabdū hādhā al-manzil mukharraban bil-kāmil
839,REPAIR,يهمّني أن نتبع القوانين.,It's important to me that we follow the rules.,jhmmnˈiː ʔn ntbʕ ʔalqwaːnˈiːna.,yhmmnayay ʔn ntb‘ ʔalqwanayayna.,Machine omits lexical/geminate/object vowels in يَهُمُّنِي and form-VIII subjunctive نَتَّبِعَ; adds context-dependent final vowel to القَوَانِين,/jahummuniː ʔan nattabiʕa al-qawaːniːn/,yahummunī ʾan nattabiʿa al-qawānīn
840,REPAIR,لنقم بحفلة شاي بعد غد.,Let's have a tea party the day after tomorrow.,lnqm bħflt ʃˈaːj bˈaʕd ɣˈad.,lnqm bhflt shay ba‘d ghad.,Machine leaves jussive hortative لِنَقُمْ unvocalized and fails to realize ta marbuta in construct بِحَفْلَةِ شَاي,/linaqum biħaflat ʃaːj baʕda ɣad/,linaqum biḥaflat shāy baʿda ghad
841,REPAIR,يعمل أبي وأخي في هذا المصنع.,My father and my brother work in this factory.,jʕml ʔˈabiː wʔχiː fˈiː hˈaːðaː ʔalmˈas̪naʕ.,y‘ml ʔabayay wʔkhayay fayay hadha ʔalmas̪na‘.,Machine omits lexical vowels in يَعْمَلُ and fails to mark emphatic ṣ in المَصْنَع; hint is unusable,/jaʕmalu ʔabiː waʔaxiː fiː haːðaː al-masˤnaʕ/,yaʿmalu ʾabī waʾakhī fī hādhā al-maṣnaʿ
842,REPAIR,زوجتي خائفة من قيادة سيارة جديدة.,My wife is afraid to drive a new car.,zˈuːdʒtiː χˈaːʔft mˈin qˈijaːdˌa sajjˈaːra. dʒdˈiːdt.,zohohytayay khaʔft mayayn qayayyada sayyara. ydayaydt.,Machine misvocalizes زَوْجَتِي/خَائِفَة and fails to realize ta marbuta in construct قِيَادَةِ سَيَّارَة; hint mistransliterates ج,/zawdʒatiː xaːʔifa min qijaːdati sajjaːra dʒadiːda/,zawjatī khāʾifa min qiyādati sayyāra jadīda
843,REPAIR,الرجاء إبلاغي عن أي تغيير في حالته.,Please inform me of any change in his condition.,ʔarrˈadʒaːʔ ʔblˈaːɣiː ʕˈan ʔˈajj tˈaɣjiːr fˈiː ħˈaːlth.,ʔarrayaʔ ʔblaghayay ‘an ʔayy taghyayayr fayay halth.,Machine omits lexical onset/vowels in إِبْلَاغِي and pronominal vowels in حَالَتِهِ; hint mistransliterates ج,/ar-radʒaːʔ ʔiblaːɣiː ʕan ʔajji taɣjiːr fiː ħaːlatihi/,ar-rajāʾ ʾiblāghī ʿan ʾayyi taghyīr fī ḥālatihi
844,REPAIR,أتتني وسألتني عن اسمي.,She came up to me and asked my name.,ʔttnˈiː wsʔltniː ʕˈan ˈismiːj.,ʔttnayay wsʔltnayay ‘an ayaysmayayy.,Machine omits lexical/object vowels in أَتَتْنِي/سَأَلَتْنِي and incorrectly adds final glide after اِسْمِي,/ʔatatniː wa-saʔalatniː ʕan ʔismiː/,ʾatatnī wa-saʾalatnī ʿan ʾismī
845,REPAIR,ربّما نسيت المظلّة في الحافلة.,She may have left her umbrella on the bus.,rbːmˈaː nsˈiːt ʔalmðllt fˈiː ʔalħˈaːfilˌa.,rbma nsayayt ʔalmdhllt fayay ʔalhafayayla.,Machine omits lexical vowels/gemination in رُبَّمَا and context requires feminine past نَسِيَتْ; fails to mark emphatic ẓ/gemination in المِظَلَّة,/rubbamaː nasijat al-miðˤalla fiː al-ħaːfila/,rubbamā nasiyat al-miẓalla fī al-ḥāfila
846,REPAIR,علّمتْني كيف أصنع موقعَ إنترنت.,She taught me how to make a web site.,ʕllmtnˈiː kˈajfa ʔs̪nʕ mˈuːqʕa ʔˈintirnˌit.,‘llmtnayay kayfa ʔs̪n‘ mohohq‘a ʔayayntayayrnayayt.,Machine omits lexical/geminate/object vowels in عَلَّمَتْنِي and fails to mark emphatic ṣ in أَصْنَعُ; hint is unusable,/ʕallamatniː kajfa ʔasˤnaʕu mawqiʕa ʔintirnit/,ʿallamatnī kayfa ʾaṣnaʿu mawqiʿa ʾintirnit
847,REPAIR,طلب مني الطبيب خلع قميصي.,The doctor asked me to take off my shirt.,t̪ˈalab mnˈiː ʔat̪ˈabiːb χˈalʕ qˈamiːs̪ˌi.,t̪alab mnayay ʔat̪abayayb khal‘ qamayays̪ayay.,Machine fails to mark emphatic ṭ in طَلَبَ/الطَّبِيب and misreads first-person مِنِّي; fails to mark emphatic ṣ in قَمِيصِي,/tˤalaba minniː atˤ-tˤabiːb xalʕa qamiːsˤiː/,ṭalaba minnī aṭ-ṭabīb khalʿa qamīṣī
848,REPAIR,الشخص الذي يستخدم فرشاة الأسنان هذه ليس أمي.,The one who uses this toothbrush isn't my mother.,ʔaʃʃˈaxs̪ ʔˈallaðˌiː jstχdm fˈurʃaːh ʔalʔsnˈaːn hˈaːðihˌi lˈajsa ʔˈummiːj.,ʔashshakhs̪ ʔalladhayay ystkhdm fohohrshah ʔalʔsnan hadhayayhayay laysa ʔohohmmayayy.,Machine fails to mark emphatic ṣ in الشَّخْص and omits lexical vowels in يَسْتَخْدِمُ; fails to realize ta marbuta in construct فُرْشَاةِ الأَسْنَان and adds final glide to أُمِّي,/aʃ-ʃaxsˤ allaðiː jastaxdimu furʃaːta al-ʔasnaːn haːðihi lajsa ʔummiː/,ash-shakhṣ alladhī yastakhdimu furshāta al-ʾasnān hādhihi laysa ʾummī
849,REPAIR,لقد توقف المطر، لذا يمكننا البدء.,"The rain has stopped, so we are able to begin.",lqd tˈawaqːˌaf ʔalmˈat̪ar lðaː jmknnˈaː ʔalbˈadʔ.,lqd tawaqaf ʔalmat̪ar ldha ymknna ʔalbadʔ.,Machine omits lexical vowels in لَقَدْ and fails to mark emphatic ṭ in المَطَر; misvocalizes يُمْكِنُنَا,/laqad tawaqqafa al-matˤar liðaː jumkinunaː al-badʔ/,laqad tawaqqafa al-maṭar lidhā yumkinunā al-badʾ
