rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
13,REPAIR,سآكل هنا.,I will eat here.,sʔaːkl hˈunaː.,sʔakl hohohna.,Machine candidate omits lexical vowels; normalize future form and hint,/saʔaːkul hunaː/,saʾākul hunā
14,REPAIR,أحبك.,I like you.,ʔˈaħabːkˌa.,ʔahabka.,Machine misvocalizes أُحِبُّكَ; restore initial u vowel and gemination,/ʔuħibbuka/,ʾuḥibbuka
15,REPAIR,أحتاج وقتا.,I need time.,ʔħtˈaːdʒ wqtaː.,ʔhtay wqta.,Machine candidate omits lexical vowels and misreads accusative tanwin,/ʔaħtaːdʒ waqtan/,ʾaḥtāj waqtan
16,REPAIR,أحتاج إليك.,I need you.,ʔħtˈaːdʒ ʔlˈiːka.,ʔhtay ʔlayayka.,Machine candidate omits lexical vowels and misvocalizes إِلَيْكَ,/ʔaħtaːdʒ ʔilajka/,ʾaḥtāj ʾilayka
17,REPAIR,أريدك.,I want you.,ʔrˈiːdka.,ʔrayaydka.,Machine candidate omits initial/final lexical vowels,/ʔuriːduka/,ʾurīduka
18,REPAIR,لا، شكرًا لك.,"No, thank you.",lˈaː ʃˈukran lkˈa.,la shohohkran lka.,Machine candidate omits lexical vowel in لَكَ and hint is unusable,/laː ʃukran laka/,lā shukran laka
19,REPAIR,تعال إلى هنا من فضلك.,Please come here.,tˈaʕaːlˌa ʔˈilaː hˈunaː mˈin fˈadˤlka.,ta‘ala ʔayayla hohohna mayayn fadˤlka.,Machine misreads مِنْ as min correctly in IPA but hint is unusable and possessive phrase needs full vowels,/taʕaːla ʔilaː hunaː min fadˤlika/,taʿāla ʾilā hunā min faḍlika
20,REPAIR,من فضلك ساعدني.,Please help me.,mˈin fˈadˤlka saːʕdnˌiː.,mayayn fadˤlka sa‘dnayay.,Machine omits lexical vowels in possessive and imperative,/min fadˤlika saːʕidniː/,min faḍlika sāʿidnī
21,REPAIR,نحن نحتاج إلى مساعدة,We need help.,nˈaħnu nħtˈaːdʒ ʔˈilaː musˈaːʕadˌa,nahnohoh nhtay ʔayayla mohohsa‘ada,Machine candidate omits lexical vowels and hint is unusable,/naħnu naħtaːdʒ ʔilaː musaːʕada/,naḥnu naḥtāj ʾilā musāʿada
22,REPAIR,نعم أنا أعلم,"Yes, I know.",nˈaʕam ˈana ʔˈaʕlam,na‘am ana ʔa‘lam,Normalize standard careful MSA pronunciation and learner transliteration,/naʕam ʔanaː ʔaʕlam/,naʿam ʾanā ʾaʿlam
23,REPAIR,أنت تعرف السبب.,You know the reason.,ʔˈanta tˈaʕarrˌuf ʔassˈabab.,ʔanta ta‘arrohohf ʔassabab.,Machine misreads finite تَعْرِف as verbal noun تَعَرُّف; restore verb,/ʔanta taʕrif as-sabab/,ʾanta taʿrif as-sabab
24,REPAIR,أنت تفهمني.,You understand me.,ʔˈanta tfhmnˈiː.,ʔanta tfhmnayay.,Machine candidate omits lexical vowels; careful MSA form is تَفْهَمُنِي,/ʔanta tafhamuniː/,ʾanta tafhamunī
25,REPAIR,ها هو هنا,Here he is!,hˈaː hˈuwa hˈunaː,ha hohohwa hohohna,Machine hint is unusable; normalize vowel length,/haː huwa hunaː/,hā huwa hunā
26,REPAIR,نادني «بابا».,Call me Dad.,nˈaːdniː «bˈaːbaː».,nadnayay «baba».,Machine drops the lexical i in imperative نَادِنِي; preserve vowel lengths,/naːdiniː baːbaː/,nādinī bābā
27,REPAIR,تعال إلي,Come to me.,tˈaʕaːlˌa ʔlˈiː,ta‘ala ʔlayay,Machine misreads إِلَيَّ as إلي; restore first-person clitic gemination,/taʕaːla ʔilajja/,taʿāla ʾilayya
28,REPAIR,تعال معي.,Come with me.,tˈaʕaːlˌa mˈaʕj.,ta‘ala ma‘y.,Machine misreads مَعِي and hint is unusable,/taʕaːla maʕiː/,taʿāla maʿī
29,REPAIR,لا تأت هنا.,Don't come here.,lˈaː tʔt hˈunaː.,la tʔt hohohna.,Machine candidate omits lexical vowels; negative imperative is لا تَأْتِ,/laː taʔti hunaː/,lā taʾti hunā
30,REPAIR,كُل خضراواتك.,Eat your vegetables.,kul χdˤrˈaːwaːtkˌa.,kohohl khdˤrawatka.,Machine omits lexical vowels and possessive ending; normalize emphatic ḍ,/kul xudˤrawaːtika/,kul khuḍrawātika
31,REPAIR,تناول خضرواتك.,Eat your veggies.,tˈanaːwˌal χdˤrˈuːaːtkˌa.,tanawal khdˤrohohatka.,Machine misvocalizes خُضْرَوَات and hint is unusable,/tanaːwal xudˤrawaːtika/,tanāwal khuḍrawātika
32,REPAIR,عد إلى المنزل في الحين.,Go home immediately.,ʕˈadː ʔˈilaː ʔalmˈanzil fˈiː ʔalħˈiːn.,‘ad ʔayayla ʔalmanzayayl fayay ʔalhayayn.,Machine misreads imperative عُدْ as عَدّ and hint is unusable,/ʕud ʔilaː al-manzil fiː al-ħiːn/,ʿud ʾilā al-manzil fī al-ḥīn
33,REPAIR,اذهب إلى العمل,Go to work.,ˈaðhb ʔˈilaː ʔalʕˈamal,adhhb ʔayayla ʔal‘amal,Machine omits lexical short vowel in imperative and hint is unusable,/ʔiðhab ʔilaː al-ʕamal/,ʾidhhab ʾilā al-ʿamal
34,REPAIR,بإمكانه المجيء,He can come.,bʔmkaːnh ʔalmˈadʒiːʔ,bʔmkanh ʔalmayayayʔ,Machine candidate omits lexical vowels and pronominal ending; hint mistransliterates ج,/biʔimkaːnihi al-madʒiːʔ/,biʾimkānihi al-majīʾ
35,REPAIR,ها هي.,Here it is.,hˈaː hˈija.,ha hayayya.,Machine hint is unusable; normalize standard pronoun,/haː hija/,hā hiya
36,REPAIR,ها هم قادمون.,Here they come.,hˈaː hˈum qˌaːdimˈuːna.,ha hohohm qadayaymohohna.,Machine adds a context-dependent final vowel to قادمون and hint is unusable,/haː hum qaːdimuːn/,hā hum qādimūn
37,REPAIR,أصدقك.,I believe you.,ʔˈas̪daqkˌa.,ʔas̪daqka.,Machine misreads form II أُصَدِّقُكَ and fails to mark emphatic ṣ,/ʔusˤaddiquka/,ʾuṣaddiquka
38,REPAIR,يمكنني القفز.,I can jump.,jmknnˈiː ʔalqˈafaz.,ymknnayay ʔalqafaz.,Machine misvocalizes يُمْكِنُنِي and the verbal noun قَفْز,/jumkinuniː al-qafz/,yumkinunī al-qafz
39,REPAIR,يمكنني السباحة.,I can swim.,jmknnˈiː ʔassˈibaːħˌa.,ymknnayay ʔassayaybaha.,Machine misvocalizes يُمْكِنُنِي and hint is unusable; preserve ḥ/vowel length,/jumkinuniː as-sibaːħa/,yumkinunī as-sibāḥa
40,REPAIR,فعلت هذا.,I did this.,fʕlt hˈaːðaː.,f‘lt hadha.,Machine omits lexical vowels and first-person ending,/faʕaltu haːðaː/,faʿaltu hādhā
41,REPAIR,لا أعرف.,I don't know.,lˈaː ʔˈaʕraf.,la ʔa‘raf.,Normalize broad MSA sentence pronunciation,/laː ʔaʕrif/,lā ʾaʿrif
42,REPAIR,لا أفهم.,I don't understand.,lˈaː ʔˈafham.,la ʔafham.,Normalize broad MSA sentence pronunciation,/laː ʔafham/,lā ʾafham
43,REPAIR,أشعر بالحكة.,I feel itchy.,ʔˈaʃʕar bilħˈikːa.,ʔash‘ar bayaylhayayka.,Machine omits indicative vowel and hint is unusable,/ʔaʃʕuru bil-ħikka/,ʾashʿuru bil-ḥikka
44,REPAIR,أشعر بالإرهاق.,I feel exhausted.,ʔˈaʃʕar bilʔˈirhaːq.,ʔash‘ar bayaylʔayayrhaq.,Machine omits indicative vowel and hint is unusable; preserve hamza/vowel length,/ʔaʃʕuru bil-ʔirhaːq/,ʾashʿuru bil-ʾirhāq
45,REPAIR,لقد كَرِهتُ المَدرَسَة.,I hated school.,lqd karˌihtu ʔalmadrˈasat.,lqd karayayhtohoh ʔalmadrasat.,Machine omits lexical vowel in لَقَد and incorrectly voices a final case ending on the school noun,/laqad karihtu al-madrasa/,laqad karihtu al-madrasa
46,REPAIR,لدي شكوك.,I have doubts.,ldiː ʃˈakwka.,ldayay shakwka.,Machine misreads first-person لَدَيَّ and the plural شُكُوك,/ladajja ʃukuːk/,ladayya shukūk
47,REPAIR,عندي أسئلة.,I have questions.,ʕndˈiː ʔsʔlt.,‘ndayay ʔsʔlt.,Machine omits lexical vowels in both words,/ʕindiː ʔasʔila/,ʿindī ʾasʾila
48,REPAIR,لدي أخوات.,I have sisters.,ldiː ʔχˈuːaːt.,ldayay ʔkhohohat.,Machine misreads first-person لَدَيَّ and plural أَخَوَات,/ladajja ʔaxawaːt/,ladayya ʾakhawāt
49,REPAIR,أنا أسمعك.,I hear you.,ˈana ʔˈasmaʕkˌa.,ana ʔasma‘ka.,Machine omits the object-clitic linking vowel and learner hint lacks standard long ā,/ʔanaː ʔasmaʕuka/,ʾanā ʾasmaʿuka
50,REPAIR,أعرِفها.,I know her.,ʔʕrˈifhaː.,ʔ‘rayayfha.,Machine omits lexical vowels and object-clitic linking vowel; hint is unusable,/ʔaʕrifuhaː/,ʾaʿrifuhā
