rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
40,REPAIR,te,you; yourself (object/reflexive pronoun),tə-,tohohh,Trailing hyphen is not part of isolated citation form; learner hint is corrupted.,/tə/,tuh
41,REPAIR,moi,me; myself,mwˈa,mwa,Remove inappropriate lexical stress; IPA otherwise correct.,/mwa/,mwa
42,REPAIR,oui,yes,wˈi,wayay,Remove inappropriate lexical stress; learner hint is corrupted.,/wi/,wee
43,REPAIR,tout,all; everything; however; no matter how,tˈu,tohoh,Remove inappropriate lexical stress; learner hint is corrupted.,/tu/,too
44,REPAIR,sur,on; upon; about,sˈyʁ,syr,Remove inappropriate lexical stress; learner hint should distinguish French /y/.,/syʁ/,sür
45,REPAIR,ils,they (masculine or mixed group),ˈil,ayayl,Remove inappropriate lexical stress; learner hint is corrupted.,/il/,eel
46,REPAIR,se,oneself; himself; herself; themselves; each other (reflexive/reciprocal use),sə-,sohohh,Trailing hyphen is not part of isolated citation form; learner hint is corrupted.,/sə/,suh
47,REPAIR,venir,come,vənˈiʁ,vohohhnayayr,Remove inappropriate lexical stress; learner hint is corrupted.,/vəniʁ/,vuh-neer
48,REPAIR,ici,here,isˈi,ayaysayay,Remove inappropriate lexical stress; learner hint is corrupted.,/isi/,ee-see
49,REPAIR,toi,"you; yourself (informal singular, stressed/disjunctive form)",twˈa,twa,Remove inappropriate lexical stress; IPA otherwise correct.,/twa/,twa
50,REPAIR,comme,like; as; such as; how,kˈɔm,kohm,Remove inappropriate lexical stress; cue /ɔ/ accurately.,/kɔm/,kom
