rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
726,REPAIR,الرجل الذي يقف هناك هو أبي.,The man who is standing there is my father.,ʔarrˈa.dʒul ʔˈallaðˌiː jqf hunˈaːka hˈuwa ʔˈabiː.,ʔarra.yohohl ʔalladhayay yqf hohohnaka hohohwa ʔabayay.,Machine corrupts الرَّجُل and omits lexical vowels in يَقِفُ; hint mistransliterates ج,/ar-radʒul allaðiː jaqifu hunaːka huwa ʔabiː/,ar-rajul alladhī yaqifu hunāka huwa ʾabī
727,REPAIR,لا يوجد سبب لئلا أفعله.,There is no reason why I shouldn't do it.,lˈaː jwdʒd sˈabab lʔlaː ʔˈafʕalh.,la ywyd sabab lʔla ʔaf‘alh.,Machine omits passive vowels in يُوجَدُ and fails to vocalize لِئَلَّا plus object vowel in أَفْعَلَهُ,/laː juːdʒadu sabab liʔallaː ʔafʕalahu/,lā yūjadu sabab liʾallā ʾafʿalahu
728,REPAIR,هناك الكثير مما أود قوله لك.,There's so much I want to say to you.,hunˈaːka ʔalkaθˈiːr mmˈaː ʔˈawad qˈawlh lkˈa.,hohohnaka ʔalkathayayr mma ʔawad qawlh lka.,Machine misvocalizes أَوَدُّ and omits lexical/object vowels in قَوْلَهُ/لَكَ,/hunaːka al-kaθiːr mimmaː ʔawaddu qawlahu laka/,hunāka al-kathīr mimmā ʾawaddu qawlahu laka
729,REPAIR,هذه هي القرية التي قضيت فيها طفولتي.,This is the village where I spent my childhood.,hˈaːðihˌi hˈija ʔalqˈarja ʔˈallatˌiː qdˤˈi.ːt fˈiːhaː t̪fˈuːltiː.,hadhayayhayay hayayya ʔalqarya ʔallatayay qdˤayay.t fayayha t̪fohohltayay.,Machine misvocalizes first-person past قَضَيْتُ and fails to mark emphatic ṭ in طُفُولَتِي; hint is unusable,/haːðihi hija al-qarja allatiː qadˤajtu fiːhaː tˤufuːlatiː/,hādhihi hiya al-qarya allatī qaḍaytu fīhā ṭufūlatī
730,REPAIR,ذوقيه وأخبريني كيف مذاقه.,Try it and tell me what it tastes like.,ðˈawqiːjh wʔχbriːnˌiː kˈajfa mˈaðaːqh.,dhawqayayyh wʔkhbrayaynayay kayfa madhaqh.,Machine misvocalizes feminine imperatives ذُوقِيهِ/أَخْبِرِينِي and omits pronominal vowel in مَذَاقُهُ,/ðuːqiːhi waʔaxbiriːniː kajfa maðaːquhu/,dhūqīhi waʾakhbirīnī kayfa madhāquhu
731,REPAIR,لم نكمل ما علينا إنجازه بعد.,We haven't finished what we have to do yet.,lˈam nkml mˈaː ʕlˈiːnaː ʔˈindʒaːzh bˈaʕd.,lam nkml ma ‘layayna ʔayaynyazh ba‘d.,Machine omits lexical vowels in نُكْمِلْ misvocalizes عَلَيْنَا and drops object-clitic vowel in إِنْجَازُهُ; hint mistransliterates ج,/lam nukmil maː ʕalajnaː ʔindʒaːzuhu baʕd/,lam nukmil mā ʿalaynā ʾinjāzuhu baʿd
732,REPAIR,أيمكنك أن توصلني إلى المحطة؟,Can you give me a lift to the station?,ʔiːmkˈunnakˌa ʔn tˈuːs̪lniː ʔˈilaː ʔalmˈaħat̪t̪ˌa,ʔayaymkohohnnaka ʔn tohohs̪lnayay ʔayayla ʔalmahat̪t̪a,Machine misreads interrogative أَ + يُمْكِنُكَ and omits subjunctive/object vowels plus emphatic ṣ in تُوصِلَنِي and emphatic/geminate ṭṭ in المَحَطَّة,/ʔa-jumkinuka ʔan tuːsˤilaniː ʔilaː al-maħatˤtˤa/,ʾa-yumkinuka ʾan tūṣilanī ʾilā al-maḥaṭṭa
733,REPAIR,هل يمكنك إيصالي إلى المحطة؟,Can you give me a ride to the station?,hˈal jmkˈunnakˌa ʔˈiːs̪a.ːlˌiː ʔˈilaː ʔalmˈaħat̪t̪ˌa,hal ymkohohnnaka ʔayays̪a.layay ʔayayla ʔalmahat̪t̪a,Machine misvocalizes يُمْكِنُكَ and fails to mark emphatic ṣ in إِيصَالِي plus emphatic/geminate ṭṭ in المَحَطَّة,/hal jumkinuka ʔiːsˤaːliː ʔilaː al-maħatˤtˤa/,hal yumkinuka ʾīṣālī ʾilā al-maḥaṭṭa
734,REPAIR,هل استلمتَ الرسالة التي أرسلتها لكَ بالأمس؟,Did you receive the message I sent you yesterday?,hˈal ˈastlmta ʔarrˈisaːlˌa ʔˈallatˌiː ʔrslthˈaː lka bilʔˈams,hal astlmta ʔarrayaysala ʔallatayay ʔrsltha lka bayaylʔams,Machine omits isolated onset/lexical vowels in اِسْتَلَمْتَ and first-person/object vowels in أَرْسَلْتُهَا; hint is unusable,/hal ʔistalamta ar-risaːla allatiː ʔarsaltuhaː laka bil-ʔams/,hal ʾistalamta ar-risāla allatī ʾarsaltuhā laka bil-ʾams
735,REPAIR,هل عليّ أن أجيب على أسئلتك كلها؟,Do I have to answer all of your questions?,hˈal ʕlˈiː ʔn ʔdʒˈiːb ʕˈalaː ʔsʔltkˈa kˈullhaː,hal ‘layay ʔn ʔyayayb ‘ala ʔsʔltka kohohllha,Machine misreads first-person عَلَيَّ and omits subjunctive onset/vowels in أُجِيبَ plus lexical/genitive vowels in أَسْئِلَتِكَ كُلِّهَا,/hal ʕalajja ʔan ʔudʒiːba ʕalaː ʔasʔilatika kullihaː/,hal ʿalayya ʾan ʾujība ʿalā ʾasʾilatika kullihā
736,REPAIR,هل عندك واحد أكبر قليلًا من هذه؟,Do you have one a little bigger than this one?,hˈal ʕˈindka wˈaːħid ʔˈakbar qˈaliːlˌan mˈin hˈaːðihˌi,hal ‘ayayndka wahayayd ʔakbar qalayaylan mayayn hadhayayhayay,Machine omits lexical/possessive vowels in عِنْدَكَ; hint is unusable,/hal ʕindaka waːħid ʔakbar qaliːlan min haːðihi/,hal ʿindaka wāḥid ʾakbar qalīlan min hādhihi
737,REPAIR,هل تعرف إن كان سيحضر الحفل؟,Do you know if he's coming to the party?,hˈal tˈaʕarrˌuf ʔˈin kˈaːn siːħdˤr ʔalħˈafl,hal ta‘arrohohf ʔayayn kan sayayhdˤr ʔalhafl,Machine reads finite تَعْرِفُ as verbal-noun morphology and misvocalizes future سَيَحْضُرُ,/hal taʕrifu ʔin kaːna sajaħdˤuru al-ħafl/,hal taʿrifu ʾin kāna sayaḥḍuru al-ḥafl
738,REPAIR,هل تريدين حقًا التحدث بشأن ذلك الآن؟,Do you really want to talk about that now?,hˈal triːdˈiːna ħˈaqːan ʔattaħˈadːaθ bʃʔn ðˈaːlikˌa alʔˈaːn,hal trayaydayayna haqan ʔattahadath bshʔn dhalayayka alʔan,Machine omits lexical short vowel in تُرِيدِينَ and under-vocalizes حَقًّا/بِشَأْنِ; hint is unusable,/hal turiːdiːna ħaqqan at-taħadduθ biʃaʔni ðaːlika al-ʔaːn/,hal turīdīna ḥaqqan at-taḥadduth bishaʾni dhālika al-ʾān
739,REPAIR,هل تذكر المدينة التي ولد بها؟,Do you remember the town where he was born?,hˈal tˈaðakːˌar ʔalmadˈiːna ʔˈallatˌiː wˈalad bhˈaː,hal tadhakar ʔalmadayayna ʔallatayay walad bha,Machine omits lexical/geminate vowels in تَذَكَّرُ and reads وُلِدَ was born as active وَلَدَ,/hal taðakkaru al-madiːna allatiː wulida bihaː/,hal tadhakkaru al-madīna allatī wulida bihā
740,REPAIR,هل تظنه أخطأ عمدًا؟,Do you think he made a mistake on purpose?,hˈal tðnh ʔˈaχt̪aʔ ʕˈamadˌan,hal tdhnh ʔakht̪aʔ ‘amadan,Machine omits lexical/geminate/object vowels and emphatic ẓ in تَظُنُّهُ and fails to mark emphatic ṭ in أَخْطَأَ,/hal taðˤunnuhu ʔaxtˤaʔa ʕamdan/,hal taẓunnuhu ʾakhṭaʾa ʿamdan
741,REPAIR,كم يبعد المتحف عن هنا؟,How far is it from here to the museum?,kiːlˈuː mitˌar jbʕd ʔalmˈatħaf ʕˈan hˈunaː,kayaylohoh mayaytar yb‘d ʔalmathaf ‘an hohohna,Machine catastrophically interprets كَمْ as km and omits lexical vowels in يَبْعُدُ; hint is unusable,/kam jabʕudu al-matħaf ʕan hunaː/,kam yabʿudu al-matḥaf ʿan hunā
742,REPAIR,كم شخصًا رأيت في المنتزه؟,How many people did you see in the park?,kiːlˈuː mitˌar ʃˈaxs̪a.n rʔˈiːt fˈiː ʔalmˈuntazˌa,kayaylohoh mayaytar shakhs̪a.n rʔayayt fayay ʔalmohohntaza,Machine catastrophically interprets كَمْ as km fails to mark emphatic ṣ and misvocalizes past رَأَيْتَ and المُنْتَزَه,/kam ʃaxsˤan raʔajta fiː al-muntazah/,kam shakhṣan raʾayta fī al-muntazah
743,REPAIR,هل ستبقى في المنزل إذا أمطرت غداً؟,"If it rains tomorrow, will you stay at home?",hˈal stbqa fˈiː ʔalmˈanzil ʔˈiðaː ʔmt̪rt ɣdˈaː,hal stbqa fayay ʔalmanzayayl ʔayaydha ʔmt̪rt ghda,Machine omits lexical vowels in سَتَبْقَى and أَمْطَرَتْ and misvocalizes غَدًا; fails to mark emphatic ṭ,/hal satabqaː fiː al-manzil ʔiðaː ʔamtˤarat ɣadan/,hal satabqā fī al-manzil ʾidhā ʾamṭarat ghadan
744,REPAIR,متى كانت آخر مرة ركبت دراجة هوائية؟,When was the last time you rode a bike?,mˈataː kaːnt ʔˈaːxar mˈarra. rkbt dˈarraːdʒˌa hˌuːaːʔˈijjah,mata kant ʔakhar marra. rkbt darraya hohohaʔayayyyah,Machine omits feminine past vowel sequence in كَانَتْ and lexical vowels in رَكِبْتَ/هَوَائِيَّة; hint mistransliterates ج,/mataː kaːnat ʔaːxar marra rakibta darraːdʒa hawaːʔijja/,matā kānat ʾākhar marra rakibta darrāja hawāʾiyya
745,REPAIR,أين هي الوثائق التي كانت على طاولتي؟,Where are the documents that were on my desk?,ʔˈajna hˈija ʔalwθaːʔq ʔˈallatˌiː kaːnt ʕˈalaː t̪ˈa.ːwltiː,ʔayna hayayya ʔalwthaʔq ʔallatayay kant ‘ala t̪a.wltayay,Machine omits lexical vowel in الوَثَائِق and feminine past vowel sequence in كَانَتْ; fails to mark emphatic ṭ in طَاوِلَتِي,/ʔajna hija al-waθaːʔiq allatiː kaːnat ʕalaː tˤaːwilatiː/,ʾayna hiya al-wathāʾiq allatī kānat ʿalā ṭāwilatī
746,REPAIR,تقول إنك تتعمد إخفاء مظهرك الحسن؟,Are you saying you intentionally hide your good looks?,tˈaqawwˌul ʔˈinka ttʕmd ʔˈiχfaːʔ mˈaðharkˌa ʔalħˈasan,taqawwohohl ʔayaynka tt‘md ʔayaykhfaʔ madhharka ʔalhasan,Machine reads finite تَقُولُ as verbal-noun morphology misvocalizes إِنَّكَ and omits lexical/geminate vowels in تَتَعَمَّدُ; fails to mark emphatic ẓ in مَظْهَرِكَ,/taquːlu ʔinnaka tataʕammadu ʔixfaːʔ maðˤharika al-ħasan/,taqūlu ʾinnaka tataʿammadu ʾikhfāʾ maẓharika al-ḥasan
747,REPAIR,لا يعرف أيٌّ من والديّ الاثنين كيف يسبح.,Neither of my two parents knows how to swim.,lˈaː jʕrf ʔˈiː mˈin waddˈiː aliθnˈajni kˈajfa jsbħ.,la y‘rf ʔayay mayayn waddayay alayaythnaynayay kayfa ysbh.,Machine omits lexical vowels in يَعْرِفُ and misreads أَيٌّ plus dual وَالِدَيَّ/الاثْنَيْنِ and يَسْبَحُ,/laː jaʕrifu ʔajjun min waːlidajja al-iθnajni kajfa jasbaħu/,lā yaʿrifu ʾayyun min wālidayya al-ithnayni kayfa yasbaḥu
748,REPAIR,لا تنس أنّه يجب أن تشتري قليلا من البصل.,Don't forget that you need to buy some onions.,lˈaː tˈinis ʔnnh jdʒb ʔn tʃtrˈiː qlˈiːlaː mˈin ʔalbˈas̪al.,la tayaynayays ʔnnh yyb ʔn chtrayay qlayayla mayayn ʔalbas̪al.,Machine misreads negative imperative تَنْسَ and omits geminate/lexical vowels in أَنَّهُ/يَجِبُ; uses wrong consonant for ش and fails to realize subjunctive أَنْ تَشْتَرِيَ plus emphatic ṣ in البَصَل,/laː tansa ʔannahu jadʒibu ʔan taʃtarija qaliːlan min al-basˤal/,lā tansa ʾannahu yajibu ʾan tashtariya qalīlan min al-baṣal
749,REPAIR,لقد وعدني أنه سيأتي في الساعة الرابعة.,He promised me that he would come at four.,lqd wʕdniː ʔnh siːʔtˌiː fˈiː ʔassˈaːʕa ʔarrˈaːbiʕˌa.,lqd w‘dnayay ʔnh sayayʔtayay fayay ʔassa‘a ʔarrabayay‘a.,Machine omits lexical/object vowels in لَقَدْ وَعَدَنِي and gemination in أَنَّهُ and misvocalizes future سَيَأْتِي,/laqad waʕadaniː ʔannahu sajaʔtiː fiː as-saːʕa ar-raːbiʕa/,laqad waʿadanī ʾannahu sayaʾtī fī as-sāʿa ar-rābiʿa
750,REPAIR,أفترض أنكما تعرفان بعضكما.,I assume the two of you know each other.,ʔftrdˤ ʔnkˈumaː tʕrfˈaːn bˈaʕdˤkˈumaː.,ʔftrdˤ ʔnkohohma t‘rfan ba‘dˤkohohma.,Machine omits lexical vowels in present أَفْتَرِضُ and gemination/vowels in أَنَّكُمَا and dual تَعْرِفَانِ; hint is unusable,/ʔaftaridˤu ʔannakumaː taʕrifaːni baʕdˤakumaː/,ʾaftariḍu ʾannakumā taʿrifāni baʿḍakumā
