rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
418,REPAIR,livre,book; pound,lˈivʁ,layayvr,Remove inappropriate lexical stress; learner hint is corrupted.,/livʁ/,leevr
419,REPAIR,moyen,means / way; average; medium,mwajˈɛ̃,mwayayayn,Remove inappropriate lexical stress; retain /j/ glide and cue final nasal /ɛ̃/.,/mwajɛ̃/,mwah-yehn (nasal final vowel)
420,REPAIR,noir,black; dark; Black person (noun use),nwˈaʁ,nwar,Remove inappropriate lexical stress; IPA otherwise correct.,/nwaʁ/,nwar
421,REPAIR,apporter,to take; to bring (something); to bring in (funding),apɔʁtˈe,apohrtay,Remove inappropriate lexical stress; cue open /ɔ/ and final /e/.,/apɔʁte/,ah-pawr-tay
422,REPAIR,ordre,order,ˈɔʁdʁ,ohrdr,Remove inappropriate lexical stress; IPA otherwise correct.,/ɔʁdʁ/,awr-dr
423,REPAIR,lieu,place; location; site,ljˈø,lyeu,Remove inappropriate lexical stress; IPA otherwise correct.,/ljø/,lyuh
424,REPAIR,pied,foot; a unit of measure equal to 32.5 centimetres,pjˈe,pyay,Remove inappropriate lexical stress; IPA otherwise correct.,/pje/,pyay
425,REPAIR,haut,top; high; tall,ˈo,oh,Remove inappropriate lexical stress; final t is silent.,/o/,oh
426,REPAIR,protéger,to protect,pʁoteʒˈe,prohtayzhay,Remove inappropriate lexical stress; improve segmentation.,/pʁoteʒe/,proh-tay-zhay
427,REPAIR,coucher,to put to bed; to lay down; to go to bed/lie down (se coucher),kuʃˈe,kohohshay,Remove inappropriate lexical stress; learner hint is corrupted.,/kuʃe/,koo-shay
428,REPAIR,enlever,to remove; take off; take away; kidnap/abduct,ɑ̃lvˈe,anlvay,Careful citation pronunciation retains the weak medial schwa: /ɑ̃ləve/; candidate suppresses it and adds lexical stress.,/ɑ̃ləve/,ahn-luh-vay (nasal first vowel)
429,REPAIR,pays,country,pɛˈi,payayay,Standard pronunciation is /pei/ with /e/, not /pɛi/; remove lexical stress.,/pei/,pay-ee
430,REPAIR,retour,return,ʁətˈuʁ,rohohhtohohr,Remove inappropriate lexical stress; learner hint is corrupted.,/ʁətuʁ/,ruh-toor
431,REPAIR,suffire,suffice,syfˈiʁ,syfayayr,Remove inappropriate lexical stress; learner hint should distinguish French /y/.,/syfiʁ/,sü-feer
432,REPAIR,découvrir,uncover; discover,dekuvʁˈiʁ,daykohohvrayayr,Remove inappropriate lexical stress; learner hint is corrupted.,/dekuvʁiʁ/,day-koo-vreer
433,REPAIR,bas,low; down; bass; bottom/lower part; stocking,bˈa,ba,Remove inappropriate lexical stress; final s is silent in the isolated headword and /a/ is open.,/ba/,bah
434,REPAIR,prison,prison,pʁizˈɔ̃,prayayzohn,Remove inappropriate lexical stress; final vowel is nasal /ɔ̃/ and learner hint is corrupted.,/pʁizɔ̃/,pree-zohn (nasal final vowel)
435,REPAIR,bientôt,soon,bjɛ̃tˈoː,byayayntoh,Machine adds non-phonemic vowel length /oː/ and lexical stress; first vowel is nasal /ɛ̃/.,/bjɛ̃to/,byehn-toh (nasal first vowel)
436,REPAIR,envie,desire; wish; urge; wanting (avoir envie de = to feel like/want); envy,ɑ̃vˈi,anvayay,Remove inappropriate lexical stress; initial vowel is nasal /ɑ̃/.,/ɑ̃vi/,ahn-vee (nasal first vowel)
437,REPAIR,instant,moment; instant,ɛ̃stˈɑ̃,ayaynstan,Remove inappropriate lexical stress; both vowels are nasal.,/ɛ̃stɑ̃/,ehn-stahn (nasal vowels)
438,REPAIR,tour,turn; round; tour; tower,tˈuʁ,tohohr,Remove inappropriate lexical stress; learner hint is corrupted.,/tuʁ/,toor
439,REPAIR,ainsi,"in this way, thus",ɛ̃sˈi,ayaynsayay,Remove inappropriate lexical stress; initial vowel is nasal /ɛ̃/ and learner hint is corrupted.,/ɛ̃si/,ehn-see (nasal first vowel)
440,REPAIR,sérieux,serious; really? for real?,seʁjˈø,sayryeu,Remove inappropriate lexical stress; retain /j/ glide.,/seʁjø/,say-ryuh
441,REPAIR,content,pleased; contented; satisfied,kɔ̃tˈɑ̃,kohntan,Remove inappropriate lexical stress; both vowels are nasal.,/kɔ̃tɑ̃/,kohn-tahn (nasal vowels)
442,REPAIR,peine,"punishment; effort, trouble; psychological pain, sorrow",pˈɛn,payn,Remove inappropriate lexical stress; cue /ɛ/ accurately.,/pɛn/,pen
443,REPAIR,détester,to hate; to strongly dislike,detɛstˈe,daytaystay,Remove inappropriate lexical stress; medial vowel is /ɛ/.,/detɛste/,day-tes-tay
444,REPAIR,disparaître,disappear,dispaʁˈɛtʁ,dayaysparaytr,Remove inappropriate lexical stress; learner hint is corrupted and final stressed-looking marking is inappropriate.,/dispaʁɛtʁ/,dees-pah-rehtr
445,REPAIR,ignorer,to not know; be unaware of; ignore,injoʁˈe,ayaynyohray,Machine represents French gn with /nj/; standard ignorer has palatal nasal /ɲ/: /iɲɔʁe/. Also remove lexical stress.,/iɲɔʁe/,ee-nyawr-ay
446,REPAIR,autant,"so much; the same, as much; just as well, might as well/may as well",otˈɑ̃,ohtan,Remove inappropriate lexical stress; final vowel is nasal /ɑ̃/.,/otɑ̃/,oh-tahn (nasal final vowel)
447,REPAIR,carte,map; card; menu,kˈaʁt,kart,Remove inappropriate lexical stress; cue open /a/.,/kaʁt/,kahrt
448,REPAIR,terminer,to finish; to end; to complete,tɛʁminˈe,tayrmayaynay,Remove inappropriate lexical stress; learner hint is corrupted.,/tɛʁmine/,tehr-mee-nay
449,REPAIR,facile,easy; simple,fasˈil,fasayayl,Remove inappropriate lexical stress; learner hint is corrupted.,/fasil/,fah-seel
450,REPAIR,difficile,"difficult; choosy, fussy, picky",difisˈil,dayayfayaysayayl,Remove inappropriate lexical stress; learner hint is corrupted.,/difisil/,dee-fee-seel
