rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
628,REPAIR,prévenir,to warn; to inform; to notify; to prevent,pʁevnˈiʁ,prayvnayayr,Careful citation pronunciation retains medial schwa: /pʁevəniʁ/; candidate suppresses it and adds lexical stress.,/pʁevəniʁ/,pray-vuh-neer
629,REPAIR,prouver,prove,pʁuvˈe,prohohvay,Remove inappropriate lexical stress; learner hint is corrupted.,/pʁuve/,proo-vay
630,REPAIR,patient,patient,pasjˈɑ̃,pasyan,Remove inappropriate lexical stress; final vowel is nasal /ɑ̃/.,/pasjɑ̃/,pah-syahn (nasal final vowel)
631,REPAIR,est,is (form of être); east; eastern,ˈɛ,ay,Remove inappropriate lexical stress; learner hint should cue /ɛ/.,/ɛ/,eh
632,REPAIR,conseil,council; piece of advice,kɔ̃sˈɛj,kohnsayy,Remove inappropriate lexical stress; first vowel is nasal /ɔ̃/ and final /j/ glide should be clear.,/kɔ̃sɛj/,kohn-sehy (nasal first vowel)
633,REPAIR,voyage,trip; voyage; journey,vwajˈaʒ,vwayazh,Remove inappropriate lexical stress; retain /j/ glide and cue open /a/.,/vwajaʒ/,vwah-yazh
634,REPAIR,réaliser,to carry out; to achieve; to make/produce; to realize/become aware; to direct (a film),ʁealizˈe,rayalayayzay,Remove inappropriate lexical stress; preserve /e.a/ hiatus and improve learner hint.,/ʁealize/,ray-ah-lee-zay
635,REPAIR,spécial,special,spesjˈal,spaysyal,Remove inappropriate lexical stress; retain /j/ glide and cue final /a/.,/spesjal/,spay-syahl
636,REPAIR,embrasser,kiss; embrace,ɑ̃bʁasˈe,anbrasay,Remove inappropriate lexical stress; initial vowel is nasal /ɑ̃/.,/ɑ̃bʁase/,ahn-brah-say (nasal first vowel)
637,REPAIR,arranger,to arrange; to organize; to fix; to adjust; to suit; to work things out/manage (s'arranger),aʁɑ̃ʒˈe,aranzhay,Remove inappropriate lexical stress; medial vowel is nasal /ɑ̃/.,/aʁɑ̃ʒe/,ah-rahn-zhay (nasal middle vowel)
638,REPAIR,sauter,to jump; to skip; to jump over; to explode/blow; to sauté,sotˈe,sohtay,Remove inappropriate lexical stress; IPA otherwise correct.,/sote/,soh-tay
639,REPAIR,danser,dance,dɑ̃sˈe,dansay,Remove inappropriate lexical stress; initial vowel is nasal /ɑ̃/.,/dɑ̃se/,dahn-say (nasal first vowel)
640,REPAIR,stupide,stupid,stypˈid,stypayayd,Remove inappropriate lexical stress; learner hint is corrupted and should distinguish French /y/.,/stypid/,stü-peed
641,REPAIR,habitude,habit (action done on a regular basis),abitˈyd,abayaytyd,Remove inappropriate lexical stress; learner hint is corrupted and should distinguish French /y/.,/abityd/,ah-bee-tüd
642,REPAIR,loi,law,lwˈa,lwa,Remove inappropriate lexical stress; IPA otherwise correct.,/lwa/,lwa
643,REPAIR,ressentir,"to suffer from the effects of; to feel (an emotion, usually strongly)",ʁəsɑ̃tˈiʁ,rohohhsantayayr,Remove inappropriate lexical stress; learner hint is corrupted and middle vowel is nasal /ɑ̃/.,/ʁəsɑ̃tiʁ/,ruh-sahn-teer (nasal middle vowel)
644,REPAIR,traiter,"to process; to call, to label (someone); to render treatment (usually medical)",tʁɛtˈe,traytay,Remove inappropriate lexical stress; first vowel is /ɛ/ and final /e/.,/tʁɛte/,treh-tay
645,REPAIR,craindre,"to fear; to dread; to be bad/suck (ça craint, informal)",kʁˈɛ̃dʁ,krayayndr,Remove inappropriate lexical stress; vowel is nasal /ɛ̃/ and learner hint is corrupted.,/kʁɛ̃dʁ/,krehn-dr (nasal)
646,REPAIR,liste,list,lˈist,layayst,Remove inappropriate lexical stress; learner hint is corrupted.,/list/,leest
647,REPAIR,rendez-vous,date; rendezvous; appointment,ʁɑ̃dˈevˈu,randayvohoh,Remove artificial lexical stresses in the fixed compound; first vowel is nasal /ɑ̃/.,/ʁɑ̃devu/,rahn-day-voo (nasal first vowel)
648,REPAIR,froid,"cold, chill; distance, strain; cold (temperature)",fʁwˈa,frwa,Remove inappropriate lexical stress; final d is silent in the isolated adjective/noun.,/fʁwa/,frwa
649,REPAIR,cheval,horse,ʃəvˈal,shohohhval,Remove inappropriate lexical stress; learner hint is corrupted.,/ʃəval/,shuh-vahl
650,REPAIR,mener,"to lead, to take; to lead, to run, to take charge; to lead, to be leading, to be in the lead",mənˈe,mohohhnay,Remove inappropriate lexical stress; learner hint is corrupted.,/məne/,muh-nay
