rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
541,REPAIR,أود الحصول على تأشيرة سياحية.,I would like a tourist visa.,ʔˈawad ʔalħˈus̪uːl ʕˈalaː tʔʃˈiːrt sˌajjaːħˈijjah.,ʔawad ʔalhohohs̪ohohl ‘ala tʔshayayrt sayyahayayyyah.,Machine reads أَوَدُّ without gemination and misvocalizes الحُصُول/تَأْشِيرَة سِيَاحِيَّة; fails to mark emphatic ṣ,/ʔawaddu al-ħusˤuːl ʕalaː taʔʃiːra sijaːħijja/,ʾawaddu al-ḥuṣūl ʿalā taʾshīra siyāḥiyya
542,REPAIR,لا أعرف كيف سأبدأ.,I don't know how I'll begin.,lˈaː ʔˈaʕraf kˈajfa sʔbdʔ.,la ʔa‘raf kayfa sʔbdʔ.,Machine misvocalizes أَعْرِف and omits lexical vowels in future سَأَبْدَأُ,/laː ʔaʕrif kajfa saʔabdaʔ/,lā ʾaʿrif kayfa saʾabdaʾ
543,REPAIR,حان وقت ذهابي.,It's time for me to go.,ħˈaːn wˈaqt ðhˈaːbiː.,han waqt dhhabayay.,Machine omits final vowel in past حَانَ and lexical short vowel in ذَهَابِي; hint is unusable,/ħaːna waqt ðahaːbiː/,ḥāna waqt dhahābī
544,REPAIR,هل أنت غاضب مما قلت؟,Are you angry at what I said?,hˈal ʔˈanta ɣˈaːdˤib mmˈaː qlt,hal ʔanta ghadˤayayb mma qlt,Machine omits lexical vowels in مِمَّا and first-person قُلْتُ; hint is unusable,/hal ʔanta ɣaːdˤib mimmaː qultu/,hal ʾanta ghāḍib mimmā qultu
545,REPAIR,هل أنت جاهز للذهاب للبيت الآن؟,Are you ready to go home now?,hˈal ʔˈanta dʒˈaːhiz llðhaːb llbiːt alʔˈaːn,hal ʔanta yahayayz lldhhab llbayayt alʔan,Machine omits lexical vowels in لِلذَّهَابِ لِلْبَيْت and hint mistransliterates ج,/hal ʔanta dʒaːhiz lið-ðahaːb lil-bajt al-ʔaːn/,hal ʾanta jāhiz lidh-dhahāb lil-bayt al-ʾān
546,REPAIR,هل لي أن أستعير مضربك اليوم؟,Can I borrow your tennis racket today?,hˈal lˈajj ʔn ʔstʕˈiːr mˈidˤrabkˌa ʔaljˈawm,hal layy ʔn ʔst‘ayayr mayaydˤrabka ʔalyawm,Machine misreads لِي as layy and omits subjunctive/possessive vowels; mark emphatic ḍ in مِضْرَب,/hal liː ʔan ʔastaʕiːra midˤrabaka al-jawm/,hal lī ʾan ʾastaʿīra miḍrabaka al-yawm
547,REPAIR,هلّا ساعدتني في عملي؟,Can you help me with my work?,hllˈaː saːʕdtnˌiː fˈiː ʕˈamalˌiːj,hlla sa‘dtnayay fayay ‘amalayayy,Machine omits object-clitic vowel in polite past سَاعَدْتَنِي and incorrectly adds final glide after عَمَلِي,/hallaː saːʕadtaniː fiː ʕamaliː/,hallā sāʿadtanī fī ʿamalī
548,REPAIR,ألا تستطيع مساعدتي بأي شيء؟,Can't you do anything to help me?,ʔˈalaː tstt̪ˈi.ːʕ msˈaːʕdtiː bʔiː ʃˈajʔ,ʔala tstt̪ayay.‘ msa‘dtayay bʔayay shayʔ,Machine reads interrogative أَ + لا as a single particle omits lexical vowels/emphatic ṭ and misreads بِأَيِّ,/ʔa-laː tastatˤiːʕ musaːʕadatiː biʔajji ʃajʔ/,ʾa-lā tastaṭīʿ musāʿadatī biʾayyi shayʾ
549,REPAIR,فضلا، أيمكنني الحصول على كوب قهوة آخر؟,"Could I have one more coffee, please?",fdˤlaː ʔˈiːmknniː ʔalħˈus̪uːl ʕˈalaː kuːb qˈahwa ʔˈaːxar,fdˤla ʔayaymknnayay ʔalhohohs̪ohohl ‘ala kohohb qahwa ʔakhar,Machine misreads فَضْلًا without tanwin and interrogative أَ + يُمْكِنُنِي; fails to mark emphatic ṣ in الحُصُول,/fadˤlan ʔa-jumkinuniː al-ħusˤuːl ʕalaː kuːb qahwa ʔaːxar/,faḍlan ʾa-yumkinunī al-ḥuṣūl ʿalā kūb qahwa ʾākhar
550,REPAIR,هل يمكنك أن تقدم لي خدمة صغيرة؟,Could you do me a small favor?,hˈal jmkˈunnakˌa ʔn tˈaqadːˌum lˈajj χˈidma s̪ˈaɣiːrˌa,hal ymkohohnnaka ʔn taqadohohm layy khayaydma s̪aghayayra,Machine misvocalizes يُمْكِنُكَ reads finite subjunctive تُقَدِّمَ as verbal noun تَقَدُّم and misreads لِي as layy; mark emphatic ṣ in صَغِيرَة,/hal jumkinuka ʔan tuqaddima liː xidma sˤaɣiːra/,hal yumkinuka ʾan tuqaddima lī khidma ṣaghīra
