rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
874,REPAIR,گوشت,meat,ɡˈoːʃt,gohsht,Use dental final /t̪/ and remove artificial stress.,/ɡoːʃt̪/,gosht
875,REPAIR,باپ,father,bˈaːp,bap,Remove artificial stress; preserve long /aː/.,/baːp/,baap
876,REPAIR,صفائی,cleanliness; cleaning; hygiene; explanation/defense/exoneration (context-dependent),ʂəfˈaːi,ʂohohhfaayay,Standard Urdu ص is /s/; preserve final hiatus /aːɪː/.,/səfaːɪː/,suh-faa-ee
877,REPAIR,فضل,"beneficence; excellence, virtue; learning, knowledge",fˈazl,fazl,Standard Urdu commonly inserts a vowel in this cluster; ض merges to /z/.,/fəzəl/,fuh-zul
878,REPAIR,بنانا,"to cause to be/become; to make, create, produce; to make to form/ turn into",bənˈaːnaː,bohohhnana,Remove artificial stress; normalize initial schwa.,/bənaːnaː/,buh-naa-naa
879,REPAIR,انتظام,"method, system; preparation, arrangement",ˌɪntɪʐˈaːm,ayayntayayʐam,Urdu ظ is /z/; use dental /t̪/ and remove artificial stress.,/ɪnt̪ɪzaːm/,in-ti-zaam
880,REPAIR,تیسری,third (feminine),tˈiːsri,tayaysrayay,Use dental /t̪/ and Urdu rhotic; remove artificial stress.,/t̪iːsɾiː/,tees-ree
881,REPAIR,حافظ,guardian; protector; keeper; person who has memorized the Qur'an; Hafiz (name/title),hˈaːfɪʐ,hafayayʐ,Use Urdu /ɦ/ and merge ظ to /z/.,/ɦaːfɪz/,haa-fiz
882,REPAIR,کپڑے,clothes; clothing; cloth; garment(s),kˈʌpr.ˌeː,kʌpr.ay,Use retroflex flap /ɽ/ and normalize the short vowel.,/kəpɽeː/,kup-ray
883,REPAIR,تجربہ,"experience; experiment, test, trial",taɟˈarba,tagyarba,Candidate has wrong vowels and /ɟ/; standard Urdu is tajurba.,/t̪əd͡ʒʊɾbaː/,tuh-jur-baa
884,REPAIR,خطرناک,dangerous,xˌətərnˈaːk,khohohhtohohhrnak,Normalize dental /t̪/, schwa, and Urdu rhotic.,/xət̪ɾənaːk/,khut-ruh-naak
885,REPAIR,گندم,wheat,ɡˈandʊm,gandohohm,Use dental /d̪/ and normalize initial vowel.,/ɡənd̪ʊm/,gun-dum
886,REPAIR,ریاض,Riaz/Riyaz (male name); Riyadh; gardens (Arabic-derived),rjˈaːz,ryaz,Standard Urdu realizes ض as /z/ and keeps the /ɾɪj/ onset.,/ɾɪjaːz/,ri-yaaz
887,REPAIR,دشمن,"opponent; enemy, foe",dʊʃmˈan,dohohshman,Use dental /d̪/, normalize final schwa, and remove artificial stress.,/d̪ʊʃmən/,dush-mun
888,REPAIR,ذات,self; being; essence; caste; community/background (context-dependent),zˈaːt,zat,Use dental final /t̪/ and remove artificial stress.,/zaːt̪/,zaat
889,REPAIR,عطا,gift; grant; bestowal; giving,ˈataː,ata,Use dental /t̪/ and standard initial schwa.,/ət̪aː/,uh-taa
890,REPAIR,موجودگی,"presence, attendance",moːɟˈuːdɡi,mohgyohohdgayay,Urdu ج is /d͡ʒ/ and د is dental /d̪/; normalize stress.,/moːd͡ʒuːd̪ɡiː/,mo-jood-gee
891,REPAIR,بازار,"market, souq (bazaar)",baːzˈaːr,bazar,Remove artificial stress; preserve long vowels.,/baːzaːɾ/,baa-zaar
892,REPAIR,بلا,without; calamity; disaster; affliction (depending on vocalization/context),bˈʌlaː,bʌla,Homograph has two standard vocalizations: bilaa “without” vs. balaa “calamity/disaster.”,/bɪlaː/ (without); /bəlaː/ (calamity/disaster),bi-laa (without); buh-laa (calamity)
893,REPAIR,نواب,nawab; noble; ruler/governor (historical title),nˈaʋaːb,naʋab,Normalize initial schwa and remove artificial stress.,/nəʋaːb/,nuh-waab
894,REPAIR,نجی,"secretive, confidential; private, personal, unofficial, confidential",nˈɪɟi,nayaygyayay,Urdu ج is /d͡ʒ/ and final vowel is long /iː/.,/nɪd͡ʒiː/,ni-jee
895,REPAIR,روایت,"tradition; legend, narrative",rˌɪʋaːjˈat,rayayʋayat,Use Urdu rhotic and dental final /t̪/; remove artificial stress.,/ɾɪʋaːjət̪/,ri-waa-yat
896,REPAIR,عزت,honor; respect; esteem,ɪzzˈat,ayayzzat,Use dental final /t̪/ and normalize stress.,/ɪzzət̪/,iz-zat
897,REPAIR,رویہ,"attitude; rule, procedure; behavior, conduct, manner",raʋˈaiˌa,raʋaayaya,Candidate misses the geminated /j/ of standard ravayya.,/ɾəʋəjjaː/,ruh-vaiy-yaa
898,REPAIR,اعتبار,"credibility; reliability; trust, confidence",ˈeːtɪbˌaːr,aytayaybar,Use dental /t̪/, Urdu rhotic, and remove artificial stress.,/eːt̪ɪbaːɾ/,ay-ti-baar
899,REPAIR,کھڑے,standing; upright,kʰˈʌr.eː,kʰʌr.ay,Use retroflex flap /ɽ/ and normalize vowel/stress.,/kʰəɽeː/,khuh-ray
900,REPAIR,سلطان,king; sultan,sʊltˈaːn,sohohltan,Use dental /t̪/ and remove artificial stress.,/sʊlt̪aːn/,sul-taan
