rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
611,REPAIR,يمكنك المجيء والعيش معي.,You can come and live with me.,jmkˈunnakˌa ʔalmˈadʒiːʔ walʕˈajʃ mˈaʕj.,ymkohohnnaka ʔalmayayayʔ wal‘aysh ma‘y.,Machine misvocalizes يُمْكِنُكَ and first-person مَعِي; hint mistransliterates ج,/jumkinuka al-madʒiːʔ wal-ʕajʃ maʕiː/,yumkinuka al-majīʾ wal-ʿaysh maʿī
612,REPAIR,كان ينبغي أن تأتي إلى هنا مبكرًا.,You ought to have come here earlier.,kˈaːn jmbɣˈiː ʔn tʔtˈiː ʔˈilaː hˈunaː mubˈakːirˌan.,kan ymbghayay ʔn tʔtayay ʔayayla hohohna mohohbakayayran.,Machine omits lexical vowels in يَنْبَغِي and fails to realize subjunctive final glide in تَأْتِيَ; hint is unusable,/kaːna janbaɣiː ʔan taʔtija ʔilaː hunaː mubakkiran/,kāna yanbaghī ʾan taʾtiya ʾilā hunā mubakkiran
613,REPAIR,مساعدتك ضرورية لنجاحنا.,Your help is necessary for our success.,msˈaːʕdtka dˤruːrˈijjah lndʒaːħnˌaː.,msa‘dtka dˤrohohrayayyyah lnyahna.,Machine omits subject/possessive vowels in مُسَاعَدَتُكَ and lexical vowels in ضَرُورِيَّةٌ/لِنَجَاحِنَا; hint mistransliterates ج,/musaːʕadatuka dˤaruːrijja linadʒaːħinaː/,musāʿadatuka ḍarūriyya linajāḥinā
614,REPAIR,كيف تجرؤ على قول شيء كهذا!,How dare you say such a thing!,kˈajfa tdʒrʔ ʕˈalaː qˈawl ʃˈajʔ khðaː!,kayfa tyrʔ ‘ala qawl shayʔ khdha!,Machine omits lexical vowels in تَجْرُؤُ and corrupts كَهَذَا; hint mistransliterates ج,/kajfa tadʒruʔu ʕalaː qawl ʃajʔ kahaːðaː/,kayfa tajruʾu ʿalā qawl shayʾ kahādhā
615,REPAIR,كل ما عليك فعله هو أن تستمع بعناية.,All you need to do is listen carefully.,kˈull mˈaː ʕˈaliːjkˌa fˈiʕlh hˈuwa ʔn tstmʕ bʕnaːˈijjah.,kohohll ma ‘alayayyka fayay‘lh hohohwa ʔn tstm‘ b‘naayayyyah.,Machine misvocalizes عَلَيْكَ and omits object/lexical vowels in فِعْلُهُ and subjunctive تَسْتَمِعَ plus بِعِنَايَة,/kullu maː ʕalajka fiʕluhu huwa ʔan tastamiʕa biʕinaːja/,kullu mā ʿalayka fiʿluhu huwa ʾan tastamiʿa biʿināya
616,REPAIR,أنا ممتن لك على مساعدتك.,I am grateful to you for your help.,ˈana mˈumtann lkˈa ʕˈalaː msˈaːʕdtka.,ana mohohmtann lka ‘ala msa‘dtka.,Machine omits lexical vowels in لَكَ and genitive/possessive vowels in مُسَاعَدَتِكَ; learner form loses long ā in أنا,/ʔanaː mumtann laka ʕalaː musaːʕadatika/,ʾanā mumtann laka ʿalā musāʿadatika
617,REPAIR,افترضت أن هذا هو سبب اتصالك بي.,I assumed that was why you called me.,ˈaftrdˤt ʔn hˈaːðaː hˈuwa sˈabab ˌitːiˈs̪-ˈa.ːlka bˈiː.,aftrdˤt ʔn hadha hohohwa sabab ayaytayays̪-a.lka bayay.,Machine omits lexical vowels/emphatic ṭ in اِفْتَرَضْتُ and gemination in أَنَّ; fails to mark emphatic ṣ plus possessive ending in اِتِّصَالِكَ,/ʔiftaradˤtu ʔanna haːðaː huwa sabab ʔittisˤaːlika biː/,ʾiftaraḍtu ʾanna hādhā huwa sabab ʾittiṣālika bī
618,REPAIR,لا أجد كلمات تكفي لشكرك على مساعدتك.,I cannot thank you enough for your assistance.,lˈaː ʔˈadʒadː klmaːt tkfˈiː lʃkrka ʕˈalaː msˈaːʕdtka.,la ʔayad klmat tkfayay lshkrka ‘ala msa‘dtka.,Machine misreads أَجِدُ as geminated ʾajadd and omits lexical/possessive vowels in كَلِمَات/لِشُكْرِكَ/مُسَاعَدَتِكَ,/laː ʔadʒidu kalimaːt takfiː liʃukrika ʕalaː musaːʕadatika/,lā ʾajidu kalimāt takfī lishukrika ʿalā musāʿadatika
619,REPAIR,لا أعتقد أنني أعرف هذا المكان.,I don't think I know this place.,lˈaː ʔʕtqd ʔnnˈiː ʔˈaʕraf hˈaːðaː ʔalmˈakaːn.,la ʔ‘tqd ʔnnayay ʔa‘raf hadha ʔalmakan.,Machine omits lexical vowels in أَعْتَقِدُ and gemination/vowels in أَنَّنِي and misvocalizes أَعْرِفُ,/laː ʔaʕtaqidu ʔannaniː ʔaʕrifu haːðaː al-makaːn/,lā ʾaʿtaqidu ʾannanī ʾaʿrifu hādhā al-makān
620,REPAIR,لا أعرف كيف، لكنّي فعلتها.,"I don't know how, but I did it.",lˈaː ʔˈaʕraf kˈajfa lknni fʕlthaː.,la ʔa‘raf kayfa lknnayay f‘ltha.,Machine misvocalizes أَعْرِفُ and omits lexical/object vowels in لَكِنِّي فَعَلْتُهَا,/laː ʔaʕrif kajfa lakinniː faʕaltuhaː/,lā ʾaʿrif kayfa lakinnī faʿaltuhā
621,REPAIR,لا أعلم إن كان لدي ما يكفي من الوقت.,I don't know if I have enough time.,lˈaː ʔˈaʕlam ʔˈin kˈaːn ldiː mˈaː jkfˈiː mˈin ʔalwˈaqt.,la ʔa‘lam ʔayayn kan ldayay ma ykfayay mayayn ʔalwaqt.,Machine misreads first-person لَدَيَّ as ladī and omits lexical vowels in يَكْفِي; hint is unusable,/laː ʔaʕlam ʔin kaːna ladajja maː jakfiː min al-waqt/,lā ʾaʿlam ʾin kāna ladayya mā yakfī min al-waqt
622,REPAIR,لا أعلم ما الذي سمعته عني.,I don't know what you heard about me.,lˈaː ʔˈaʕlam mˈaː ʔˈallaðˌiː smʕth ʕnˈiː.,la ʔa‘lam ma ʔalladhayay sm‘th ‘nayay.,Machine omits lexical/object vowels in سَمِعْتَهُ and misreads first-person عَنِّي,/laː ʔaʕlam maː allaðiː samiʕtahu ʕanniː/,lā ʾaʿlam mā alladhī samiʿtahu ʿannī
623,REPAIR,لا أعرف أين توجد قفازات التزلج الخاصة بي.,I don't know where my ski gloves are.,lˈaː ʔˈaʕraf ʔˈajna tˈuːdʒd qfˈaːzaːt ʔattˈazallˌudʒ ʔalχˈaːs̪s̪a bˈiː.,la ʔa‘raf ʔayna tohohyd qfazat ʔattazallohohy ʔalkhas̪s̪a bayay.,Machine misvocalizes أَعْرِفُ and omits passive vowel in تُوجَدُ plus lexical/geminate vowels in قُفَّازَات; fails to mark emphatic ṣṣ in الخَاصَّة,/laː ʔaʕrif ʔajna tuːdʒadu quffaːzaːt at-tazalludʒ al-xaːsˤsˤa biː/,lā ʾaʿrif ʾayna tūjadu quffāzāt at-tazalluj al-khāṣṣa bī
624,REPAIR,لا أدري أين موقف الحافلة.,I don't know where the bus stop is.,lˈaː ʔdrˈiː ʔˈajna mˈawqif ʔalħˈaːfilˌa.,la ʔdrayay ʔayna mawqayayf ʔalhafayayla.,Machine omits lexical vowel in أَدْرِي and hint is unusable; normalize broad MSA,/laː ʔadriː ʔajna mawqif al-ħaːfila/,lā ʾadrī ʾayna mawqif al-ḥāfila
625,REPAIR,لا أعلم لماذا فعلتُ ذلك.,I don't know why I did that.,lˈaː ʔˈaʕlam lˈimaːðˌaː fʕltu ðˈaːlikˌa.,la ʔa‘lam layaymadha f‘ltohoh dhalayayka.,Machine omits lexical vowel in فَعَلْتُ and hint is unusable,/laː ʔaʕlam limaːðaː faʕaltu ðaːlika/,lā ʾaʿlam limādhā faʿaltu dhālika
626,REPAIR,لا أريدك أن تنساني.,I don't want you to forget me.,lˈaː ʔrˈiːdka ʔn tnsˈaːniː.,la ʔrayaydka ʔn tnsanayay.,Machine omits object-clitic/lexical vowels in أُرِيدُكَ and subjunctive morphology in تَنْسَانِي,/laː ʔuriːduka ʔan tansaːniː/,lā ʾurīduka ʾan tansānī
627,REPAIR,لا أريدك أن تقلق بشأني.,I don't want you to worry about me.,lˈaː ʔrˈiːdka ʔn tqlq bʃʔniː.,la ʔrayaydka ʔn tqlq bshʔnayay.,Machine omits object-clitic/lexical vowels and subjunctive ending in تَقْلَقَ plus prepositional vowels in بِشَأْنِي,/laː ʔuriːduka ʔan taqlaqa biʃaʔniː/,lā ʾurīduka ʾan taqlaqa bishaʾnī
628,REPAIR,لدي الكثير من العمل لأنجزهُ.,I have a lot of work to do.,ldiː ʔalkaθˈiːr mˈin ʔalʕˈamal lʔndʒzhu.,ldayay ʔalkathayayr mayayn ʔal‘amal lʔnyzhohoh.,Machine misreads first-person لَدَيَّ and omits lexical/subjunctive/object vowels in لِأُنْجِزَهُ; hint mistransliterates ج,/ladajja al-kaθiːr min al-ʕamal liʔundʒizahu/,ladayya al-kathīr min al-ʿamal liʾunjizahu
629,REPAIR,لدي أسبوع لأنهي واجبي.,I have a week to finish my homework.,ldiː ʔˈusbuːʕ lʔnhiː waːdʒbˌiː.,ldayay ʔohohsbohoh‘ lʔnhayay waybayay.,Machine misreads first-person لَدَيَّ and fails to realize subjunctive final glide in لِأُنْهِيَ; hint mistransliterates ج,/ladajja ʔusbuːʕ liʔunhija waːdʒibiː/,ladayya ʾusbūʿ liʾunhiya wājibī
630,REPAIR,"ليس لدي أكثر من 1,000 ين.","I have no more than 1,000 yen.",lˈajsa ldiː ʔˈakθar mˈin ʔˈalf jˈin.,laysa ldayay ʔakthar mayayn ʔalf yayayn.,Machine misreads first-person لَدَيَّ; normalize the currency loanword and learner form,/lajsa ladajja ʔakθar min ʔalf jan/,laysa ladayya ʾakthar min ʾalf yan
631,REPAIR,ليس عندي وقت لأنجز واجباتي.,I have no time to do my homework.,lˈajsa ʕndˈiː wˈaqt lʔndʒz waːdʒbˌaːtiː.,laysa ‘ndayay waqt lʔnyz waybatayay.,Machine omits lexical vowel in عِنْدِي and subjunctive/lexical vowels in لِأُنْجِزَ وَاجِبَاتِي; hint mistransliterates ج,/lajsa ʕindiː waqt liʔundʒiza waːdʒibaːtiː/,laysa ʿindī waqt liʾunjiza wājibātī
632,REPAIR,الكلمات لا يمكنها أن تعبر عن شكري لك.,Words cannot express my gratitude to you.,ʔalklmaːt lˈaː jmkˈunnahˌaː ʔn tʕbr ʕˈan ʃˈukriː lkˈa.,ʔalklmat la ymkohohnnaha ʔn t‘br ‘an shohohkrayay lka.,Machine omits lexical vowels in الكَلِمَات and misvocalizes يُمْكِنُهَا plus form-II subjunctive تُعَبِّرَ and لَكَ,/al-kalimaːt laː jumkinuhaː ʔan tuʕabbira ʕan ʃukriː laka/,al-kalimāt lā yumkinuhā ʾan tuʿabbira ʿan shukrī laka
633,REPAIR,هناك أمور عليّ فعلها في المنزل.,I have some stuff to do at home.,hunˈaːka ʔmˈuːr ʕlˈiː fˈiʕlhaː fˈiː ʔalmˈanzil.,hohohnaka ʔmohohr ‘layay fayay‘lha fayay ʔalmanzayayl.,Machine omits lexical vowel in أُمُور and misreads first-person عَلَيَّ; hint is unusable,/hunaːka ʔumuːr ʕalajja fiʕluhaː fiː al-manzil/,hunāka ʾumūr ʿalayya fiʿluhā fī al-manzil
634,REPAIR,يجب أن أذهب إلى البنك اليوم.,I have to go to the bank today.,jdʒb ʔn ʔˈaðhab ʔˈilaː ʔalbˈank ʔaljˈawm.,yyb ʔn ʔadhhab ʔayayla ʔalbank ʔalyawm.,Machine omits lexical vowels in يَجِبُ and hint mistransliterates ج,/jadʒibu ʔan ʔaðhab ʔilaː al-bank al-jawm/,yajibu ʾan ʾadhhab ʾilā al-bank al-yawm
635,REPAIR,أعلم بأنه ليس لدي أي فرصة للفوز.,I know I have no chance of winning.,ʔˈaʕlam bʔnh lˈajsa ldiː ʔˈajj fˈurs̪a llfuːz.,ʔa‘lam bʔnh laysa ldayay ʔayy fohohrs̪a llfohohz.,Machine omits lexical/geminate vowels in بِأَنَّهُ misreads first-person لَدَيَّ and fails to mark emphatic ṣ in فُرْصَة; hint is unusable,/ʔaʕlamu biʔannahu lajse ladajja ʔajj fursˤa lil-fawz/,ʾaʿlamu biʾannahu laysa ladayya ʾayy furṣa lil-fawz
636,REPAIR,أنا أعرف ما الذي تبحث عنهُ.,I know what it is you're looking for.,ˈana ʔˈaʕraf mˈaː ʔˈallaðˌiː tbħθ ʕnhˈu.,ana ʔa‘raf ma ʔalladhayay tbhth ‘nhohoh.,Machine misvocalizes أَعْرِفُ and omits lexical/pronominal vowels in تَبْحَثُ عَنْهُ,/ʔanaː ʔaʕrifu maː allaðiː tabħaθu ʕanhu/,ʾanā ʾaʿrifu mā alladhī tabḥathu ʿanhu
637,REPAIR,أنا أعرف من هو الذي تبحث عنهُ.,I know who it is you're looking for.,ˈana ʔˈaʕraf mˈin hˈuwa ʔˈallaðˌiː tbħθ ʕnhˈu.,ana ʔa‘raf mayayn hohohwa ʔalladhayay tbhth ‘nhohoh.,Machine misvocalizes أَعْرِفُ reads interrogative مَنْ as مِنْ and omits lexical/pronominal vowels in تَبْحَثُ عَنْهُ,/ʔanaː ʔaʕrifu man huwa allaðiː tabħaθu ʕanhu/,ʾanā ʾaʿrifu man huwa alladhī tabḥathu ʿanhu
638,REPAIR,أحتاج لمزيد من الوقت لأنهي واجبي.,I need more time to finish my homework.,ʔħtˈaːdʒ lmziːd mˈin ʔalwˈaqt lʔnhiː waːdʒbˌiː.,ʔhtay lmzayayd mayayn ʔalwaqt lʔnhayay waybayay.,Machine omits lexical vowels in أَحْتَاجُ/لِمَزِيد and fails to realize subjunctive final glide in لِأُنْهِيَ; hint mistransliterates ج,/ʔaħtaːdʒu limaziːd min al-waqt liʔunhija waːdʒibiː/,ʾaḥtāju limazīd min al-waqt liʾunhiya wājibī
639,REPAIR,يجب أن أعرف لماذا تحتاج هذا.,I have to know why you need this.,jdʒb ʔn ʔˈaʕraf lˈimaːðˌaː tħtˈaːdʒ hˈaːðaː.,yyb ʔn ʔa‘raf layaymadha thtay hadha.,Machine omits lexical vowels in يَجِبُ and subjunctive أَعْرِفَ plus finite تَحْتَاجُ,/jadʒibu ʔan ʔaʕrifa limaːðaː taħtaːdʒu haːðaː/,yajibu ʾan ʾaʿrifa limādhā taḥtāju hādhā
640,REPAIR,أحتاج أن أتحدث معك حالًا.,I need to speak with you right away.,ʔħtˈaːdʒ ʔn ʔtħdθ mˈaʕak ħˈaːlan.,ʔhtay ʔn ʔthdth ma‘ak halan.,Machine omits lexical vowels in أَحْتَاجُ and form-V subjunctive أَتَحَدَّثَ; hint is unusable,/ʔaħtaːdʒu ʔan ʔataħaddaθa maʕaka ħaːlan/,ʾaḥtāju ʾan ʾataḥaddatha maʿaka ḥālan
641,REPAIR,أقترح أن نخرج لتناول مشروب.,I suggest we go out for a drink.,ʔqtrħ ʔn nχrdʒ ltnaːwl mˈaʃruːb.,ʔqtrh ʔn nkhry ltnawl mashrohohb.,Machine omits lexical vowels/ḥ in أَقْتَرِحُ and subjunctive نَخْرُجَ; hint mistransliterates ج,/ʔaqtariħu ʔan naxrudʒa litanaːwul maʃruːb/,ʾaqtariḥu ʾan nakhruja litanāwul mashrūb
642,REPAIR,أعتقد أن الحياة هي ما تصنعه.,I think life is what you make it.,ʔʕtqd ʔn ʔalħajˈaːh hˈija mˈaː tˈas̪annˌuʕh.,ʔ‘tqd ʔn ʔalhayah hayayya ma tas̪annohoh‘h.,Machine omits lexical vowels in أَعْتَقِدُ and gemination in أَنَّ and misreads finite تَصْنَعُهُ as verbal noun/form-V morphology; mark emphatic ṣ,/ʔaʕtaqidu ʔanna al-ħajaːh hija maː tasˤnaʕuhu/,ʾaʿtaqidu ʾanna al-ḥayāh hiya mā taṣnaʿuhu
643,REPAIR,أعتقد أنك شخص لطيف حقاً,I think you are a really nice person.,ʔʕtqd ʔnkˈa ʃˈaxs̪ lˈat̪iːf ħqˈaː,ʔ‘tqd ʔnka shakhs̪ lat̪ayayf hqa,Machine omits lexical/geminate vowels in أَعْتَقِدُ/أَنَّكَ and fails to mark emphatic ṣ/ṭ plus tanwin in حَقًّا,/ʔaʕtaqidu ʔannaka ʃaxsˤ latˤiːf ħaqqan/,ʾaʿtaqidu ʾannaka shakhṣ laṭīf ḥaqqan
644,REPAIR,ظننت أننا لن نذهب إلى هناك.,I thought we weren't going to go there.,ðnnt ʔnnˈaː lˈan nðhb ʔˈilaː hunˈaːka.,dhnnt ʔnna lan ndhhb ʔayayla hohohnaka.,Machine omits lexical vowels/emphatic ẓ in ظَنَنْتُ and gemination/vowels in أَنَّنَا plus subjunctive نَذْهَبَ,/ðˤanantu ʔannanaː lan naðhaba ʔilaː hunaːka/,ẓanantu ʾannanā lan nadhhaba ʾilā hunāka
645,REPAIR,ظننت أنك قد تود الذهاب معي.,I thought you might want to join me.,ðnnt ʔnkˈa qˈad tˈuːd ʔaððˈahaːb mˈaʕj.,dhnnt ʔnka qad tohohd ʔadhdhahab ma‘y.,Machine omits lexical vowels/emphatic ẓ in ظَنَنْتُ and gemination/vowels in أَنَّكَ and misvocalizes تَوَدُّ plus first-person مَعِي,/ðˤanantu ʔannaka qad tawaddu að-ðahaːb maʕiː/,ẓanantu ʾannaka qad tawaddu adh-dhahāb maʿī
646,REPAIR,أريد أن أتعرف عليك أكثر.,I want to get to know you better.,ʔrˈiːd ʔn ʔtʕrf ʕˈaliːjkˌa ʔˈakθar.,ʔrayayd ʔn ʔt‘rf ‘alayayyka ʔakthar.,Machine omits lexical vowels in أُرِيدُ and form-V subjunctive أَتَعَرَّفَ and misvocalizes عَلَيْكَ,/ʔuriːdu ʔan ʔataʕarrafa ʕalajka ʔakθar/,ʾurīdu ʾan ʾataʿarrafa ʿalayka ʾakthar
647,REPAIR,أريد الذهاب إلى هناك قبل أن أموت.,I want to go there before I die.,ʔrˈiːd ʔaððˈahaːb ʔˈilaː hunˈaːka qˈabl ʔn ʔmˈuːt.,ʔrayayd ʔadhdhahab ʔayayla hohohnaka qabl ʔn ʔmohoht.,Machine omits lexical vowels in أُرِيدُ and subjunctive ending in أَمُوتَ; hint is unusable,/ʔuriːdu að-ðahaːb ʔilaː hunaːka qabla ʔan ʔamuːta/,ʾurīdu adh-dhahāb ʾilā hunāka qabla ʾan ʾamūta
648,REPAIR,أودّ معرفة سبب فعلك لذلك.,I'd like to know why you did that.,ʔˈuːdː mˈaʕrifˌa sˈabab fˈiʕlka lðlka.,ʔohohd ma‘rayayfa sabab fayay‘lka ldhlka.,Machine misvocalizes أَوَدُّ as ūdd and fails to realize ta marbuta/case in مَعْرِفَةَ سَبَبِ فِعْلِكَ plus lexical vowels in لِذَلِكَ,/ʔawaddu maʕrifata sababi fiʕlika liðaːlika/,ʾawaddu maʿrifata sababi fiʿlika lidhālika
649,REPAIR,أريدك أن تخبرني الحقيقة.,I want you to tell me the truth.,ʔrˈiːdka ʔn tχbrnˈiː ʔalħˈaqiːqˌa.,ʔrayaydka ʔn tkhbrnayay ʔalhaqayayqa.,Machine omits object-clitic/lexical vowels in أُرِيدُكَ and form-IV subjunctive تُخْبِرَنِي; hint is unusable,/ʔuriːduka ʔan tuxbiraniː al-ħaqiːqa/,ʾurīduka ʾan tukhbiranī al-ḥaqīqa
650,REPAIR,أتمنى لو كان لديك وقت أطول تقضيه معي.,I wish you had more time for me.,ʔtmnˈaː lˈaw kˈaːn ldiːkˌa wˈaqt ʔˈat̪wal tqdˤˈih mˈaʕj.,ʔtmna law kan ldayayka waqt ʔat̪wal tqdˤayayh ma‘y.,Machine omits lexical/geminate vowels in أَتَمَنَّى misvocalizes لَدَيْكَ and fails to mark emphatic ṭ in أَطْوَل plus first-person مَعِي,/ʔatamannaː law kaːna ladajka waqt ʔatˤwal taqdˤiːhi maʕiː/,ʾatamannā law kāna ladayka waqt ʾaṭwal taqḍīhi maʿī
