rank,status,target,english,ipa_candidate,learner_hint_candidate,issue,proposed_ipa,proposed_learner_hint
635,PENDING,براہِ کرم کھانا نہ منگوائیے۔,Please do not order food.,bˌəraːhˈeː kˈʌrəm kʰˈaːnaː nˈa mˌənɡʋˈaːjeː,bohohhrahay kʌrohohhm kʰana na mohohhngʋayay,,,
636,PENDING,ہمیں پانی پینا ہے۔,We need to drink water.,hˈʌmẽː pˈaːni pˈiːnaː hɛ,hʌmẽ panayay payayna hay,,,
637,PENDING,ہمیں پانی پینا چاہیے۔,We should drink water.,hˈʌmẽː pˈaːni pˈiːnaː cˈaːhjeː,hʌmẽ panayay payayna cahyay,,,
638,PENDING,ہم پانی پی سکتے ہیں۔,We can drink water.,ham pˈaːni pˈiː sˈʌktˌeː hẽ,ham panayay payay sʌktay hẽ,,,
639,PENDING,براہِ کرم پانی پیجیے۔,Please drink water.,bˌəraːhˈeː kˈʌrəm pˈaːni pˈiːɟiˌeː,bohohhrahay kʌrohohhm panayay payaygyayayay,,,
640,PENDING,براہِ کرم پانی نہ پیجیے۔,Please do not drink water.,bˌəraːhˈeː kˈʌrəm pˈaːni nˈa pˈiːɟiˌeː,bohohhrahay kʌrohohhm panayay na payaygyayayay,,,
641,PENDING,ہمیں کچھ کھانا ہے۔,We need to eat something.,hˈʌmẽː kʊcʰ kʰˈaːnaː hɛ,hʌmẽ kohohcʰ kʰana hay,,,
642,PENDING,ہمیں کچھ کھانا چاہیے۔,We should eat something.,hˈʌmẽː kʊcʰ kʰˈaːnaː cˈaːhjeː,hʌmẽ kohohcʰ kʰana cahyay,,,
643,PENDING,ہم کچھ کھا سکتے ہیں۔,We can eat something.,ham kʊcʰ kʰˈaː sˈʌktˌeː hẽ,ham kohohcʰ kʰa sʌktay hẽ,,,
644,PENDING,براہِ کرم کچھ کھائیے۔,Please eat something.,bˌəraːhˈeː kˈʌrəm kʊcʰ kʰˈaːjeː,bohohhrahay kʌrohohhm kohohcʰ kʰayay,,,
645,PENDING,براہِ کرم کچھ نہ کھائیے۔,Please do not eat anything.,bˌəraːhˈeː kˈʌrəm kʊcʰ nˈa kʰˈaːjeː,bohohhrahay kʌrohohhm kohohcʰ na kʰayay,,,
646,PENDING,ہمیں دوا لینا ہے۔,We need to take the medicine.,hˈʌmẽː dˈaʋaː lˈeːnaː hɛ,hʌmẽ daʋa layna hay,,,
647,PENDING,ہمیں دوا لینا چاہیے۔,We should take the medicine.,hˈʌmẽː dˈaʋaː lˈeːnaː cˈaːhjeː,hʌmẽ daʋa layna cahyay,,,
648,PENDING,ہم دوا لے سکتے ہیں۔,We can take the medicine.,ham dˈaʋaː lˈeː sˈʌktˌeː hẽ,ham daʋa lay sʌktay hẽ,,,
649,PENDING,براہِ کرم دوا لیجیے۔,Please take the medicine.,bˌəraːhˈeː kˈʌrəm dˈaʋaː lˈiːɟiˌeː,bohohhrahay kʌrohohhm daʋa layaygyayayay,,,
650,PENDING,براہِ کرم دوا نہ لیجیے۔,Please do not take the medicine.,bˌəraːhˈeː kˈʌrəm dˈaʋaː nˈa lˈiːɟiˌeː,bohohhrahay kʌrohohhm daʋa na layaygyayayay,,,
