Front,Back
میچ,"Rank: 1011

Meaning: match

Frequency evidence: 10866
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual link (single direct sense)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
علاوہ,"Rank: 1012

Meaning: other

Frequency evidence: 10312
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 1 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
ٹیسٹ,"Rank: 1013

Meaning: test; mental test; mental testing; psychometric test

Frequency evidence: 9559
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual link (single direct sense)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
آئے,"Rank: 1014

Meaning: came (plural)

Frequency evidence: 9322
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IndoWordNet Urdu lemma + ReadUrdu/word2word agreement

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
عالمی,"Rank: 1015

Meaning: global; planetary; world(a); worldwide; world-wide

Frequency evidence: 9318
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 2 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
حوالے,"Rank: 1016

Meaning: devotion

Frequency evidence: 9300
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual link (single direct sense)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
کرتی,"Rank: 1017

Meaning: kurta

Frequency evidence: 8665
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual link (single direct sense)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
ایسی,"Rank: 1018

Meaning: thus; thusly; so

Frequency evidence: 8556
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual link (single direct sense)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
تعمیر,"Rank: 1019

Meaning: architecture

Frequency evidence: 8317
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 1 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
پابندی,"Rank: 1020

Meaning: limitation; restriction

Frequency evidence: 7664
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 1 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
ایس,"Rank: 1021

Meaning: S; letter s

Frequency evidence: 7301
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual link (single direct sense)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
مل,"Rank: 1022

Meaning: flour mill; plant; works; industrial plant; liquor; spirits; booze; hard drink; hard liquor; John Barleycorn; strong drink

Frequency evidence: 7226
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links (all direct valid senses retained; no unsupported disambiguation)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
اعلان,"Rank: 1023

Meaning: announcement; proclamation; annunciation; declaration

Frequency evidence: 6976
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 1 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
تحت,"Rank: 1024

Meaning: combined; concerted; conjunct; conjunctive; cooperative; united; claim

Frequency evidence: 6919
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links (all direct valid senses retained; no unsupported disambiguation)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
امدادی,"Rank: 1025

Meaning: dependent; assisted; aided

Frequency evidence: 6748
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links (all direct valid senses retained; no unsupported disambiguation)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
تکنیکی,"Rank: 1026

Meaning: technical; technological

Frequency evidence: 6529
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 1 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
لگا,"Rank: 1027

Meaning: fixed

Frequency evidence: 6494
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual link (single direct sense)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
تازہ ترین,"Rank: 1028

Meaning: up-to-the-minute; latest

Frequency evidence: 6469
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual link (single direct sense)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
گرفتار,"Rank: 1029

Meaning: stressed; distressed; in a bad way(p); prisoner; captive; engulfed; enveloped; swallowed

Frequency evidence: 6428
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links (all direct valid senses retained; no unsupported disambiguation)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
اقبال,"Rank: 1030

Meaning: adoption; acceptance; acceptation; espousal; luck; fortune; chance; hazard

Frequency evidence: 6264
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 1 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
پروگرام,"Rank: 1031

Meaning: program; programme; computer program; computer programme

Frequency evidence: 6197
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 1 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
نمبر,"Rank: 1032

Meaning: mark; grade; score; numeral; number; identification number; issue

Frequency evidence: 6107
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 2 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
لی,"Rank: 1033

Meaning: Lie; Trygve Lie; Trygve Halvden Lie

Frequency evidence: 6097
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual link (single direct sense)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
رپورٹ,"Rank: 1034

Meaning: report; study; written report; account

Frequency evidence: 6039
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 2 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
خطاب,"Rank: 1035

Meaning: vocative; vocative case; title; title of respect; form of address

Frequency evidence: 5872
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links (all direct valid senses retained; no unsupported disambiguation)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
سرکاری,"Rank: 1036

Meaning: governmental

Frequency evidence: 5791
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual link (single direct sense)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
بورڈ,"Rank: 1037

Meaning: board; blackboard; chalkboard; council; committee; commission

Frequency evidence: 5620
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links (all direct valid senses retained; no unsupported disambiguation)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
چکا,"Rank: 1038

Meaning: wheel; potter' s wheel

Frequency evidence: 5540
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links (all direct valid senses retained; no unsupported disambiguation)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
حسن,"Rank: 1039

Meaning: virtue

Frequency evidence: 5403
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual link (single direct sense)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
صوبائی,"Rank: 1040

Meaning: provincial

Frequency evidence: 5348
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 1 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
کانفرنس,"Rank: 1041

Meaning: conference

Frequency evidence: 5120
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 2 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
مولانا,"Rank: 1042

Meaning: ethicist; ethician; Mullah; Mollah; Mulla

Frequency evidence: 5090
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links (all direct valid senses retained; no unsupported disambiguation)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
پہنچ,"Rank: 1043

Meaning: scope; range; reach; orbit; compass; ambit; outreach

Frequency evidence: 4983
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 1 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
پیداوار,"Rank: 1044

Meaning: product; production

Frequency evidence: 4983
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 2 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
کونسل,"Rank: 1045

Meaning: council

Frequency evidence: 4975
Frequency source: CLE Urdu top-5000 frequency list

Semantic verification: IWN-En Direct manual links; best valid sense set selected by 1 independent bilingual signal(s)

Sources:
- CLE Urdu 5,000 corpus frequency list — primary ordering authority
- CFILT IWN-En Direct Urdu↔English WordNet links — preferred manual semantic authority
- IndoWordNet Urdu — primary-pool fallback lexical gate
- Kaikki/Wiktextract, ReadUrdu, word2word — ambiguity selection / two-source primary-pool fallback
- wordfreq Urdu multi-corpus ranking — supplemental ordering only for final Direct-mapped rows
- Passed hard final semantic and evidence-tier promotion gate"
